Same#20,6.15625
Same#24,6.01953125
Same#41,5.83203125
Same#32,5.625
Same#40,5.28125
Same#39,4.97265625
Same#23,3.05078125
Same#22,2.2265625
Same#18,2.169921875
Same#26,1.94921875
Same#16,1.9072265625
Same#35,1.763671875
Same#34,1.7607421875
Same#27,1.548828125
Same#19,1.4677734375
Same#13,1.2724609375
Same#30,1.1572265625
Same#31,1.1123046875
Same#28,1.0361328125
Same#37,0.99755859375
Same#29,0.98095703125
Same#38,0.8427734375
Same#36,0.80029296875
Same#15,0.63525390625
