Project,now,before,Difference
Chart1,1,1,0
Chart2,46,38,-8
Chart3,3,3,0
Chart4,83,153,70
Chart5,12,8,-4
Chart6,82,94,12
Chart7,44,31,-13
Chart8,10,7,-3
Chart9,6,8,2
Chart10,1,1,0
Chart11,2,1,-1
Chart12,50,36,-14
Chart13,1,1,0
Chart14,1,1,0
Chart15,22,19,-3
Chart16,1,1,0
Chart17,1,1,0
Chart18,2,2,0
Chart19,7,1,-6
Chart20,7,6,-1
Chart21,4,3,-1
Chart22,1,2,1
Chart24,3,1,-2
Chart25,3,3,0
Chart26,1,1,0
Closure1,16,37,21
Closure2,38,96,58
Closure3,4,42,38
Closure4,2,1,-1
Closure5,11,1,-10
Closure6,2,1,-1
Closure7,87,93,6
Closure8,1,3,2
Closure9,1,1,0
Closure10,203,195,-8
Closure11,6,3,-3
Closure12,87,199,112
Closure13,1299,3272,1973
Closure14,11,1,-10
Closure15,151,66,-85
Closure16,88,137,49
Closure17,1,1,0
Closure18,209,205,-4
Closure19,52,27,-25
Closure20,45,53,8
Closure21,1,1,0
Closure22,1,1,0
Closure23,131,71,-60
Closure24,2,1,-1
Closure25,27,20,-7
Closure26,137,17,-120
Closure27,7,5,-2
Closure29,21,20,-1
Closure30,175,163,-12
Closure31,276,235,-41
Closure32,1,1,0
Closure33,9,19,10
Closure34,2,1,-1
Closure35,195,143,-52
Closure36,72,64,-8
Closure37,556,346,-210
Closure38,1,1,0
Closure39,8,5,-3
Closure40,3,1,-2
Closure41,552,571,19
Closure42,1,6,5
Closure43,249,168,-81
Closure44,71,130,59
Closure45,35,30,-5
Closure46,2,1,-1
Closure47,3,5,2
Closure48,1,2,1
Closure49,26,6,-20
Closure50,5,3,-2
Closure51,1,1,0
Closure52,15,73,58
Closure53,105,67,-38
Closure54,147,72,-75
Closure55,23,36,13
Closure56,16,25,9
Closure57,46,34,-12
Closure58,42,42,0
Closure59,2415,1687,-728
Closure60,82,53,-29
Closure61,46,41,-5
Closure62,1,1,0
Closure63,1,1,0
Closure64,384,410,26
Closure65,36,29,-7
Closure66,7,4,-3
Closure67,9,8,-1
Closure68,32,7,-25
Closure69,464,482,18
Closure70,1,1,0
Closure71,1,1,0
Closure72,310,210,-100
Closure73,1,1,0
Closure74,4,1,-3
Closure75,30,42,12
Closure76,16,6,-10
Closure77,12,29,17
Closure78,47,21,-26
Closure79,100,111,11
Closure80,146,150,4
Closure81,5,12,7
Closure82,1922,1825,-97
Closure83,1,1,0
Closure84,5,17,12
Closure85,4,8,4
Closure86,3,1,-2
Closure87,87,55,-32
Closure88,24,1,-23
Closure89,19,10,-9
Closure90,57,34,-23
Closure91,275,165,-110
Closure92,3,1,-2
Closure93,2,1,-1
Closure94,8,26,18
Closure95,1399,1154,-245
Closure96,42,63,21
Closure97,55,69,14
Closure98,24,47,23
Closure99,5,4,-1
Closure100,4,7,3
Closure101,1356,1850,494
Closure102,2415,3413,998
Closure103,341,569,228
Closure104,2,3,1
Closure105,41,38,-3
Closure106,2,2,0
Closure107,1,4,3
Closure108,10,19,9
Closure109,44,19,-25
Closure110,36,33,-3
Closure111,39,134,95
Closure112,182,139,-43
Closure113,3,3,0
Closure114,11,12,1
Closure115,8,3,-5
Closure116,132,84,-48
Closure117,15,3,-12
Closure118,103,49,-54
Closure120,112,552,440
Closure121,14,28,14
Closure122,1,1,0
Closure123,123,112,-11
Closure124,53,37,-16
Closure125,28,50,22
Closure126,7,1,-6
Closure127,12,15,3
Closure128,2,4,2
Closure129,663,612,-51
Closure130,76,59,-17
Closure131,17,7,-10
Closure132,135,71,-64
Closure133,40,64,24
Lang1,2,1,-1
Lang2,15,16,1
Lang3,2,2,0
Lang4,3,1,-2
Lang5,1,1,0
Lang6,14,16,2
Lang7,13,10,-3
Lang8,3,1,-2
Lang9,62,47,-15
Lang10,48,35,-13
Lang11,9,8,-1
Lang12,2,2,0
Lang13,3,2,-1
Lang14,1,1,0
Lang15,1,1,0
Lang16,53,33,-20
Lang17,12,13,1
Lang18,73,43,-30
Lang19,4,2,-2
Lang20,2,1,-1
Lang21,1,1,0
Lang22,1,1,0
Lang24,67,40,-27
Lang26,4,5,1
Lang27,1,1,0
Lang28,3,3,0
Lang30,5,9,4
Lang31,2,1,-1
Lang32,4,6,2
Lang33,4,1,-3
Lang34,4,1,-3
Lang35,3,3,0
Lang36,43,35,-8
