Project,now,before,Difference
Chart1,2,1,-1
Chart2,18,51,33
Chart3,2,2,0
Chart4,47,431,384
Chart5,3,9,6
Chart6,50,56,6
Chart7,35,29,-6
Chart8,7,5,-2
Chart9,10,11,1
Chart10,1,1,0
Chart11,2,2,0
Chart12,38,16,-22
Chart13,4,1,-3
Chart14,12,1,-11
Chart15,1,7,6
Chart16,1,1,0
Chart17,1,1,0
Chart18,1,1,0
Chart19,3,1,-2
Chart20,6,6,0
Chart21,4,4,0
Chart22,1,1,0
Chart24,1,2,1
Chart25,1,3,2
Chart26,1,2,1
Closure1,29,29,0
Closure2,86,69,-17
Closure3,43,41,-2
Closure4,1,1,0
Closure5,13,1,-12
Closure6,1,1,0
Closure7,61,52,-9
Closure8,18,10,-8
Closure9,1,1,0
Closure10,111,138,27
Closure11,13,3,-10
Closure12,80,162,82
Closure13,2624,2704,80
Closure14,1,2,1
Closure15,64,116,52
Closure16,209,185,-24
Closure17,4,1,-3
Closure18,70,372,302
Closure19,48,77,29
Closure20,257,193,-64
Closure21,1,1,0
Closure22,1,1,0
Closure23,62,38,-24
Closure24,1,1,0
Closure25,32,3,-29
Closure26,148,82,-66
Closure27,3,4,1
Closure29,64,25,-39
Closure30,154,140,-14
Closure31,59,243,184
Closure32,3,1,-2
Closure33,83,54,-29
Closure34,6,2,-4
Closure35,252,114,-138
Closure36,89,58,-31
Closure37,287,551,264
Closure38,1,1,0
Closure39,9,1,-8
Closure40,6,2,-4
Closure41,580,499,-81
Closure42,6,1,-5
Closure43,24,223,199
Closure44,173,130,-43
Closure45,38,18,-20
Closure46,2,1,-1
Closure47,8,5,-3
Closure48,2,1,-1
Closure49,100,112,12
Closure50,5,5,0
Closure51,1,1,0
Closure52,71,71,0
Closure53,41,11,-30
Closure54,82,46,-36
Closure55,17,32,15
Closure56,23,29,6
Closure57,38,21,-17
Closure58,9,89,80
Closure59,631,1482,851
Closure60,73,54,-19
Closure61,35,86,51
Closure62,1,1,0
Closure63,1,1,0
Closure64,366,700,334
Closure65,15,2,-13
Closure66,2,2,0
Closure67,2,13,11
Closure68,28,4,-24
Closure69,107,229,122
Closure70,4,1,-3
Closure71,2,1,-1
Closure72,131,200,69
Closure73,1,1,0
Closure74,2,3,1
Closure75,50,78,28
Closure76,5,7,2
Closure77,39,12,-27
Closure78,90,11,-79
Closure79,54,86,32
Closure80,158,235,77
Closure81,9,4,-5
Closure82,3039,2817,-222
Closure83,1,1,0
Closure84,4,5,1
Closure85,3,10,7
Closure86,48,38,-10
Closure87,29,53,24
Closure88,8,2,-6
Closure89,6,9,3
Closure90,39,24,-15
Closure91,201,189,-12
Closure92,1,1,0
Closure93,2,3,1
Closure94,40,16,-24
Closure95,1059,984,-75
Closure96,21,24,3
Closure97,91,52,-39
Closure98,37,71,34
Closure99,5,3,-2
Closure100,1,10,9
Closure101,684,1807,1123
Closure102,3025,4169,1144
Closure103,361,584,223
Closure104,4,4,0
Closure105,47,14,-33
Closure106,2,2,0
Closure107,9,4,-5
Closure108,43,18,-25
Closure109,3,59,56
Closure110,129,68,-61
Closure111,58,112,54
Closure112,184,158,-26
Closure113,7,6,-1
Closure114,20,12,-8
Closure115,7,2,-5
Closure116,66,113,47
Closure117,14,5,-9
Closure118,178,83,-95
Closure120,620,592,-28
Closure121,45,22,-23
Closure122,1,1,0
Closure123,54,137,83
Closure124,32,62,30
Closure125,66,47,-19
Closure126,8,1,-7
Closure127,29,17,-12
Closure128,4,1,-3
Closure129,575,933,358
Closure130,17,52,35
Closure131,13,9,-4
Closure132,25,111,86
Closure133,88,77,-11
Lang1,1,1,0
Lang2,19,18,-1
Lang3,4,2,-2
Lang4,3,2,-1
Lang5,1,1,0
Lang6,18,17,-1
Lang7,10,10,0
Lang8,2,3,1
Lang9,49,34,-15
Lang10,24,38,14
Lang11,9,10,1
Lang12,2,2,0
Lang13,2,2,0
Lang14,1,3,2
Lang15,1,1,0
Lang16,33,23,-10
Lang17,13,13,0
Lang18,26,55,29
Lang19,2,2,0
Lang20,1,1,0
Lang21,1,1,0
Lang22,2,1,-1
Lang24,11,49,38
Lang26,1,1,0
Lang27,6,1,-5
Lang28,1,1,0
Lang30,7,14,7
Lang31,2,1,-1
Lang32,2,6,4
Lang33,1,1,0
Lang34,10,1,-9
Lang35,1,2,1
Lang36,16,33,17
Lang37,1,2,1
Lang38,3,2,-1
Lang39,5,4,-1
Lang40,1,1,0
Lang41,2,8,6
Lang42,5,11,6
Lang43,10,6,-4
Lang44,8,12,4
Lang45,13,8,-5
Lang46,1,1,0
Lang47,5,6,1
Lang48,1,1,0
Lang49,1,1,0
Lang50,33,24,-9
Lang53,35,39,4
Lang54,3,2,-1
Lang55,1,1,0
Lang57,1,1,0
Lang58,1,3,2
Lang59,3,5,2
Lang60,2,1,-1
Lang61,17,34,17
Lang62,5,3,-2
Lang63,1,1,0
Lang64,1,1,0
Lang65,8,10,2
Math1,6,3,-3
Math2,15,16,1
Math3,2,7,5
Math4,7,12,5
Math5,5,3,-2
Math6,3,94,91
Math7,2,2,0
Math8,1,2,1
Math9,4,4,0
Math10,18,14,-4
Math11,25,20,-5
Math13,68,90,22
Math14,28,43,15
Math15,7,11,4
Math16,5,3,-2
Math17,10,81,71
Math18,50,37,-13
Math19,9,45,36
Math20,291,702,411
Math21,21,48,27
Math22,3,3,0
Math23,10,52,42
Math24,56,54,-2
Math25,1,1,0
Math26,4,3,-1
Math27,1,1,0
Math28,2,9,7
Math29,6,8,2
Math30,2,8,6
Math31,20,47,27
Math32,1,9,8
Math33,3,2,-1
Math34,2,1,-1
Math35,4,6,2
Math36,4,3,-1
Math37,1,9,8
Math38,8,7,-1
Math39,119,64,-55
Math40,2,2,0
Math41,14,11,-3
Math42,11,20,9
Math43,7,10,3
Math44,88,119,31
Math45,2,3,1
Math46,16,14,-2
Math47,4,2,-2
Math48,24,85,61
Math49,27,22,-5
Math50,1,1,0
Math51,1,11,10
Math52,2,2,0
Math53,1,1,0
Math54,24,17,-7
Math55,1,1,0
Math56,2,8,6
Math57,6,12,6
Math58,297,331,34
Math59,2,2,0
Math60,14,18,4
Math61,1,1,0
Math62,6,2,-4
Math63,1,1,0
Math64,60,171,111
Math65,1,1,0
Math66,15,105,90
Math67,38,17,-21
Math68,22,58,36
Math69,11,9,-2
Math70,1,1,0
Math71,7,43,36
Math72,2,1,-1
Math73,8,4,-4
Math74,587,765,178
Math75,1,2,1
Math76,91,70,-21
Math77,1,1,0
Math78,17,71,54
Math79,15,21,6
Math80,1,2,1
Math81,1,5,4
Math82,50,47,-3
Math83,1,1,0
Math84,2,1,-1
Math85,12,11,-1
Math86,6,7,1
Math87,38,56,18
Math88,1,1,0
Math89,1,1,0
Math90,2,2,0
Math91,1,1,0
Math92,1,1,0
Math93,2,2,0
Math94,12,13,1
Math95,3,3,0
Math96,3,2,-1
Math97,2,1,-1
Math98,4,13,9
Math99,4,3,-1
Math100,6,4,-2
Math101,6,4,-2
Math102,1,7,6
Math103,11,12,1
Math105,5,13,8
Math106,10,6,-4
Mockito1,12,33,21
Mockito2,6,4,-2
Mockito3,2,1,-1
Mockito4,1,2,1
Mockito6,1,18,17
Mockito7,25,38,13
Mockito8,10,6,-4
Mockito9,4,1,-3
Mockito10,7,13,6
Mockito11,1,1,0
Mockito12,6,8,2
Mockito13,25,34,9
Mockito14,15,11,-4
Mockito15,94,112,18
Mockito16,2,5,3
Mockito17,2,5,3
Mockito18,10,13,3
Mockito19,20,20,0
Mockito20,116,67,-49
Mockito21,3,3,0
Mockito22,9,10,1
Mockito23,10,5,-5
Mockito24,7,6,-1
Mockito25,1,1,0
Mockito26,176,212,36
Mockito27,6,6,0
Mockito28,155,198,43
Mockito29,1,1,0
Mockito30,1,2,1
Mockito31,3,1,-2
Mockito32,19,8,-11
Mockito33,88,85,-3
Mockito34,3,2,-1
Mockito35,2,1,-1
Mockito36,5,4,-1
Mockito37,7,6,-1
Mockito38,4,3,-1
Time1,10,8,-2
Time2,16,6,-10
Time3,2,2,0
Time4,11,5,-6
Time5,5,12,7
Time6,3,9,6
Time7,32,39,7
Time8,11,8,-3
Time9,3,4,1
Time10,36,73,37
Time11,473,585,112
Time12,15,16,1
Time13,29,18,-11
Time14,1,4,3
Time15,2,2,0
Time16,41,20,-21
Time17,10,8,-2
Time18,27,22,-5
Time19,1,1,0
Time20,52,40,-12
Time21,1,4,3
Time22,42,82,40
Time23,15,27,12
Time24,352,347,-5
Time25,241,168,-73
Time26,394,379,-15
Time27,81,114,33
