Project,now,before,Difference
Lang-32,11,6,-5
Lang-24,20,49,29
Lang-40,1,1,0
Lang-4,4,2,-2
Lang-19,1,2,1
Lang-35,2,2,0
Lang-50,50,24,-26
Lang-29,-1,-1,0
Lang-14,1,3,2
Lang-2,19,18,-1
Lang-49,4,1,-3
Lang-47,17,6,-11
Lang-5,2,1,-1
Lang-16,37,23,-14
Lang-3,20,2,-18
Lang-11,8,10,2
Lang-6,10,17,7
Lang-13,1,2,1
Lang-23,-1,-1,0
Lang-17,7,13,6
Lang-18,20,55,35
Lang-63,2,1,-1
Lang-26,9,1,-8
Lang-31,3,1,-2
Lang-61,8,34,26
Lang-65,3,10,7
Lang-60,5,1,-4
Lang-52,-1,-1,0
Lang-53,35,39,4
Lang-51,-1,-1,0
Lang-58,2,3,1
Lang-1,1,1,0
Lang-59,3,5,2
Lang-22,5,1,-4
Lang-39,23,4,-19
Lang-56,-1,-1,0
Lang-28,1,1,0
Lang-41,1,8,7
Lang-21,1,1,0
Lang-43,6,6,0
Lang-45,14,8,-6
Lang-37,1,2,1
Lang-7,1,10,9
Lang-25,-1,-1,0
Lang-12,1,2,1
Lang-64,2,1,-1
Lang-44,3,12,9
Lang-62,7,3,-4
Lang-38,4,2,-2
Lang-15,2,1,-1
Lang-10,4,38,34
Lang-8,2,3,1
Lang-36,10,33,23
Lang-33,1,1,0
Lang-34,8,1,-7
Lang-46,1,1,0
Lang-55,1,1,0
Lang-20,1,1,0
Lang-42,6,11,5
Lang-48,3,1,-2
Lang-30,2,14,12
Lang-9,51,34,-17
Lang-57,1,1,0
Lang-54,5,2,-3
Lang-27,13,1,-12
Time-24,121,347,226
Time-4,26,5,-21
Time-19,2,1,-1
Time-14,3,4,1
Time-2,34,6,-28
Time-5,1,12,11
Time-16,755,20,-735
Time-3,30,2,-28
Time-11,366,585,219
Time-6,190,9,-181
Time-13,53,18,-35
Time-23,4,27,23
Time-17,22,8,-14
Time-18,90,22,-68
Time-26,65,379,314
Time-1,6,8,2
Time-22,61,82,21
Time-21,2,4,2
Time-7,17,39,22
Time-25,73,168,95
Time-12,124,16,-108
Time-15,2,2,0
Time-10,12,73,61
Time-8,41,8,-33
Time-20,171,40,-131
Time-9,30,4,-26
Time-27,38,114,76
Math-69,21,9,-12
Math-32,1,9,8
Math-73,15,4,-11
Math-24,12,54,42
Math-40,54,2,-52
Math-4,85,12,-73
Math-91,7,1,-6
Math-74,165,765,600
Math-106,42,6,-36
Math-19,11,45,34
Math-35,8,6,-2
Math-78,3,71,68
Math-103,6,12,6
Math-50,1,1,0
Math-29,5,8,3
Math-87,4,56,52
Math-14,14,43,29
Math-81,1,5,4
Math-2,25,16,-9
Math-49,199,22,-177
Math-47,13,2,-11
Math-92,1,1,0
Math-86,3,7,4
Math-66,3,105,102
Math-75,1,2,1
Math-82,28,47,19
Math-76,27,70,43
Math-93,1,2,1
Math-5,2,3,1
Math-67,20,17,-3
Math-16,70,3,-67
Math-3,4,7,3
Math-11,16,20,4
Math-6,45,94,49
Math-13,46,90,44
