Project,now,before,Difference
Chart1,155,42,-113
Chart2,42,92,50
Chart3,2,3,1
Chart4,45,179,134
Chart5,4,8,4
Chart6,61,104,43
Chart7,50,81,31
Chart8,8,1,-7
Chart9,7,14,7
Chart10,2,3,1
Chart11,4,5,1
Chart12,69,13,-56
Chart13,41,47,6
Chart14,18,6,-12
Chart15,7,29,22
Chart16,2,1,-1
Chart17,2,2,0
Chart18,1,3,2
Chart19,2,1,-1
Chart20,13,5,-8
Chart21,4,3,-1
Chart22,4,12,8
Chart24,1,3,2
Chart25,2494,2640,146
Chart26,14,134,120
Closure1,1406,619,-787
Closure2,185,66,-119
Closure3,1431,279,-1152
Closure4,66,191,125
Closure5,739,154,-585
Closure6,1,1,0
Closure7,2,2,0
Closure8,961,123,-838
Closure9,1,1,0
Closure10,572,221,-351
Closure11,665,1147,482
Closure12,702,1081,379
Closure13,3329,5651,2322
Closure14,3,4,1
Closure15,470,185,-285
Closure16,285,200,-85
Closure17,670,86,-584
Closure18,201,2060,1859
Closure19,1,1,0
Closure20,15,2,-13
Closure21,8,6,-2
Closure22,8,4,-4
Closure23,6,8,2
Closure24,1,1,0
Closure25,148,107,-41
Closure26,4,5,1
Closure27,1,3,2
Closure29,1044,432,-612
Closure30,680,242,-438
Closure31,260,1664,1404
Closure32,103,35,-68
Closure33,2974,510,-2464
Closure34,524,230,-294
Closure35,100,6,-94
Closure36,3233,1062,-2171
Closure37,132,1226,1094
Closure38,731,345,-386
Closure39,85,21,-64
Closure40,580,120,-460
Closure41,2038,695,-1343
Closure42,1,1,0
Closure43,179,506,327
Closure44,1724,778,-946
Closure45,471,280,-191
Closure46,1,1,0
Closure47,213,338,125
Closure48,662,389,-273
Closure49,277,1260,983
Closure50,106,88,-18
Closure51,700,326,-374
Closure52,513,116,-397
Closure53,400,47,-353
Closure54,289,55,-234
Closure55,638,329,-309
Closure56,27,65,38
Closure57,442,25,-417
Closure58,4,7,3
Closure59,381,6779,6398
Closure60,249,19,-230
Closure61,68,138,70
Closure62,1,4,3
Closure63,1,4,3
Closure64,126,1484,1358
Closure65,509,78,-431
Closure66,791,2743,1952
Closure67,101,281,180
Closure68,3,3,0
Closure69,774,1006,232
Closure70,1570,2011,441
Closure71,319,284,-35
Closure72,770,241,-529
Closure73,571,305,-266
Closure74,71,117,46
Closure75,62,8,-54
Closure76,108,136,28
Closure77,1232,306,-926
Closure78,1,1,0
Closure79,38,51,13
Closure80,58,13,-45
Closure81,248,173,-75
Closure82,3088,1092,-1996
Closure83,82,10,-72
Closure84,92,195,103
Closure85,127,164,37
Closure86,3,2,-1
Closure87,441,150,-291
Closure88,70,69,-1
Closure89,405,164,-241
Closure90,128,46,-82
Closure91,790,284,-506
Closure92,81,85,4
Closure93,81,85,4
Closure94,4,4,0
Closure95,1511,1764,253
Closure96,465,247,-218
Closure97,19,1,-18
Closure98,439,425,-14
Closure99,120,19,-101
Closure100,1,7,6
Closure101,362,2775,2413
Closure102,1408,4752,3344
Closure103,325,289,-36
Closure104,40,13,-27
Closure105,70,7,-63
Closure106,8,105,97
Closure107,1426,132,-1294
Closure108,240,237,-3
Closure109,11,33,22
Closure110,20,2,-18
Closure111,1,1,0
Closure112,588,109,-479
Closure113,127,17,-110
Closure114,1789,215,-1574
Closure115,9,8,-1
Closure116,41,30,-11
Closure117,2211,225,-1986
Closure118,2,2,0
Closure120,1077,239,-838
Closure121,1014,388,-626
Closure122,13,9,-4
Closure123,297,159,-138
Closure124,30,10,-20
