Project,now,before,Difference
Lang-32,1,4,3
Lang-24,32,153,121
Lang-40,1,2,1
Lang-4,2,5,3
Lang-19,4,9,5
Lang-35,1,1,0
Lang-50,65,12,-53
Lang-29,-1,-1,0
Lang-14,1,1,0
Lang-2,9,18,9
Lang-49,6,2,-4
Lang-47,11,23,12
Lang-5,3,1,-2
Lang-16,31,8,-23
Lang-3,7,5,-2
Lang-11,2,1,-1
Lang-6,39,72,33
Lang-13,5,4,-1
Lang-23,-1,-1,0
Lang-17,8,19,11
Lang-18,18,46,28
Lang-63,6,2,-4
Lang-26,9,12,3
Lang-31,3,5,2
Lang-61,5,27,22
Lang-65,5,6,1
Lang-60,11,6,-5
Lang-52,-1,-1,0
Lang-53,36,123,87
Lang-51,-1,-1,0
Lang-58,6,27,21
Lang-1,2,3,1
Lang-59,2,1,-1
Lang-22,32,27,-5
Lang-39,12,38,26
Lang-56,-1,-1,0
Lang-28,1,1,0
Lang-41,5,6,1
Lang-21,2,1,-1
Lang-43,11,6,-5
Lang-45,9,1,-8
Lang-37,1,4,3
Lang-7,4,23,19
Lang-25,-1,-1,0
Lang-12,1,6,5
Lang-64,6,1,-5
Lang-44,3,5,2
Lang-62,36,6,-30
Lang-38,12,1,-11
Lang-15,15,249,234
Lang-10,9,34,25
Lang-8,57,11,-46
Lang-36,13,91,78
Lang-33,95,692,597
Lang-34,106,74,-32
Lang-46,1,1,0
Lang-55,4,9,5
Lang-20,2,4,2
Lang-42,17,3,-14
Lang-48,5,2,-3
Lang-30,1,2,1
Lang-9,117,62,-55
Lang-57,3,1,-2
Lang-54,5,1,-4
Lang-27,51,27,-24
Time-24,496,157,-339
Time-4,392,16,-376
Time-19,101,254,153
Time-14,8,8,0
Time-2,158,6,-152
Time-5,39,2,-37
Time-16,37,1,-36
Time-3,40,1,-39
Time-11,83,358,275
Time-6,18,5,-13
Time-13,288,13,-275
Time-23,5,1,-4
Time-17,6,1,-5
Time-18,152,11,-141
Time-26,606,80,-526
Time-1,22,4,-18
Time-22,100,11,-89
Time-21,28,2,-26
Time-7,178,49,-129
Time-25,748,109,-639
Time-12,103,21,-82
Time-15,2,1,-1
Time-10,137,499,362
Time-8,17,10,-7
Time-20,239,6,-233
Time-9,15,5,-10
Time-27,80,1271,1191
Math-69,128,64,-64
Math-32,23,64,41
Math-73,37,12,-25
Math-24,39,71,32
Math-40,22,131,109
Math-4,10,2,-8
Math-91,1,1,0
Math-74,154,984,830
Math-106,51,8,-43
Math-19,37,18,-19
Math-35,3,6,3
Math-78,5,46,41
Math-103,13,30,17
Math-50,4,1,-3
Math-29,16,3,-13
Math-87,4,35,31
Math-14,31,43,12
Math-81,19,46,27
Math-2,58,71,13
Math-49,176,5,-171
Math-47,13,1,-12
Math-92,2,1,-1
Math-86,67,40,-27
Math-66,1,162,161
Math-75,2,1,-1
Math-82,106,214,108
Math-76,71,60,-11
Math-93,1,2,1
Math-5,8,2,-6
Math-67,370,173,-197
Math-16,187,4,-183
Math-3,2,7,5
Math-11,112,60,-52
Math-6,21,285,264
Math-13,27,188,161
Math-23,5,41,36
Math-17,17,508,491
Math-18,240,3,-237
Math-63,2,1,-1
Math-26,232,24,-208
Math-31,44,81,37
Math-61,249,590,341
Math-77,9,19,10
Math-65,14,70,56
Math-60,60,17,-43
Math-52,84,9,-75
Math-53,2,2,0
Math-51,2,29,27
Math-58,486,128,-358
Math-97,5,1,-4
Math-1,232,6,-226
Math-59,48,1,-47
Math-22,4,1,-3
Math-39,104,462,358
Math-100,44,5,-39
Math-56,10,5,-5
Math-28,11,22,11
Math-41,43,14,-29
Math-21,6,6,0
Math-96,9,6,-3
Math-43,67,96,29
Math-68,4,83,79
Math-45,2,1,-1
Math-37,18,1,-17
Math-83,1,69,68
Math-7,13,46,33
Math-25,8,2,-6
Math-85,22,111,89
Math-90,1,5,4
Math-89,1,1,0
Math-95,17,8,-9
Math-12,-1,-1,0
Math-88,3,1,-2
Math-64,7,105,98
Math-101,30,15,-15
Math-71,1,2,1
Math-99,15,5,-10
Math-105,4,25,21
Math-44,32,13,-19
Math-62,38,325,287
Math-94,3,11,8
Math-84,5,13,8
Math-79,4,12,8
Math-38,18,2,-16
Math-15,71,2,-69
Math-10,162,11,-151
Math-98,6,3,-3
Math-102,3,1,-2
Math-8,12,3,-9
Math-36,7,1,-6
Math-33,185,51,-134
Math-72,16,8,-8
Math-104,-1,-1,0
Math-34,4,1,-3
Math-46,10,1,-9
Math-80,128,69,-59
Math-55,3,1,-2
Math-20,45,453,408
Math-42,65,331,266
Math-48,3,687,684
Math-30,57,24,-33
Math-9,13,3,-10
Math-57,10,8,-2
Math-54,261,11,-250
Math-27,6,2,-4
Math-70,3,1,-2
Chart-24,2,4,2
Chart-4,22,241,219
Chart-19,7,1,-6
Chart-14,123,8,-115
Chart-2,5,51,46
Chart-5,2,8,6
Chart-16,14,5,-9
Chart-3,22,12,-10
Chart-11,5,5,0
Chart-6,31,29,-2
Chart-13,118,21,-97
Chart-23,-1,-1,0
Chart-17,6,5,-1
Chart-18,1,5,4
Chart-26,124,669,545
Chart-1,177,42,-135
Chart-22,2,5,3
Chart-21,2,1,-1
Chart-7,33,86,53
Chart-25,10,3,-7
Chart-12,278,97,-181
Chart-15,16,16,0
Chart-10,2,1,-1
Chart-8,18,15,-3
Chart-20,11,11,0
Chart-9,38,10,-28
Mockito-32,384,424,40
Mockito-24,6,1,-5
Mockito-4,685,2100,1415
Mockito-19,253,493,240
Mockito-35,84,9,-75
Mockito-29,623,829,206
Mockito-14,53,509,456
Mockito-2,172,16,-156
Mockito-5,2915,2915,0
Mockito-16,20,4,-16
Mockito-3,120,3,-117
Mockito-11,2,1,-1
Mockito-6,4,2,-2
Mockito-13,115,83,-32
Mockito-23,12,272,260
Mockito-17,15,2,-13
Mockito-18,118,26,-92
Mockito-26,152,41,-111
Mockito-31,5,1,-4
Mockito-1,3,1,-2
Mockito-22,71,9,-62
Mockito-28,77,470,393
Mockito-21,23,2,-21
Mockito-37,189,10,-179
Mockito-7,68,36,-32
Mockito-25,12,58,46
Mockito-12,26,39,13
Mockito-38,535,899,364
Mockito-15,76,174,98
Mockito-10,37,9,-28
Mockito-8,59,37,-22
Mockito-36,467,1857,1390
Mockito-33,174,84,-90
Mockito-34,386,42,-344
Mockito-20,493,217,-276
Mockito-30,86,6,-80
Mockito-9,633,938,305
Mockito-27,22,3,-19
Closure-69,733,189,-544
Closure-127,2209,2062,-147
Closure-32,310,50,-260
Closure-119,-1,-1,0
Closure-73,331,9,-322
Closure-24,162,3,-159
Closure-40,1879,3814,1935
Closure-120,1424,2243,819
Closure-4,75,4943,4868
Closure-91,1024,1939,915
Closure-74,257,37,-220
Closure-109,7,5,-2
Closure-106,83,27,-56
Closure-19,288,6,-282
Closure-35,1596,26,-1570
Closure-78,808,3,-805
Closure-103,406,20,-386
Closure-122,92,3,-89
Closure-50,380,64,-316
Closure-29,2394,2938,544
Closure-87,468,788,320
Closure-133,379,1322,943
Closure-14,242,38,-204
Closure-81,129,4,-125
Closure-2,828,10,-818
Closure-49,58,99,41
Closure-107,2438,69,-2369
Closure-47,110,243,133
Closure-126,1175,2582,1407
