Project,now,before,Difference
Lang-32,1,4,3
Lang-24,34,153,119
Lang-40,1,2,1
Lang-4,3,5,2
Lang-19,4,9,5
Lang-35,1,1,0
Lang-50,64,12,-52
Lang-29,-1,-1,0
Lang-14,1,1,0
Lang-2,10,18,8
Lang-49,5,2,-3
Lang-47,11,23,12
Lang-5,3,1,-2
Lang-16,31,8,-23
Lang-3,8,5,-3
Lang-11,2,1,-1
Lang-6,39,72,33
Lang-13,5,4,-1
Lang-23,-1,-1,0
Lang-17,9,19,10
Lang-18,18,46,28
Lang-63,5,2,-3
Lang-26,10,12,2
Lang-31,3,5,2
Lang-61,6,27,21
Lang-65,5,6,1
Lang-60,11,6,-5
Lang-52,-1,-1,0
Lang-53,34,123,89
Lang-51,-1,-1,0
Lang-58,6,27,21
Lang-1,2,3,1
Lang-59,2,1,-1
Lang-22,33,27,-6
Lang-39,12,38,26
Lang-56,-1,-1,0
Lang-28,1,1,0
Lang-41,5,6,1
Lang-21,2,1,-1
Lang-43,11,6,-5
Lang-45,7,1,-6
Lang-37,1,4,3
Lang-7,4,23,19
Lang-25,-1,-1,0
Lang-12,1,6,5
Lang-64,4,1,-3
Lang-44,3,5,2
Lang-62,32,6,-26
Lang-38,6,1,-5
Lang-15,15,249,234
Lang-10,9,34,25
Lang-8,55,11,-44
Lang-36,13,91,78
Lang-33,93,692,599
Lang-34,108,74,-34
Lang-46,1,1,0
Lang-55,4,9,5
Lang-20,2,4,2
Lang-42,12,3,-9
Lang-48,4,2,-2
Lang-30,1,2,1
Lang-9,119,62,-57
Lang-57,2,1,-1
Lang-54,3,1,-2
Lang-27,52,27,-25
Time-24,497,157,-340
Time-4,355,16,-339
Time-19,103,254,151
Time-14,8,8,0
Time-2,149,6,-143
Time-5,31,2,-29
Time-16,12,1,-11
Time-3,10,1,-9
Time-11,82,358,276
Time-6,16,5,-11
Time-13,246,13,-233
Time-23,3,1,-2
Time-17,3,1,-2
Time-18,135,11,-124
Time-26,596,80,-516
Time-1,17,4,-13
Time-22,87,11,-76
Time-21,14,2,-12
Time-7,175,49,-126
Time-25,741,109,-632
Time-12,98,21,-77
Time-15,2,1,-1
Time-10,138,499,361
Time-8,18,10,-8
Time-20,198,6,-192
Time-9,16,5,-11
Time-27,80,1271,1191
Math-69,125,64,-61
Math-32,24,64,40
Math-73,38,12,-26
Math-24,39,71,32
Math-40,23,131,108
Math-4,6,2,-4
Math-91,1,1,0
Math-74,157,984,827
Math-106,49,8,-41
Math-19,37,18,-19
Math-35,3,6,3
Math-78,5,46,41
Math-103,14,30,16
Math-50,3,1,-2
Math-29,13,3,-10
Math-87,4,35,31
Math-14,32,43,11
Math-81,20,46,26
Math-2,59,71,12
Math-49,156,5,-151
Math-47,7,1,-6
Math-92,2,1,-1
Math-86,67,40,-27
Math-66,1,162,161
Math-75,1,1,0
Math-82,109,214,105
Math-76,72,60,-12
Math-93,1,2,1
Math-5,6,2,-4
Math-67,373,173,-200
Math-16,159,4,-155
Math-3,2,7,5
Math-11,112,60,-52
Math-6,22,285,263
Math-13,27,188,161
Math-23,5,41,36
Math-17,18,508,490
Math-18,151,3,-148
Math-63,2,1,-1
Math-26,225,24,-201
Math-31,43,81,38
Math-61,250,590,340
Math-77,10,19,9
Math-65,16,70,54
Math-60,59,17,-42
Math-52,74,9,-65
Math-53,2,2,0
Math-51,2,29,27
Math-58,485,128,-357
Math-97,4,1,-3
Math-1,204,6,-198
Math-59,14,1,-13
Math-22,3,1,-2
Math-39,104,462,358
Math-100,39,5,-34
Math-56,10,5,-5
Math-28,11,22,11
Math-41,43,14,-29
Math-21,6,6,0
Math-96,9,6,-3
