Project,Statement,Rank1,Rank2,Difference
Chart1,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer#1797,124,-1,-1
Chart2,org.jfree.data.general.DatasetUtilities#755,127,-1,-1
Chart2,org.jfree.data.general.DatasetUtilities#757,19,-1,-1
Chart2,org.jfree.data.general.DatasetUtilities#1242,74,-1,-1
Chart2,org.jfree.data.general.DatasetUtilities#1243,81,-1,-1
Chart3,org.jfree.data.time.TimeSeries#1056,83,-1,-1
Chart3,org.jfree.data.time.TimeSeries#1057,33,-1,-1
Chart4,org.jfree.chart.plot.XYPlot#4493,346,-1,-1
Chart5,org.jfree.data.xy.XYSeries#548,1,1,0
Chart6,org.jfree.chart.util.ShapeList#111,40,-1,-1
Chart7,org.jfree.data.time.TimePeriodValues#300,64,-1,-1
Chart7,org.jfree.data.time.TimePeriodValues#302,113,-1,-1
Chart8,org.jfree.data.time.Week#175,42,-1,-1
Chart9,org.jfree.data.time.TimeSeries#944,151,-1,-1
Chart10,org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator#65,1,1,0
Chart11,org.jfree.chart.util.ShapeUtilities#275,14,-1,-1
Chart12,org.jfree.chart.plot.MultiplePiePlot#145,2,16,14
Chart13,org.jfree.chart.block.BorderArrangement#454,137,-1,-1
Chart14,org.jfree.chart.plot.XYPlot#2293,492,-1,-1
Chart14,org.jfree.chart.plot.XYPlot#2529,278,-1,-1
Chart14,org.jfree.chart.plot.CategoryPlot#2166,484,-1,-1
Chart14,org.jfree.chart.plot.CategoryPlot#2448,397,-1,-1
Chart15,org.jfree.chart.plot.PiePlot#2051,415,-1,-1
Chart16,org.jfree.data.category.DefaultIntervalCategoryDataset#207,45,-1,-1
Chart16,org.jfree.data.category.DefaultIntervalCategoryDataset#208,35,-1,-1
Chart16,org.jfree.data.category.DefaultIntervalCategoryDataset#338,38,-1,-1
Chart17,org.jfree.data.time.TimeSeries#857,6,-1,-1
Chart18,org.jfree.data.DefaultKeyedValues#318,1,2,1
Chart18,org.jfree.data.DefaultKeyedValues#335,4,6,2
Chart18,org.jfree.data.DefaultKeyedValues2D#455,10,-1,-1
Chart18,org.jfree.data.DefaultKeyedValues2D#458,63,-1,-1
Chart18,org.jfree.data.DefaultKeyedValues2D#460,47,-1,-1
Chart19,org.jfree.chart.plot.CategoryPlot#698,369,-1,-1
Chart19,org.jfree.chart.plot.CategoryPlot#973,705,-1,-1
Chart20,org.jfree.chart.plot.ValueMarker#95,1,3,2
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#158,18,-1,-1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#159,79,-1,-1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#160,82,-1,-1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#162,109,-1,-1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#163,103,-1,-1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#164,86,-1,-1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#167,71,-1,-1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#168,36,-1,-1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#169,130,-1,-1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#170,128,-1,-1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#172,49,-1,-1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#173,74,-1,-1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#174,76,-1,-1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#175,43,-1,-1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#178,24,-1,-1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#179,89,-1,-1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#180,95,-1,-1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#181,2,3,1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#183,13,-1,-1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#740,30,-1,-1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#741,66,-1,-1
Chart22,org.jfree.data.KeyedObjects2D#231,32,-1,-1
Chart22,org.jfree.data.KeyedObjects2D#233,6,8,2
Chart22,org.jfree.data.KeyedObjects2D#378,2,7,5
Chart22,org.jfree.data.KeyedObjects2D#345,40,-1,-1
Chart24,org.jfree.chart.renderer.GrayPaintScale#126,11,-1,-1
Chart25,org.jfree.chart.renderer.category.StatisticalBarRenderer#260,6,23,17
Chart25,org.jfree.chart.renderer.category.StatisticalBarRenderer#315,1334,-1,-1
Chart25,org.jfree.chart.renderer.category.StatisticalBarRenderer#459,2589,-1,-1
Chart25,org.jfree.chart.renderer.category.StatisticalBarRenderer#404,1268,-1,-1
Chart26,org.jfree.chart.axis.Axis#1192,3,19,16
Closure1,com.google.javascript.jscomp.RemoveUnusedVars#380,3672,-1,-1
Closure2,com.google.javascript.jscomp.TypeCheck#1574,1192,-1,-1
Closure3,com.google.javascript.jscomp.FlowSensitiveInlineVariables#155,3131,-1,-1
Closure3,com.google.javascript.jscomp.FlowSensitiveInlineVariables#376,4171,-1,-1
