Project,now,before,Difference
Chart1,1,1,0
Chart2,38,34,-4
Chart3,3,2,-1
Chart4,135,192,57
Chart5,7,5,-2
Chart6,97,96,-1
Chart7,38,28,-10
Chart8,5,3,-2
Chart9,6,6,0
Chart10,1,1,0
Chart11,2,2,0
Chart12,56,41,-15
Chart13,1,1,0
Chart14,1,1,0
Chart15,12,8,-4
Chart16,1,1,0
Chart17,1,1,0
Chart18,3,1,-2
Chart19,1,1,0
Chart20,6,6,0
Chart21,3,3,0
Chart22,1,1,0
Chart24,3,1,-2
Chart25,38,12,-26
Chart26,1,1,0
Closure1,19,36,17
Closure2,49,86,37
Closure3,5,41,36
Closure4,3,1,-2
Closure5,6,1,-5
Closure6,2,1,-1
Closure7,61,64,3
Closure8,1,3,2
Closure9,1,1,0
Closure10,223,222,-1
Closure11,4,3,-1
Closure12,177,332,155
Closure13,1320,2227,907
Closure14,6,1,-5
Closure15,119,108,-11
Closure16,114,126,12
Closure17,2,1,-1
Closure18,536,506,-30
Closure19,24,25,1
Closure20,32,36,4
Closure21,1,1,0
Closure22,1,1,0
Closure23,15,7,-8
Closure24,2,1,-1
Closure25,33,32,-1
Closure26,88,15,-73
Closure27,5,5,0
Closure29,22,22,0
Closure30,161,143,-18
Closure31,295,294,-1
Closure32,1,1,0
Closure33,8,18,10
Closure34,2,2,0
Closure35,96,75,-21
Closure36,42,53,11
Closure37,381,289,-92
Closure38,1,1,0
Closure39,1,1,0
Closure40,3,1,-2
Closure41,396,382,-14
Closure42,1,3,2
Closure43,226,177,-49
Closure44,122,154,32
Closure45,24,22,-2
Closure46,1,1,0
Closure47,1,4,3
Closure48,2,2,0
Closure49,151,109,-42
Closure50,6,3,-3
Closure51,1,1,0
Closure52,59,98,39
Closure53,59,53,-6
Closure54,69,40,-29
Closure55,28,33,5
Closure56,22,23,1
Closure57,41,40,-1
Closure58,33,44,11
Closure59,1092,881,-211
Closure60,77,70,-7
Closure61,76,80,4
Closure62,1,1,0
Closure63,1,1,0
Closure64,588,604,16
Closure65,50,46,-4
Closure66,6,6,0
Closure67,10,8,-2
Closure68,12,4,-8
Closure69,482,508,26
Closure70,1,1,0
Closure71,1,1,0
Closure72,258,207,-51
Closure73,1,1,0
Closure74,5,5,0
Closure75,20,24,4
Closure76,9,4,-5
Closure77,12,5,-7
Closure78,19,9,-10
Closure79,85,101,16
Closure80,99,97,-2
Closure81,4,3,-1
Closure82,2401,2336,-65
Closure83,1,1,0
Closure84,7,8,1
Closure85,6,5,-1
Closure86,11,28,17
Closure87,76,78,2
Closure88,15,1,-14
Closure89,8,7,-1
Closure90,18,19,1
Closure91,176,133,-43
Closure92,2,2,0
Closure93,2,2,0
Closure94,7,19,12
Closure95,1155,1070,-85
Closure96,31,51,20
Closure97,68,88,20
Closure98,64,70,6
Closure99,3,2,-1
Closure100,15,18,3
Closure101,1931,2030,99
Closure102,3560,4087,527
Closure103,495,657,162
Closure104,2,3,1
Closure105,41,14,-27
Closure106,2,2,0
Closure107,2,7,5
Closure108,17,20,3
Closure109,13,9,-4
Closure110,14,17,3
Closure111,25,90,65
Closure112,131,131,0
Closure113,3,3,0
Closure114,9,12,3
Closure115,6,3,-3
Closure116,134,115,-19
Closure117,17,15,-2
Closure118,65,51,-14
Closure120,325,702,377
Closure121,20,23,3
Closure122,1,1,0
Closure123,153,138,-15
Closure124,36,32,-4
Closure125,33,50,17
Closure126,1,1,0
Closure127,9,14,5
Closure128,2,4,2
Closure129,624,637,13
Closure130,81,64,-17
Closure131,13,9,-4
Closure132,91,55,-36
Closure133,78,68,-10
Lang1,1,1,0
Lang2,14,15,1
Lang3,2,2,0
Lang4,2,1,-1
Lang5,1,1,0
Lang6,13,14,1
Lang7,10,10,0
Lang8,5,4,-1
Lang9,53,41,-12
Lang10,31,31,0
Lang11,10,10,0
Lang12,6,7,1
Lang13,3,2,-1
Lang14,1,1,0
Lang15,1,1,0
Lang16,28,16,-12
Lang17,13,13,0
Lang18,54,44,-10
Lang19,2,1,-1
Lang20,1,1,0
Lang21,1,1,0
Lang22,4,1,-3
Lang24,61,45,-16
Lang26,1,1,0
Lang27,1,1,0
Lang28,2,2,0
Lang30,7,13,6
Lang31,2,2,0
Lang32,4,4,0
Lang33,2,1,-1
Lang34,1,1,0
Lang35,3,2,-1
Lang36,22,19,-3
Lang37,1,2,1
Lang38,1,1,0
Lang39,5,5,0
Lang40,1,1,0
Lang41,6,5,-1
Lang42,12,12,0
Lang43,12,12,0
Lang44,13,13,0
Lang45,22,22,0
Lang46,1,1,0
Lang47,3,3,0
Lang48,1,1,0
Lang49,1,1,0
Lang50,24,21,-3
Lang53,40,38,-2
Lang54,2,2,0
Lang55,1,1,0
Lang57,1,1,0
Lang58,3,3,0
Lang59,5,4,-1
Lang60,2,1,-1
Lang61,45,40,-5
Lang62,4,4,0
Lang63,1,1,0
Lang64,1,1,0
Lang65,7,8,1
Math1,12,4,-8
Math2,21,16,-5
Math3,12,11,-1
Math4,10,9,-1
Math5,1,2,1
Math6,165,133,-32
Math7,3,2,-1
Math8,1,1,0
Math9,4,4,0
Math10,18,15,-3
Math11,77,55,-22
Math13,71,53,-18
Math14,56,52,-4
Math15,24,22,-2
Math16,3,1,-2
Math17,69,80,11
Math18,49,35,-14
Math19,16,32,16
Math20,325,608,283
Math21,54,42,-12
Math22,1,1,0
Math23,32,54,22
Math24,44,55,11
Math25,2,2,0
Math26,4,5,1
Math27,1,1,0
Math28,6,9,3
Math29,6,7,1
Math30,8,4,-4
Math31,41,40,-1
Math32,7,13,6
Math33,5,3,-2
Math34,1,1,0
Math35,6,5,-1
Math36,2,4,2
Math37,9,10,1
Math38,3,7,4
Math39,125,86,-39
Math40,2,2,0
Math41,15,14,-1
Math42,19,19,0
Math43,10,10,0
Math44,157,142,-15
Math45,2,2,0
Math46,2,2,0
Math47,2,2,0
Math48,185,87,-98
Math49,22,17,-5
Math50,2,1,-1
Math51,5,8,3
Math52,2,2,0
Math53,1,1,0
Math54,16,12,-4
Math55,1,1,0
Math56,2,6,4
Math57,10,10,0
Math58,301,307,6
Math59,2,1,-1
Math60,18,18,0
Math61,1,1,0
Math62,30,12,-18
Math63,1,1,0
Math64,132,163,31
Math65,1,1,0
Math66,81,91,10
Math67,4,6,2
Math68,100,68,-32
Math69,4,6,2
Math70,1,1,0
Math71,33,36,3
Math72,1,1,0
Math73,5,4,-1
Math74,594,591,-3
Math75,3,3,0
Math76,79,55,-24
Math77,1,1,0
Math78,34,45,11
Math79,28,28,0
Math80,1,1,0
Math81,2,5,3
Math82,52,46,-6
Math83,1,1,0
Math84,1,1,0
Math85,28,22,-6
Math86,28,15,-13
Math87,45,36,-9
Math88,1,1,0
Math89,1,1,0
Math90,3,3,0
Math91,2,2,0
Math92,1,1,0
Math93,2,2,0
Math94,10,9,-1
Math95,4,4,0
Math96,2,2,0
Math97,1,1,0
Math98,8,7,-1
Math99,1,2,1
Math100,4,5,1
Math101,5,6,1
Math102,3,2,-1
Math103,14,14,0
Math105,13,13,0
Math106,2,4,2
Mockito1,8,17,9
Mockito2,6,3,-3
Mockito3,2,1,-1
Mockito4,1,1,0
Mockito6,23,21,-2
Mockito7,24,29,5
Mockito8,7,6,-1
Mockito9,1,1,0
Mockito10,3,14,11
Mockito11,1,1,0
Mockito12,6,7,1
Mockito13,40,34,-6
Mockito14,8,9,1
Mockito15,115,102,-13
Mockito16,5,4,-1
Mockito17,4,2,-2
Mockito18,18,15,-3
Mockito19,16,10,-6
Mockito20,104,90,-14
Mockito21,2,3,1
Mockito22,11,10,-1
Mockito23,15,4,-11
Mockito24,1,1,0
Mockito25,1,1,0
Mockito26,143,94,-49
Mockito27,25,14,-11
Mockito28,201,183,-18
Mockito29,1,1,0
Mockito30,1,1,0
Mockito31,1,5,4
Mockito32,4,1,-3
Mockito33,87,93,6
Mockito34,2,2,0
Mockito35,1,1,0
Mockito36,6,4,-2
Mockito37,7,7,0
Mockito38,5,3,-2
Time1,14,13,-1
Time2,1,3,2
Time3,1,1,0
Time4,9,6,-3
Time5,18,17,-1
Time6,7,8,1
Time7,18,20,2
Time8,16,12,-4
Time9,3,2,-1
Time10,76,55,-21
Time11,534,550,16
Time12,13,15,2
Time13,7,14,7
Time14,5,1,-4
Time15,2,2,0
Time16,17,16,-1
Time17,12,11,-1
Time18,29,23,-6
Time19,1,1,0
Time20,4,22,18
Time21,8,1,-7
Time22,84,83,-1
Time23,42,31,-11
Time24,374,387,13
Time25,186,236,50
Time26,435,304,-131
Time27,190,173,-17
