Project,now,before,Difference
Chart1,1,1,0
Chart2,36,34,-2
Chart3,3,2,-1
Chart4,171,192,21
Chart5,5,5,0
Chart6,97,96,-1
Chart7,33,28,-5
Chart8,5,3,-2
Chart9,6,6,0
Chart10,1,1,0
Chart11,2,2,0
Chart12,46,41,-5
Chart13,1,1,0
Chart14,1,1,0
Chart15,7,8,1
Chart16,1,1,0
Chart17,1,1,0
Chart18,2,1,-1
Chart19,1,1,0
Chart20,6,6,0
Chart21,3,3,0
Chart22,1,1,0
Chart24,3,1,-2
Chart25,26,12,-14
Chart26,1,1,0
Closure1,27,36,9
Closure2,66,86,20
Closure3,12,41,29
Closure4,1,1,0
Closure5,2,1,-1
Closure6,1,1,0
Closure7,63,64,1
Closure8,1,3,2
Closure9,1,1,0
Closure10,221,222,1
Closure11,3,3,0
Closure12,273,332,59
Closure13,1804,2227,423
Closure14,1,1,0
Closure15,113,108,-5
Closure16,184,126,-58
Closure17,1,1,0
Closure18,521,506,-15
Closure19,26,25,-1
Closure20,31,36,5
Closure21,1,1,0
Closure22,1,1,0
Closure23,7,7,0
Closure24,1,1,0
Closure25,29,32,3
Closure26,34,15,-19
Closure27,5,5,0
Closure29,21,22,1
Closure30,151,143,-8
Closure31,296,294,-2
Closure32,1,1,0
Closure33,10,18,8
Closure34,2,2,0
Closure35,79,75,-4
Closure36,51,53,2
Closure37,316,289,-27
Closure38,1,1,0
Closure39,1,1,0
Closure40,1,1,0
Closure41,381,382,1
Closure42,1,3,2
Closure43,195,177,-18
Closure44,142,154,12
Closure45,24,22,-2
Closure46,1,1,0
Closure47,2,4,2
Closure48,2,2,0
Closure49,133,109,-24
Closure50,5,3,-2
Closure51,1,1,0
Closure52,76,98,22
Closure53,52,53,1
Closure54,47,40,-7
Closure55,32,33,1
Closure56,22,23,1
Closure57,40,40,0
Closure58,40,44,4
Closure59,982,881,-101
Closure60,71,70,-1
Closure61,77,80,3
Closure62,1,1,0
Closure63,1,1,0
Closure64,596,604,8
Closure65,45,46,1
Closure66,6,6,0
Closure67,9,8,-1
Closure68,5,4,-1
Closure69,499,508,9
Closure70,1,1,0
Closure71,1,1,0
Closure72,228,207,-21
Closure73,1,1,0
Closure74,4,5,1
Closure75,20,24,4
Closure76,9,4,-5
Closure77,7,5,-2
Closure78,15,9,-6
Closure79,95,101,6
Closure80,102,97,-5
Closure81,3,3,0
Closure82,2355,2336,-19
Closure83,1,1,0
Closure84,8,8,0
Closure85,7,5,-2
Closure86,20,28,8
Closure87,76,78,2
Closure88,5,1,-4
Closure89,7,7,0
Closure90,17,19,2
Closure91,146,133,-13
Closure92,2,2,0
Closure93,2,2,0
Closure94,16,19,3
Closure95,1085,1070,-15
Closure96,35,51,16
Closure97,76,88,12
Closure98,70,70,0
Closure99,3,2,-1
Closure100,16,18,2
Closure101,1958,2030,72
Closure102,3841,4087,246
Closure103,594,657,63
Closure104,3,3,0
Closure105,26,14,-12
Closure106,2,2,0
Closure107,5,7,2
Closure108,20,20,0
Closure109,9,9,0
Closure110,15,17,2
Closure111,59,90,31
Closure112,131,131,0
Closure113,3,3,0
Closure114,12,12,0
Closure115,5,3,-2
Closure116,122,115,-7
Closure117,17,15,-2
Closure118,53,51,-2
Closure120,508,702,194
Closure121,21,23,2
Closure122,1,1,0
Closure123,140,138,-2
Closure124,32,32,0
Closure125,46,50,4
Closure126,1,1,0
Closure127,14,14,0
Closure128,2,4,2
Closure129,626,637,11
Closure130,66,64,-2
Closure131,11,9,-2
Closure132,74,55,-19
Closure133,71,68,-3
Lang1,1,1,0
Lang2,16,15,-1
Lang3,2,2,0
Lang4,1,1,0
Lang5,1,1,0
Lang6,13,14,1
Lang7,10,10,0
Lang8,4,4,0
Lang9,44,41,-3
Lang10,32,31,-1
Lang11,10,10,0
Lang12,7,7,0
Lang13,2,2,0
Lang14,1,1,0
Lang15,1,1,0
Lang16,21,16,-5
Lang17,13,13,0
Lang18,48,44,-4
Lang19,2,1,-1
Lang20,1,1,0
Lang21,1,1,0
Lang22,1,1,0
Lang24,54,45,-9
Lang26,1,1,0
Lang27,1,1,0
Lang28,2,2,0
Lang30,8,13,5
Lang31,2,2,0
Lang32,4,4,0
Lang33,1,1,0
Lang34,1,1,0
Lang35,2,2,0
Lang36,19,19,0
Lang37,1,2,1
Lang38,1,1,0
Lang39,5,5,0
Lang40,1,1,0
Lang41,5,5,0
Lang42,12,12,0
Lang43,12,12,0
Lang44,13,13,0
Lang45,22,22,0
Lang46,1,1,0
Lang47,3,3,0
Lang48,1,1,0
Lang49,1,1,0
Lang50,23,21,-2
Lang53,39,38,-1
Lang54,2,2,0
Lang55,1,1,0
Lang57,1,1,0
Lang58,3,3,0
Lang59,4,4,0
Lang60,1,1,0
Lang61,42,40,-2
Lang62,4,4,0
Lang63,1,1,0
Lang64,1,1,0
Lang65,7,8,1
Math1,9,4,-5
