Project,now,before,Difference
Chart1,1,1,0
Chart2,38,51,13
Chart3,2,2,0
Chart4,46,431,385
Chart5,8,9,1
Chart6,52,56,4
Chart7,54,29,-25
Chart8,5,5,0
Chart9,11,11,0
Chart10,1,1,0
Chart11,1,2,1
Chart12,14,16,2
Chart13,6,1,-5
Chart14,6,1,-5
Chart15,1,7,6
Chart16,1,1,0
Chart17,1,1,0
Chart18,1,1,0
Chart19,2,1,-1
Chart20,6,6,0
Chart21,4,4,0
Chart22,1,1,0
Chart24,1,2,1
Chart25,1,3,2
Chart26,2,2,0
Closure1,9,29,20
Closure2,65,69,4
Closure3,13,41,28
Closure4,1,1,0
Closure5,4,1,-3
Closure6,1,1,0
Closure7,53,52,-1
Closure8,8,10,2
Closure9,2,1,-1
Closure10,73,138,65
Closure11,8,3,-5
Closure12,92,162,70
Closure13,2497,2704,207
Closure14,1,2,1
Closure15,43,116,73
Closure16,203,185,-18
Closure17,1,1,0
Closure18,227,372,145
Closure19,50,77,27
Closure20,274,193,-81
Closure21,1,1,0
Closure22,1,1,0
Closure23,82,38,-44
Closure24,2,1,-1
Closure25,23,3,-20
Closure26,151,82,-69
Closure27,4,4,0
Closure29,48,25,-23
Closure30,154,140,-14
Closure31,112,243,131
Closure32,3,1,-2
Closure33,20,54,34
Closure34,5,2,-3
Closure35,239,114,-125
Closure36,45,58,13
Closure37,349,551,202
Closure38,1,1,0
Closure39,4,1,-3
Closure40,4,2,-2
Closure41,235,499,264
Closure42,3,1,-2
Closure43,8,223,215
Closure44,83,130,47
Closure45,26,18,-8
Closure46,1,1,0
Closure47,3,5,2
Closure48,1,1,0
Closure49,113,112,-1
Closure50,8,5,-3
Closure51,1,1,0
Closure52,36,71,35
Closure53,29,11,-18
Closure54,111,46,-65
Closure55,19,32,13
Closure56,30,29,-1
Closure57,33,21,-12
Closure58,6,89,83
Closure59,1288,1482,194
Closure60,42,54,12
Closure61,79,86,7
Closure62,1,1,0
Closure63,1,1,0
Closure64,391,700,309
Closure65,10,2,-8
Closure66,3,2,-1
Closure67,1,13,12
Closure68,29,4,-25
Closure69,111,229,118
Closure70,2,1,-1
Closure71,2,1,-1
Closure72,197,200,3
Closure73,1,1,0
Closure74,1,3,2
Closure75,46,78,32
Closure76,12,7,-5
Closure77,23,12,-11
Closure78,98,11,-87
Closure79,32,86,54
Closure80,94,235,141
Closure81,7,4,-3
Closure82,2439,2817,378
Closure83,1,1,0
Closure84,3,5,2
Closure85,3,10,7
Closure86,19,38,19
Closure87,59,53,-6
Closure88,10,2,-8
Closure89,5,9,4
Closure90,41,24,-17
Closure91,227,189,-38
Closure92,1,1,0
Closure93,1,3,2
Closure94,35,16,-19
Closure95,1197,984,-213
Closure96,11,24,13
Closure97,70,52,-18
Closure98,10,71,61
Closure99,5,3,-2
Closure100,1,10,9
Closure101,1160,1807,647
Closure102,2684,4169,1485
Closure103,417,584,167
Closure104,2,4,2
Closure105,34,14,-20
Closure106,1,2,1
Closure107,4,4,0
Closure108,13,18,5
Closure109,2,59,57
Closure110,98,68,-30
Closure111,61,112,51
Closure112,173,158,-15
Closure113,3,6,3
Closure114,6,12,6
Closure115,4,2,-2
Closure116,172,113,-59
Closure117,1,5,4
Closure118,153,83,-70
Closure120,304,592,288
Closure121,58,22,-36
Closure122,1,1,0
Closure123,78,137,59
Closure124,22,62,40
Closure125,19,47,28
Closure126,6,1,-5
Closure127,28,17,-11
Closure128,4,1,-3
Closure129,961,933,-28
Closure130,20,52,32
Closure131,15,9,-6
Closure132,109,111,2
Closure133,70,77,7
Lang1,1,1,0
Lang2,8,18,10
Lang3,1,2,1
Lang4,2,2,0
Lang5,1,1,0
Lang6,24,17,-7
Lang7,10,10,0
Lang8,3,3,0
Lang9,45,34,-11
Lang10,35,38,3
Lang11,10,10,0
Lang12,2,2,0
Lang13,1,2,1
Lang14,1,3,2
Lang15,1,1,0
Lang16,32,23,-9
Lang17,12,13,1
Lang18,59,55,-4
Lang19,2,2,0
Lang20,1,1,0
Lang21,2,1,-1
Lang22,1,1,0
Lang24,1,49,48
Lang26,1,1,0
Lang27,2,1,-1
Lang28,1,1,0
Lang30,6,14,8
Lang31,1,1,0
Lang32,2,6,4
Lang33,1,1,0
Lang34,2,1,-1
Lang35,1,2,1
Lang36,29,33,4
Lang37,1,2,1
Lang38,3,2,-1
Lang39,5,4,-1
Lang40,1,1,0
Lang41,6,8,2
Lang42,12,11,-1
Lang43,11,6,-5
Lang44,9,12,3
Lang45,8,8,0
Lang46,1,1,0
Lang47,6,6,0
Lang48,1,1,0
Lang49,1,1,0
Lang50,29,24,-5
Lang53,16,39,23
Lang54,2,2,0
Lang55,1,1,0
Lang57,1,1,0
Lang58,5,3,-2
Lang59,2,5,3
Lang60,1,1,0
Lang61,25,34,9
Lang62,5,3,-2
Lang63,1,1,0
Lang64,1,1,0
Lang65,6,10,4
Math1,3,3,0
Math2,13,16,3
Math3,3,7,4
Math4,9,12,3
Math5,2,3,1
Math6,21,94,73
Math7,2,2,0
Math8,1,2,1
Math9,1,4,3
Math10,19,14,-5
Math11,29,20,-9
Math13,67,90,23
Math14,28,43,15
Math15,5,11,6
Math16,3,3,0
Math17,4,81,77
Math18,51,37,-14
Math19,21,45,24
Math20,322,702,380
Math21,32,48,16
Math22,1,3,2
Math23,59,52,-7
Math24,54,54,0
Math25,1,1,0
Math26,1,3,2
Math27,1,1,0
Math28,1,9,8
Math29,1,8,7
Math30,2,8,6
Math31,10,47,37
Math32,5,9,4
Math33,1,2,1
Math34,1,1,0
Math35,3,6,3
Math36,2,3,1
Math37,3,9,6
Math38,2,7,5
Math39,120,64,-56
Math40,2,2,0
Math41,13,11,-2
Math42,20,20,0
Math43,8,10,2
Math44,87,119,32
Math45,3,3,0
Math46,8,14,6
Math47,3,2,-1
Math48,23,85,62
Math49,22,22,0
Math50,1,1,0
Math51,1,11,10
Math52,2,2,0
Math53,1,1,0
Math54,22,17,-5
Math55,3,1,-2
Math56,5,8,3
Math57,4,12,8
Math58,209,331,122
Math59,2,2,0
Math60,15,18,3
Math61,1,1,0
Math62,11,2,-9
Math63,1,1,0
Math64,77,171,94
Math65,1,1,0
Math66,33,105,72
Math67,16,17,1
Math68,28,58,30
Math69,14,9,-5
Math70,1,1,0
Math71,8,43,35
Math72,1,1,0
Math73,7,4,-3
Math74,598,765,167
Math75,1,2,1
Math76,83,70,-13
Math77,1,1,0
Math78,13,71,58
Math79,20,21,1
Math80,3,2,-1
Math81,1,5,4
