Project,now,before,Difference
Chart1,59,42,-17
Chart2,106,92,-14
Chart3,6,3,-3
Chart4,49,179,130
Chart5,9,8,-1
Chart6,69,104,35
Chart7,71,81,10
Chart8,7,1,-6
Chart9,14,14,0
Chart10,3,3,0
Chart11,3,5,2
Chart12,26,13,-13
Chart13,65,47,-18
Chart14,15,6,-9
Chart15,17,29,12
Chart16,3,1,-2
Chart17,2,2,0
Chart18,1,3,2
Chart19,2,1,-1
Chart20,16,5,-11
Chart21,3,3,0
Chart22,3,12,9
Chart24,1,3,2
Chart25,2494,2640,146
Chart26,5,134,129
Closure1,757,619,-138
Closure2,98,66,-32
Closure3,508,279,-229
Closure4,58,191,133
Closure5,295,154,-141
Closure6,1,1,0
Closure7,2,2,0
Closure8,431,123,-308
Closure9,1,1,0
Closure10,361,221,-140
Closure11,253,1147,894
Closure12,738,1081,343
Closure13,2644,5651,3007
Closure14,3,4,1
Closure15,295,185,-110
Closure16,297,200,-97
Closure17,119,86,-33
Closure18,711,2060,1349
Closure19,1,1,0
Closure20,23,2,-21
Closure21,2,6,4
Closure22,4,4,0
Closure23,10,8,-2
Closure24,1,1,0
Closure25,128,107,-21
Closure26,9,5,-4
Closure27,1,3,2
Closure29,447,432,-15
Closure30,301,242,-59
Closure31,475,1664,1189
Closure32,76,35,-41
Closure33,914,510,-404
Closure34,906,230,-676
Closure35,64,6,-58
Closure36,1058,1062,4
Closure37,112,1226,1114
Closure38,1132,345,-787
Closure39,40,21,-19
Closure40,339,120,-219
Closure41,469,695,226
Closure42,1,1,0
Closure43,91,506,415
Closure44,417,778,361
Closure45,387,280,-107
Closure46,1,1,0
Closure47,212,338,126
Closure48,370,389,19
Closure49,585,1260,675
Closure50,110,88,-22
Closure51,636,326,-310
Closure52,247,116,-131
Closure53,340,47,-293
Closure54,278,55,-223
Closure55,804,329,-475
Closure56,20,65,45
Closure57,359,25,-334
Closure58,4,7,3
Closure59,2232,6779,4547
Closure60,162,19,-143
Closure61,721,138,-583
Closure62,1,4,3
Closure63,1,4,3
Closure64,431,1484,1053
Closure65,459,78,-381
Closure66,1511,2743,1232
Closure67,112,281,169
Closure68,4,3,-1
Closure69,834,1006,172
Closure70,830,2011,1181
Closure71,341,284,-57
Closure72,1229,241,-988
Closure73,1342,305,-1037
Closure74,51,117,66
Closure75,30,8,-22
Closure76,108,136,28
Closure77,949,306,-643
Closure78,2,1,-1
Closure79,23,51,28
Closure80,16,13,-3
Closure81,163,173,10
Closure82,807,1092,285
Closure83,77,10,-67
Closure84,66,195,129
Closure85,117,164,47
Closure86,2,2,0
Closure87,723,150,-573
Closure88,70,69,-1
Closure89,365,164,-201
Closure90,151,46,-105
Closure91,1236,284,-952
Closure92,71,85,14
Closure93,71,85,14
Closure94,4,4,0
Closure95,1162,1764,602
Closure96,172,247,75
Closure97,18,1,-17
Closure98,164,425,261
Closure99,81,19,-62
Closure100,2,7,5
Closure101,477,2775,2298
Closure102,803,4752,3949
Closure103,309,289,-20
Closure104,36,13,-23
Closure105,37,7,-30
Closure106,8,105,97
Closure107,872,132,-740
Closure108,115,237,122
Closure109,2,33,31
Closure110,13,2,-11
Closure111,1,1,0
Closure112,637,109,-528
Closure113,48,17,-31
Closure114,480,215,-265
Closure115,9,8,-1
Closure116,228,30,-198
Closure117,621,225,-396
Closure118,1,2,1
Closure120,187,239,52
Closure121,726,388,-338
Closure122,10,9,-1
Closure123,309,159,-150
Closure124,14,10,-4
Closure125,907,396,-511
Closure126,54,5,-49
Closure127,323,210,-113
Closure128,710,102,-608
Closure129,2202,3293,1091
Closure130,458,545,87
Closure131,353,300,-53
Closure132,139,80,-59
Closure133,106,516,410
Lang1,1,3,2
Lang2,3,3,0
Lang3,2,3,1
Lang4,3,2,-1
Lang5,1,1,0
Lang6,91,98,7
Lang7,6,122,116
Lang8,9,6,-3
Lang9,230,142,-88
Lang10,78,56,-22
Lang11,6,3,-3
Lang12,1,5,4
Lang13,2,5,3
Lang14,1,4,3
Lang15,75,191,116
Lang16,58,27,-31
Lang17,8,102,94
Lang18,61,41,-20
Lang19,2,8,6
Lang20,2,8,6
Lang21,2,2,0
Lang22,36,31,-5
Lang24,1,64,63
Lang26,12,7,-5
Lang27,132,127,-5
Lang28,1,3,2
Lang30,1,8,7
Lang31,1,4,3
Lang32,2,26,24
Lang33,2,7,5
Lang34,68,64,-4
Lang35,1,2,1
Lang36,53,42,-11
Lang37,1,6,5
Lang38,3,3,0
Lang39,11,27,16
Lang40,1,2,1
Lang41,8,6,-2
Lang42,22,13,-9
Lang43,4,6,2
