Period#856,11.366938591003418
Period#878,11.354793548583984
Period#875,11.18285846710205
Period#988,11.046717643737793
Period#689,10.954218864440918
Period#1340,10.777485847473145
Period#111,10.662861824035645
Period#1037,10.47168254852295
Period#1106,10.144301414489746
Period#79,10.110726356506348
Period#1110,10.042834281921387
Period#1243,10.022002220153809
Period#276,9.805998802185059
Period#836,9.675699234008789
Period#58,9.666938781738281
Period#299,9.619044303894043
Period#958,9.609481811523438
Period#491,9.586530685424805
Period#403,9.47788143157959
Period#928,9.43606948852539
Period#1446,9.402348518371582
Period#1124,9.350282669067383
Period#1003,9.329144477844238
Period#424,9.304122924804688
Period#479,9.20340347290039
Period#1295,9.201313972473145
Period#1178,9.180039405822754
Period#1353,9.171735763549805
Period#1141,9.125492095947266
Period#274,9.046433448791504
Period#943,8.942817687988281
Period#1415,8.921561241149902
Period#1026,8.895909309387207
Period#145,8.775385856628418
Period#1205,8.760183334350586
Period#756,8.756522178649902
Period#196,8.726245880126953
Period#707,8.630938529968262
Period#1269,8.604826927185059
Period#1216,8.519357681274414
Period#1336,8.513799667358398
Period#563,8.430720329284668
Period#819,8.386414527893066
Period#882,8.345311164855957
Period#628,8.325300216674805
Period#1056,8.311699867248535
Period#297,8.279267311096191
Period#840,8.202407836914062
Period#272,8.09244441986084
Period#784,8.057873725891113
Period#262,8.020535469055176
Period#1477,8.009591102600098
Period#747,7.978036403656006
Period#618,7.976531505584717
Period#1342,7.8882012367248535
Period#179,7.855617523193359
Period#1160,7.829847812652588
Period#268,7.75636100769043
Period#818,7.742239952087402
Period#1230,7.740081310272217
Period#1552,7.7118072509765625
Period#1128,7.690681457519531
Period#1146,7.623280048370361
Period#128,7.600917816162109
Period#1351,7.585635185241699
Period#1182,7.568725109100342
Period#639,7.508054256439209
Period#765,7.4802985191345215
Period#1321,7.474128723144531
Period#973,7.412341594696045
Period#1256,7.360567569732666
Period#1294,7.352634906768799
Period#1352,7.345096111297607
Period#793,7.329887866973877
Period#672,7.283932209014893
Period#726,7.249853134155273
Period#1551,7.245475769042969
Period#1242,7.240588665008545
Period#877,7.175289154052734
Period#1384,7.097418308258057
Period#510,7.044820785522461
Period#1164,6.930866241455078
Period#456,6.849279880523682
Period#57,6.833754062652588
Period#213,6.713802814483643
Period#227,6.656885623931885
Period#800,6.639009952545166
Period#1105,6.635949611663818
Period#1468,6.574971675872803
Period#1229,6.552469253540039
Period#467,6.45010232925415
Period#1177,6.397037982940674
Period#1337,6.348849296569824
Period#1025,6.341303825378418
Period#716,6.300515174865723
Period#313,6.251657962799072
Period#1548,6.234689235687256
Period#1307,6.216214656829834
Period#717,6.131036758422852
Period#82,6.077396392822266
Period#1159,6.043783187866211
Period#791,6.037747383117676
Period#259,6.000740051269531
Period#775,5.988155841827393
Period#1341,5.879571437835693
Period#727,5.873055934906006
Period#1640,5.834853172302246
Period#1498,5.828625202178955
Period#1123,5.827479362487793
Period#1320,5.762302398681641
Period#1537,5.710655212402344
Period#1636,5.613943099975586
Period#444,5.606907367706299
Period#607,5.596198558807373
Period#162,5.540284633636475
Period#835,5.523566722869873
Period#93,5.508286952972412
Period#383,5.491641521453857
Period#653,5.471864700317383
Period#596,5.471657752990723
Period#1175,5.4682536125183105
Period#1052,5.4251322746276855
Period#1070,5.4178080558776855
Period#638,5.397324562072754
Period#1204,5.360528469085693
Period#898,5.35797119140625
Period#1282,5.3379034996032715
Period#1507,5.321659564971924
Period#597,5.301463603973389
Period#913,5.2924065589904785
Period#745,5.274998188018799
Period#782,5.25741720199585
Period#1051,5.2041401863098145
Period#1319,5.178966999053955
Period#816,5.121209144592285
Period#92,5.098820209503174
Period#1335,5.089395046234131
Period#838,5.057784080505371
Period#833,4.998717784881592
Period#854,4.998286247253418
Period#1027,4.991753101348877
Period#1339,4.97934103012085
Period#1255,4.967526435852051
Period#1528,4.936857223510742
Period#562,4.931920051574707
Period#1334,4.923319339752197
Period#1333,4.901876449584961
Period#834,4.881983280181885
Period#1179,4.871659278869629
Period#353,4.865952014923096
Period#874,4.845005512237549
Period#1140,4.76298189163208
Period#529,4.7482428550720215
Period#1280,4.719740390777588
Period#728,4.698178291320801
Period#1000,4.685673236846924
Period#924,4.683163166046143
Period#59,4.664817810058594
Period#1092,4.649016380310059
Period#1406,4.6384477615356445
Period#1122,4.59890079498291
Period#1582,4.559622764587402
Period#1142,4.543105125427246
Period#271,4.521623611450195
Period#1632,4.451058864593506
Period#1121,4.446559429168701
Period#275,4.445736885070801
Period#1088,4.420502185821533
Period#876,4.4191575050354
Period#879,4.414138317108154
Period#1241,4.36775541305542
Period#706,4.3611369132995605
Period#298,4.357315540313721
Period#1467,4.344662666320801
Period#754,4.314518451690674
Period#81,4.239182949066162
Period#999,4.16786003112793
Period#1550,4.158131122589111
Period#860,4.15711784362793
Period#654,4.121155261993408
Period#817,4.115053176879883
Period#1414,4.072671890258789
Period#939,4.072244644165039
Period#820,4.057684898376465
Period#1268,4.051730155944824
Period#1228,4.031366348266602
Period#773,4.0228681564331055
Period#1405,4.017209053039551
Period#1375,4.002205848693848
Period#736,3.9806363582611084
Period#1071,3.937596321105957
Period#1506,3.9337849617004395
Period#595,3.9323205947875977
Period#528,3.9194841384887695
Period#1203,3.907545804977417
Period#382,3.8849446773529053
Period#1438,3.876904249191284
Period#269,3.8631815910339355
Period#330,3.843761444091797
Period#225,3.840273380279541
Period#815,3.8368849754333496
Period#1214,3.8263046741485596
Period#1437,3.8110551834106445
Period#801,3.807837724685669
Period#401,3.804210901260376
Period#925,3.795247793197632
Period#910,3.788510322570801
Period#705,3.76320481300354
Period#1163,3.7616217136383057
Period#1436,3.737018585205078
Period#1089,3.73636531829834
Period#1476,3.735778331756592
Period#1206,3.722266435623169
Period#1306,3.7097136974334717
Period#670,3.7012689113616943
Period#1499,3.693834066390991
Period#853,3.6922640800476074
Period#839,3.6744866371154785
Period#637,3.6593663692474365
Period#1068,3.6404948234558105
Period#1501,3.5964484214782715
Period#1407,3.5712764263153076
Period#1176,3.5646042823791504
Period#1638,3.56341290473938
Period#873,3.554713726043701
Period#381,3.549743175506592
Period#1267,3.5322470664978027
Period#837,3.5246737003326416
Period#617,3.5059776306152344
Period#1215,3.50430965423584
Period#894,3.465899705886841
Period#859,3.4643259048461914
Period#1158,3.462155342102051
Period#328,3.4611475467681885
Period#270,3.451124668121338
Period#1139,3.4348015785217285
Period#68,3.4285099506378174
Period#763,3.4249348640441895
Period#1445,3.4083831310272217
Period#1125,3.399614095687866
Period#880,3.3993828296661377
Period#942,3.386159896850586
Period#1254,3.3650245666503906
Period#872,3.341026782989502
Period#1530,3.337409734725952
Period#858,3.311180830001831
Period#263,3.31063175201416
Period#1050,3.307408332824707
Period#561,3.299602746963501
Period#126,3.299447536468506
Period#91,3.2882707118988037
Period#715,3.275040864944458
