Project,now,before,Difference
Chart1,1,1,0
Chart2,39,38,-1
Chart3,2,3,1
Chart4,16,153,137
Chart5,7,8,1
Chart6,90,94,4
Chart7,49,31,-18
Chart8,8,7,-1
Chart9,13,8,-5
Chart10,1,1,0
Chart11,1,1,0
Chart12,24,36,12
Chart13,3,1,-2
Chart14,8,1,-7
Chart15,4,19,15
Chart16,1,1,0
Chart17,1,1,0
Chart18,1,2,1
Chart19,2,1,-1
Chart20,6,6,0
Chart21,5,3,-2
Chart22,1,2,1
Chart24,1,1,0
Chart25,1,3,2
Chart26,1,1,0
Closure1,11,37,26
Closure2,86,96,10
Closure3,11,42,31
Closure4,1,1,0
Closure5,1,1,0
Closure6,1,1,0
Closure7,86,93,7
Closure8,5,3,-2
Closure9,2,1,-1
Closure10,109,195,86
Closure11,5,3,-2
Closure12,118,199,81
Closure13,2850,3272,422
Closure14,1,1,0
Closure15,35,66,31
Closure16,153,137,-16
Closure17,1,1,0
Closure18,103,205,102
Closure19,28,27,-1
Closure20,112,53,-59
Closure21,1,1,0
Closure22,1,1,0
Closure23,113,71,-42
Closure24,1,1,0
Closure25,50,20,-30
Closure26,54,17,-37
Closure27,4,5,1
Closure29,33,20,-13
Closure30,186,163,-23
Closure31,116,235,119
Closure32,2,1,-1
Closure33,11,19,8
Closure34,5,1,-4
Closure35,236,143,-93
Closure36,54,64,10
Closure37,313,346,33
Closure38,1,1,0
Closure39,9,5,-4
Closure40,3,1,-2
Closure41,275,571,296
Closure42,1,6,5
Closure43,11,168,157
Closure44,89,130,41
Closure45,34,30,-4
Closure46,1,1,0
Closure47,4,5,1
Closure48,1,2,1
Closure49,12,6,-6
Closure50,7,3,-4
Closure51,1,1,0
Closure52,30,73,43
Closure53,71,67,-4
Closure54,143,72,-71
Closure55,26,36,10
Closure56,5,25,20
Closure57,49,34,-15
Closure58,5,42,37
Closure59,1572,1687,115
Closure60,39,53,14
Closure61,47,41,-6
Closure62,1,1,0
Closure63,1,1,0
Closure64,151,410,259
Closure65,42,29,-13
Closure66,4,4,0
Closure67,1,8,7
Closure68,21,7,-14
Closure69,316,482,166
Closure70,1,1,0
Closure71,2,1,-1
Closure72,189,210,21
Closure73,1,1,0
Closure74,1,1,0
