Complex#868,10.887267112731934
Complex#947,10.566514015197754
Complex#951,9.770015716552734
Complex#571,9.760758399963379
Complex#468,9.693897247314453
Complex#506,9.584310531616211
Complex#287,9.404940605163574
Complex#959,9.383161544799805
Complex#470,9.365546226501465
Complex#981,9.012965202331543
Complex#164,9.007407188415527
Complex#135,8.97594928741455
Complex#1069,8.96227741241455
Complex#350,8.901476860046387
Complex#864,8.880309104919434
Complex#447,8.833242416381836
Complex#664,8.778855323791504
Complex#619,8.76274585723877
Complex#1082,8.752791404724121
Complex#595,8.733702659606934
Complex#396,8.676168441772461
Complex#704,8.591261863708496
Complex#293,8.571793556213379
Complex#570,8.527148246765137
Complex#464,8.476262092590332
Complex#503,8.426894187927246
Complex#440,8.416523933410645
Complex#548,8.377318382263184
Complex#491,8.333146095275879
Complex#550,8.315865516662598
Complex#131,8.282859802246094
Complex#960,8.244757652282715
Complex#365,8.232403755187988
Complex#125,8.21426773071289
Complex#180,8.206452369689941
Complex#361,8.158226013183594
Complex#699,8.083927154541016
Complex#1072,8.070897102355957
Complex#296,7.955177307128906
Complex#260,7.915554046630859
Complex#741,7.906013488769531
Complex#385,7.874534606933594
Complex#660,7.869882106781006
Complex#904,7.868941783905029
Complex#349,7.835676670074463
Complex#342,7.8204193115234375
Complex#177,7.799784183502197
Complex#384,7.769713878631592
Complex#251,7.760876178741455
Complex#813,7.697906970977783
Complex#623,7.669221878051758
Complex#531,7.626720905303955
Complex#1032,7.452983379364014
Complex#295,7.443127632141113
Complex#441,7.413987636566162
Complex#368,7.408934116363525
Complex#488,7.317903995513916
Complex#321,7.280304431915283
Complex#250,7.259058952331543
Complex#500,7.142479419708252
Complex#437,7.13409423828125
Complex#301,7.1249098777771
Complex#347,7.115781307220459
Complex#261,7.057368755340576
Complex#746,7.029334545135498
Complex#341,6.997114658355713
Complex#338,6.96774959564209
Complex#790,6.966796398162842
Complex#247,6.952434062957764
Complex#489,6.946875095367432
Complex#1068,6.87848424911499
Complex#861,6.8746442794799805
Complex#786,6.863102436065674
Complex#483,6.857563018798828
Complex#320,6.8244709968566895
Complex#386,6.822108745574951
Complex#290,6.820947170257568
Complex#1024,6.786973476409912
Complex#309,6.778546333312988
Complex#316,6.776389122009277
Complex#527,6.772228240966797
Complex#1021,6.750331878662109
Complex#160,6.742766857147217
Complex#598,6.7393341064453125
Complex#700,6.6440606117248535
Complex#1231,6.64157772064209
Complex#657,6.606628894805908
Complex#128,6.5838117599487305
Complex#1133,6.538640022277832
Complex#273,6.466590404510498
Complex#740,6.448546409606934
Complex#159,6.42575740814209
Complex#1018,6.3726372718811035
Complex#306,6.307849407196045
Complex#352,6.281961441040039
Complex#903,6.2699971199035645
Complex#199,6.261608600616455
Complex#594,6.256840229034424
Complex#448,6.221004486083984
Complex#1145,6.207992076873779
Complex#364,6.20639705657959
Complex#346,6.179278373718262
Complex#268,6.161311149597168
Complex#592,6.147797584533691
Complex#956,6.110626220703125
Complex#451,6.090177059173584
Complex#351,6.079667091369629
Complex#568,6.0727925300598145
Complex#121,6.066978454589844
Complex#103,5.963449478149414
Complex#697,5.947837829589844
Complex#118,5.94767951965332
Complex#367,5.923561096191406
Complex#257,5.918804168701172
Complex#745,5.9163336753845215
Complex#269,5.907520294189453
Complex#908,5.885427951812744
Complex#1204,5.86995267868042
Complex#409,5.867356777191162
Complex#958,5.8016180992126465
Complex#130,5.793585300445557
Complex#659,5.789602279663086
Complex#1081,5.697251319885254
Complex#1160,5.695592403411865
Complex#1017,5.618639945983887
Complex#256,5.5936079025268555
Complex#176,5.576908111572266
Complex#739,5.569613933563232
Complex#863,5.515565395355225
Complex#785,5.514095306396484
Complex#376,5.505237579345703
Complex#1075,5.505039215087891
Complex#302,5.446061611175537
Complex#344,5.434481143951416
Complex#814,5.413485050201416
Complex#395,5.403043270111084
Complex#1134,5.39744234085083
Complex#1105,5.36097526550293
Complex#289,5.341853618621826
Complex#534,5.3029046058654785
Complex#397,5.262056827545166
Complex#317,5.250308990478516
Complex#310,5.231800556182861
Complex#547,5.206429958343506
Complex#163,5.194347858428955
Complex#126,5.190455436706543
Complex#1187,5.179990291595459
Complex#1163,5.177313804626465
Complex#549,5.151444911956787
Complex#318,5.129507064819336
Complex#1066,5.128100872039795
Complex#1229,5.122798442840576
Complex#545,5.036052227020264
Complex#77,5.022870063781738
Complex#248,5.0022077560424805
Complex#574,4.98511266708374
Complex#1141,4.984525203704834
Complex#438,4.975018501281738
Complex#530,4.967403888702393
Complex#482,4.9667840003967285
Complex#461,4.9422607421875
Complex#1218,4.919926166534424
Complex#1177,4.890736103057861
Complex#944,4.863722801208496
Complex#827,4.859476566314697
Complex#618,4.856409549713135
Complex#202,4.8563151359558105
Complex#816,4.851742267608643
Complex#272,4.837533950805664
Complex#1191,4.828995704650879
Complex#246,4.811094284057617
Complex#1103,4.793928623199463
Complex#463,4.792502403259277
Complex#698,4.7805891036987305
Complex#366,4.775165557861328
Complex#1206,4.753730297088623
Complex#502,4.7376627922058105
Complex#319,4.725773334503174
Complex#444,4.724658012390137
Complex#946,4.718500137329102
Complex#1031,4.6866888999938965
Complex#196,4.682795524597168
Complex#979,4.674313545227051
Complex#408,4.672280311584473
Complex#784,4.6473612785339355
Complex#1193,4.644671440124512
Complex#744,4.619704723358154
Complex#826,4.6136980056762695
Complex#132,4.602155685424805
Complex#253,4.60063362121582
Complex#535,4.577462673187256
Complex#305,4.564280033111572
Complex#375,4.545912742614746
Complex#825,4.543796539306641
Complex#179,4.538235664367676
Complex#788,4.5233025550842285
Complex#201,4.472838878631592
Complex#157,4.453604698181152
Complex#1027,4.426737308502197
Complex#79,4.421906471252441
Complex#569,4.389227867126465
Complex#124,4.378749370574951
Complex#315,4.371743202209473
Complex#340,4.3440775871276855
Complex#99,4.333399295806885
Complex#198,4.327311992645264
Complex#88,4.319890975952148
Complex#450,4.312474250793457
Complex#862,4.269222736358643
Complex#284,4.243085861206055
Complex#254,4.228719234466553
Complex#274,4.22521448135376
Complex#738,4.218109130859375
Complex#75,4.210339546203613
Complex#480,4.193788051605225
Complex#343,4.185258865356445
Complex#1080,4.1624956130981445
Complex#1077,4.152399063110352
Complex#617,4.102807521820068
Complex#377,4.098909378051758
Complex#485,4.097602844238281
Complex#308,4.095938205718994
Complex#294,4.0949578285217285
Complex#593,4.093195915222168
Complex#528,4.089521884918213
Complex#363,4.079195499420166
Complex#197,4.069461345672607
Complex#902,4.032333850860596
Complex#1030,4.01552152633667
Complex#267,4.011220932006836
Complex#270,4.0034708976745605
Complex#1174,3.997516632080078
Complex#57,3.9887354373931885
Complex#616,3.970534563064575
Complex#945,3.963823080062866
Complex#313,3.9501953125
Complex#789,3.9498941898345947
Complex#1175,3.9398155212402344
Complex#533,3.906017303466797
Complex#362,3.894845724105835
Complex#119,3.867156982421875
Complex#115,3.8631691932678223
Complex#436,3.696812868118286
Complex#901,3.6885433197021484
Complex#1186,3.678224802017212
Complex#953,3.670409917831421
