Project,MinRank1,MinRank2,Difference
Chart1,18,42,24
Chart2,69,137,68
Chart3,6,3,-3
Chart4,25,17,-8
Chart5,1,8,7
Chart6,7,16,9
Chart7,20,81,61
Chart8,4,1,-3
Chart9,8,14,6
Chart10,1,3,2
Chart11,1,5,4
Chart12,148,13,-135
Chart13,99,47,-52
Chart14,184,317,133
Chart15,19,29,10
Chart16,21,1,-20
Chart17,3,2,-1
Chart18,1,3,2
Chart19,90,474,384
Chart20,8,5,-3
Chart21,15,3,-12
Chart22,1,61,60
Chart24,2,3,1
Chart25,250,2745,2495
Chart26,75,134,59
Closure1,77,121,44
Closure2,401,1666,1265
Closure3,289,275,-14
Closure4,446,157,-289
Closure5,404,154,-250
Closure6,3626,3885,259
Closure7,247,909,662
Closure8,166,123,-43
Closure9,1,1,0
Closure10,247,2889,2642
Closure11,6,2641,2635
Closure12,2,1081,1079
Closure13,2229,5651,3422
Closure14,29,1,-28
Closure15,832,185,-647
Closure16,77,2,-75
Closure17,1759,2301,542
Closure18,54,661,607
Closure19,291,2272,1981
Closure20,253,2,-251
Closure21,459,2788,2329
Closure22,344,2787,2443
Closure23,282,8,-274
Closure24,52,1,-51
Closure25,98,107,9
Closure26,2278,2181,-97
Closure27,63,35,-28
Closure29,615,184,-431
Closure30,143,102,-41
Closure31,53,409,356
Closure32,241,673,432
Closure33,557,2576,2019
Closure34,171,6,-165
Closure35,269,6,-263
Closure36,473,1062,589
Closure37,44,171,127
Closure38,183,7,-176
Closure39,167,662,495
Closure40,704,35,-669
Closure41,1705,2163,458
Closure42,182,1,-181
Closure43,554,2222,1668
Closure44,275,153,-122
Closure45,300,280,-20
Closure46,310,1,-309
Closure47,1430,1914,484
Closure48,1398,2324,926
Closure49,6,96,90
Closure50,55,76,21
Closure51,26,13,-13
Closure52,271,2028,1757
Closure53,235,47,-188
Closure54,138,1478,1340
Closure55,262,329,67
Closure56,7,593,586
Closure57,377,1729,1352
Closure58,115,7,-108
Closure59,823,2114,1291
Closure60,569,2348,1779
Closure61,203,1895,1692
Closure62,1,13,12
Closure63,1,13,12
Closure64,180,364,184
Closure65,1574,2328,754
Closure66,1111,2557,1446
Closure67,196,116,-80
Closure68,273,3,-270
Closure69,1348,2275,927
Closure70,992,2295,1303
Closure71,1500,2498,998
Closure72,243,241,-2
Closure73,451,1977,1526
Closure74,1037,10,-1027
Closure75,917,2358,1441
Closure76,319,79,-240
Closure77,1173,1956,783
Closure78,2159,1,-2158
Closure79,389,1676,1287
Closure80,1,1615,1614
Closure81,54,1,-53
Closure82,145,164,19
Closure83,48,10,-38
Closure84,73,9,-64
Closure85,54,86,32
Closure86,62,1947,1885
Closure87,12,150,138
Closure88,208,69,-139
Closure89,245,133,-112
Closure90,481,1579,1098
Closure91,710,284,-426
Closure92,125,85,-40
Closure93,125,85,-40
Closure94,1879,1463,-416
Closure95,533,1192,659
Closure96,44,2028,1984
Closure97,788,1,-787
Closure98,1,425,424
Closure99,252,4,-248
Closure100,9,1428,1419
Closure101,398,2775,2377
Closure102,407,4752,4345
Closure103,74,1805,1731
Closure104,69,533,464
Closure105,568,7,-561
Closure106,183,1826,1643
Closure107,85,132,47
Closure108,21,237,216
Closure109,1,137,136
Closure110,708,1931,1223
Closure111,56,1,-55
Closure112,2411,64,-2347
Closure113,4,17,13
Closure114,267,215,-52
Closure115,326,8,-318
Closure116,310,3,-307
Closure117,488,1845,1357
Closure118,1751,2,-1749
Closure120,23,2413,2390
Closure121,363,388,25
Closure122,44,233,189
Closure123,673,2096,1423
Closure124,10,10,0
Closure125,673,1913,1240
Closure126,972,5,-967
Closure127,230,187,-43
Closure128,240,1949,1709
Closure129,220,330,110
Closure130,96,545,449
Closure131,325,1696,1371
Closure132,75,80,5
Closure133,6,597,591
Lang1,4,3,-1
Lang2,8,3,-5
Lang3,28,3,-25
Lang4,2,2,0
Lang5,3,1,-2
Lang6,18,98,80
Lang7,1,122,121
Lang8,15,189,174
Lang9,91,55,-36
Lang10,8,17,9
Lang11,6,3,-3
Lang12,1,4,3
Lang13,3,5,2
Lang14,1,4,3
Lang15,5,12,7
Lang16,44,27,-17
Lang17,10,102,92
Lang18,15,41,26
Lang19,1,6,5
Lang20,3,27,24
Lang21,2,2,0
Lang22,13,14,1
Lang24,24,64,40
Lang26,42,7,-35
Lang27,29,127,98
Lang28,2,3,1
Lang30,1,30,29
Lang31,2,4,2
Lang32,12,26,14
Lang33,4,7,3
Lang34,21,5,-16
Lang35,2,2,0
Lang36,11,42,31
Lang37,1,6,5
Lang38,7,3,-4
Lang39,34,27,-7
Lang40,1,2,1
Lang41,2,38,36
Lang42,6,13,7
Lang43,6,6,0
Lang44,2,3,1
Lang45,16,10,-6
Lang46,1,1,0
Lang47,38,35,-3
Lang48,3,2,-1
Lang49,6,1,-5
Lang50,68,134,66
Lang53,31,16,-15
Lang54,6,3,-3
Lang55,1,7,6
Lang57,3,6,3
Lang58,3,20,17
Lang59,4,6,2
Lang60,12,2,-10
Lang61,4,8,4
Lang62,14,4,-10
Lang63,3,1,-2
Lang64,14,4,-10
Lang65,3,7,4
Math1,302,356,54
Math2,39,44,5
Math3,5,3,-2
Math4,118,76,-42
Math5,3,1,-2
Math6,115,70,-45
Math7,100,42,-58
Math8,15,4,-11
Math9,1,1,0
Math10,179,12,-167
Math11,26,31,5
Math13,57,159,102
Math14,26,99,73
Math15,79,217,138
Math16,239,252,13
Math17,27,258,231
Math18,242,14,-228
Math19,155,56,-99
Math20,1,598,597
Math21,8,41,33
Math22,8,53,45
Math23,1,148,147
Math24,17,150,133
Math25,3,1,-2
Math26,151,38,-113
Math27,1,1,0
Math28,18,12,-6
Math29,25,194,169
Math30,78,41,-37
Math31,28,28,0
Math32,1,4,3
Math33,51,44,-7
Math34,10,3,-7
Math35,10,3,-7
Math36,329,356,27
Math37,182,249,67
Math38,32,5,-27
Math39,87,117,30
Math40,102,33,-69
Math41,38,43,5
Math42,44,72,28
Math43,23,44,21
