Project,MinRank1,MinRank2,Difference
Chart1,130,-1,-1
Chart2,110,108,-2
Chart3,17,86,69
Chart4,200,-1,-1
Chart5,3,44,41
Chart6,5,38,33
Chart7,19,80,61
Chart8,7,8,1
Chart9,115,-1,-1
Chart10,1,3,2
Chart11,1,5,4
Chart12,251,-1,-1
Chart13,170,-1,-1
Chart14,259,-1,-1
Chart15,133,-1,-1
Chart16,19,19,0
Chart17,6,63,57
Chart18,2,20,18
Chart19,164,-1,-1
Chart20,8,22,14
Chart21,10,106,96
Chart22,47,65,18
Chart24,3,10,7
Chart25,194,-1,-1
Chart26,267,-1,-1
Closure1,446,-1,-1
Closure2,507,-1,-1
Closure3,511,-1,-1
Closure4,715,-1,-1
Closure5,820,-1,-1
Closure6,3459,-1,-1
Closure7,377,-1,-1
Closure8,533,-1,-1
Closure9,3,10,7
Closure10,174,-1,-1
Closure11,111,-1,-1
Closure12,111,-1,-1
Closure13,1955,-1,-1
Closure14,354,-1,-1
Closure15,1438,-1,-1
Closure16,530,-1,-1
Closure17,1937,-1,-1
Closure18,248,-1,-1
Closure19,310,-1,-1
Closure20,666,-1,-1
Closure21,339,-1,-1
Closure22,256,-1,-1
Closure23,679,-1,-1
Closure24,330,-1,-1
Closure25,437,-1,-1
Closure26,4037,-1,-1
Closure27,71,43,-28
Closure29,1001,-1,-1
Closure30,371,-1,-1
Closure31,263,-1,-1
Closure32,774,-1,-1
Closure33,538,-1,-1
Closure34,50,26,-24
Closure35,752,-1,-1
Closure36,922,-1,-1
Closure37,214,-1,-1
Closure38,16,107,91
Closure39,191,-1,-1
Closure40,1300,-1,-1
Closure41,1789,-1,-1
Closure42,400,-1,-1
Closure43,621,-1,-1
Closure44,16,90,74
Closure45,651,-1,-1
Closure46,463,-1,-1
Closure47,2191,-1,-1
Closure48,1416,-1,-1
Closure49,116,-1,-1
Closure50,273,-1,-1
Closure51,6,104,98
Closure52,266,-1,-1
Closure53,611,-1,-1
Closure54,361,-1,-1
Closure55,581,-1,-1
Closure56,115,-1,-1
Closure57,379,-1,-1
Closure58,445,-1,-1
Closure59,1403,-1,-1
Closure60,964,-1,-1
Closure61,272,-1,-1
Closure62,11,47,36
Closure63,11,47,36
Closure64,501,-1,-1
Closure65,1022,-1,-1
Closure66,585,-1,-1
Closure67,13,99,86
Closure68,493,-1,-1
Closure69,1088,-1,-1
Closure70,838,-1,-1
Closure71,1160,-1,-1
Closure72,550,-1,-1
Closure73,418,-1,-1
