Project,now,before,Difference
Lang-32,15,26,11
Lang-24,21,64,43
Lang-40,1,2,1
Lang-4,2,17,15
Lang-19,1,8,7
Lang-35,3,2,-1
Lang-50,32,8,-24
Lang-29,-1,-1,0
Lang-14,1,4,3
Lang-2,8,3,-5
Lang-49,2,1,-1
Lang-47,13,5,-8
Lang-5,2,1,-1
Lang-16,43,27,-16
Lang-3,13,3,-10
Lang-11,5,3,-2
Lang-6,25,2766,2741
Lang-13,2,5,3
Lang-23,-1,-1,0
Lang-17,13,1221,1208
Lang-18,17,41,24
Lang-63,2,1,-1
Lang-26,35,245,210
Lang-31,3,6,3
Lang-61,5,21,16
Lang-65,6,7,1
Lang-60,4,2,-2
Lang-52,-1,-1,0
Lang-53,34,16,-18
Lang-51,-1,-1,0
Lang-58,3,20,17
Lang-1,5,3,-2
Lang-59,4,6,2
Lang-22,23,35,12
Lang-39,36,27,-9
Lang-56,-1,-1,0
Lang-28,2,3,1
Lang-41,3,6,3
Lang-21,2,2,0
Lang-43,6,6,0
Lang-45,17,10,-7
Lang-37,1,6,5
Lang-7,1,122,121
Lang-25,-1,-1,0
Lang-12,1,5,4
Lang-64,4,4,0
Lang-44,2,3,1
Lang-62,7,4,-3
Lang-38,3,3,0
Lang-15,8,217,209
Lang-10,21,480,459
Lang-8,5,6,1
Lang-36,11,42,31
Lang-33,5,7,2
Lang-34,47,475,428
Lang-46,1,1,0
Lang-55,3,36,33
Lang-20,2,8,6
Lang-42,9,13,4
Lang-48,4,167,163
Lang-30,2,8,6
Lang-9,284,648,364
Lang-57,6,48,42
Lang-54,5,3,-2
Lang-27,32,127,95
Time-24,149,5370,5221
Time-4,27,30,3
Time-19,31,5379,5348
Time-14,5,5,0
Time-2,14,3,-11
Time-5,3,26,23
Time-16,118,7,-111
Time-3,3,1,-2
Time-11,237,448,211
Time-6,32,4,-28
Time-13,31,19,-12
Time-23,11,1301,1290
Time-17,6,5,-1
Time-18,8,3,-5
Time-26,114,332,218
Time-1,4,2,-2
Time-22,28,16,-12
Time-21,3,33,30
Time-7,16,17,1
Time-25,157,5266,5109
Time-12,24,7,-17
Time-15,3,2,-1
Time-10,29,199,170
Time-8,39,24,-15
Time-20,473,339,-134
Time-9,10,3,-7
Time-27,75,4502,4427
Math-69,40,44,4
Math-32,2,4,2
Math-73,3,1,-2
Math-24,22,1982,1960
Math-40,82,33,-49
Math-4,68,17,-51
Math-91,1,1,0
Math-74,208,2481,2273
Math-106,32,10,-22
Math-19,120,56,-64
Math-35,6,3,-3
Math-78,4,366,362
Math-103,13,32,19
Math-50,1,1,0
Math-29,6,6,0
Math-87,7,1656,1649
Math-14,41,4595,4554
Math-81,2,10,8
Math-2,38,44,6
Math-49,67,7,-60
Math-47,5,2,-3
Math-92,1,2,1
Math-86,57,446,389
Math-66,252,503,251
Math-75,1,1,0
Math-82,92,1804,1712
Math-76,37,1889,1852
Math-93,1,2,1
Math-5,1,1,0
Math-67,181,8,-173
Math-16,4,1,-3
Math-3,5,3,-2
Math-11,26,31,5
Math-6,60,170,110
Math-13,87,5357,5270
Math-23,1,1982,1981
Math-17,20,591,571
Math-18,83,14,-69
Math-63,1,1,0
Math-26,151,1846,1695
Math-31,33,748,715
Math-61,3,1,-2
Math-77,4,19,15
Math-65,73,41,-32
Math-60,14,36,22
Math-52,11,22,11
Math-53,1,1,0
Math-51,13,2215,2202
Math-58,366,2081,1715
Math-97,1,1,0
Math-1,24,8,-16
Math-59,10,2,-8
Math-22,2,1,-1
Math-39,90,2042,1952
Math-100,55,9,-46
Math-56,4,20,16
Math-28,11,12,1
Math-41,38,43,5
Math-21,10,46,36
Math-96,7,92,85
Math-43,43,2003,1960
Math-68,6,333,327
Math-45,1,1,0
Math-37,91,6,-85
Math-83,11,1661,1650
Math-7,77,42,-35
Math-25,2,1,-1
Math-85,20,77,57
Math-90,3,54,51
Math-89,1,1,0
Math-95,1,15,14
Math-12,-1,-1,0
Math-88,1,1,0
Math-64,5,180,175
Math-101,16,39,23
Math-71,1,1,0
Math-99,6,4,-2
Math-105,5,68,63
Math-44,16,14,-2
Math-62,51,150,99
Math-94,8,204,196
Math-84,3,55,52
Math-79,4,29,25
Math-38,15,5,-10
Math-15,104,211,107
Math-10,88,12,-76
Math-98,8,4,-4
Math-102,6,3,-3
Math-8,5,4,-1
Math-36,3,2,-1
Math-33,42,2967,2925
Math-72,3,1,-2
Math-104,-1,-1,0
Math-34,7,3,-4
Math-46,10,2,-8
Math-80,14,14,0
Math-55,1,1,0
Math-20,1,4057,4056
Math-42,38,3004,2966
Math-48,8,355,347
Math-30,29,41,12
Math-9,1,1,0
Math-57,5,4,-1
Math-54,236,112,-124
Math-27,1,1,0
Math-70,1,1,0
Chart-24,3,3,0
Chart-4,58,311,253
Chart-19,3,1,-2
Chart-14,58,6,-52
Chart-2,72,92,20
Chart-5,2,8,6
Chart-16,2,1,-1
Chart-3,5,3,-2
Chart-11,1,5,4
Chart-6,20,650,630
Chart-13,81,47,-34
Chart-23,-1,-1,0
Chart-17,1,2,1
Chart-18,1,3,2
Chart-26,50,134,84
Chart-1,22,42,20
Chart-22,1,12,11
Chart-21,10,3,-7
Chart-7,34,435,401
Chart-25,148,2640,2492
Chart-12,75,13,-62
Chart-15,17,29,12
Chart-10,1,53,52
Chart-8,3,1,-2
Chart-20,10,448,438
Chart-9,8,14,6
Mockito-32,7,2,-5
Mockito-24,1,1,0
Mockito-4,20,7,-13
Mockito-19,16,12,-4
Mockito-35,2,1,-1
Mockito-29,18,31,13
Mockito-14,38,868,830
Mockito-2,309,916,607
Mockito-5,3066,2980,-86
Mockito-16,8,4,-4
Mockito-3,2,1,-1
Mockito-11,1,1,0
Mockito-6,4,1,-3
Mockito-13,37,1030,993
Mockito-23,31,66,35
Mockito-17,1,4,3
Mockito-18,19,647,628
Mockito-26,-1,-1,0
Mockito-31,3,2,-1
Mockito-1,4,2,-2
Mockito-22,22,608,586
Mockito-28,77,853,776
Mockito-21,1,1,0
Mockito-37,142,809,667
Mockito-7,47,967,920
Mockito-25,15,63,48
Mockito-12,4,2,-2
Mockito-38,12,583,571
Mockito-15,73,859,786
Mockito-10,15,12,-3
Mockito-8,76,155,79
Mockito-36,7,4,-3
Mockito-33,68,1119,1051
Mockito-34,34,1589,1555
Mockito-20,122,226,104
Mockito-30,1,1,0
Mockito-9,80,1077,997
Mockito-27,49,37,-12
Closure-69,553,11744,11191
Closure-127,76,210,134
Closure-32,283,35,-248
Closure-119,-1,-1,0
Closure-73,98,9137,9039
Closure-24,1,1,0
Closure-40,360,120,-240
Closure-120,3,226,223
Closure-4,234,9518,9284
Closure-91,334,11997,11663
Closure-74,272,123,-149
Closure-109,4,33,29
Closure-106,5,105,100
Closure-19,2,1,-1
Closure-35,70,6,-64
Closure-78,2,1,-1
Closure-103,11,288,277
Closure-122,8,9,1
Closure-50,18,88,70
Closure-29,282,447,165
Closure-87,18,8724,8706
Closure-133,1,4229,4228
Closure-14,5,4,-1
Closure-81,36,3026,2990
Closure-2,99,66,-33
Closure-49,21,13810,13789
Closure-107,40,132,92
Closure-47,895,338,-557
Closure-126,38,5,-33
Closure-92,80,85,5
Closure-86,2,2,0
Closure-66,302,12664,12362
Closure-75,31,8,-23
Closure-82,1751,14561,12810
Closure-130,78,16541,16463
Closure-76,61,138,77
Closure-123,164,139,-25
Closure-93,80,85,5
Closure-5,204,154,-50
Closure-67,113,9571,9458
Closure-16,91,205,114
Closure-3,125,279,154
Closure-11,1,14008,14007
Closure-6,3,1,-2
Closure-121,235,14779,14544
Closure-13,2432,24214,21782
Closure-23,17,8,-9
Closure-113,5,17,12
Closure-17,814,86,-728
Closure-124,6,10,4
Closure-108,25,11732,11707
Closure-18,226,17361,17135
Closure-63,2,4,2
Closure-26,223,5,-218
Closure-31,190,16568,16378
Closure-61,33,146,113
Closure-77,509,370,-139
Closure-65,293,78,-215
Closure-132,35,80,45
Closure-60,199,21,-178
Closure-52,33,116,83
Closure-53,57,47,-10
Closure-51,35,10525,10490
Closure-58,9,7,-2
Closure-97,2,1,-1
Closure-1,177,1744,1567
Closure-59,6969,25904,18935
Closure-22,17,4,-13
Closure-39,20,21,1
Closure-100,2,7,5
Closure-56,3,65,62
Closure-28,-1,-1,0
Closure-114,147,15347,15200
Closure-41,1181,12951,11770
Closure-21,15,6,-9
Closure-117,170,10050,9880
Closure-96,5,10045,10040
Closure-43,235,12296,12061
Closure-68,7,3,-4
Closure-45,153,10793,10640
Closure-37,318,16628,16310
Closure-83,28,12732,12704
Closure-7,3,2,-1
Closure-25,40,107,67
Closure-85,41,164,123
Closure-90,129,46,-83
Closure-89,130,142,12
Closure-95,1184,14561,13377
Closure-12,2,15178,15176
Closure-88,43,69,26
Closure-64,546,1481,935
Closure-101,1955,21984,20029
Closure-118,10,2,-8
Closure-71,469,227,-242
Closure-99,56,16,-40
Closure-105,42,7,-35
Closure-44,429,11138,10709
Closure-62,2,4,2
Closure-94,49,4,-45
Closure-116,131,31,-100
Closure-84,59,2543,2484
Closure-79,73,51,-22
Closure-129,676,25226,24550
Closure-38,102,11132,11030
Closure-15,297,185,-112
Closure-10,17,215,198
Closure-98,3,11498,11495
Closure-102,691,21975,21284
Closure-8,63,123,60
Closure-36,375,1062,687
Closure-33,194,10413,10219
Closure-72,172,7121,6949
Closure-104,19,13,-6
Closure-128,24,102,78
Closure-34,117,1644,1527
Closure-46,1,1,0
Closure-125,300,12959,12659
Closure-110,5,2,-3
Closure-112,757,110,-647
Closure-80,1,13,12
Closure-55,122,9947,9825
Closure-20,4,2,-2
