Project,now,before,Difference
Lang-32,13,26,13
Lang-24,24,64,40
Lang-40,1,2,1
Lang-4,2,2,0
Lang-19,1,6,5
Lang-35,3,2,-1
Lang-50,73,134,61
Lang-29,-1,-1,0
Lang-14,1,4,3
Lang-2,6,3,-3
Lang-49,2,1,-1
Lang-47,38,35,-3
Lang-5,3,1,-2
Lang-16,45,27,-18
Lang-3,18,3,-15
Lang-11,6,3,-3
Lang-6,21,98,77
Lang-13,3,5,2
Lang-23,-1,-1,0
Lang-17,7,102,95
Lang-18,17,41,24
Lang-63,2,1,-1
Lang-26,31,7,-24
Lang-31,3,4,1
Lang-61,5,8,3
Lang-65,4,7,3
Lang-60,7,2,-5
Lang-52,-1,-1,0
Lang-53,34,16,-18
Lang-51,-1,-1,0
Lang-58,3,20,17
Lang-1,5,3,-2
Lang-59,5,6,1
Lang-22,16,14,-2
Lang-39,35,27,-8
Lang-56,-1,-1,0
Lang-28,2,3,1
Lang-41,2,38,36
Lang-21,3,2,-1
Lang-43,6,6,0
Lang-45,17,10,-7
Lang-37,1,6,5
Lang-7,1,122,121
Lang-25,-1,-1,0
Lang-12,1,4,3
Lang-64,10,4,-6
Lang-44,2,3,1
Lang-62,12,4,-8
Lang-38,5,3,-2
Lang-15,5,12,7
Lang-10,10,17,7
Lang-8,18,189,171
Lang-36,13,42,29
Lang-33,6,7,1
Lang-34,18,5,-13
Lang-46,1,1,0
Lang-55,2,7,5
Lang-20,3,27,24
Lang-42,10,13,3
Lang-48,3,2,-1
Lang-30,3,30,27
Lang-9,92,55,-37
Lang-57,4,6,2
Lang-54,5,3,-2
Lang-27,30,127,97
Time-24,192,458,266
Time-4,61,30,-31
Time-19,23,620,597
Time-14,14,4,-10
Time-2,62,3,-59
Time-5,8,2,-6
Time-16,473,7,-466
Time-3,16,1,-15
Time-11,310,448,138
Time-6,193,24,-169
Time-13,46,19,-27
Time-23,10,40,30
Time-17,29,5,-24
Time-18,34,3,-31
Time-26,85,398,313
Time-1,3,2,-1
Time-22,81,15,-66
Time-21,16,309,293
Time-7,35,16,-19
Time-25,36,187,151
Time-12,655,1581,926
Time-15,3,2,-1
Time-10,39,188,149
Time-8,50,24,-26
Time-20,872,1702,830
Time-9,36,3,-33
Time-27,67,346,279
Math-69,53,44,-9
Math-32,2,4,2
Math-73,4,1,-3
Math-24,17,150,133
Math-40,105,33,-72
Math-4,124,76,-48
Math-91,3,1,-2
Math-74,146,777,631
Math-106,42,10,-32
Math-19,157,56,-101
Math-35,7,3,-4
Math-78,2,117,115
Math-103,7,32,25
Math-50,2,1,-1
Math-29,28,194,166
Math-87,5,115,110
Math-14,26,99,73
Math-81,3,10,7
Math-2,40,44,4
Math-49,140,7,-133
Math-47,5,2,-3
Math-92,1,2,1
Math-86,13,18,5
Math-66,4,35,31
Math-75,1,1,0
Math-82,47,151,104
Math-76,38,99,61
Math-93,1,2,1
Math-5,2,1,-1
Math-67,194,8,-186
Math-16,254,252,-2
Math-3,5,3,-2
Math-11,26,31,5
Math-6,100,70,-30
Math-13,61,159,98
Math-23,1,148,147
Math-17,28,258,230
Math-18,205,14,-191
Math-63,1,1,0
Math-26,151,38,-113
Math-31,28,28,0
Math-61,23,1,-22
Math-77,8,21,13
Math-65,149,41,-108
Math-60,11,36,25
Math-52,19,22,3
Math-53,1,1,0
Math-51,8,30,22
Math-58,293,545,252
Math-97,2,1,-1
Math-1,306,356,50
Math-59,152,2,-150
Math-22,10,53,43
Math-39,89,117,28
Math-100,109,9,-100
Math-56,6,20,14
Math-28,16,12,-4
Math-41,42,43,1
Math-21,10,41,31
Math-96,6,5,-1
Math-43,29,44,15
Math-68,5,127,122
Math-45,1,1,0
Math-37,190,249,59
Math-83,15,40,25
Math-7,97,42,-55
Math-25,2,1,-1
Math-85,15,77,62
Math-90,2,3,1
Math-89,1,1,0
Math-95,1,15,14
Math-12,-1,-1,0
Math-88,1,1,0
Math-64,2,143,141
Math-101,18,12,-6
Math-71,5,277,272
Math-99,13,27,14
Math-105,4,25,21
Math-44,9,14,5
Math-62,52,128,76
Math-94,8,6,-2
Math-84,2,34,32
Math-79,2,29,27
Math-38,30,5,-25
Math-15,85,217,132
Math-10,143,12,-131
Math-98,9,4,-5
Math-102,9,3,-6
Math-8,11,4,-7
Math-36,346,356,10
Math-33,50,44,-6
Math-72,6,1,-5
Math-104,-1,-1,0
Math-34,10,3,-7
Math-46,5,1,-4
Math-80,25,14,-11
Math-55,1,1,0
Math-20,1,598,597
Math-42,50,72,22
Math-48,7,355,348
Math-30,80,41,-39
Math-9,1,1,0
Math-57,11,4,-7
Math-54,318,306,-12
Math-27,1,1,0
Math-70,2,1,-1
Chart-24,2,3,1
Chart-4,24,17,-7
Chart-19,92,474,382
Chart-14,208,317,109
Chart-2,81,137,56
Chart-5,2,8,6
Chart-16,5,1,-4
Chart-3,7,3,-4
Chart-11,1,5,4
Chart-6,8,16,8
Chart-13,98,47,-51
Chart-23,-1,-1,0
Chart-17,2,2,0
Chart-18,1,3,2
Chart-26,76,134,58
Chart-1,20,42,22
Chart-22,1,61,60
