Project,now,before,Difference
Lang-32,12,26,14
Lang-24,24,64,40
Lang-40,1,2,1
Lang-4,2,2,0
Lang-19,1,6,5
Lang-35,2,2,0
Lang-50,70,134,64
Lang-29,-1,-1,0
Lang-14,1,4,3
Lang-2,7,3,-4
Lang-49,5,1,-4
Lang-47,38,35,-3
Lang-5,3,1,-2
Lang-16,44,27,-17
Lang-3,26,3,-23
Lang-11,7,3,-4
Lang-6,18,98,80
Lang-13,3,5,2
Lang-23,-1,-1,0
Lang-17,8,102,94
Lang-18,15,41,26
Lang-63,4,1,-3
Lang-26,39,7,-32
Lang-31,2,4,2
Lang-61,4,8,4
Lang-65,3,7,4
Lang-60,11,2,-9
Lang-52,-1,-1,0
Lang-53,31,16,-15
Lang-51,-1,-1,0
Lang-58,3,20,17
Lang-1,4,3,-1
Lang-59,4,6,2
Lang-22,13,14,1
Lang-39,35,27,-8
Lang-56,-1,-1,0
Lang-28,2,3,1
Lang-41,2,38,36
Lang-21,2,2,0
Lang-43,6,6,0
Lang-45,17,10,-7
Lang-37,1,6,5
Lang-7,1,122,121
Lang-25,-1,-1,0
Lang-12,1,4,3
Lang-64,13,4,-9
Lang-44,2,3,1
Lang-62,14,4,-10
Lang-38,7,3,-4
Lang-15,5,12,7
Lang-10,10,17,7
Lang-8,15,189,174
Lang-36,11,42,31
Lang-33,5,7,2
Lang-34,20,5,-15
Lang-46,1,1,0
Lang-55,1,7,6
Lang-20,3,27,24
Lang-42,7,13,6
Lang-48,3,2,-1
Lang-30,1,30,29
Lang-9,92,55,-37
Lang-57,4,6,2
Lang-54,5,3,-2
Lang-27,29,127,98
Time-24,190,458,268
Time-4,62,30,-32
Time-19,21,620,599
Time-14,19,4,-15
Time-2,64,3,-61
Time-5,8,2,-6
Time-16,877,7,-870
Time-3,218,1,-217
Time-11,307,448,141
Time-6,200,24,-176
Time-13,50,19,-31
Time-23,9,40,31
Time-17,31,5,-26
Time-18,75,3,-72
Time-26,84,398,314
Time-1,2,2,0
Time-22,85,15,-70
Time-21,69,309,240
Time-7,40,16,-24
Time-25,28,187,159
Time-12,645,1581,936
Time-15,3,2,-1
Time-10,38,188,150
Time-8,50,24,-26
Time-20,840,1702,862
Time-9,72,3,-69
Time-27,66,346,280
Math-69,51,44,-7
Math-32,2,4,2
Math-73,11,1,-10
Math-24,17,150,133
Math-40,103,33,-70
Math-4,121,76,-45
Math-91,7,1,-6
Math-74,144,777,633
Math-106,53,10,-43
Math-19,156,56,-100
Math-35,9,3,-6
Math-78,2,117,115
Math-103,6,32,26
Math-50,2,1,-1
Math-29,25,194,169
Math-87,5,115,110
Math-14,26,99,73
Math-81,2,10,8
Math-2,40,44,4
Math-49,214,7,-207
Math-47,6,2,-4
Math-92,1,2,1
Math-86,12,18,6
Math-66,2,35,33
Math-75,1,1,0
Math-82,43,151,108
Math-76,34,99,65
Math-93,1,2,1
Math-5,2,1,-1
Math-67,219,8,-211
Math-16,243,252,9
Math-3,5,3,-2
Math-11,25,31,6
Math-6,108,70,-38
Math-13,59,159,100
