Project,now,before,Difference
Chart1,165,42,-123
Chart2,38,92,54
Chart3,2,3,1
Chart4,21,165,144
Chart5,4,8,4
Chart6,46,57,11
Chart7,36,81,45
Chart8,8,1,-7
Chart9,7,14,7
Chart10,2,3,1
Chart11,4,5,1
Chart12,97,13,-84
Chart13,41,47,6
Chart14,27,15,-12
Chart15,10,29,19
Chart16,2,1,-1
Chart17,2,2,0
Chart18,1,3,2
Chart19,2,1,-1
Chart20,13,5,-8
Chart21,4,3,-1
Chart22,4,51,47
Chart24,1,3,2
Chart25,2497,2745,248
Chart26,53,134,81
Closure1,2136,122,-2014
Closure2,556,96,-460
Closure3,1598,279,-1319
Closure4,71,168,97
Closure5,855,154,-701
Closure6,1,1,0
Closure7,2,2,0
Closure8,1199,123,-1076
Closure9,1,1,0
Closure10,765,264,-501
Closure11,663,2712,2049
Closure12,674,1081,407
Closure13,3197,5651,2454
Closure14,1,1,0
Closure15,609,185,-424
Closure16,184,93,-91
Closure17,1396,114,-1282
Closure18,159,1805,1646
Closure19,3,9,6
Closure20,15,2,-13
Closure21,148,15,-133
Closure22,66,14,-52
Closure23,6,8,2
Closure24,1,1,0
Closure25,157,107,-50
Closure26,4,11,7
Closure27,1,3,2
Closure29,2200,357,-1843
Closure30,860,220,-640
Closure31,232,1492,1260
Closure32,269,30,-239
Closure33,3051,573,-2478
Closure34,510,199,-311
Closure35,205,6,-199
Closure36,3963,1062,-2901
Closure37,114,967,853
Closure38,708,284,-424
Closure39,217,73,-144
Closure40,1262,120,-1142
Closure41,2023,902,-1121
Closure42,1,1,0
Closure43,169,465,296
Closure44,1689,571,-1118
Closure45,476,280,-196
Closure46,1,1,0
Closure47,249,274,25
Closure48,644,2192,1548
Closure49,111,1090,979
Closure50,141,76,-65
Closure51,681,274,-407
Closure52,706,138,-568
Closure53,582,47,-535
Closure54,258,31,-227
Closure55,698,329,-369
Closure56,23,50,27
Closure57,880,50,-830
Closure58,4,7,3
Closure59,341,5974,5633
Closure60,1213,26,-1187
Closure61,78,115,37
Closure62,1,4,3
Closure63,1,4,3
Closure64,103,1556,1453
Closure65,1028,283,-745
Closure66,726,2784,2058
Closure67,107,223,116
Closure68,3,3,0
Closure69,749,2398,1649
Closure70,1506,2674,1168
Closure71,399,390,-9
Closure72,782,241,-541
Closure73,552,1355,803
Closure74,154,38,-116
Closure75,346,9,-337
Closure76,165,114,-51
Closure77,1217,1329,112
Closure78,1,1,0
Closure79,38,45,7
Closure80,230,58,-172
Closure81,240,137,-103
Closure82,3042,599,-2443
Closure83,92,10,-82
Closure84,90,172,82
Closure85,102,162,60
Closure86,1,1,0
Closure87,480,150,-330
Closure88,68,69,1
Closure89,461,159,-302
Closure90,216,46,-170
Closure91,802,284,-518
Closure92,96,85,-11
