Project,now,before,Difference
Lang-32,14,24,10
Lang-24,25,159,134
Lang-40,1,4,3
Lang-4,1,3,2
Lang-19,1,14,13
Lang-35,2,22,20
Lang-50,88,137,49
Lang-29,-1,-1,0
Lang-14,1,5,4
Lang-2,9,4,-5
Lang-49,8,28,20
Lang-47,38,35,-3
Lang-5,4,6,2
Lang-16,46,47,1
Lang-3,38,48,10
Lang-11,7,6,-1
Lang-6,20,71,51
Lang-13,3,33,30
Lang-23,-1,-1,0
Lang-17,4,56,52
Lang-18,32,47,15
Lang-63,5,25,20
Lang-26,51,87,36
Lang-31,2,26,24
Lang-61,6,27,21
Lang-65,4,9,5
Lang-60,20,27,7
Lang-52,-1,-1,0
Lang-53,34,16,-18
Lang-51,-1,-1,0
Lang-58,3,41,38
Lang-1,4,33,29
Lang-59,5,12,7
Lang-22,12,22,10
Lang-39,35,26,-9
Lang-56,-1,-1,0
Lang-28,4,30,26
Lang-41,5,38,33
Lang-21,3,4,1
Lang-43,10,27,17
Lang-45,17,11,-6
Lang-37,1,25,24
Lang-7,1,139,138
Lang-25,-1,-1,0
Lang-12,1,4,3
Lang-64,16,40,24
Lang-44,2,3,1
Lang-62,25,30,5
Lang-38,17,103,86
Lang-15,5,184,179
Lang-10,11,48,37
Lang-8,23,262,239
Lang-36,13,42,29
Lang-33,12,58,46
Lang-34,21,118,97
Lang-46,1,3,2
Lang-55,2,14,12
Lang-20,4,28,24
Lang-42,6,7,1
Lang-48,5,10,5
Lang-30,3,30,27
Lang-9,84,27,-57
Lang-57,4,6,2
Lang-54,14,14,0
Lang-27,32,151,119
Time-24,203,1794,1591
Time-4,165,357,192
Time-19,21,43,22
Time-14,36,704,668
Time-2,123,325,202
Time-5,19,275,256
Time-16,1296,1500,204
Time-3,876,274,-602
Time-11,371,1251,880
Time-6,217,576,359
Time-13,107,1090,983
Time-23,11,78,67
Time-17,82,149,67
Time-18,240,665,425
Time-26,86,439,353
Time-1,22,270,248
Time-22,129,302,173
Time-21,17,324,307
Time-7,68,1512,1444
Time-25,34,205,171
Time-12,744,1582,838
Time-15,3,2,-1
Time-10,42,299,257
Time-8,78,67,-11
Time-20,902,1774,872
Time-9,110,65,-45
Time-27,71,1125,1054
Math-69,60,161,101
Math-32,10,300,290
Math-73,32,23,-9
Math-24,13,142,129
Math-40,111,70,-41
Math-4,140,91,-49
Math-91,33,14,-19
Math-74,96,938,842
Math-106,68,58,-10
Math-19,188,450,262
Math-35,7,3,-4
Math-78,2,121,119
Math-103,8,45,37
Math-50,9,66,57
Math-29,36,195,159
Math-87,4,210,206
Math-14,18,125,107
Math-81,8,125,117
Math-2,51,44,-7
Math-49,237,22,-215
Math-47,13,14,1
Math-92,1,14,13
Math-86,12,17,5
Math-66,3,28,25
Math-75,2,28,26
Math-82,43,122,79
Math-76,43,473,430
Math-93,1,2,1
Math-5,3,14,11
Math-67,232,32,-200
Math-16,189,252,63
Math-3,5,3,-2
Math-11,35,40,5
Math-6,102,23,-79
Math-13,55,150,95
Math-23,1,130,129
Math-17,52,289,237
Math-18,339,622,283
Math-63,2,3,1
Math-26,174,360,186
Math-31,36,64,28
Math-61,203,34,-169
Math-77,8,29,21
Math-65,204,178,-26
Math-60,28,25,-3
Math-52,47,30,-17
Math-53,1,12,11
Math-51,10,67,57
Math-58,257,429,172
Math-97,6,9,3
Math-1,345,406,61
Math-59,678,921,243
Math-22,17,74,57
Math-39,89,201,112
Math-100,162,33,-129
Math-56,24,337,313
Math-28,54,209,155
Math-41,54,81,27
Math-21,17,140,123
Math-96,7,14,7
Math-43,27,35,8
Math-68,4,66,62
Math-45,1,5,4
Math-37,199,246,47
Math-83,23,217,194
Math-7,150,190,40
Math-25,4,46,42
Math-85,14,33,19
Math-90,1,4,3
Math-89,1,4,3
Math-95,2,32,30
Math-12,-1,-1,0
Math-88,8,235,227
Math-64,2,98,96
Math-101,19,36,17
Math-71,24,401,377
Math-99,14,24,10
Math-105,4,25,21
Math-44,3,132,129
Math-62,52,128,76
Math-94,3,1,-2
Math-84,2,83,81
Math-79,3,35,32
Math-38,79,143,64
Math-15,93,314,221
Math-10,213,210,-3
Math-98,13,27,14
Math-102,11,55,44
Math-8,22,26,4
Math-36,340,356,16
Math-33,68,305,237
Math-72,46,19,-27
Math-104,-1,-1,0
Math-34,12,32,20
Math-46,141,16,-125
Math-80,60,328,268
Math-55,3,20,17
Math-20,1,611,610
Math-42,60,319,259
Math-48,6,68,62
Math-30,104,58,-46
Math-9,7,10,3
Math-57,24,46,22
Math-54,357,557,200
Math-27,15,28,13
Math-70,3,13,10
Chart-24,3,10,7
Chart-4,30,331,301
Chart-19,118,487,369
Chart-14,220,329,109
Chart-2,84,108,24
Chart-5,3,44,41
Chart-16,26,19,-7
Chart-3,17,86,69
Chart-11,1,5,4
Chart-6,7,38,31
Chart-13,121,147,26
Chart-23,-1,-1,0
Chart-17,6,63,57
Chart-18,1,20,19
Chart-26,78,172,94
Chart-1,27,350,323
Chart-22,1,65,64
Chart-21,16,106,90
Chart-7,24,80,56
Chart-25,342,2879,2537
Chart-12,161,151,-10
Chart-15,30,399,369
Chart-10,1,3,2
Chart-8,7,8,1
Chart-20,8,22,14
Chart-9,18,146,128
Mockito-32,215,149,-66
Mockito-24,205,710,505
Mockito-4,326,634,308
Mockito-19,27,245,218
Mockito-35,117,423,306
Mockito-29,42,371,329
Mockito-14,64,78,14
Mockito-2,37,3,-34
Mockito-5,4060,4060,0
Mockito-16,48,8,-40
Mockito-3,269,374,105
Mockito-11,1,177,176
Mockito-6,528,856,328
Mockito-13,68,67,-1
Mockito-23,189,634,445
Mockito-17,16,63,47
Mockito-18,66,233,167
Mockito-26,-1,-1,0
Mockito-31,41,199,158
Mockito-1,27,154,127
Mockito-22,68,155,87
Mockito-28,18,131,113
Mockito-21,73,158,85
Mockito-37,192,210,18
Mockito-7,76,600,524
Mockito-25,45,418,373
Mockito-12,9,5,-4
Mockito-38,9,78,69
Mockito-15,47,175,128
Mockito-10,64,407,343
Mockito-8,43,14,-29
Mockito-36,56,164,108
Mockito-33,58,271,213
Mockito-34,51,259,208
Mockito-20,39,229,190
Mockito-30,3,14,11
Mockito-9,621,1827,1206
Mockito-27,214,630,416
Closure-69,1432,2907,1475
Closure-127,281,1286,1005
Closure-32,318,718,400
Closure-119,-1,-1,0
Closure-73,684,1964,1280
Closure-24,230,1309,1079
Closure-40,925,1012,87
Closure-120,52,2913,2861
Closure-4,580,4379,3799
Closure-91,738,62,-676
Closure-74,1166,927,-239
Closure-109,6,162,156
Closure-106,347,2011,1664
Closure-19,580,3558,2978
Closure-35,652,2308,1656
Closure-78,2296,1058,-1238
Closure-103,221,1969,1748
Closure-122,82,239,157
Closure-50,166,1190,1024
Closure-29,769,1122,353
Closure-87,52,1011,959
Closure-133,1,617,616
Closure-14,91,440,349
Closure-81,75,123,48
Closure-2,696,2237,1541
Closure-49,6,673,667
Closure-107,360,585,225
Closure-47,1454,2560,1106
Closure-126,1094,910,-184
Closure-92,277,955,678
Closure-86,89,1996,1907
Closure-66,1156,2746,1590
Closure-75,1176,2418,1242
Closure-82,143,207,64
Closure-130,179,462,283
Closure-76,423,961,538
Closure-123,966,2062,1096
Closure-93,277,955,678
Closure-5,728,1153,425
Closure-67,251,99,-152
Closure-16,210,1131,921
Closure-3,400,1432,1032
Closure-11,2,2770,2768
Closure-6,3794,4377,583
Closure-121,547,968,421
Closure-13,1862,4076,2214
Closure-23,590,981,391
Closure-113,39,1207,1168
Closure-17,2191,3832,1641
Closure-124,57,812,755
Closure-108,97,1442,1345
Closure-18,76,550,474
Closure-63,4,47,43
Closure-26,2189,2294,105
Closure-31,72,402,330
Closure-61,287,1918,1631
Closure-77,1320,1940,620
Closure-65,1722,2378,656
Closure-132,230,1152,922
Closure-60,677,2771,2094
Closure-52,514,2024,1510
Closure-53,514,1016,502
Closure-51,47,104,57
Closure-58,355,775,420
Closure-97,992,702,-290
Closure-1,109,1426,1317
Closure-59,496,473,-23
Closure-22,643,2852,2209
Closure-39,224,989,765
Closure-100,7,1435,1428
Closure-56,15,633,618
Closure-28,-1,-1,0
Closure-114,485,1176,691
Closure-41,1738,2116,378
Closure-21,766,2852,2086
Closure-117,830,3025,2195
Closure-96,120,2670,2550
Closure-43,740,3486,2746
Closure-68,425,145,-280
Closure-45,555,1763,1208
Closure-37,54,660,606
Closure-83,85,96,11
Closure-7,364,1482,1118
Closure-25,340,1594,1254
Closure-85,136,1066,930
Closure-90,676,1922,1246
Closure-89,283,990,707
Closure-95,458,1556,1098
Closure-12,1,1797,1796
Closure-88,264,915,651
Closure-64,178,521,343
Closure-101,238,573,335
Closure-118,2133,1470,-663
Closure-71,1703,2552,849
Closure-99,338,28,-310
Closure-105,847,636,-211
Closure-44,260,90,-170
Closure-62,4,47,43
Closure-94,1947,1467,-480
Closure-116,341,383,42
Closure-84,88,107,19
