Project,now,before,Difference
Lang-32,13,24,11
Lang-24,24,159,135
Lang-40,1,4,3
Lang-4,1,3,2
Lang-19,1,14,13
Lang-35,2,22,20
Lang-50,85,137,52
Lang-29,-1,-1,0
Lang-14,1,5,4
Lang-2,9,4,-5
Lang-49,8,28,20
Lang-47,38,35,-3
Lang-5,3,6,3
Lang-16,45,47,2
Lang-3,32,48,16
Lang-11,6,6,0
Lang-6,19,71,52
Lang-13,3,33,30
Lang-23,-1,-1,0
Lang-17,4,56,52
Lang-18,30,47,17
Lang-63,4,25,21
Lang-26,48,87,39
Lang-31,2,26,24
Lang-61,5,27,22
Lang-65,4,9,5
Lang-60,18,27,9
Lang-52,-1,-1,0
Lang-53,32,16,-16
Lang-51,-1,-1,0
Lang-58,3,41,38
Lang-1,4,33,29
Lang-59,5,12,7
Lang-22,11,22,11
Lang-39,35,26,-9
Lang-56,-1,-1,0
Lang-28,4,30,26
Lang-41,4,38,34
Lang-21,3,4,1
Lang-43,9,27,18
Lang-45,17,11,-6
Lang-37,1,25,24
Lang-7,1,139,138
Lang-25,-1,-1,0
Lang-12,1,4,3
Lang-64,15,40,25
Lang-44,2,3,1
Lang-62,24,30,6
Lang-38,16,103,87
Lang-15,4,184,180
Lang-10,10,48,38
Lang-8,21,262,241
Lang-36,11,42,31
Lang-33,7,58,51
Lang-34,20,118,98
Lang-46,1,3,2
Lang-55,2,14,12
Lang-20,4,28,24
Lang-42,6,7,1
Lang-48,5,10,5
Lang-30,1,30,29
Lang-9,87,27,-60
Lang-57,4,6,2
Lang-54,11,14,3
Lang-27,29,151,122
Time-24,200,1794,1594
Time-4,162,357,195
Time-19,20,43,23
Time-14,35,704,669
Time-2,122,325,203
Time-5,19,275,256
Time-16,1252,1500,248
Time-3,850,274,-576
Time-11,364,1251,887
Time-6,210,576,366
Time-13,105,1090,985
Time-23,9,78,69
Time-17,80,149,69
Time-18,236,665,429
Time-26,80,439,359
Time-1,22,270,248
Time-22,127,302,175
Time-21,79,324,245
Time-7,67,1512,1445
Time-25,28,205,177
Time-12,729,1582,853
Time-15,3,2,-1
Time-10,41,299,258
Time-8,76,67,-9
Time-20,869,1774,905
Time-9,110,65,-45
Time-27,69,1125,1056
Math-69,57,161,104
Math-32,10,300,290
Math-73,30,23,-7
Math-24,13,142,129
Math-40,109,70,-39
Math-4,134,91,-43
Math-91,30,14,-16
Math-74,93,938,845
Math-106,69,58,-11
Math-19,185,450,265
Math-35,9,3,-6
Math-78,2,121,119
Math-103,8,45,37
Math-50,9,66,57
Math-29,38,195,157
Math-87,4,210,206
Math-14,17,125,108
Math-81,8,125,117
Math-2,46,44,-2
Math-49,286,22,-264
Math-47,11,14,3
Math-92,1,14,13
Math-86,11,17,6
Math-66,2,28,26
Math-75,2,28,26
Math-82,40,122,82
Math-76,41,473,432
Math-93,1,2,1
Math-5,3,14,11
Math-67,233,32,-201
Math-16,178,252,74
Math-3,5,3,-2
Math-11,36,40,4
Math-6,111,23,-88
Math-13,53,150,97
Math-23,1,130,129
Math-17,49,289,240
Math-18,336,622,286
Math-63,2,3,1
Math-26,174,360,186
Math-31,35,64,29
Math-61,209,34,-175
Math-77,7,29,22
Math-65,198,178,-20
Math-60,28,25,-3
Math-52,46,30,-16
Math-53,1,12,11
Math-51,10,67,57
Math-58,256,429,173
Math-97,6,9,3
Math-1,343,406,63
Math-59,669,921,252
Math-22,16,74,58
Math-39,88,201,113
Math-100,178,33,-145
Math-56,21,337,316
Math-28,49,209,160
Math-41,49,81,32
Math-21,15,140,125
Math-96,7,14,7
Math-43,26,35,9
Math-68,4,66,62
Math-45,1,5,4
Math-37,188,246,58
Math-83,22,217,195
Math-7,150,190,40
Math-25,4,46,42
Math-85,13,33,20
Math-90,1,4,3
Math-89,1,4,3
Math-95,2,32,30
Math-12,-1,-1,0
Math-88,8,235,227
Math-64,2,98,96
Math-101,18,36,18
Math-71,27,401,374
Math-99,13,24,11
Math-105,3,25,22
Math-44,3,132,129
Math-62,49,128,79
Math-94,5,1,-4
Math-84,2,83,81
Math-79,3,35,32
Math-38,73,143,70
Math-15,90,314,224
Math-10,209,210,1
Math-98,12,27,15
Math-102,9,55,46
Math-8,22,26,4
Math-36,338,356,18
Math-33,66,305,239
Math-72,46,19,-27
Math-104,-1,-1,0
Math-34,11,32,21
Math-46,184,16,-168
Math-80,58,328,270
Math-55,3,20,17
Math-20,1,611,610
Math-42,57,319,262
Math-48,6,68,62
Math-30,100,58,-42
Math-9,7,10,3
Math-57,23,46,23
Math-54,352,557,205
Math-27,15,28,13
Math-70,3,13,10
Chart-24,2,10,8
Chart-4,25,331,306
Chart-19,116,487,371
Chart-14,204,329,125
Chart-2,78,108,30
Chart-5,2,44,42
Chart-16,24,19,-5
Chart-3,17,86,69
Chart-11,1,5,4
Chart-6,5,38,33
Chart-13,106,147,41
Chart-23,-1,-1,0
Chart-17,5,63,58
Chart-18,1,20,19
Chart-26,74,172,98
Chart-1,26,350,324
Chart-22,1,65,64
Chart-21,14,106,92
Chart-7,20,80,60
Chart-25,340,2879,2539
Chart-12,159,151,-8
Chart-15,28,399,371
Chart-10,1,3,2
Chart-8,6,8,2
Chart-20,8,22,14
Chart-9,18,146,128
Mockito-32,211,149,-62
Mockito-24,206,710,504
Mockito-4,326,634,308
Mockito-19,26,245,219
Mockito-35,117,423,306
Mockito-29,41,371,330
Mockito-14,61,78,17
Mockito-2,107,3,-104
Mockito-5,4060,4060,0
Mockito-16,47,8,-39
Mockito-3,264,374,110
Mockito-11,1,177,176
Mockito-6,517,856,339
Mockito-13,66,67,1
Mockito-23,194,634,440
Mockito-17,16,63,47
Mockito-18,64,233,169
Mockito-26,-1,-1,0
Mockito-31,37,199,162
Mockito-1,24,154,130
Mockito-22,66,155,89
Mockito-28,18,131,113
Mockito-21,71,158,87
Mockito-37,177,210,33
Mockito-7,74,600,526
