Project,now,before,Difference
Chart1,89,42,-47
Chart2,87,92,5
Chart3,2,3,1
Chart4,44,171,127
Chart5,4,8,4
Chart6,61,57,-4
Chart7,53,81,28
Chart8,8,1,-7
Chart9,7,14,7
Chart10,2,3,1
Chart11,4,5,1
Chart12,28,13,-15
Chart13,41,47,6
Chart14,18,6,-12
Chart15,10,29,19
Chart16,2,1,-1
Chart17,2,2,0
Chart18,1,3,2
Chart19,2,1,-1
Chart20,14,5,-9
Chart21,4,3,-1
Chart22,3,12,9
Chart24,1,3,2
Chart25,2494,2640,146
Chart26,13,134,121
Closure1,248,240,-8
Closure2,94,95,1
Closure3,498,279,-219
Closure4,25,168,143
Closure5,198,154,-44
Closure6,1,1,0
Closure7,2,2,0
Closure8,186,123,-63
Closure9,1,1,0
Closure10,319,264,-55
Closure11,778,2712,1934
Closure12,782,1081,299
Closure13,4957,5651,694
Closure14,3,3,0
Closure15,199,185,-14
Closure16,103,111,8
Closure17,160,114,-46
Closure18,299,1805,1506
Closure19,1,1,0
Closure20,15,2,-13
Closure21,7,7,0
Closure22,4,2,-2
Closure23,6,8,2
Closure24,1,1,0
Closure25,107,107,0
Closure26,4,5,1
Closure27,1,3,2
Closure29,426,394,-32
Closure30,242,222,-20
Closure31,377,1492,1115
Closure32,43,35,-8
Closure33,2290,573,-1717
Closure34,549,199,-350
Closure35,8,6,-2
Closure36,1433,1062,-371
Closure37,253,967,714
Closure38,666,284,-382
Closure39,56,68,12
Closure40,120,120,0
Closure41,2016,902,-1114
Closure42,1,1,0
Closure43,202,465,263
Closure44,1720,571,-1149
Closure45,317,280,-37
Closure46,1,1,0
Closure47,202,336,134
Closure48,725,2192,1467
Closure49,539,1172,633
Closure50,96,88,-8
Closure51,632,274,-358
Closure52,288,138,-150
Closure53,57,47,-10
Closure54,32,39,7
Closure55,344,329,-15
Closure56,20,59,39
Closure57,156,48,-108
Closure58,4,7,3
Closure59,682,5974,5292
Closure60,41,29,-12
Closure61,53,115,62
Closure62,1,4,3
Closure63,1,4,3
Closure64,211,1556,1345
Closure65,80,71,-9
Closure66,1199,2781,1582
Closure67,95,223,128
Closure68,3,3,0
Closure69,898,2435,1537
Closure70,1804,2674,870
Closure71,301,383,82
Closure72,622,241,-381
Closure73,698,1355,657
