Project,MinRank1,MinRank2,Difference
Chart1,1,1,0
Chart2,77,-1,-1
Chart3,2,2,0
Chart4,124,-1,-1
Chart5,5,5,0
Chart6,37,-1,-1
Chart7,40,28,-12
Chart8,3,3,0
Chart9,4,6,2
Chart10,1,1,0
Chart11,2,2,0
Chart12,196,-1,-1
Chart13,1,1,0
Chart14,8,1,-7
Chart15,4,8,4
Chart16,1,1,0
Chart17,1,1,0
Chart18,1,1,0
Chart19,1,1,0
Chart20,3,6,3
Chart21,6,3,-3
Chart22,1,1,0
Chart24,1,1,0
Chart25,8,12,4
Chart26,1,1,0
Closure1,366,-1,-1
Closure2,440,-1,-1
Closure3,427,-1,-1
Closure4,1,1,0
Closure5,1,1,0
Closure6,1,1,0
Closure7,321,-1,-1
Closure8,3,3,0
Closure9,1,1,0
Closure10,93,-1,-1
Closure11,2,3,1
Closure12,20,-1,-1
Closure13,1878,-1,-1
Closure14,1,1,0
Closure15,1372,-1,-1
Closure16,448,-1,-1
Closure17,1,1,0
Closure18,166,-1,-1
Closure19,22,25,3
Closure20,588,-1,-1
Closure21,1,1,0
Closure22,1,1,0
Closure23,7,7,0
Closure24,1,1,0
Closure25,364,-1,-1
Closure26,17,15,-2
Closure27,4,5,1
Closure29,23,22,-1
Closure30,290,-1,-1
Closure31,182,-1,-1
Closure32,1,1,0
Closure33,15,18,3
Closure34,3,2,-1
Closure35,673,-1,-1
Closure36,848,-1,-1
Closure37,137,-1,-1
Closure38,1,1,0
Closure39,1,1,0
Closure40,1,1,0
Closure41,1746,-1,-1
Closure42,1,3,2
Closure43,557,-1,-1
Closure44,358,-1,-1
Closure45,21,22,1
Closure46,1,1,0
Closure47,3,4,1
Closure48,2,2,0
Closure49,32,-1,-1
Closure50,4,3,-1
Closure51,1,1,0
Closure52,196,-1,-1
Closure53,528,-1,-1
Closure54,286,-1,-1
Closure55,503,-1,-1
Closure56,18,23,5
Closure57,317,-1,-1
Closure58,381,-1,-1
Closure59,1322,-1,-1
Closure60,901,-1,-1
Closure61,191,-1,-1
Closure62,1,1,0
Closure63,1,1,0
Closure64,421,-1,-1
Closure65,981,-1,-1
Closure66,4,6,2
Closure67,6,8,2
Closure68,5,4,-1
Closure69,1031,-1,-1
Closure70,1,1,0
Closure71,1,1,0
Closure72,467,-1,-1
Closure73,1,1,0
Closure74,4,5,1
Closure75,25,24,-1
Closure76,3,4,1
Closure77,8,5,-3
Closure78,12,9,-3
Closure79,435,-1,-1
Closure80,21,-1,-1
Closure81,3,3,0
Closure82,437,-1,-1
Closure83,1,1,0
Closure84,8,8,0
Closure85,4,5,1
Closure86,29,28,-1
Closure87,79,-1,-1
Closure88,1,1,0
Closure89,2,7,5
Closure90,18,19,1
Closure91,945,-1,-1
Closure92,2,2,0
Closure93,2,2,0
Closure94,19,19,0
Closure95,663,-1,-1
Closure96,38,-1,-1
Closure97,1166,-1,-1
Closure98,22,-1,-1
Closure99,3,2,-1
Closure100,5,18,13
Closure101,279,-1,-1
Closure102,308,-1,-1
Closure103,60,-1,-1
Closure104,2,3,1
Closure105,17,14,-3
Closure106,2,2,0
Closure107,4,7,3
Closure108,20,20,0
Closure109,7,9,2
Closure110,16,17,1
Closure111,291,-1,-1
Closure112,3040,-1,-1
Closure113,2,3,1
Closure114,9,12,3
Closure115,2,3,1
Closure116,718,-1,-1
Closure117,7,15,8
Closure118,2181,-1,-1
Closure120,33,-1,-1
Closure121,23,23,0
Closure122,1,1,0
Closure123,598,-1,-1
Closure124,91,-1,-1
Closure125,764,-1,-1
Closure126,1,1,0
Closure127,11,14,3
Closure128,2,4,2
Closure129,643,-1,-1
Closure130,232,-1,-1
Closure131,5,9,4
Closure132,294,-1,-1
Closure133,21,-1,-1
Lang1,1,1,0
Lang2,17,15,-2
Lang3,2,2,0
Lang4,3,1,-2
Lang5,2,1,-1
Lang6,13,14,1
Lang7,9,10,1
Lang8,2,4,2
Lang9,160,-1,-1
Lang10,41,-1,-1
Lang11,8,10,2
Lang12,3,7,4
Lang13,2,2,0
Lang14,1,1,0
Lang15,1,1,0
Lang16,18,16,-2
Lang17,13,13,0
Lang18,56,-1,-1
Lang19,1,1,0
Lang20,1,1,0
Lang21,1,1,0
Lang22,1,1,0
Lang24,36,-1,-1
Lang26,1,1,0
Lang27,1,1,0
Lang28,1,2,1
Lang30,8,13,5
Lang31,3,2,-1
Lang32,4,4,0
Lang33,1,1,0
Lang34,1,1,0
Lang35,3,2,-1
