Project,now,before,Difference
Chart1,107,42,-65
Chart2,112,92,-20
Chart3,1,3,2
Chart4,599,179,-420
Chart5,3,8,5
Chart6,93,104,11
Chart7,42,81,39
Chart8,2,1,-1
Chart9,10,14,4
Chart10,1,3,2
Chart11,11,5,-6
Chart12,30,13,-17
Chart13,40,47,7
Chart14,16,6,-10
Chart15,31,29,-2
Chart16,1,1,0
Chart17,2,2,0
Chart18,3,3,0
Chart19,1,1,0
Chart20,18,5,-13
Chart21,2,3,1
Chart22,12,12,0
Chart24,1,3,2
Chart25,2558,2640,82
Chart26,154,134,-20
Closure1,5770,619,-5151
Closure2,55,66,11
Closure3,2352,279,-2073
Closure4,3595,191,-3404
Closure5,817,154,-663
Closure6,1,1,0
Closure7,1,2,1
Closure8,135,123,-12
Closure9,1,1,0
Closure10,266,221,-45
Closure11,2823,1147,-1676
Closure12,3598,1081,-2517
Closure13,6351,5651,-700
Closure14,4,4,0
Closure15,231,185,-46
Closure16,165,200,35
Closure17,595,86,-509
Closure18,2701,2060,-641
Closure19,1,1,0
Closure20,12,2,-10
Closure21,10,6,-4
Closure22,10,4,-6
Closure23,7,8,1
Closure24,1,1,0
Closure25,107,107,0
Closure26,11,5,-6
Closure27,8,3,-5
Closure29,835,432,-403
Closure30,852,242,-610
Closure31,2637,1664,-973
Closure32,53,35,-18
Closure33,2966,510,-2456
Closure34,767,230,-537
Closure35,3,6,3
Closure36,1477,1062,-415
Closure37,1837,1226,-611
Closure38,1433,345,-1088
Closure39,27,21,-6
Closure40,322,120,-202
Closure41,902,695,-207
Closure42,1,1,0
Closure43,3436,506,-2930
Closure44,1244,778,-466
Closure45,888,280,-608
Closure46,1,1,0
Closure47,345,338,-7
Closure48,1795,389,-1406
Closure49,1361,1260,-101
Closure50,82,88,6
Closure51,1439,326,-1113
Closure52,1364,116,-1248
Closure53,422,47,-375
Closure54,214,55,-159
Closure55,1266,329,-937
Closure56,96,65,-31
Closure57,159,25,-134
Closure58,8,7,-1
Closure59,3402,6779,3377
Closure60,32,19,-13
Closure61,1153,138,-1015
Closure62,2,4,2
Closure63,2,4,2
Closure64,104,1484,1380
Closure65,1077,78,-999
Closure66,2647,2743,96
Closure67,1474,281,-1193
Closure68,1,3,2
Closure69,1314,1006,-308
Closure70,4751,2011,-2740
Closure71,2448,284,-2164
Closure72,603,241,-362
Closure73,1169,305,-864
Closure74,150,117,-33
Closure75,8,8,0
Closure76,186,136,-50
Closure77,1381,306,-1075
Closure78,2,1,-1
Closure79,118,51,-67
Closure80,9,13,4
Closure81,673,173,-500
Closure82,2827,1092,-1735
Closure83,115,10,-105
Closure84,279,195,-84
Closure85,118,164,46
Closure86,2,2,0
Closure87,1120,150,-970
Closure88,30,69,39
Closure89,507,164,-343
Closure90,1479,46,-1433
Closure91,448,284,-164
Closure92,365,85,-280
Closure93,365,85,-280
Closure94,1,4,3
Closure95,3212,1764,-1448
Closure96,919,247,-672
Closure97,14,1,-13
Closure98,371,425,54
Closure99,27,19,-8
Closure100,16,7,-9
Closure101,2801,2775,-26
Closure102,2633,4752,2119
Closure103,1341,289,-1052
Closure104,5,13,8
Closure105,26,7,-19
Closure106,88,105,17
Closure107,900,132,-768
Closure108,1274,237,-1037
Closure109,941,33,-908
Closure110,2,2,0
Closure111,1,1,0
Closure112,868,109,-759
Closure113,17,17,0
Closure114,2842,215,-2627
Closure115,8,8,0
Closure116,173,30,-143
Closure117,1347,225,-1122
Closure118,2,2,0
Closure120,2726,239,-2487
Closure121,1335,388,-947
Closure122,8,9,1
Closure123,1915,159,-1756
Closure124,31,10,-21
Closure125,914,396,-518
Closure126,55,5,-50
Closure127,217,210,-7
Closure128,361,102,-259
Closure129,1744,3293,1549
Closure130,522,545,23
Closure131,981,300,-681
Closure132,73,80,7
Closure133,464,516,52
Lang1,3,3,0
Lang2,10,3,-7
Lang3,5,3,-2
Lang4,2,2,0
Lang5,1,1,0
Lang6,94,98,4
Lang7,157,122,-35
Lang8,8,6,-2
Lang9,127,142,15
Lang10,128,56,-72
Lang11,3,3,0
Lang12,3,5,2
Lang13,1,5,4
Lang14,1,4,3
Lang15,262,191,-71
Lang16,26,27,1
