Project,now,before,Difference
Lang-32,13,4,-9
Lang-24,21,45,24
Lang-40,1,1,0
Lang-4,6,1,-5
Lang-19,1,1,0
Lang-35,2,2,0
Lang-50,55,21,-34
Lang-29,-1,-1,0
Lang-14,1,1,0
Lang-2,19,15,-4
Lang-49,1,1,0
Lang-47,11,3,-8
Lang-5,2,1,-1
Lang-16,36,16,-20
Lang-3,20,2,-18
Lang-11,8,10,2
Lang-6,7,14,7
Lang-13,1,2,1
Lang-23,-1,-1,0
Lang-17,6,13,7
Lang-18,14,44,30
Lang-63,3,1,-2
Lang-26,9,1,-8
Lang-31,3,2,-1
Lang-61,9,40,31
Lang-65,2,8,6
Lang-60,5,1,-4
Lang-52,-1,-1,0
Lang-53,35,38,3
Lang-51,-1,-1,0
Lang-58,2,3,1
Lang-1,1,1,0
Lang-59,3,4,1
Lang-22,6,1,-5
Lang-39,22,5,-17
Lang-56,-1,-1,0
Lang-28,2,2,0
Lang-41,1,5,4
Lang-21,1,1,0
Lang-43,7,12,5
Lang-45,21,22,1
Lang-37,1,2,1
Lang-7,1,10,9
Lang-25,-1,-1,0
Lang-12,1,7,6
Lang-64,3,1,-2
Lang-44,4,13,9
Lang-62,8,4,-4
Lang-38,3,1,-2
Lang-15,1,1,0
Lang-10,4,31,27
Lang-8,2,4,2
Lang-36,10,19,9
Lang-33,1,1,0
Lang-34,7,1,-6
Lang-46,1,1,0
Lang-55,1,1,0
Lang-20,1,1,0
Lang-42,5,12,7
Lang-48,3,1,-2
Lang-30,2,13,11
Lang-9,55,41,-14
Lang-57,1,1,0
Lang-54,6,2,-4
Lang-27,14,1,-13
Time-24,137,387,250
Time-4,22,6,-16
Time-19,2,1,-1
Time-14,1,1,0
Time-2,37,3,-34
Time-5,2,17,15
Time-16,688,16,-672
Time-3,15,1,-14
Time-11,348,550,202
Time-6,206,8,-198
Time-13,49,14,-35
Time-23,5,31,26
Time-17,20,11,-9
Time-18,84,23,-61
Time-26,70,304,234
Time-1,6,13,7
Time-22,62,83,21
Time-21,2,1,-1
Time-7,12,20,8
Time-25,66,236,170
Time-12,127,15,-112
Time-15,3,2,-1
Time-10,13,55,42
Time-8,41,12,-29
Time-20,161,22,-139
Time-9,23,2,-21
Time-27,49,173,124
Math-69,20,6,-14
Math-32,1,13,12
Math-73,14,4,-10
Math-24,12,55,43
Math-40,55,2,-53
Math-4,63,9,-54
Math-91,17,2,-15
Math-74,133,591,458
Math-106,37,4,-33
Math-19,12,32,20
Math-35,7,5,-2
Math-78,3,45,42
Math-103,8,14,6
Math-50,1,1,0
Math-29,3,7,4
Math-87,4,36,32
Math-14,14,52,38
Math-81,1,5,4
Math-2,33,16,-17
Math-49,162,17,-145
Math-47,8,2,-6
Math-92,1,1,0
Math-86,6,15,9
Math-66,6,91,85
Math-75,1,3,2
Math-82,31,46,15
Math-76,21,55,34
Math-93,1,2,1
Math-5,2,2,0
Math-67,14,6,-8
Math-16,13,1,-12
Math-3,9,11,2
Math-11,24,55,31
Math-6,37,133,96
Math-13,37,53,16
Math-23,1,54,53
Math-17,7,80,73
Math-18,193,35,-158
Math-63,1,1,0
Math-26,2,5,3
Math-31,43,40,-3
Math-61,1,1,0
Math-77,4,1,-3
Math-65,21,1,-20
Math-60,8,18,10
Math-52,4,2,-2
Math-53,1,1,0
Math-51,4,8,4
Math-58,251,307,56
