Project,MinRank1,MinRank2,Difference
Chart1,1,1,0
Chart2,29,38,9
Chart3,2,3,1
Chart4,29,153,124
Chart5,6,8,2
Chart6,46,94,48
Chart7,26,31,5
Chart8,3,7,4
Chart9,5,8,3
Chart10,1,1,0
Chart11,1,1,0
Chart12,28,36,8
Chart13,6,1,-5
Chart14,11,1,-10
Chart15,6,19,13
Chart16,1,1,0
Chart17,1,1,0
Chart18,1,2,1
Chart19,1,1,0
Chart20,3,6,3
Chart21,10,3,-7
Chart22,1,2,1
Chart24,1,1,0
Chart25,1,3,2
Chart26,1,1,0
Closure1,3,37,34
Closure2,37,96,59
Closure3,16,42,26
Closure4,1,1,0
Closure5,3,1,-2
Closure6,1,1,0
Closure7,28,93,65
Closure8,3,3,0
Closure9,1,1,0
Closure10,37,195,158
Closure11,2,3,1
Closure12,2,199,197
Closure13,2188,3272,1084
Closure14,1,1,0
Closure15,89,66,-23
Closure16,39,137,98
Closure17,1,1,0
Closure18,28,205,177
Closure19,10,27,17
Closure20,26,53,27
Closure21,1,1,0
Closure22,1,1,0
Closure23,37,71,34
Closure24,1,1,0
Closure25,11,20,9
Closure26,91,17,-74
Closure27,2,5,3
Closure29,125,20,-105
Closure30,78,163,85
Closure31,61,235,174
Closure32,1,1,0
Closure33,8,19,11
Closure34,2,1,-1
Closure35,224,143,-81
Closure36,28,64,36
Closure37,181,346,165
Closure38,1,1,0
Closure39,4,5,1
Closure40,1,1,0
Closure41,451,571,120
Closure42,3,6,3
Closure43,37,168,131
Closure44,50,130,80
Closure45,32,30,-2
Closure46,1,1,0
Closure47,9,5,-4
Closure48,2,2,0
Closure49,6,6,0
Closure50,4,3,-1
Closure51,1,1,0
Closure52,16,73,57
Closure53,38,67,29
Closure54,59,72,13
Closure55,12,36,24
Closure56,4,25,21
Closure57,8,34,26
Closure58,9,42,33
Closure59,1007,1687,680
Closure60,18,53,35
Closure61,17,41,24
Closure62,1,1,0
Closure63,1,1,0
Closure64,214,410,196
Closure65,36,29,-7
Closure66,2,4,2
Closure67,5,8,3
Closure68,24,7,-17
Closure69,232,482,250
Closure70,1,1,0
Closure71,1,1,0
Closure72,60,210,150
Closure73,1,1,0
Closure74,2,1,-1
Closure75,46,42,-4
Closure76,4,6,2
Closure77,74,29,-45
Closure78,374,21,-353
Closure79,45,111,66
Closure80,2,150,148
Closure81,5,12,7
Closure82,984,1825,841
Closure83,1,1,0
Closure84,6,17,11
Closure85,5,8,3
Closure86,1,1,0
Closure87,24,55,31
Closure88,1,1,0
Closure89,3,10,7
Closure90,16,34,18
Closure91,119,165,46
Closure92,1,1,0
Closure93,1,1,0
Closure94,67,26,-41
Closure95,695,1154,459
Closure96,2,63,61
Closure97,141,69,-72
Closure98,2,47,45
Closure99,6,4,-2
Closure100,1,7,6
Closure101,1046,1850,804
Closure102,1739,3413,1674
Closure103,145,569,424
Closure104,2,3,1
Closure105,60,38,-22
Closure106,2,2,0
Closure107,3,4,1
Closure108,14,19,5
