Project,now,before,Difference
Lang-32,13,6,-7
Lang-24,21,40,19
Lang-40,1,2,1
Lang-4,3,1,-2
Lang-19,1,2,1
Lang-35,3,3,0
Lang-50,56,17,-39
Lang-29,-1,-1,0
Lang-14,1,1,0
Lang-2,19,16,-3
Lang-49,3,1,-2
Lang-47,9,2,-7
Lang-5,2,1,-1
Lang-16,41,33,-8
Lang-3,22,2,-20
Lang-11,8,8,0
Lang-6,9,16,7
Lang-13,1,2,1
Lang-23,-1,-1,0
Lang-17,4,13,9
Lang-18,17,43,26
Lang-63,3,1,-2
Lang-26,21,5,-16
Lang-31,3,1,-2
Lang-61,9,37,28
Lang-65,3,10,7
Lang-60,5,2,-3
Lang-52,-1,-1,0
Lang-53,36,39,3
Lang-51,-1,-1,0
Lang-58,2,3,1
Lang-1,2,1,-1
Lang-59,3,3,0
Lang-22,4,1,-3
Lang-39,17,4,-13
Lang-56,-1,-1,0
Lang-28,2,3,1
Lang-41,1,5,4
Lang-21,1,1,0
Lang-43,9,16,7
Lang-45,22,16,-6
Lang-37,1,1,0
Lang-7,1,10,9
Lang-25,-1,-1,0
Lang-12,1,2,1
Lang-64,2,1,-1
Lang-44,4,13,9
Lang-62,7,4,-3
Lang-38,3,1,-2
Lang-15,2,1,-1
Lang-10,4,35,31
Lang-8,2,1,-1
Lang-36,10,35,25
Lang-33,1,1,0
Lang-34,7,1,-6
Lang-46,1,1,0
Lang-55,1,1,0
Lang-20,1,1,0
Lang-42,5,13,8
Lang-48,3,1,-2
Lang-30,2,9,7
Lang-9,55,47,-8
Lang-57,1,1,0
Lang-54,6,2,-4
Lang-27,14,1,-13
Time-24,132,337,205
Time-4,30,8,-22
Time-19,2,1,-1
Time-14,1,1,0
Time-2,38,2,-36
Time-5,2,20,18
Time-16,698,20,-678
Time-3,56,1,-55
Time-11,349,558,209
Time-6,218,10,-208
Time-13,48,22,-26
Time-23,4,35,31
Time-17,23,10,-13
Time-18,93,22,-71
Time-26,76,360,284
Time-1,6,3,-3
Time-22,58,78,20
Time-21,2,2,0
Time-7,16,32,16
Time-25,51,103,52
Time-12,128,13,-115
Time-15,3,2,-1
Time-10,14,84,70
Time-8,42,17,-25
Time-20,176,38,-138
Time-9,23,3,-20
Time-27,38,130,92
Math-69,21,10,-11
Math-32,1,15,14
Math-73,19,5,-14
Math-24,14,50,36
Math-40,55,2,-53
Math-4,81,11,-70
Math-91,19,2,-17
Math-74,95,513,418
Math-106,39,5,-34
Math-19,11,39,28
Math-35,6,3,-3
Math-78,4,66,62
Math-103,5,12,7
Math-50,1,1,0
Math-29,3,6,3
Math-87,5,81,76
Math-14,14,50,36
Math-81,1,2,1
Math-2,36,30,-6
Math-49,180,20,-160
Math-47,6,2,-4
Math-92,1,1,0
Math-86,5,22,17
Math-66,3,70,67
Math-75,1,1,0
Math-82,26,45,19
Math-76,16,49,33
Math-93,1,2,1
Math-5,2,3,1
Math-67,14,3,-11
Math-16,66,3,-63
Math-3,7,9,2
Math-11,26,39,13
Math-6,36,95,59
Math-13,40,63,23
Math-23,1,44,43
Math-17,7,88,81
Math-18,194,51,-143
Math-63,1,1,0
Math-26,2,2,0
Math-31,46,61,15
Math-61,2,1,-1
Math-77,3,3,0
Math-65,24,1,-23
Math-60,11,15,4
Math-52,4,2,-2
Math-53,1,1,0
Math-51,4,13,9
Math-58,228,356,128
Math-97,1,1,0
Math-1,8,2,-6
Math-59,112,1,-111
Math-22,1,1,0
Math-39,83,76,-7
Math-100,95,5,-90
Math-56,2,3,1
Math-28,27,9,-18
Math-41,28,13,-15
Math-21,12,46,34
Math-96,4,2,-2
Math-43,11,10,-1
Math-68,4,72,68
Math-45,1,2,1
Math-37,142,5,-137
Math-83,7,2,-5
Math-7,12,3,-9
Math-25,1,1,0
Math-85,9,20,11
Math-90,2,2,0
Math-89,1,1,0
Math-95,1,3,2
Math-12,-1,-1,0
Math-88,1,1,0
Math-64,1,170,169
Math-101,8,4,-4
Math-71,4,45,41
Math-99,6,4,-2
Math-105,2,13,11
Math-44,4,90,86
Math-62,17,7,-10
Math-94,6,10,4
Math-84,5,1,-4
Math-79,7,26,19
Math-38,16,3,-13
Math-15,8,23,15
Math-10,111,12,-99
Math-98,3,9,6
Math-102,6,7,1
Math-8,2,1,-1
Math-36,17,5,-12
Math-33,12,3,-9
Math-72,15,1,-14
Math-104,-1,-1,0
Math-34,5,1,-4
Math-46,24,1,-23
Math-80,6,3,-3
Math-55,2,1,-1
Math-20,1,643,642
Math-42,22,18,-4
Math-48,11,474,463
Math-30,35,9,-26
Math-9,3,4,1
Math-57,4,11,7
Math-54,122,10,-112
Math-27,1,1,0
Math-70,1,1,0
Chart-24,2,1,-1
Chart-4,28,153,125
Chart-19,12,1,-11
Chart-14,28,1,-27
Chart-2,51,38,-13
Chart-5,1,8,7
Chart-16,8,1,-7
Chart-3,6,3,-3
Chart-11,1,1,0
Chart-6,15,94,79
Chart-13,26,1,-25
Chart-23,-1,-1,0
