Project,now,before,Difference
Chart1,28,42,14
Chart2,71,92,21
Chart3,1,3,2
Chart4,809,660,-149
Chart5,1,8,7
Chart6,107,104,-3
Chart7,43,81,38
Chart8,2,1,-1
Chart9,10,14,4
Chart10,1,3,2
Chart11,11,5,-6
Chart12,34,13,-21
Chart13,42,47,5
Chart14,18,6,-12
Chart15,37,29,-8
Chart16,1,2,1
Chart17,2,2,0
Chart18,7,3,-4
Chart19,1,1,0
Chart20,12,5,-7
Chart21,2,3,1
Chart22,22,22,0
Chart24,1,3,2
Chart25,67,154,87
Chart26,2288,666,-1622
Closure1,1057,870,-187
Closure2,66,37,-29
Closure3,391,279,-112
Closure4,348,192,-156
Closure5,111,154,43
Closure6,38,1,-37
Closure7,22,2,-20
Closure8,18,123,105
Closure9,1,1,0
Closure10,82,215,133
Closure11,1776,1147,-629
Closure12,1246,1081,-165
Closure13,6190,5651,-539
Closure14,192,5,-187
Closure15,65,185,120
Closure16,123,208,85
Closure17,147,76,-71
Closure18,1991,2060,69
Closure19,60,1,-59
Closure20,29,2,-27
Closure21,15,3,-12
Closure22,15,1,-14
Closure23,23,8,-15
Closure24,3,1,-2
Closure25,29,107,78
Closure26,203,16,-187
Closure27,20,1,-19
Closure29,451,536,85
Closure30,211,242,31
Closure31,1622,1664,42
Closure32,220,43,-177
Closure33,490,510,20
Closure34,279,230,-49
Closure35,10,6,-4
Closure36,718,1062,344
Closure37,1473,1226,-247
Closure38,360,345,-15
Closure39,9,19,10
Closure40,101,120,19
Closure41,1157,695,-462
Closure42,3,1,-2
Closure43,583,506,-77
Closure44,1062,778,-284
Closure45,247,280,33
Closure46,24,13,-11
Closure47,1067,160,-907
Closure48,361,389,28
Closure49,1548,1734,186
Closure50,17,94,77
Closure51,340,326,-14
Closure52,185,116,-69
Closure53,47,47,0
Closure54,112,56,-56
Closure55,314,329,15
Closure56,60,65,5
Closure57,53,25,-28
Closure58,40,7,-33
Closure59,6183,6782,599
Closure60,157,21,-136
Closure61,119,143,24
Closure62,13,4,-9
Closure63,13,4,-9
Closure64,684,1484,800
Closure65,146,1,-145
Closure66,3108,2743,-365
Closure67,428,308,-120
Closure68,4,3,-1
Closure69,931,1006,75
Closure70,4111,2011,-2100
Closure71,310,250,-60
Closure72,190,241,51
Closure73,341,305,-36
Closure74,117,178,61
Closure75,21,1,-20
Closure76,128,112,-16
Closure77,350,306,-44
Closure78,29,1,-28
Closure79,246,57,-189
Closure80,3,10,7
Closure81,175,173,-2
Closure82,1724,1092,-632
Closure83,10,10,0
Closure84,179,195,16
Closure85,61,172,111
Closure86,5,21,16
Closure87,156,150,-6
Closure88,18,196,178
Closure89,116,154,38
Closure90,303,46,-257
Closure91,269,284,15
Closure92,217,85,-132
Closure93,219,85,-134
Closure94,1,5,4
Closure95,3015,1764,-1251
Closure96,233,246,13
Closure97,32,1,-31
Closure98,316,425,109
Closure99,20,16,-4
Closure100,14,6,-8
Closure101,3387,2775,-612
Closure102,4602,4752,150
Closure103,329,289,-40
Closure104,17,13,-4
Closure105,10,7,-3
Closure106,65,24,-41
Closure107,142,132,-10
Closure108,257,237,-20
Closure109,52,33,-19
Closure110,34,2,-32
Closure111,23,1,-22
Closure112,87,109,22
Closure113,11,17,6
Closure114,294,215,-79
Closure115,73,8,-65
Closure116,73,42,-31
Closure117,167,225,58
Closure118,200,2,-198
Closure120,391,239,-152
Closure121,338,388,50
Closure122,4,9,5
Closure123,256,159,-97
Closure124,50,10,-40
Closure125,325,396,71
Closure126,57,5,-52
Closure127,249,277,28
Closure128,72,102,30
Closure129,3104,3293,189
Closure130,410,545,135
Closure131,317,300,-17
Closure132,18,80,62
Closure133,460,516,56
Lang1,6,3,-3
Lang2,4,3,-1
Lang3,6,3,-3
Lang4,2,2,0
Lang5,1,1,0
Lang6,88,98,10
Lang7,120,122,2
Lang8,16,10,-6
Lang9,127,153,26
Lang10,135,77,-58
Lang11,3,3,0
Lang12,6,5,-1
Lang13,2,5,3
Lang14,1,4,3
Lang15,266,217,-49
Lang16,8,27,19
Lang17,83,102,19
Lang18,57,41,-16
Lang19,2,8,6
Lang20,4,8,4
Lang21,1,2,1
Lang22,28,34,6
Lang24,24,64,40
Lang26,15,7,-8
Lang27,128,127,-1
Lang28,1,3,2
Lang30,16,10,-6
Lang31,3,6,3
Lang32,5,26,21
Lang33,3,7,4
Lang34,85,145,60
Lang35,4,2,-2
Lang36,100,94,-6
Lang37,1,6,5
Lang38,1,3,2
Lang39,10,27,17
Lang40,2,2,0
Lang41,7,6,-1
Lang42,12,13,1
Lang43,1,6,5
Lang44,6,3,-3
Lang45,8,10,2
Lang46,1,1,0
Lang47,7,5,-2
Lang48,2,2,0
Lang49,2,1,-1
Lang50,7,2,-5
Lang53,20,16,-4
Lang54,6,3,-3
Lang55,6,7,1
Lang57,3,6,3
Lang58,32,20,-12
Lang59,3,6,3
Lang60,16,2,-14
Lang61,15,21,6
Lang62,1,4,3
Lang63,2,1,-1
Lang64,1,4,3
Lang65,11,7,-4
Math1,10,6,-4
Math2,36,44,8
Math3,10,3,-7
Math4,17,17,0
Math5,2,1,-1
Math6,223,231,8
Math7,92,42,-50
Math8,1,4,3
Math9,1,1,0
Math10,8,12,4
Math11,46,31,-15
Math13,119,159,40
Math14,133,99,-34
Math15,195,211,16
Math16,80,1,-79
Math17,95,89,-6
Math18,19,14,-5
Math19,44,56,12
Math20,802,598,-204
Math21,34,46,12
Math22,1,1,0
Math23,153,148,-5
Math24,150,150,0
Math25,1,1,0
Math26,144,38,-106
Math27,2,1,-1
Math28,10,12,2
Math29,1,6,5
Math30,31,41,10
Math31,161,190,29
Math32,8,4,-4
Math33,71,44,-27
Math34,2,3,1
Math35,1,3,2
Math36,2,2,0
Math37,13,4,-9
Math38,9,5,-4
Math39,96,117,21
Math40,49,33,-16
Math41,21,43,22
Math42,91,72,-19
Math43,121,88,-33
Math44,34,14,-20
Math45,1,1,0
Math46,1,2,1
Math47,8,2,-6
Math48,326,355,29
Math49,5,7,2
Math50,1,1,0
Math51,51,30,-21
Math52,24,22,-2
Math53,1,1,0
Math54,149,136,-13
Math55,1,1,0
Math56,7,20,13
Math57,6,4,-2
Math58,575,545,-30
Math59,98,2,-96
Math60,37,36,-1
Math61,5,1,-4
Math62,2,128,126
Math63,2,1,-1
Math64,185,144,-41
Math65,69,41,-28
Math66,500,503,3
Math67,172,8,-164
Math68,128,128,0
Math69,22,44,22
Math70,1,1,0
Math71,1,1,0
Math72,6,1,-5
Math73,4,1,-3
Math74,707,777,70
Math75,2,1,-1
Math76,52,100,48
Math77,4,19,15
Math78,113,117,4
Math79,9,29,20
Math80,1,14,13
Math81,11,10,-1
Math82,147,151,4
Math83,27,40,13
Math84,48,55,7
Math85,85,77,-8
Math86,178,75,-103
Math87,125,115,-10
Math88,1,1,0
Math89,1,1,0
Math90,4,3,-1
Math91,2,1,-1
Math92,2,2,0
Math93,1,2,1
Math94,15,6,-9
Math95,3,15,12
Math96,5,5,0
Math97,2,1,-1
Math98,7,4,-3
Math99,5,4,-1
Math100,15,9,-6
Math101,38,12,-26
Math102,3,3,0
Math103,35,32,-3
Math105,7,25,18
Math106,8,10,2
Mockito1,36,2,-34
Mockito2,4,8,4
Mockito3,18,8,-10
Mockito4,3,5,2
Mockito5,4060,4060,0
Mockito6,1,1,0
Mockito7,41,50,9
Mockito8,19,31,12
Mockito9,1827,1827,0
Mockito10,31,12,-19
Mockito11,1,1,0
Mockito12,4,2,-2
Mockito13,125,85,-40
Mockito14,81,96,15
Mockito15,172,178,6
Mockito16,3,4,1
Mockito17,3,4,1
Mockito18,1,5,4
Mockito19,4,12,8
Mockito20,143,119,-24
Mockito21,1,1,0
Mockito22,11,11,0
Mockito23,62,66,4
Mockito24,1,9,8
Mockito25,4,73,69
Mockito27,16,37,21
Mockito28,237,198,-39
Mockito29,53,31,-22
Mockito30,11,1,-10
Mockito31,5,2,-3
Mockito32,36,2,-34
Mockito33,60,203,143
Mockito34,129,62,-67
Mockito35,1,1,0
Mockito36,3,4,1
Mockito37,69,4,-65
Mockito38,3,5,2
Time1,17,2,-15
Time2,25,3,-22
Time3,1,1,0
Time4,10,30,20
Time5,77,68,-9
Time6,67,16,-51
Time7,33,17,-16
Time8,8,24,16
Time9,28,3,-25
Time10,6,200,194
Time11,432,448,16
Time12,11,3,-8
Time13,17,19,2
Time14,46,5,-41
Time15,3,2,-1
Time16,1,7,6
Time17,7,5,-2
Time18,2,3,1
Time19,455,620,165
Time20,396,269,-127
Time21,9,21,12
Time22,1,16,15
Time23,110,41,-69
Time24,365,466,101
Time25,352,408,56
Time26,368,398,30
Time27,261,346,85
