Project,now,before,Difference
Chart1,30,42,12
Chart2,78,92,14
Chart3,1,3,2
Chart4,748,660,-88
Chart5,1,8,7
Chart6,108,104,-4
Chart7,45,81,36
Chart8,2,1,-1
Chart9,10,14,4
Chart10,1,3,2
Chart11,11,5,-6
Chart12,28,13,-15
Chart13,42,47,5
Chart14,17,6,-11
Chart15,26,29,3
Chart16,1,2,1
Chart17,2,2,0
Chart18,6,3,-3
Chart19,1,1,0
Chart20,8,5,-3
Chart21,2,3,1
Chart22,22,22,0
Chart24,1,3,2
Chart25,67,154,87
Chart26,1850,666,-1184
Closure1,952,870,-82
Closure2,59,37,-22
Closure3,347,279,-68
Closure4,318,192,-126
Closure5,119,154,35
Closure6,32,1,-31
Closure7,15,2,-13
Closure8,32,123,91
Closure9,1,1,0
Closure10,80,215,135
Closure11,1513,1147,-366
Closure12,1173,1081,-92
Closure13,5777,5651,-126
Closure14,155,5,-150
Closure15,88,185,97
Closure16,139,208,69
Closure17,119,76,-43
Closure18,1965,2060,95
Closure19,48,1,-47
Closure20,28,2,-26
Closure21,14,3,-11
Closure22,14,1,-13
Closure23,18,8,-10
Closure24,1,1,0
Closure25,36,107,71
Closure26,125,16,-109
Closure27,18,1,-17
Closure29,476,536,60
Closure30,225,242,17
Closure31,1601,1664,63
Closure32,201,43,-158
Closure33,495,510,15
Closure34,260,230,-30
Closure35,7,6,-1
Closure36,711,1062,351
Closure37,1338,1226,-112
Closure38,356,345,-11
Closure39,11,19,8
Closure40,106,120,14
Closure41,1292,695,-597
Closure42,2,1,-1
Closure43,568,506,-62
Closure44,976,778,-198
Closure45,256,280,24
Closure46,13,13,0
Closure47,959,160,-799
Closure48,365,389,24
Closure49,1618,1734,116
Closure50,28,94,66
Closure51,337,326,-11
Closure52,165,116,-49
Closure53,45,47,2
Closure54,81,56,-25
Closure55,323,329,6
Closure56,57,65,8
Closure57,43,25,-18
Closure58,24,7,-17
Closure59,6264,6782,518
Closure60,111,21,-90
Closure61,122,143,21
Closure62,12,4,-8
Closure63,12,4,-8
Closure64,760,1484,724
Closure65,90,1,-89
Closure66,3031,2743,-288
Closure67,377,308,-69
Closure68,4,3,-1
Closure69,937,1006,69
Closure70,3758,2011,-1747
Closure71,293,250,-43
Closure72,197,241,44
Closure73,332,305,-27
Closure74,131,178,47
Closure75,19,1,-18
Closure76,146,112,-34
Closure77,341,306,-35
Closure78,15,1,-14
Closure79,209,57,-152
Closure80,3,10,7
Closure81,176,173,-3
Closure82,1510,1092,-418
Closure83,10,10,0
Closure84,189,195,6
Closure85,106,172,66
Closure86,5,21,16
Closure87,154,150,-4
Closure88,19,196,177
Closure89,124,154,30
Closure90,239,46,-193
Closure91,282,284,2
Closure92,151,85,-66
Closure93,151,85,-66
Closure94,1,5,4
Closure95,2953,1764,-1189
Closure96,239,246,7
Closure97,27,1,-26
Closure98,344,425,81
Closure99,19,16,-3
Closure100,11,6,-5
Closure101,3508,2775,-733
Closure102,4654,4752,98
Closure103,330,289,-41
Closure104,11,13,2
Closure105,11,7,-4
Closure106,52,24,-28
Closure107,147,132,-15
Closure108,260,237,-23
Closure109,44,33,-11
Closure110,17,2,-15
Closure111,21,1,-20
Closure112,90,109,19
Closure113,9,17,8
Closure114,247,215,-32
Closure115,55,8,-47
Closure116,62,42,-20
Closure117,184,225,41
Closure118,158,2,-156
Closure120,335,239,-96
Closure121,344,388,44
Closure122,4,9,5
Closure123,211,159,-52
Closure124,42,10,-32
Closure125,353,396,43
Closure126,51,5,-46
Closure127,232,277,45
Closure128,89,102,13
Closure129,3223,3293,70
Closure130,447,545,98
Closure131,302,300,-2
Closure132,20,80,60
Closure133,476,516,40
Lang1,5,3,-2
Lang2,4,3,-1
Lang3,5,3,-2
Lang4,2,2,0
Lang5,1,1,0
Lang6,90,98,8
Lang7,127,122,-5
Lang8,11,10,-1
Lang9,133,153,20
Lang10,110,77,-33
Lang11,3,3,0
Lang12,4,5,1
Lang13,2,5,3
Lang14,1,4,3
Lang15,222,217,-5
Lang16,8,27,19
Lang17,88,102,14
Lang18,53,41,-12
Lang19,2,8,6
Lang20,4,8,4
Lang21,1,2,1
