Project,now,before,Difference
Lang-32,14,26,12
Lang-24,24,64,40
Lang-40,1,2,1
Lang-4,1,2,1
Lang-19,1,8,7
Lang-35,3,2,-1
Lang-50,14,2,-12
Lang-29,-1,-1,0
Lang-14,1,4,3
Lang-2,6,3,-3
Lang-49,2,1,-1
Lang-47,18,5,-13
Lang-5,3,1,-2
Lang-16,45,27,-18
Lang-3,13,3,-10
Lang-11,6,3,-3
Lang-6,20,98,78
Lang-13,3,5,2
Lang-23,-1,-1,0
Lang-17,7,102,95
Lang-18,23,41,18
Lang-63,2,1,-1
Lang-26,27,7,-20
Lang-31,3,6,3
Lang-61,4,21,17
Lang-65,4,7,3
Lang-60,6,2,-4
Lang-52,-1,-1,0
Lang-53,35,16,-19
Lang-51,-1,-1,0
Lang-58,3,20,17
Lang-1,5,3,-2
Lang-59,5,6,1
Lang-22,24,34,10
Lang-39,35,27,-8
Lang-56,-1,-1,0
Lang-28,3,3,0
Lang-41,2,6,4
Lang-21,3,2,-1
Lang-43,6,6,0
Lang-45,17,10,-7
Lang-37,1,6,5
Lang-7,1,122,121
Lang-25,-1,-1,0
Lang-12,1,5,4
Lang-64,7,4,-3
Lang-44,2,3,1
Lang-62,12,4,-8
Lang-38,6,3,-3
Lang-15,9,217,208
Lang-10,16,77,61
Lang-8,8,10,2
Lang-36,9,94,85
Lang-33,6,7,1
Lang-34,41,145,104
Lang-46,1,1,0
Lang-55,2,7,5
Lang-20,2,8,6
Lang-42,10,13,3
Lang-48,3,2,-1
Lang-30,2,10,8
Lang-9,152,153,1
Lang-57,5,6,1
Lang-54,6,3,-3
Lang-27,31,127,96
Time-24,174,466,292
Time-4,62,30,-32
Time-19,24,620,596
Time-14,7,5,-2
Time-2,52,3,-49
Time-5,4,68,64
Time-16,231,7,-224
Time-3,3,1,-2
Time-11,327,448,121
Time-6,209,16,-193
Time-13,47,19,-28
Time-23,11,41,30
Time-17,24,5,-19
Time-18,15,3,-12
Time-26,89,398,309
Time-1,3,2,-1
Time-22,58,16,-42
Time-21,16,21,5
Time-7,24,17,-7
Time-25,74,408,334
Time-12,20,3,-17
Time-15,3,2,-1
Time-10,33,200,167
Time-8,45,24,-21
Time-20,357,269,-88
Time-9,24,3,-21
Time-27,75,346,271
Math-69,51,44,-7
Math-32,2,4,2
Math-73,3,1,-2
Math-24,18,150,132
Math-40,104,33,-71
Math-4,89,17,-72
Math-91,3,1,-2
Math-74,134,777,643
Math-106,38,10,-28
Math-19,139,56,-83
Math-35,6,3,-3
Math-78,2,117,115
Math-103,8,32,24
Math-50,2,1,-1
Math-29,7,6,-1
Math-87,5,115,110
Math-14,27,99,72
Math-81,2,10,8
Math-2,43,44,1
Math-49,108,7,-101
Math-47,6,2,-4
Math-92,1,2,1
Math-86,28,75,47
Math-66,79,503,424
Math-75,1,1,0
Math-82,47,151,104
Math-76,43,100,57
Math-93,1,2,1
Math-5,1,1,0
Math-67,183,8,-175
Math-16,3,1,-2
Math-3,5,3,-2
Math-11,27,31,4
Math-6,42,231,189
Math-13,64,159,95
Math-23,1,148,147
Math-17,20,89,69
Math-18,187,14,-173
Math-63,1,1,0
Math-26,151,38,-113
Math-31,39,190,151
Math-61,5,1,-4
Math-77,8,19,11
Math-65,161,41,-120
Math-60,14,36,22
Math-52,21,22,1
Math-53,1,1,0
Math-51,10,30,20
Math-58,298,545,247
Math-97,2,1,-1
Math-1,140,6,-134
Math-59,75,2,-73
Math-22,2,1,-1
Math-39,93,117,24
Math-100,87,9,-78
Math-56,8,20,12
Math-28,20,12,-8
Math-41,46,43,-3
Math-21,11,46,35
Math-96,6,5,-1
Math-43,38,88,50
Math-68,5,128,123
Math-45,1,1,0
Math-37,95,4,-91
Math-83,18,40,22
Math-7,92,42,-50
Math-25,2,1,-1
Math-85,15,77,62
Math-90,2,3,1
Math-89,1,1,0
Math-95,2,15,13
Math-12,-1,-1,0
Math-88,2,1,-1
Math-64,3,144,141
Math-101,17,12,-5
Math-71,1,1,0
Math-99,7,4,-3
Math-105,4,25,21
Math-44,6,14,8
Math-62,52,128,76
Math-94,8,6,-2
Math-84,3,55,52
Math-79,2,29,27
Math-38,27,5,-22
Math-15,52,211,159
Math-10,131,12,-119
Math-98,8,4,-4
Math-102,8,3,-5
Math-8,9,4,-5
Math-36,47,2,-45
Math-33,57,44,-13
Math-72,4,1,-3
Math-104,-1,-1,0
Math-34,8,3,-5
Math-46,15,2,-13
Math-80,21,14,-7
Math-55,2,1,-1
Math-20,1,598,597
Math-42,56,72,16
Math-48,7,355,348
Math-30,85,41,-44
Math-9,1,1,0
Math-57,9,4,-5
Math-54,295,136,-159
Math-27,1,1,0
Math-70,2,1,-1
Chart-24,3,3,0
Chart-4,62,660,598
Chart-19,5,1,-4
Chart-14,72,6,-66
Chart-2,73,92,19
Chart-5,2,8,6
Chart-16,6,2,-4
Chart-3,7,3,-4
Chart-11,1,5,4
Chart-6,16,104,88
Chart-13,96,47,-49
Chart-23,-1,-1,0
Chart-17,2,2,0
Chart-18,1,3,2
Chart-26,123,666,543
Chart-1,21,42,21
Chart-22,1,22,21
Chart-21,13,3,-10
Chart-7,30,81,51
Chart-25,68,154,86
Chart-12,101,13,-88
Chart-15,20,29,9
Chart-10,1,3,2
Chart-8,3,1,-2
Chart-20,6,5,-1
Chart-9,13,14,1
Mockito-32,8,2,-6
Mockito-24,11,9,-2
Mockito-4,15,5,-10
Mockito-19,16,12,-4
Mockito-35,3,1,-2
Mockito-29,26,31,5
Mockito-14,51,96,45
Mockito-2,95,8,-87
Mockito-5,4060,4060,0
Mockito-16,15,4,-11
Mockito-3,72,8,-64
Mockito-11,1,1,0
Mockito-6,6,1,-5
Mockito-13,52,85,33
Mockito-23,58,66,8
Mockito-17,3,4,1
Mockito-18,30,5,-25
Mockito-26,-1,-1,0
Mockito-31,4,2,-2
Mockito-1,4,2,-2
Mockito-22,40,11,-29
Mockito-28,25,198,173
Mockito-21,3,1,-2
Mockito-37,16,4,-12
Mockito-7,56,50,-6
Mockito-25,14,73,59
Mockito-12,6,2,-4
Mockito-38,9,5,-4
Mockito-15,55,178,123
Mockito-10,20,12,-8
Mockito-8,57,31,-26
Mockito-36,9,4,-5
Mockito-33,74,203,129
Mockito-34,46,62,16
Mockito-20,59,119,60
Mockito-30,2,1,-1
Mockito-9,612,1827,1215
Mockito-27,47,37,-10
Closure-69,675,1006,331
Closure-127,124,277,153
Closure-32,214,43,-171
Closure-119,-1,-1,0
Closure-73,197,305,108
Closure-24,2,1,-1
Closure-40,554,120,-434
Closure-120,2,239,237
Closure-4,282,192,-90
Closure-91,725,284,-441
Closure-74,914,178,-736
Closure-109,2,33,31
Closure-106,7,24,17
Closure-19,1,1,0
Closure-35,312,6,-306
Closure-78,3,1,-2
Closure-103,13,289,276
Closure-122,10,9,-1
Closure-50,39,94,55
Closure-29,295,536,241
Closure-87,21,150,129
Closure-133,1,516,515
Closure-14,12,5,-7
Closure-81,57,173,116
Closure-2,68,37,-31
Closure-49,11,1734,1723
Closure-107,112,132,20
Closure-47,1302,160,-1142
Closure-126,141,5,-136
Closure-92,128,85,-43
Closure-86,19,21,2
Closure-66,785,2743,1958
Closure-75,1,1,0
Closure-82,378,1092,714
Closure-130,121,545,424
Closure-76,126,112,-14
Closure-123,287,159,-128
Closure-93,128,85,-43
Closure-5,396,154,-242
Closure-67,186,308,122
