Project,now,before,Difference
Lang-32,13,26,13
Lang-24,24,64,40
Lang-40,1,2,1
Lang-4,2,2,0
Lang-19,1,8,7
Lang-35,2,2,0
Lang-50,49,2,-47
Lang-29,-1,-1,0
Lang-14,1,4,3
Lang-2,8,3,-5
Lang-49,5,1,-4
Lang-47,23,5,-18
Lang-5,3,1,-2
Lang-16,44,27,-17
Lang-3,25,3,-22
Lang-11,7,3,-4
Lang-6,18,98,80
Lang-13,3,5,2
Lang-23,-1,-1,0
Lang-17,7,102,95
Lang-18,16,41,25
Lang-63,4,1,-3
Lang-26,41,7,-34
Lang-31,3,6,3
Lang-61,4,21,17
Lang-65,4,7,3
Lang-60,11,2,-9
Lang-52,-1,-1,0
Lang-53,32,16,-16
Lang-51,-1,-1,0
Lang-58,3,20,17
Lang-1,4,3,-1
Lang-59,4,6,2
Lang-22,22,34,12
Lang-39,35,27,-8
Lang-56,-1,-1,0
Lang-28,2,3,1
Lang-41,2,6,4
Lang-21,2,2,0
Lang-43,6,6,0
Lang-45,17,10,-7
Lang-37,1,6,5
Lang-7,1,122,121
Lang-25,-1,-1,0
Lang-12,1,5,4
Lang-64,12,4,-8
Lang-44,2,3,1
Lang-62,14,4,-10
Lang-38,6,3,-3
Lang-15,8,217,209
Lang-10,13,77,64
Lang-8,5,10,5
Lang-36,7,94,87
Lang-33,5,7,2
Lang-34,36,145,109
Lang-46,1,1,0
Lang-55,2,7,5
Lang-20,2,8,6
Lang-42,7,13,6
Lang-48,3,2,-1
Lang-30,2,10,8
Lang-9,146,153,7
Lang-57,4,6,2
Lang-54,7,3,-4
Lang-27,29,127,98
Time-24,166,466,300
Time-4,65,30,-35
Time-19,21,620,599
Time-14,6,5,-1
Time-2,69,3,-66
Time-5,3,68,65
Time-16,762,7,-755
Time-3,132,1,-131
Time-11,317,448,131
Time-6,203,16,-187
Time-13,49,19,-30
Time-23,9,41,32
Time-17,29,5,-24
Time-18,70,3,-67
Time-26,85,398,313
Time-1,3,2,-1
Time-22,61,16,-45
Time-21,98,21,-77
Time-7,25,17,-8
Time-25,72,408,336
Time-12,116,3,-113
Time-15,3,2,-1
Time-10,29,200,171
Time-8,48,24,-24
Time-20,353,269,-84
Time-9,70,3,-67
Time-27,68,346,278
Math-69,49,44,-5
Math-32,2,4,2
Math-73,11,1,-10
Math-24,17,150,133
Math-40,104,33,-71
Math-4,101,17,-84
Math-91,14,1,-13
Math-74,131,777,646
Math-106,54,10,-44
Math-19,149,56,-93
Math-35,9,3,-6
Math-78,2,117,115
Math-103,6,32,26
Math-50,3,1,-2
Math-29,8,6,-2
Math-87,5,115,110
Math-14,26,99,73
Math-81,2,10,8
Math-2,42,44,2
Math-49,213,7,-206
Math-47,17,2,-15
Math-92,1,2,1
Math-86,25,75,50
Math-66,87,503,416
Math-75,1,1,0
Math-82,42,151,109
Math-76,38,100,62
Math-93,1,2,1
Math-5,2,1,-1
Math-67,210,8,-202
Math-16,63,1,-62
Math-3,5,3,-2
Math-11,25,31,6
Math-6,43,231,188
Math-13,58,159,101
Math-23,1,148,147
Math-17,13,89,76
Math-18,234,14,-220
Math-63,1,1,0
Math-26,150,38,-112
Math-31,37,190,153
Math-61,116,1,-115
Math-77,6,19,13
Math-65,170,41,-129
Math-60,12,36,24
Math-52,17,22,5
Math-53,1,1,0
Math-51,6,30,24
Math-58,290,545,255
Math-97,2,1,-1
Math-1,210,6,-204
Math-59,437,2,-435
Math-22,2,1,-1
Math-39,89,117,28
Math-100,142,9,-133
Math-56,4,20,16
Math-28,22,12,-10
Math-41,43,43,0
Math-21,9,46,37
Math-96,6,5,-1
Math-43,33,88,55
Math-68,4,128,124
Math-45,1,1,0
Math-37,160,4,-156
Math-83,16,40,24
Math-7,96,42,-54
Math-25,2,1,-1
Math-85,14,77,63
Math-90,2,3,1
Math-89,1,1,0
Math-95,1,15,14
Math-12,-1,-1,0
Math-88,2,1,-1
Math-64,3,144,141
Math-101,18,12,-6
Math-71,1,1,0
Math-99,8,4,-4
Math-105,3,25,22
Math-44,12,14,2
Math-62,49,128,79
Math-94,7,6,-1
Math-84,2,55,53
Math-79,2,29,27
Math-38,29,5,-24
Math-15,48,211,163
Math-10,166,12,-154
Math-98,6,4,-2
Math-102,7,3,-4
Math-8,16,4,-12
Math-36,275,2,-273
Math-33,62,44,-18
Math-72,20,1,-19
Math-104,-1,-1,0
Math-34,10,3,-7
Math-46,106,2,-104
Math-80,21,14,-7
Math-55,2,1,-1
Math-20,1,598,597
Math-42,51,72,21
Math-48,6,355,349
Math-30,86,41,-45
Math-9,2,1,-1
Math-57,16,4,-12
Math-54,290,136,-154
Math-27,1,1,0
Math-70,2,1,-1
Chart-24,2,3,1
Chart-4,52,660,608
Chart-19,31,1,-30
Chart-14,131,6,-125
Chart-2,60,92,32
Chart-5,1,8,7
Chart-16,6,2,-4
Chart-3,7,3,-4
Chart-11,1,5,4
Chart-6,15,104,89
Chart-13,99,47,-52
Chart-23,-1,-1,0
Chart-17,3,2,-1
Chart-18,1,3,2
Chart-26,118,666,548
Chart-1,18,42,24
Chart-22,1,22,21
