Project,now,before,Difference
Chart1,247,42,-205
Chart2,139,92,-47
Chart3,6,3,-3
Chart4,510,165,-345
Chart5,12,8,-4
Chart6,52,57,5
Chart7,117,81,-36
Chart8,14,1,-13
Chart9,6,14,8
Chart10,3,3,0
Chart11,8,5,-3
Chart12,131,13,-118
Chart13,17,47,30
Chart14,6,15,9
Chart15,105,29,-76
Chart16,1,1,0
Chart17,3,2,-1
Chart18,8,3,-5
Chart19,4,1,-3
Chart20,17,5,-12
Chart21,2,3,1
Chart22,23,51,28
Chart24,4,3,-1
Chart25,2591,2745,154
Chart26,232,134,-98
Closure1,3385,122,-3263
Closure2,381,96,-285
Closure3,303,279,-24
Closure4,4114,168,-3946
Closure5,2028,154,-1874
Closure6,1,1,0
Closure7,1,2,1
Closure8,335,123,-212
Closure9,1,1,0
Closure10,1415,264,-1151
Closure11,178,2712,2534
Closure12,830,1081,251
Closure13,709,5651,4942
Closure14,2,1,-1
Closure15,1792,185,-1607
Closure16,110,93,-17
Closure17,1530,114,-1416
Closure18,2585,1805,-780
Closure19,10,9,-1
Closure20,17,2,-15
Closure21,331,15,-316
Closure22,15,14,-1
Closure23,10,8,-2
Closure24,1,1,0
Closure25,115,107,-8
Closure26,22,11,-11
Closure27,5,3,-2
Closure29,5256,357,-4899
Closure30,1111,220,-891
Closure31,1971,1492,-479
Closure32,94,30,-64
Closure33,1789,573,-1216
Closure34,375,199,-176
Closure35,265,6,-259
Closure36,2782,1062,-1720
Closure37,433,967,534
Closure38,1072,284,-788
Closure39,217,73,-144
Closure40,1293,120,-1173
Closure41,2017,902,-1115
Closure42,1,1,0
Closure43,3563,465,-3098
Closure44,482,571,89
Closure45,2471,280,-2191
Closure46,1,1,0
Closure47,794,274,-520
Closure48,1618,2192,574
Closure49,355,1090,735
Closure50,297,76,-221
Closure51,1107,274,-833
Closure52,363,138,-225
Closure53,1329,47,-1282
Closure54,1000,31,-969
Closure55,1064,329,-735
Closure56,92,50,-42
Closure57,924,50,-874
Closure58,6,7,1
Closure59,7321,5974,-1347
Closure60,2993,26,-2967
Closure61,1254,115,-1139
Closure62,1,4,3
Closure63,1,4,3
Closure64,1463,1556,93
Closure65,1546,283,-1263
Closure66,3327,2784,-543
Closure67,1360,223,-1137
Closure68,4,3,-1
Closure69,2320,2398,78
Closure70,2221,2674,453
Closure71,1943,390,-1553
Closure72,2706,241,-2465
Closure73,1848,1355,-493
Closure74,745,38,-707
Closure75,419,9,-410
Closure76,757,114,-643
Closure77,454,1329,875
Closure78,2,1,-1
Closure79,172,45,-127
Closure80,594,58,-536
Closure81,248,137,-111
Closure82,2547,599,-1948
Closure83,94,10,-84
Closure84,64,172,108
Closure85,285,162,-123
Closure86,1,1,0
Closure87,1042,150,-892
Closure88,69,69,0
Closure89,2219,159,-2060
Closure90,925,46,-879
Closure91,1808,284,-1524
Closure92,848,85,-763
Closure93,848,85,-763
Closure94,1,1,0
Closure95,2104,1640,-464
Closure96,1144,424,-720
Closure97,13,1,-12
Closure98,1090,425,-665
Closure99,135,17,-118
Closure100,201,38,-163
Closure101,1541,2775,1234
Closure102,2018,4752,2734
Closure103,584,290,-294
Closure104,122,13,-109
Closure105,42,7,-35
Closure106,256,113,-143
Closure107,1178,132,-1046
Closure108,551,237,-314
Closure109,677,33,-644
Closure110,74,2,-72
Closure111,1,1,0
Closure112,781,89,-692
Closure113,343,17,-326
Closure114,1639,215,-1424
Closure115,310,8,-302
Closure116,1858,10,-1848
Closure117,4953,280,-4673
Closure118,5,2,-3
Closure120,114,287,173
Closure121,694,388,-306
Closure122,11,9,-2
Closure123,1300,222,-1078
Closure124,383,10,-373
Closure125,2246,564,-1682
Closure126,33,5,-28
Closure127,820,194,-626
Closure128,781,139,-642
Closure129,3307,2329,-978
Closure130,2891,545,-2346
Closure131,2953,340,-2613
Closure132,554,80,-474
Closure133,157,597,440
Lang1,3,3,0
Lang2,4,3,-1
Lang3,1,3,2
Lang4,3,2,-1
Lang5,2,1,-1
Lang6,58,98,40
Lang7,14,122,108
Lang8,39,6,-33
Lang9,153,84,-69
Lang10,61,42,-19
Lang11,7,3,-4
Lang12,6,4,-2
Lang13,4,5,1
