Project,now,before,Difference
Chart1,1,1,0
Chart2,58,51,-7
Chart3,1,2,1
Chart4,483,431,-52
Chart5,8,9,1
Chart6,54,56,2
Chart7,28,29,1
Chart8,4,5,1
Chart9,10,11,1
Chart10,1,1,0
Chart11,1,2,1
Chart12,20,16,-4
Chart13,1,1,0
Chart14,1,1,0
Chart15,8,7,-1
Chart16,1,1,0
Chart17,1,1,0
Chart18,1,1,0
Chart19,1,1,0
Chart20,6,6,0
Chart21,4,4,0
Chart22,2,1,-1
Chart24,1,2,1
Chart25,3,3,0
Chart26,5,2,-3
Closure1,48,29,-19
Closure2,68,69,1
Closure3,40,41,1
Closure4,1,1,0
Closure5,1,1,0
Closure6,1,1,0
Closure7,41,52,11
Closure8,6,10,4
Closure9,1,1,0
Closure10,125,138,13
Closure11,3,3,0
Closure12,233,162,-71
Closure13,2884,2704,-180
Closure14,2,2,0
Closure15,101,116,15
Closure16,181,185,4
Closure17,2,1,-1
Closure18,376,372,-4
Closure19,78,77,-1
Closure20,197,193,-4
Closure21,1,1,0
Closure22,1,1,0
Closure23,30,38,8
Closure24,1,1,0
Closure25,3,3,0
Closure26,64,82,18
Closure27,5,4,-1
Closure29,24,25,1
Closure30,148,140,-8
Closure31,250,243,-7
Closure32,2,1,-1
Closure33,58,54,-4
Closure34,2,2,0
Closure35,102,114,12
Closure36,55,58,3
Closure37,524,551,27
Closure38,1,1,0
Closure39,1,1,0
Closure40,2,2,0
Closure41,564,499,-65
Closure42,1,1,0
Closure43,252,223,-29
Closure44,132,130,-2
Closure45,19,18,-1
Closure46,1,1,0
Closure47,5,5,0
Closure48,1,1,0
Closure49,110,112,2
Closure50,5,5,0
Closure51,1,1,0
Closure52,86,71,-15
Closure53,18,11,-7
Closure54,55,46,-9
Closure55,28,32,4
Closure56,27,29,2
Closure57,23,21,-2
Closure58,126,89,-37
Closure59,1430,1482,52
Closure60,17,54,37
Closure61,74,86,12
Closure62,1,1,0
Closure63,1,1,0
Closure64,666,700,34
Closure65,5,2,-3
Closure66,3,2,-1
Closure67,14,13,-1
Closure68,4,4,0
Closure69,207,229,22
Closure70,1,1,0
Closure71,1,1,0
Closure72,157,200,43
Closure73,1,1,0
Closure74,3,3,0
Closure75,54,78,24
Closure76,5,7,2
Closure77,16,12,-4
Closure78,18,11,-7
Closure79,100,86,-14
Closure80,192,235,43
Closure81,4,4,0
Closure82,2850,2817,-33
Closure83,1,1,0
Closure84,5,5,0
Closure85,9,10,1
Closure86,21,38,17
Closure87,54,53,-1
Closure88,4,2,-2
Closure89,8,9,1
Closure90,36,24,-12
Closure91,179,189,10
Closure92,1,1,0
Closure93,2,3,1
Closure94,1,16,15
Closure95,1020,984,-36
Closure96,12,24,12
Closure97,54,52,-2
Closure98,63,71,8
Closure99,6,3,-3
Closure100,18,10,-8
Closure101,1825,1807,-18
Closure102,4088,4169,81
Closure103,606,584,-22
Closure104,3,4,1
Closure105,12,14,2
Closure106,2,2,0
Closure107,5,4,-1
Closure108,18,18,0
Closure109,66,59,-7
Closure110,65,68,3
Closure111,118,112,-6
Closure112,160,158,-2
Closure113,6,6,0
Closure114,15,12,-3
Closure115,1,2,1
Closure116,110,113,3
Closure117,3,5,2
Closure118,91,83,-8
Closure120,643,592,-51
Closure121,24,22,-2
Closure122,1,1,0
Closure123,172,137,-35
Closure124,61,62,1
Closure125,40,47,7
Closure126,1,1,0
Closure127,17,17,0
Closure128,3,1,-2
Closure129,905,933,28
Closure130,51,52,1
Closure131,9,9,0
Closure132,87,111,24
Closure133,71,77,6
Lang1,1,1,0
Lang2,18,18,0
Lang3,2,2,0
Lang4,2,2,0
Lang5,1,1,0
Lang6,20,17,-3
Lang7,10,10,0
Lang8,3,3,0
Lang9,34,34,0
Lang10,35,38,3
Lang11,9,10,1
Lang12,2,2,0
Lang13,2,2,0
Lang14,3,3,0
Lang15,1,1,0
Lang16,19,23,4
Lang17,13,13,0
Lang18,65,55,-10
Lang19,2,2,0
Lang20,1,1,0
Lang21,1,1,0
Lang22,1,1,0
Lang24,20,49,29
Lang26,1,1,0
Lang27,1,1,0
Lang28,1,1,0
Lang30,18,14,-4
Lang31,1,1,0
Lang32,4,6,2
Lang33,1,1,0
Lang34,1,1,0
Lang35,2,2,0
Lang36,33,33,0
Lang37,2,2,0
Lang38,1,2,1
Lang39,4,4,0
Lang40,1,1,0
Lang41,8,8,0
Lang42,11,11,0
Lang43,7,6,-1
Lang44,12,12,0
Lang45,9,8,-1
Lang46,1,1,0
Lang47,6,6,0
Lang48,1,1,0
Lang49,1,1,0
Lang50,20,24,4
Lang53,39,39,0
Lang54,2,2,0
Lang55,1,1,0
Lang57,1,1,0
Lang58,3,3,0
Lang59,6,5,-1
Lang60,2,1,-1
Lang61,34,34,0
Lang62,3,3,0
Lang63,1,1,0
Lang64,1,1,0
Lang65,11,10,-1
Math1,3,3,0
Math2,12,16,4
Math3,7,7,0
Math4,11,12,1
Math5,3,3,0
Math6,136,94,-42
Math7,1,2,1
Math8,1,2,1
Math9,4,4,0
Math10,14,14,0
Math11,20,20,0
Math13,83,90,7
Math14,44,43,-1
Math15,11,11,0
Math16,1,3,2
Math17,75,81,6
Math18,38,37,-1
Math19,41,45,4
Math20,728,702,-26
Math21,54,48,-6
Math22,3,3,0
Math23,57,52,-5
Math24,54,54,0
Math25,1,1,0
Math26,3,3,0
Math27,1,1,0
Math28,7,9,2
Math29,7,8,1
Math30,9,8,-1
Math31,49,47,-2
Math32,11,9,-2
Math33,2,2,0
Math34,1,1,0
Math35,4,6,2
Math36,3,3,0
Math37,9,9,0
Math38,13,7,-6
Math39,61,64,3
Math40,2,2,0
Math41,10,11,1
Math42,24,20,-4
Math43,10,10,0
Math44,118,119,1
Math45,3,3,0
Math46,12,14,2
Math47,3,2,-1
Math48,84,85,1
Math49,22,22,0
Math50,1,1,0
Math51,12,11,-1
Math52,2,2,0
Math53,1,1,0
Math54,16,17,1
Math55,1,1,0
Math56,6,8,2
Math57,12,12,0
Math58,288,331,43
Math59,2,2,0
Math60,17,18,1
Math61,1,1,0
Math62,4,2,-2
Math63,1,1,0
Math64,170,171,1
Math65,1,1,0
Math66,87,105,18
Math67,22,17,-5
Math68,59,58,-1
Math69,9,9,0
Math70,1,1,0
