Project,MinRank1,MinRank2,Difference
Chart1,17,42,25
Chart2,60,92,32
Chart3,2,3,1
Chart4,29,179,150
Chart5,3,8,5
Chart6,46,104,58
Chart7,26,81,55
Chart8,4,1,-3
Chart9,3,14,11
Chart10,1,3,2
Chart11,1,5,4
Chart12,26,13,-13
Chart13,45,47,2
Chart14,27,6,-21
Chart15,11,29,18
Chart16,14,1,-13
Chart17,1,2,1
Chart18,1,3,2
Chart19,2,1,-1
Chart20,5,5,0
Chart21,7,3,-4
Chart22,1,12,11
Chart24,2,3,1
Chart25,515,2640,2125
Chart26,12,134,122
Closure1,117,619,502
Closure2,18,66,48
Closure3,299,279,-20
Closure4,83,191,108
Closure5,123,154,31
Closure6,3,1,-2
Closure7,1,2,1
Closure8,99,123,24
Closure9,1,1,0
Closure10,91,221,130
Closure11,240,1147,907
Closure12,346,1081,735
Closure13,4400,5651,1251
Closure14,1,4,3
Closure15,120,185,65
Closure16,69,200,131
Closure17,58,86,28
Closure18,1005,2060,1055
Closure19,1,1,0
Closure20,6,2,-4
Closure21,3,6,3
Closure22,2,4,2
Closure23,3,8,5
Closure24,1,1,0
Closure25,98,107,9
Closure26,35,5,-30
Closure27,2,3,1
Closure29,213,432,219
Closure30,129,242,113
Closure31,944,1664,720
Closure32,28,35,7
Closure33,314,510,196
Closure34,232,230,-2
Closure35,10,6,-4
Closure36,529,1062,533
Closure37,698,1226,528
Closure38,249,345,96
Closure39,8,21,13
Closure40,101,120,19
Closure41,1019,695,-324
Closure42,1,1,0
Closure43,309,506,197
Closure44,541,778,237
Closure45,211,280,69
Closure46,4,1,-3
Closure47,194,338,144
Closure48,318,389,71
Closure49,664,1260,596
Closure50,43,88,45
Closure51,206,326,120
Closure52,73,116,43
Closure53,39,47,8
Closure54,33,55,22
Closure55,181,329,148
Closure56,17,65,48
Closure57,11,25,14
Closure58,4,7,3
Closure59,4750,6779,2029
Closure60,16,19,3
Closure61,81,138,57
Closure62,1,4,3
Closure63,1,4,3
Closure64,713,1484,771
Closure65,64,78,14
Closure66,1748,2743,995
Closure67,172,281,109
Closure68,3,3,0
Closure69,641,1006,365
Closure70,1063,2011,948
Closure71,154,284,130
Closure72,201,241,40
Closure73,232,305,73
Closure74,117,117,0
Closure75,3,8,5
Closure76,85,136,51
Closure77,394,306,-88
Closure78,48,1,-47
Closure79,16,51,35
Closure80,4,13,9
Closure81,113,173,60
Closure82,533,1092,559
Closure83,10,10,0
Closure84,127,195,68
Closure85,70,164,94
Closure86,1,2,1
Closure87,81,150,69
Closure88,36,69,33
Closure89,125,164,39
Closure90,15,46,31
Closure91,506,284,-222
Closure92,73,85,12
Closure93,73,85,12
Closure94,9,4,-5
Closure95,921,1764,843
Closure96,157,247,90
Closure97,22,1,-21
Closure98,165,425,260
Closure99,16,19,3
Closure100,1,7,6
Closure101,790,2775,1985
Closure102,4193,4752,559
Closure103,132,289,157
Closure104,6,13,7
Closure105,48,7,-41
Closure106,5,105,100
Closure107,103,132,29
Closure108,126,237,111
Closure109,8,33,25
Closure110,6,2,-4
Closure111,1,1,0
Closure112,90,109,19
Closure113,6,17,11
Closure114,89,215,126
Closure115,17,8,-9
Closure116,8,30,22
Closure117,131,225,94
Closure118,2,2,0
Closure120,42,239,197
Closure121,218,388,170
Closure122,2,9,7
Closure123,93,159,66
Closure124,3,10,7
Closure125,272,396,124
Closure126,34,5,-29
Closure127,78,210,132
