Project,now,before,Difference
Chart1,33,42,9
Chart2,136,137,1
Chart3,1,3,2
Chart4,322,17,-305
Chart5,1,8,7
Chart6,17,16,-1
Chart7,48,81,33
Chart8,2,1,-1
Chart9,10,14,4
Chart10,1,3,2
Chart11,11,5,-6
Chart12,24,13,-11
Chart13,40,47,7
Chart14,335,317,-18
Chart15,25,29,4
Chart16,1,1,0
Chart17,2,2,0
Chart18,3,3,0
Chart19,474,474,0
Chart20,5,5,0
Chart21,2,3,1
Chart22,64,61,-3
Chart24,1,3,2
Chart25,2660,2745,85
Chart26,971,134,-837
Closure1,120,121,1
Closure2,1691,1666,-25
Closure3,331,275,-56
Closure4,248,157,-91
Closure5,135,154,19
Closure6,3934,3885,-49
Closure7,727,909,182
Closure8,86,123,37
Closure9,1,1,0
Closure10,2816,2889,73
Closure11,2894,2641,-253
Closure12,1107,1081,-26
Closure13,5684,5651,-33
Closure14,22,1,-21
Closure15,142,185,43
Closure16,6,2,-4
Closure17,2369,2301,-68
Closure18,614,661,47
Closure19,2294,2272,-22
Closure20,26,2,-24
Closure21,2802,2788,-14
Closure22,2802,2787,-15
Closure23,10,8,-2
Closure24,1,1,0
Closure25,61,107,46
Closure26,2193,2181,-12
Closure27,146,35,-111
Closure29,183,184,1
Closure30,97,102,5
Closure31,400,409,9
Closure32,686,673,-13
Closure33,2534,2576,42
Closure34,7,6,-1
Closure35,4,6,2
Closure36,770,1062,292
Closure37,179,171,-8
Closure38,7,7,0
Closure39,601,662,61
Closure40,28,35,7
Closure41,2665,2163,-502
Closure42,2,1,-1
Closure43,2291,2222,-69
Closure44,143,153,10
Closure45,267,280,13
Closure46,10,1,-9
Closure47,2455,1914,-541
Closure48,2297,2324,27
Closure49,328,96,-232
Closure50,36,76,40
Closure51,8,13,5
Closure52,2023,2028,5
Closure53,47,47,0
Closure54,1544,1478,-66
Closure55,339,329,-10
Closure56,528,593,65
Closure57,1710,1729,19
Closure58,18,7,-11
Closure59,2080,2114,34
Closure60,2229,2348,119
Closure61,1909,1895,-14
Closure62,22,13,-9
Closure63,22,13,-9
Closure64,336,364,28
Closure65,2466,2328,-138
Closure66,2931,2557,-374
Closure67,131,116,-15
Closure68,4,3,-1
Closure69,2288,2275,-13
Closure70,3450,2295,-1155
Closure71,2644,2498,-146
Closure72,222,241,19
Closure73,1991,1977,-14
Closure74,9,10,1
Closure75,2362,2358,-4
Closure76,80,79,-1
Closure77,1972,1956,-16
Closure78,6,1,-5
Closure79,1731,1676,-55
Closure80,1486,1615,129
Closure81,3,1,-2
Closure82,397,164,-233
Closure83,10,10,0
Closure84,10,9,-1
Closure85,49,86,37
Closure86,1387,1947,560
Closure87,154,150,-4
Closure88,8,69,61
Closure89,191,133,-58
Closure90,1886,1579,-307
Closure91,299,284,-15
Closure92,111,85,-26
Closure93,111,85,-26
Closure94,946,1463,517
Closure95,1681,1192,-489
Closure96,2028,2028,0
Closure97,21,1,-20
