Project,now,before,Difference
Chart1,51,42,-9
Chart2,137,137,0
Chart3,7,3,-4
Chart4,87,17,-70
Chart5,8,8,0
Chart6,9,16,7
Chart7,98,81,-17
Chart8,15,1,-14
Chart9,6,14,8
Chart10,3,3,0
Chart11,8,5,-3
Chart12,51,13,-38
Chart13,23,47,24
Chart14,318,317,-1
Chart15,35,29,-6
Chart16,5,1,-4
Chart17,2,2,0
Chart18,9,3,-6
Chart19,486,474,-12
Chart20,7,5,-2
Chart21,5,3,-2
Chart22,52,61,9
Chart24,4,3,-1
Chart25,2632,2745,113
Chart26,514,134,-380
Closure1,208,121,-87
Closure2,1665,1666,1
Closure3,40,275,235
Closure4,442,157,-285
Closure5,174,154,-20
Closure6,4197,3885,-312
Closure7,883,909,26
Closure8,37,123,86
Closure9,3,1,-2
Closure10,2898,2889,-9
Closure11,1953,2641,688
Closure12,982,1081,99
Closure13,5524,5651,127
Closure14,22,1,-21
Closure15,172,185,13
Closure16,11,2,-9
Closure17,2422,2301,-121
Closure18,618,661,43
Closure19,2364,2272,-92
Closure20,31,2,-29
Closure21,2826,2788,-38
Closure22,2767,2787,20
Closure23,63,8,-55
Closure24,18,1,-17
Closure25,76,107,31
Closure26,2233,2181,-52
Closure27,128,35,-93
Closure29,290,184,-106
Closure30,110,102,-8
Closure31,348,409,61
Closure32,666,673,7
Closure33,2490,2576,86
Closure34,3,6,3
Closure35,90,6,-84
Closure36,958,1062,104
Closure37,141,171,30
Closure38,7,7,0
Closure39,674,662,-12
Closure40,22,35,13
Closure41,2556,2163,-393
Closure42,2,1,-1
Closure43,2554,2222,-332
Closure44,168,153,-15
Closure45,322,280,-42
Closure46,2,1,-1
Closure47,1725,1914,189
Closure48,2360,2324,-36
Closure49,127,96,-31
Closure50,98,76,-22
Closure51,11,13,2
Closure52,1820,2028,208
Closure53,51,47,-4
Closure54,1063,1478,415
Closure55,328,329,1
Closure56,456,593,137
Closure57,1724,1729,5
Closure58,11,7,-4
Closure59,2665,2114,-551
Closure60,2431,2348,-83
Closure61,1908,1895,-13
Closure62,15,13,-2
Closure63,15,13,-2
Closure64,285,364,79
Closure65,2449,2328,-121
Closure66,3239,2557,-682
Closure67,151,116,-35
Closure68,17,3,-14
Closure69,2768,2275,-493
Closure70,2711,2295,-416
Closure71,2833,2498,-335
Closure72,305,241,-64
Closure73,2009,1977,-32
Closure74,10,10,0
Closure75,2356,2358,2
Closure76,68,79,11
Closure77,1941,1956,15
Closure78,39,1,-38
Closure79,1681,1676,-5
Closure80,1617,1615,-2
Closure81,1,1,0
Closure82,329,164,-165
Closure83,10,10,0
Closure84,8,9,1
Closure85,26,86,60
Closure86,1416,1947,531
Closure87,153,150,-3
Closure88,329,69,-260
Closure89,778,133,-645
Closure90,1837,1579,-258
Closure91,483,284,-199
Closure92,257,85,-172
Closure93,258,85,-173
Closure94,1154,1463,309
Closure95,1624,1192,-432
Closure96,2053,2028,-25
Closure97,19,1,-18
Closure98,428,425,-3
Closure99,21,4,-17
Closure100,1432,1428,-4
Closure101,3147,2775,-372
Closure102,4712,4752,40
Closure103,1606,1805,199
Closure104,383,533,150
Closure105,77,7,-70
Closure106,2049,1826,-223
Closure107,146,132,-14
Closure108,195,237,42
Closure109,158,137,-21
Closure110,2085,1931,-154
Closure111,2,1,-1
Closure112,51,64,13
Closure113,23,17,-6
Closure114,209,215,6
Closure115,211,8,-203
Closure116,42,3,-39
Closure117,2086,1845,-241
Closure118,265,2,-263
Closure120,2271,2413,142
Closure121,400,388,-12
Closure122,252,233,-19
Closure123,2121,2096,-25
Closure124,57,10,-47
Closure125,1921,1913,-8
Closure126,64,5,-59
Closure127,178,187,9
Closure128,1925,1949,24
Closure129,464,330,-134
Closure130,624,545,-79
Closure131,1853,1696,-157
Closure132,112,80,-32
Closure133,596,597,1
Lang1,4,3,-1
Lang2,3,3,0
Lang3,1,3,2
Lang4,3,2,-1
Lang5,2,1,-1
Lang6,85,98,13
Lang7,11,122,111
Lang8,203,189,-14
Lang9,62,55,-7
Lang10,27,17,-10
Lang11,7,3,-4
Lang12,6,4,-2
Lang13,4,5,1
Lang14,2,4,2
Lang15,13,12,-1
Lang16,72,27,-45
Lang17,57,102,45
Lang18,68,41,-27
Lang19,6,6,0
Lang20,32,27,-5
Lang21,1,2,1
Lang22,15,14,-1
Lang24,116,64,-52
Lang26,13,7,-6
Lang27,58,127,69
Lang28,7,3,-4
Lang30,4,30,26
Lang31,1,4,3
Lang32,9,26,17
Lang33,6,7,1
Lang34,105,5,-100
Lang35,2,2,0
Lang36,46,42,-4
Lang37,1,6,5
Lang38,2,3,1
Lang39,48,27,-21
Lang40,1,2,1
Lang41,40,38,-2
Lang42,13,13,0
Lang43,2,6,4
Lang44,13,3,-10
Lang45,17,10,-7
Lang46,2,1,-1
Lang47,33,35,2
Lang48,2,2,0
Lang49,4,1,-3
Lang50,108,134,26
Lang53,35,16,-19
Lang54,2,3,1
Lang55,7,7,0
Lang57,2,6,4
Lang58,11,20,9
Lang59,6,6,0
Lang60,20,2,-18
Lang61,12,8,-4
Lang62,5,4,-1
Lang63,1,1,0
Lang64,4,4,0
Lang65,6,7,1
Math1,413,356,-57
Math2,50,44,-6
Math3,14,3,-11
Math4,72,76,4
Math5,1,1,0
Math6,49,70,21
Math7,112,42,-70
Math8,5,4,-1
Math9,3,1,-2
Math10,73,12,-61
Math11,117,31,-86
Math13,185,159,-26
Math14,148,99,-49
Math15,219,217,-2
Math16,252,252,0
Math17,260,258,-2
Math18,25,14,-11
Math19,41,56,15
Math20,113,598,485
Math21,30,41,11
Math22,54,53,-1
Math23,148,148,0
Math24,149,150,1
Math25,2,1,-1
Math26,37,38,1
Math27,1,1,0
Math28,18,12,-6
Math29,139,194,55
Math30,82,41,-41
Math31,35,28,-7
Math32,5,4,-1
Math33,65,44,-21
Math34,3,3,0
Math35,6,3,-3
Math36,38,356,318
Math37,246,249,3
Math38,2,5,3
Math39,91,117,26
Math40,55,33,-22
Math41,42,43,1
Math42,53,72,19
Math43,98,44,-54
Math44,63,14,-49
Math45,2,1,-1
Math46,1,1,0
Math47,1,2,1
Math48,355,355,0
Math49,17,7,-10
Math50,1,1,0
Math51,29,30,1
Math52,12,22,10
Math53,2,1,-1
Math54,314,306,-8
Math55,1,1,0
