Project,now,before,Difference
Chart1,88,42,-46
Chart2,129,137,8
Chart3,8,3,-5
Chart4,108,17,-91
Chart5,8,8,0
Chart6,9,16,7
Chart7,106,81,-25
Chart8,15,1,-14
Chart9,9,14,5
Chart10,3,3,0
Chart11,8,5,-3
Chart12,74,13,-61
Chart13,27,47,20
Chart14,318,317,-1
Chart15,116,29,-87
Chart16,10,1,-9
Chart17,3,2,-1
Chart18,12,3,-9
Chart19,490,474,-16
Chart20,8,5,-3
Chart21,7,3,-4
Chart22,56,61,5
Chart24,4,3,-1
Chart25,2637,2745,108
Chart26,653,134,-519
Closure1,496,121,-375
Closure2,1620,1666,46
Closure3,33,275,242
Closure4,1130,157,-973
Closure5,221,154,-67
Closure6,4163,3885,-278
Closure7,901,909,8
Closure8,16,123,107
Closure9,4,1,-3
Closure10,2883,2889,6
Closure11,1865,2641,776
Closure12,903,1081,178
Closure13,5112,5651,539
Closure14,55,1,-54
Closure15,202,185,-17
Closure16,15,2,-13
Closure17,2744,2301,-443
Closure18,871,661,-210
Closure19,2557,2272,-285
Closure20,35,2,-33
Closure21,2719,2788,69
Closure22,2471,2787,316
Closure23,85,8,-77
Closure24,88,1,-87
Closure25,83,107,24
Closure26,2200,2181,-19
Closure27,181,35,-146
Closure29,778,184,-594
Closure30,226,102,-124
Closure31,494,409,-85
Closure32,637,673,36
Closure33,2743,2576,-167
Closure34,7,6,-1
Closure35,154,6,-148
Closure36,1112,1062,-50
Closure37,132,171,39
Closure38,43,7,-36
Closure39,694,662,-32
Closure40,80,35,-45
Closure41,2748,2163,-585
Closure42,5,1,-4
Closure43,3055,2222,-833
Closure44,229,153,-76
Closure45,444,280,-164
Closure46,4,1,-3
Closure47,1031,1914,883
Closure48,2590,2324,-266
Closure49,149,96,-53
Closure50,147,76,-71
Closure51,52,13,-39
Closure52,1636,2028,392
Closure53,68,47,-21
Closure54,948,1478,530
Closure55,304,329,25
Closure56,449,593,144
Closure57,1700,1729,29
Closure58,25,7,-18
Closure59,2742,2114,-628
Closure60,2457,2348,-109
Closure61,1933,1895,-38
Closure62,16,13,-3
Closure63,16,13,-3
Closure64,310,364,54
Closure65,2441,2328,-113
Closure66,3434,2557,-877
Closure67,312,116,-196
Closure68,20,3,-17
Closure69,3067,2275,-792
Closure70,2878,2295,-583
Closure71,3049,2498,-551
Closure72,415,241,-174
Closure73,2011,1977,-34
Closure74,73,10,-63
Closure75,2252,2358,106
Closure76,248,79,-169
Closure77,1782,1956,174
Closure78,68,1,-67
Closure79,1706,1676,-30
Closure80,1557,1615,58
Closure81,20,1,-19
Closure82,366,164,-202
Closure83,10,10,0
Closure84,3,9,6
Closure85,18,86,68
Closure86,1241,1947,706
Closure87,153,150,-3
Closure88,1300,69,-1231
Closure89,1537,133,-1404
Closure90,2188,1579,-609
Closure91,595,284,-311
Closure92,440,85,-355
Closure93,443,85,-358
Closure94,1030,1463,433
Closure95,1730,1192,-538
Closure96,2224,2028,-196
Closure97,27,1,-26
Closure98,433,425,-8
Closure99,176,4,-172
Closure100,1444,1428,-16
Closure101,2907,2775,-132
Closure102,4657,4752,95
Closure103,1591,1805,214
Closure104,360,533,173
Closure105,95,7,-88
Closure106,2139,1826,-313
Closure107,132,132,0
Closure108,116,237,121
Closure109,219,137,-82
Closure110,2207,1931,-276
Closure111,4,1,-3
Closure112,80,64,-16
Closure113,78,17,-61
Closure114,231,215,-16
Closure115,718,8,-710
Closure116,290,3,-287
Closure117,3016,1845,-1171
Closure118,598,2,-596
Closure120,1949,2413,464
Closure121,340,388,48
Closure122,373,233,-140
Closure123,2118,2096,-22
Closure124,80,10,-70
Closure125,2262,1913,-349
Closure126,109,5,-104
Closure127,449,187,-262
Closure128,1849,1949,100
Closure129,640,330,-310
Closure130,731,545,-186
Closure131,2222,1696,-526
Closure132,144,80,-64
Closure133,556,597,41
Lang1,6,3,-3
Lang2,3,3,0
Lang3,2,3,1
Lang4,3,2,-1
Lang5,4,1,-3
Lang6,63,98,35
Lang7,10,122,112
Lang8,202,189,-13
Lang9,66,55,-11
Lang10,34,17,-17
Lang11,7,3,-4
Lang12,6,4,-2
Lang13,8,5,-3
Lang14,2,4,2
Lang15,28,12,-16
Lang16,78,27,-51
Lang17,20,102,82
Lang18,69,41,-28
Lang19,11,6,-5
Lang20,34,27,-7
Lang21,1,2,1
Lang22,18,14,-4
Lang24,132,64,-68
Lang26,29,7,-22
Lang27,51,127,76
Lang28,10,3,-7
Lang30,3,30,27
Lang31,1,4,3
Lang32,8,26,18
Lang33,6,7,1
Lang34,122,5,-117
Lang35,2,2,0
Lang36,49,42,-7
Lang37,1,6,5
Lang38,2,3,1
Lang39,48,27,-21
Lang40,1,2,1
Lang41,40,38,-2
Lang42,15,13,-2
Lang43,2,6,4
Lang44,13,3,-10
Lang45,17,10,-7
Lang46,3,1,-2
Lang47,33,35,2
Lang48,2,2,0
Lang49,4,1,-3
Lang50,93,134,41
Lang53,35,16,-19
Lang54,3,3,0
Lang55,10,7,-3
Lang57,2,6,4
Lang58,12,20,8
Lang59,6,6,0
Lang60,27,2,-25
Lang61,15,8,-7
Lang62,8,4,-4
Lang63,1,1,0
Lang64,4,4,0
Lang65,1,7,6
Math1,437,356,-81
Math2,52,44,-8
Math3,14,3,-11
Math4,79,76,-3
Math5,1,1,0
Math6,62,70,8
Math7,146,42,-104
Math8,14,4,-10
Math9,4,1,-3
Math10,106,12,-94
Math11,120,31,-89
Math13,185,159,-26
Math14,154,99,-55
Math15,250,217,-33
Math16,252,252,0
Math17,258,258,0
Math18,29,14,-15
Math19,27,56,29
Math20,101,598,497
Math21,26,41,15
Math22,63,53,-10
Math23,55,148,93
Math24,129,150,21
Math25,3,1,-2
Math26,36,38,2
Math27,1,1,0
Math28,13,12,-1
Math29,121,194,73
Math30,86,41,-45
Math31,31,28,-3
Math32,16,4,-12
Math33,115,44,-71
Math34,9,3,-6
Math35,6,3,-3
Math36,12,356,344
Math37,246,249,3
Math38,2,5,3
Math39,93,117,24
Math40,86,33,-53
Math41,45,43,-2
Math42,57,72,15
Math43,114,44,-70
Math44,104,14,-90
Math45,2,1,-1
Math46,1,1,0
Math47,1,2,1
Math48,357,355,-2
Math49,42,7,-35
Math50,2,1,-1
Math51,37,30,-7
Math52,13,22,9
Math53,2,1,-1
Math54,325,306,-19
Math55,2,1,-1
Math56,1,20,19
Math57,6,4,-2
Math58,527,545,18
Math59,627,2,-625
Math60,35,36,1
Math61,6,1,-5
Math62,315,128,-187
Math63,6,1,-5
Math64,154,143,-11
Math65,23,41,18
Math66,7,35,28
Math67,16,8,-8
Math68,132,127,-5
Math69,28,44,16
Math70,3,1,-2
Math71,196,277,81
Math72,4,1,-3
Math73,11,1,-10
Math74,798,777,-21
Math75,1,1,0
Math76,205,99,-106
Math77,9,21,12
Math78,61,117,56
Math79,12,29,17
Math80,12,14,2
Math81,11,10,-1
Math82,227,151,-76
Math83,22,40,18
Math84,31,34,3
Math85,78,77,-1
Math86,46,18,-28
