Project,now,before,Difference
Chart1,45,42,-3
Chart2,144,137,-7
Chart3,6,3,-3
Chart4,66,17,-49
Chart5,8,8,0
Chart6,10,16,6
Chart7,94,81,-13
Chart8,14,1,-13
Chart9,6,14,8
Chart10,3,3,0
Chart11,8,5,-3
Chart12,47,13,-34
Chart13,21,47,26
Chart14,317,317,0
Chart15,32,29,-3
Chart16,2,1,-1
Chart17,2,2,0
Chart18,8,3,-5
Chart19,484,474,-10
Chart20,6,5,-1
Chart21,2,3,1
Chart22,52,61,9
Chart24,4,3,-1
Chart25,2626,2745,119
Chart26,424,134,-290
Closure1,104,121,17
Closure2,1683,1666,-17
Closure3,51,275,224
Closure4,295,157,-138
Closure5,157,154,-3
Closure6,4143,3885,-258
Closure7,911,909,-2
Closure8,90,123,33
Closure9,2,1,-1
Closure10,2867,2889,22
Closure11,2097,2641,544
Closure12,1043,1081,38
Closure13,5571,5651,80
Closure14,17,1,-16
Closure15,174,185,11
Closure16,6,2,-4
Closure17,2365,2301,-64
Closure18,640,661,21
Closure19,2321,2272,-49
Closure20,28,2,-26
Closure21,2839,2788,-51
Closure22,2792,2787,-5
Closure23,52,8,-44
Closure24,6,1,-5
Closure25,83,107,24
Closure26,2219,2181,-38
Closure27,112,35,-77
Closure29,227,184,-43
Closure30,105,102,-3
Closure31,380,409,29
Closure32,664,673,9
Closure33,2465,2576,111
Closure34,3,6,3
Closure35,63,6,-57
Closure36,998,1062,64
Closure37,163,171,8
Closure38,6,7,1
Closure39,666,662,-4
Closure40,29,35,6
Closure41,2386,2163,-223
Closure42,2,1,-1
Closure43,2327,2222,-105
Closure44,135,153,18
Closure45,302,280,-22
Closure46,2,1,-1
Closure47,1836,1914,78
Closure48,2314,2324,10
Closure49,110,96,-14
Closure50,88,76,-12
Closure51,10,13,3
Closure52,1980,2028,48
Closure53,47,47,0
Closure54,1222,1478,256
Closure55,339,329,-10
Closure56,465,593,128
Closure57,1727,1729,2
Closure58,9,7,-2
Closure59,2646,2114,-532
Closure60,2468,2348,-120
Closure61,1899,1895,-4
Closure62,14,13,-1
Closure63,14,13,-1
Closure64,317,364,47
Closure65,2436,2328,-108
Closure66,3097,2557,-540
