Project,now,before,Difference
Chart1,1,1,0
Chart2,12,38,26
Chart3,2,3,1
Chart4,44,153,109
Chart5,6,8,2
Chart6,94,94,0
Chart7,33,31,-2
Chart8,8,7,-1
Chart9,9,8,-1
Chart10,1,1,0
Chart11,2,1,-1
Chart12,40,36,-4
Chart13,1,1,0
Chart14,12,1,-11
Chart15,2,19,17
Chart16,1,1,0
Chart17,1,1,0
Chart18,1,2,1
Chart19,4,1,-3
Chart20,6,6,0
Chart21,6,3,-3
Chart22,1,2,1
Chart24,1,1,0
Chart25,1,3,2
Chart26,1,1,0
Closure1,20,37,17
Closure2,93,96,3
Closure3,37,42,5
Closure4,1,1,0
Closure5,4,1,-3
Closure6,1,1,0
Closure7,89,93,4
Closure8,7,3,-4
Closure9,1,1,0
Closure10,158,195,37
Closure11,3,3,0
Closure12,127,199,72
Closure13,3280,3272,-8
Closure14,2,1,-1
Closure15,50,66,16
Closure16,158,137,-21
Closure17,1,1,0
Closure18,54,205,151
Closure19,30,27,-3
Closure20,76,53,-23
Closure21,1,1,0
Closure22,1,1,0
Closure23,82,71,-11
Closure24,1,1,0
Closure25,59,20,-39
Closure26,33,17,-16
Closure27,4,5,1
Closure29,26,20,-6
Closure30,169,163,-6
Closure31,123,235,112
Closure32,1,1,0
Closure33,37,19,-18
Closure34,4,1,-3
Closure35,211,143,-68
Closure36,98,64,-34
Closure37,310,346,36
Closure38,1,1,0
Closure39,9,5,-4
Closure40,3,1,-2
Closure41,609,571,-38
Closure42,1,6,5
Closure43,35,168,133
Closure44,146,130,-16
Closure45,34,30,-4
Closure46,2,1,-1
Closure47,5,5,0
Closure48,2,2,0
Closure49,8,6,-2
Closure50,3,3,0
Closure51,1,1,0
Closure52,70,73,3
Closure53,68,67,-1
Closure54,84,72,-12
Closure55,20,36,16
Closure56,12,25,13
Closure57,51,34,-17
Closure58,4,42,38
Closure59,1105,1687,582
Closure60,45,53,8
Closure61,34,41,7
Closure62,1,1,0
Closure63,1,1,0
Closure64,221,410,189
Closure65,33,29,-4
Closure66,2,4,2
Closure67,1,8,7
Closure68,15,7,-8
Closure69,367,482,115
Closure70,1,1,0
Closure71,1,1,0
Closure72,151,210,59
Closure73,1,1,0
Closure74,2,1,-1
Closure75,32,42,10
Closure76,5,6,1
Closure77,49,29,-20
Closure78,49,21,-28
Closure79,65,111,46
Closure80,109,150,41
Closure81,13,12,-1
Closure82,2026,1825,-201
Closure83,1,1,0
Closure84,7,17,10
Closure85,3,8,5
Closure86,7,1,-6
Closure87,52,55,3
Closure88,3,1,-2
Closure89,6,10,4
Closure90,34,34,0
Closure91,166,165,-1
Closure92,1,1,0
Closure93,2,1,-1
Closure94,33,26,-7
Closure95,1197,1154,-43
Closure96,51,63,12
Closure97,85,69,-16
Closure98,25,47,22
Closure99,5,4,-1
Closure100,1,7,6
Closure101,872,1850,978
Closure102,2313,3413,1100
Closure103,421,569,148
Closure104,3,3,0
Closure105,43,38,-5
Closure106,2,2,0
Closure107,8,4,-4
Closure108,18,19,1
Closure109,4,19,15
Closure110,56,33,-23
Closure111,86,134,48
Closure112,143,139,-4
Closure113,3,3,0
Closure114,13,12,-1
Closure115,4,3,-1
Closure116,38,84,46
Closure117,9,3,-6
Closure118,77,49,-28
Closure120,563,552,-11
Closure121,37,28,-9
Closure122,1,1,0
Closure123,62,112,50
Closure124,28,37,9
Closure125,50,50,0
Closure126,4,1,-3
Closure127,19,15,-4
Closure128,4,4,0
Closure129,425,612,187
Closure130,33,59,26
Closure131,10,7,-3
Closure132,19,71,52
Closure133,65,64,-1
Lang1,1,1,0
Lang2,17,16,-1
Lang3,2,2,0
Lang4,2,1,-1
Lang5,1,1,0
Lang6,16,16,0
Lang7,7,10,3
Lang8,1,1,0
Lang9,56,47,-9
Lang10,32,35,3
Lang11,9,8,-1
Lang12,2,2,0
Lang13,2,2,0
Lang14,1,1,0
Lang15,1,1,0
Lang16,37,33,-4
Lang17,13,13,0
Lang18,25,43,18
Lang19,2,2,0
Lang20,1,1,0
Lang21,1,1,0
Lang22,1,1,0
Lang24,9,40,31
Lang26,2,5,3
Lang27,1,1,0
Lang28,1,3,2
Lang30,7,9,2
Lang31,1,1,0
Lang32,3,6,3
Lang33,1,1,0
Lang34,4,1,-3
Lang35,2,3,1
Lang36,25,35,10
Lang37,1,1,0
Lang38,1,1,0
Lang39,4,4,0
Lang40,1,2,1
Lang41,3,5,2
Lang42,11,13,2
Lang43,16,16,0
Lang44,10,13,3
Lang45,18,16,-2
Lang46,1,1,0
Lang47,3,2,-1
Lang48,1,1,0
Lang49,1,1,0
Lang50,23,17,-6
Lang53,36,39,3
Lang54,2,2,0
Lang55,1,1,0
Lang57,1,1,0
Lang58,4,3,-1
Lang59,3,3,0
Lang60,2,2,0
Lang61,34,37,3
Lang62,4,4,0
Lang63,1,1,0
Lang64,1,1,0
Lang65,8,10,2
Math1,2,2,0
Math2,33,30,-3
Math3,4,9,5
Math4,6,11,5
Math5,4,3,-1
Math6,3,95,92
Math7,1,3,2
Math8,1,1,0
Math9,4,4,0
Math10,9,12,3
Math11,50,39,-11
Math13,46,63,17
Math14,48,50,2
Math15,24,23,-1
Math16,2,3,1
Math17,23,88,65
Math18,57,51,-6
Math19,13,39,26
Math20,347,643,296
Math21,22,46,24
Math22,2,1,-1
Math23,13,44,31
Math24,51,50,-1
Math25,1,1,0
Math26,4,2,-2
Math27,1,1,0
Math28,2,9,7
Math29,2,6,4
Math30,2,9,7
Math31,29,61,32
Math32,4,15,11
Math33,4,3,-1
