Project,now,before,Difference
Chart1,40,42,2
Chart2,92,137,45
Chart3,2,3,1
Chart4,6,17,11
Chart5,1,8,7
Chart6,10,16,6
Chart7,52,81,29
Chart8,8,1,-7
Chart9,8,14,6
Chart10,2,3,1
Chart11,4,5,1
Chart12,36,13,-23
Chart13,43,47,4
Chart14,333,317,-16
Chart15,1,29,28
Chart16,4,1,-3
Chart17,1,2,1
Chart18,2,3,1
Chart19,478,474,-4
Chart20,6,5,-1
Chart21,3,3,0
Chart22,50,61,11
Chart24,1,3,2
Chart25,2599,2745,146
Chart26,38,134,96
Closure1,93,121,28
Closure2,1698,1666,-32
Closure3,400,275,-125
Closure4,6,157,151
Closure5,123,154,31
Closure6,3242,3885,643
Closure7,727,909,182
Closure8,129,123,-6
Closure9,2,1,-1
Closure10,2824,2889,65
Closure11,2270,2641,371
Closure12,975,1081,106
Closure13,5640,5651,11
Closure14,2,1,-1
Closure15,46,185,139
Closure16,17,2,-15
Closure17,2398,2301,-97
Closure18,209,661,452
Closure19,2249,2272,23
Closure20,37,2,-35
Closure21,2813,2788,-25
Closure22,2769,2787,18
Closure23,35,8,-27
Closure24,1,1,0
Closure25,131,107,-24
Closure26,2171,2181,10
Closure27,59,35,-24
Closure29,297,184,-113
Closure30,66,102,36
Closure31,145,409,264
Closure32,659,673,14
Closure33,2764,2576,-188
Closure34,8,6,-2
Closure35,72,6,-66
Closure36,1529,1062,-467
Closure37,62,171,109
Closure38,5,7,2
Closure39,646,662,16
Closure40,24,35,11
Closure41,2624,2163,-461
Closure42,1,1,0
Closure43,1860,2222,362
Closure44,458,153,-305
Closure45,250,280,30
Closure46,8,1,-7
Closure47,2052,1914,-138
Closure48,2254,2324,70
Closure49,29,96,67
Closure50,48,76,28
Closure51,5,13,8
Closure52,1933,2028,95
Closure53,45,47,2
Closure54,393,1478,1085
Closure55,300,329,29
Closure56,432,593,161
Closure57,1731,1729,-2
Closure58,1,7,6
Closure59,866,2114,1248
Closure60,1964,2348,384
Closure61,1882,1895,13
Closure62,11,13,2
Closure63,11,13,2
Closure64,53,364,311
Closure65,2393,2328,-65
Closure66,2453,2557,104
Closure67,74,116,42
Closure68,6,3,-3
Closure69,2396,2275,-121
Closure70,2552,2295,-257
Closure71,2464,2498,34
Closure72,235,241,6
Closure73,1972,1977,5
Closure74,5,10,5
Closure75,2358,2358,0
Closure76,9,79,70
Closure77,1966,1956,-10
Closure78,33,1,-32
Closure79,1633,1676,43
Closure80,1465,1615,150
Closure81,1,1,0
Closure82,318,164,-154
Closure83,10,10,0
Closure84,9,9,0
Closure85,15,86,71
Closure86,1613,1947,334
Closure87,135,150,15
Closure88,49,69,20
Closure89,116,133,17
Closure90,1581,1579,-2
Closure91,365,284,-81
Closure92,8,85,77
Closure93,8,85,77
Closure94,1459,1463,4
Closure95,1342,1192,-150
Closure96,2027,2028,1
Closure97,35,1,-34
Closure98,380,425,45
Closure99,19,4,-15
Closure100,1427,1428,1
Closure101,2346,2775,429
Closure102,4666,4752,86
Closure103,1528,1805,277
Closure104,225,533,308
Closure105,69,7,-62
Closure106,1847,1826,-21
Closure107,168,132,-36
Closure108,165,237,72
Closure109,105,137,32
Closure110,2082,1931,-151
Closure111,4,1,-3
Closure112,20,64,44
Closure113,20,17,-3
Closure114,231,215,-16
Closure115,35,8,-27
Closure116,2,3,1
Closure117,1895,1845,-50
Closure118,128,2,-126
Closure120,2430,2413,-17
Closure121,339,388,49
Closure122,237,233,-4
Closure123,1942,2096,154
Closure124,5,10,5
Closure125,2107,1913,-194
Closure126,53,5,-48
Closure127,272,187,-85
Closure128,1908,1949,41
Closure129,247,330,83
Closure130,434,545,111
Closure131,1561,1696,135
Closure132,12,80,68
Closure133,606,597,-9
Lang1,2,3,1
Lang2,3,3,0
Lang3,5,3,-2
Lang4,3,2,-1
Lang5,1,1,0
Lang6,98,98,0
Lang7,3,122,119
Lang8,186,189,3
Lang9,57,55,-2
Lang10,6,17,11
Lang11,3,3,0
Lang12,1,4,3
Lang13,3,5,2
Lang14,1,4,3
Lang15,5,12,7
Lang16,36,27,-9
Lang17,104,102,-2
Lang18,5,41,36
Lang19,6,6,0
Lang20,22,27,5
Lang21,1,2,1
Lang22,14,14,0
Lang24,22,64,42
Lang26,8,7,-1
Lang27,59,127,68
Lang28,1,3,2
Lang30,24,30,6
Lang31,1,4,3
Lang32,1,26,25
Lang33,1,7,6
Lang34,38,5,-33
Lang35,1,2,1
Lang36,14,42,28
Lang37,1,6,5
Lang38,1,3,2
Lang39,13,27,14
Lang40,1,2,1
Lang41,36,38,2
Lang42,13,13,0
Lang43,3,6,3
Lang44,2,3,1
Lang45,16,10,-6
Lang46,1,1,0
Lang47,34,35,1
Lang48,2,2,0
Lang49,1,1,0
Lang50,123,134,11
Lang53,12,16,4
Lang54,3,3,0
Lang55,6,7,1
Lang57,4,6,2
Lang58,5,20,15
Lang59,1,6,5
Lang60,2,2,0
Lang61,1,8,7
Lang62,4,4,0
Lang63,1,1,0
Lang64,4,4,0
Lang65,4,7,3
Math1,371,356,-15
Math2,45,44,-1
Math3,2,3,1
Math4,48,76,28
Math5,5,1,-4
Math6,75,70,-5
Math7,4,42,38
Math8,1,4,3
Math9,1,1,0
Math10,60,12,-48
Math11,65,31,-34
Math13,72,159,87
Math14,90,99,9
Math15,218,217,-1
Math16,252,252,0
Math17,248,258,10
Math18,18,14,-4
Math19,39,56,17
Math20,124,598,474
Math21,2,41,39
Math22,53,53,0
Math23,146,148,2
Math24,149,150,1
Math25,1,1,0
Math26,41,38,-3
Math27,1,1,0
Math28,2,12,10
Math29,148,194,46
Math30,13,41,28
Math31,27,28,1
Math32,1,4,3
Math33,53,44,-9
Math34,1,3,2
Math35,2,3,1
Math36,356,356,0
Math37,246,249,3
Math38,2,5,3
Math39,126,117,-9
Math40,34,33,-1
Math41,29,43,14
Math42,57,72,15
Math43,36,44,8
Math44,20,14,-6
Math45,1,1,0
Math46,2,1,-1
Math47,3,2,-1
Math48,16,355,339
Math49,16,7,-9
Math50,1,1,0
Math51,26,30,4
Math52,14,22,8
Math53,1,1,0
Math54,320,306,-14
Math55,1,1,0
Math56,2,20,18
Math57,1,4,3
Math58,707,545,-162
Math59,253,2,-251
Math60,33,36,3
Math61,8,1,-7
Math62,36,128,92
Math63,3,1,-2
Math64,134,143,9
Math65,48,41,-7
Math66,1,35,34
Math67,257,8,-249
Math68,127,127,0
Math69,47,44,-3
Math70,1,1,0
Math71,53,277,224
Math72,3,1,-2
Math73,8,1,-7
Math74,733,777,44
Math75,1,1,0
Math76,98,99,1
Math77,5,21,16
Math78,38,117,79
Math79,3,29,26
Math80,4,14,10
Math81,2,10,8
Math82,129,151,22
Math83,2,40,38
Math84,33,34,1
Math85,62,77,15
Math86,24,18,-6
Math87,107,115,8
Math88,1,1,0
Math89,1,1,0
Math90,3,3,0
Math91,1,1,0
Math92,1,2,1
Math93,1,2,1
Math94,7,6,-1
Math95,5,15,10
Math96,7,5,-2
Math97,1,1,0
Math98,3,4,1
Math99,26,27,1
Math100,5,9,4
Math101,22,12,-10
Math102,1,3,2
Math103,32,32,0
Math105,3,25,22
Math106,13,10,-3
Mockito1,2,2,0
Mockito2,4,3,-1
Mockito3,15,1,-14
Mockito4,646,633,-13
Mockito5,3066,3066,0
Mockito6,856,856,0
Mockito7,37,50,13
Mockito8,32,31,-1
Mockito9,1683,1683,0
Mockito10,11,12,1
Mockito11,1,1,0
Mockito12,3,2,-1
Mockito13,85,85,0
Mockito14,95,96,1
Mockito15,135,178,43
Mockito16,4,4,0
Mockito17,1,4,3
Mockito18,4,5,1
Mockito19,17,12,-5
Mockito20,204,29,-175
Mockito21,3,1,-2
Mockito22,11,11,0
Mockito23,549,567,18
Mockito24,629,619,-10
Mockito25,3,46,43
Mockito27,487,507,20
Mockito28,196,198,2
Mockito29,45,31,-14
Mockito30,1,1,0
Mockito31,8,2,-6
Mockito32,41,2,-39
Mockito33,54,52,-2
Mockito34,31,27,-4
Mockito35,423,423,0
Mockito36,1,1,0
Mockito37,6,3,-3
Mockito38,3,1,-2
Time1,3,2,-1
Time2,10,3,-7
Time3,68,1,-67
Time4,17,30,13
Time5,3,2,-1
Time6,14,24,10
Time7,12,16,4
Time8,6,24,18
Time9,5,3,-2
Time10,40,188,148
Time11,417,448,31
Time12,1580,1581,1
Time13,17,19,2
Time14,3,4,1
Time15,2,2,0
Time16,139,7,-132
Time17,2,5,3
Time18,2,3,1
Time19,552,620,68
Time20,1732,1702,-30
