Project,now,before,Difference
Chart1,49,42,-7
Chart2,86,137,51
Chart3,2,3,1
Chart4,6,17,11
Chart5,1,8,7
Chart6,10,16,6
Chart7,52,81,29
Chart8,8,1,-7
Chart9,8,14,6
Chart10,2,3,1
Chart11,4,5,1
Chart12,42,13,-29
Chart13,46,47,1
Chart14,333,317,-16
Chart15,2,29,27
Chart16,6,1,-5
Chart17,1,2,1
Chart18,1,3,2
Chart19,479,474,-5
Chart20,8,5,-3
Chart21,3,3,0
Chart22,41,61,20
Chart24,1,3,2
Chart25,2600,2745,145
Chart26,41,134,93
Closure1,187,121,-66
Closure2,1692,1666,-26
Closure3,442,275,-167
Closure4,8,157,149
Closure5,97,154,57
Closure6,2436,3885,1449
Closure7,723,909,186
Closure8,124,123,-1
Closure9,2,1,-1
Closure10,2810,2889,79
Closure11,2144,2641,497
Closure12,933,1081,148
Closure13,5639,5651,12
Closure14,2,1,-1
Closure15,44,185,141
Closure16,25,2,-23
Closure17,2525,2301,-224
Closure18,138,661,523
Closure19,2241,2272,31
Closure20,37,2,-35
Closure21,2788,2788,0
Closure22,2699,2787,88
Closure23,41,8,-33
Closure24,3,1,-2
Closure25,142,107,-35
Closure26,1758,2181,423
Closure27,61,35,-26
Closure29,508,184,-324
Closure30,82,102,20
Closure31,124,409,285
Closure32,660,673,13
Closure33,2956,2576,-380
Closure34,11,6,-5
Closure35,110,6,-104
Closure36,1569,1062,-507
Closure37,43,171,128
Closure38,10,7,-3
Closure39,651,662,11
Closure40,35,35,0
Closure41,2701,2163,-538
Closure42,1,1,0
Closure43,1866,2222,356
Closure44,647,153,-494
Closure45,222,280,58
Closure46,9,1,-8
Closure47,2064,1914,-150
Closure48,2302,2324,22
Closure49,31,96,65
Closure50,46,76,30
Closure51,9,13,4
Closure52,1836,2028,192
Closure53,46,47,1
Closure54,278,1478,1200
Closure55,256,329,73
Closure56,432,593,161
Closure57,1732,1729,-3
Closure58,2,7,5
Closure59,624,2114,1490
Closure60,1853,2348,495
Closure61,1854,1895,41
Closure62,11,13,2
Closure63,11,13,2
Closure64,15,364,349
Closure65,2399,2328,-71
Closure66,2427,2557,130
Closure67,12,116,104
Closure68,5,3,-2
Closure69,2421,2275,-146
Closure70,2590,2295,-295
Closure71,2416,2498,82
Closure72,234,241,7
Closure73,1960,1977,17
Closure74,5,10,5
Closure75,2310,2358,48
Closure76,14,79,65
Closure77,1966,1956,-10
Closure78,49,1,-48
Closure79,1623,1676,53
Closure80,1406,1615,209
Closure81,11,1,-10
Closure82,326,164,-162
Closure83,10,10,0
Closure84,16,9,-7
Closure85,10,86,76
Closure86,1632,1947,315
Closure87,120,150,30
Closure88,114,69,-45
Closure89,170,133,-37
Closure90,1627,1579,-48
Closure91,369,284,-85
Closure92,13,85,72
Closure93,13,85,72
Closure94,1465,1463,-2
Closure95,1352,1192,-160
Closure96,2056,2028,-28
Closure97,43,1,-42
Closure98,363,425,62
Closure99,60,4,-56
Closure100,1414,1428,14
Closure101,1551,2775,1224
Closure102,4622,4752,130
Closure103,1514,1805,291
Closure104,215,533,318
Closure105,73,7,-66
Closure106,1314,1826,512
Closure107,170,132,-38
Closure108,75,237,162
Closure109,105,137,32
Closure110,2136,1931,-205
Closure111,6,1,-5
Closure112,21,64,43
Closure113,26,17,-9
Closure114,254,215,-39
Closure115,67,8,-59
Closure116,7,3,-4
Closure117,2099,1845,-254
Closure118,170,2,-168
Closure120,2458,2413,-45
Closure121,344,388,44
Closure122,243,233,-10
Closure123,1860,2096,236
Closure124,7,10,3
Closure125,2402,1913,-489
Closure126,58,5,-53
Closure127,470,187,-283
Closure128,1879,1949,70
Closure129,199,330,131
Closure130,404,545,141
Closure131,1517,1696,179
Closure132,12,80,68
Closure133,619,597,-22
Lang1,2,3,1
Lang2,3,3,0
Lang3,6,3,-3
Lang4,3,2,-1
Lang5,1,1,0
Lang6,91,98,7
Lang7,3,122,119
Lang8,186,189,3
Lang9,58,55,-3
Lang10,2,17,15
Lang11,3,3,0
Lang12,1,4,3
Lang13,4,5,1
Lang14,1,4,3
Lang15,6,12,6
Lang16,34,27,-7
Lang17,85,102,17
Lang18,3,41,38
Lang19,6,6,0
Lang20,21,27,6
Lang21,1,2,1
Lang22,13,14,1
Lang24,25,64,39
Lang26,8,7,-1
Lang27,55,127,72
Lang28,1,3,2
Lang30,24,30,6
Lang31,1,4,3
Lang32,1,26,25
Lang33,1,7,6
Lang34,49,5,-44
Lang35,1,2,1
Lang36,14,42,28
Lang37,1,6,5
Lang38,2,3,1
Lang39,13,27,14
Lang40,1,2,1
Lang41,12,38,26
Lang42,8,13,5
Lang43,3,6,3
Lang44,2,3,1
Lang45,16,10,-6
Lang46,1,1,0
Lang47,32,35,3
Lang48,2,2,0
Lang49,3,1,-2
Lang50,110,134,24
Lang53,9,16,7
Lang54,4,3,-1
Lang55,6,7,1
Lang57,4,6,2
Lang58,5,20,15
Lang59,1,6,5
Lang60,4,2,-2
Lang61,1,8,7
Lang62,5,4,-1
Lang63,2,1,-1
Lang64,4,4,0
Lang65,4,7,3
Math1,373,356,-17
Math2,45,44,-1
Math3,2,3,1
Math4,16,76,60
Math5,5,1,-4
Math6,75,70,-5
Math7,6,42,36
Math8,3,4,1
Math9,1,1,0
Math10,70,12,-58
Math11,66,31,-35
Math13,72,159,87
Math14,92,99,7
Math15,225,217,-8
Math16,252,252,0
Math17,232,258,26
Math18,19,14,-5
Math19,30,56,26
Math20,105,598,493
Math21,2,41,39
Math22,53,53,0
Math23,89,148,59
Math24,147,150,3
Math25,1,1,0
Math26,54,38,-16
Math27,1,1,0
Math28,2,12,10
Math29,137,194,57
Math30,13,41,28
Math31,17,28,11
Math32,1,4,3
Math33,66,44,-22
Math34,2,3,1
Math35,2,3,1
Math36,356,356,0
Math37,246,249,3
Math38,2,5,3
Math39,124,117,-7
Math40,36,33,-3
Math41,29,43,14
Math42,57,72,15
Math43,29,44,15
Math44,20,14,-6
Math45,1,1,0
Math46,3,1,-2
Math47,4,2,-2
Math48,4,355,351
Math49,23,7,-16
Math50,1,1,0
Math51,24,30,6
Math52,14,22,8
Math53,1,1,0
Math54,331,306,-25
Math55,1,1,0
Math56,2,20,18
Math57,1,4,3
Math58,707,545,-162
Math59,314,2,-312
Math60,33,36,3
Math61,25,1,-24
Math62,36,128,92
Math63,3,1,-2
Math64,134,143,9
Math65,54,41,-13
Math66,1,35,34
Math67,257,8,-249
Math68,46,127,81
Math69,47,44,-3
Math70,2,1,-1
Math71,33,277,244
Math72,4,1,-3
Math73,8,1,-7
Math74,733,777,44
Math75,1,1,0
Math76,113,99,-14
Math77,8,21,13
Math78,31,117,86
Math79,3,29,26
Math80,5,14,9
Math81,2,10,8
Math82,129,151,22
Math83,2,40,38
Math84,36,34,-2
Math85,60,77,17
Math86,24,18,-6
Math87,73,115,42
Math88,1,1,0
Math89,1,1,0
Math90,3,3,0
Math91,1,1,0
Math92,1,2,1
Math93,1,2,1
Math94,7,6,-1
Math95,5,15,10
Math96,7,5,-2
Math97,1,1,0
Math98,3,4,1
Math99,26,27,1
Math100,9,9,0
Math101,23,12,-11
Math102,1,3,2
Math103,32,32,0
Math105,3,25,22
Math106,15,10,-5
Mockito1,4,2,-2
Mockito2,4,3,-1
Mockito3,39,1,-38
Mockito4,652,633,-19
Mockito5,-1,3066,-1
Mockito6,856,856,0
Mockito7,28,50,22
Mockito8,32,31,-1
Mockito9,-1,1683,-1
Mockito10,11,12,1
Mockito11,1,1,0
Mockito12,3,2,-1
Mockito13,90,85,-5
Mockito14,89,96,7
Mockito15,138,178,40
Mockito16,4,4,0
Mockito17,1,4,3
Mockito18,4,5,1
Mockito19,16,12,-4
Mockito20,224,29,-195
Mockito21,3,1,-2
Mockito22,9,11,2
Mockito23,528,567,39
Mockito24,632,619,-13
Mockito25,4,46,42
Mockito27,487,507,20
Mockito28,201,198,-3
Mockito29,43,31,-12
Mockito30,1,1,0
Mockito31,8,2,-6
Mockito32,55,2,-53
Mockito33,55,52,-3
Mockito34,38,27,-11
Mockito35,423,423,0
Mockito36,1,1,0
Mockito37,9,3,-6
