Project,MinRank1,MinRank2,Difference
Chart1,120,-1,-1
Chart2,110,-1,-1
Chart3,17,86,69
Chart4,190,-1,-1
Chart5,3,44,41
Chart6,5,38,33
Chart7,18,80,62
Chart8,7,8,1
Chart9,105,-1,-1
Chart10,1,3,2
Chart11,1,5,4
Chart12,242,-1,-1
Chart13,166,-1,-1
Chart14,255,-1,-1
Chart15,124,-1,-1
Chart16,19,19,0
Chart17,6,63,57
Chart18,2,20,18
Chart19,154,-1,-1
Chart20,8,22,14
Chart21,107,-1,-1
Chart22,47,65,18
Chart24,3,10,7
Chart25,185,-1,-1
Chart26,259,-1,-1
Closure1,436,-1,-1
Closure2,498,-1,-1
Closure3,501,-1,-1
Closure4,705,-1,-1
Closure5,812,-1,-1
Closure6,3455,-1,-1
Closure7,373,-1,-1
Closure8,523,-1,-1
Closure9,3,10,7
Closure10,164,-1,-1
Closure11,101,-1,-1
Closure12,101,-1,-1
Closure13,1945,-1,-1
Closure14,344,-1,-1
Closure15,1431,-1,-1
Closure16,520,-1,-1
Closure17,1928,-1,-1
Closure18,238,-1,-1
Closure19,300,-1,-1
Closure20,656,-1,-1
Closure21,329,-1,-1
Closure22,246,-1,-1
Closure23,670,-1,-1
Closure24,320,-1,-1
Closure25,430,-1,-1
Closure26,4028,-1,-1
Closure27,71,43,-28
Closure29,992,-1,-1
Closure30,361,-1,-1
Closure31,253,-1,-1
Closure32,764,-1,-1
Closure33,528,-1,-1
Closure34,47,26,-21
Closure35,742,-1,-1
Closure36,912,-1,-1
Closure37,204,-1,-1
Closure38,374,-1,-1
Closure39,181,-1,-1
Closure40,1290,-1,-1
Closure41,1780,-1,-1
Closure42,393,-1,-1
Closure43,611,-1,-1
Closure44,15,90,75
Closure45,642,-1,-1
Closure46,455,-1,-1
Closure47,2185,-1,-1
Closure48,1406,-1,-1
Closure49,106,-1,-1
Closure50,263,-1,-1
Closure51,163,-1,-1
Closure52,257,-1,-1
Closure53,601,-1,-1
Closure54,351,-1,-1
Closure55,571,-1,-1
Closure56,105,-1,-1
Closure57,369,-1,-1
Closure58,436,-1,-1
Closure59,1393,-1,-1
Closure60,956,-1,-1
Closure61,263,-1,-1
Closure62,11,47,36
Closure63,11,47,36
Closure64,491,-1,-1
Closure65,1015,-1,-1
Closure66,576,-1,-1
Closure67,12,99,87
Closure68,492,-1,-1
Closure69,1078,-1,-1
Closure70,830,-1,-1
Closure71,1152,-1,-1
Closure72,540,-1,-1
Closure73,412,-1,-1
Closure74,1317,-1,-1
Closure75,837,-1,-1
Closure76,417,-1,-1
Closure77,1213,-1,-1
Closure78,2287,-1,-1
Closure79,486,-1,-1
Closure80,101,-1,-1
Closure81,183,-1,-1
Closure82,499,-1,-1
Closure83,41,96,55
Closure84,199,-1,-1
Closure85,258,-1,-1
Closure86,177,-1,-1
Closure87,151,-1,-1
Closure88,662,-1,-1
Closure89,397,-1,-1
Closure90,572,-1,-1
Closure91,30,62,32
Closure92,395,-1,-1
Closure93,395,-1,-1
Closure94,2225,-1,-1
Closure95,723,-1,-1
Closure96,108,-1,-1
Closure97,1198,-1,-1
Closure98,102,-1,-1
Closure99,49,28,-21
Closure100,102,-1,-1
Closure101,348,-1,-1
Closure102,377,-1,-1
Closure103,129,-1,-1
Closure104,177,-1,-1
Closure105,992,-1,-1
Closure106,112,-1,-1
Closure107,495,-1,-1
Closure108,194,-1,-1
Closure109,106,-1,-1
Closure110,693,-1,-1
Closure111,355,-1,-1
Closure112,3098,-1,-1
Closure113,138,-1,-1
Closure114,641,-1,-1
Closure115,668,-1,-1
Closure116,774,-1,-1
Closure117,591,-1,-1
Closure118,2249,-1,-1
Closure120,104,-1,-1
Closure121,713,-1,-1
Closure122,189,-1,-1
Closure123,649,-1,-1
Closure124,163,-1,-1
Closure125,815,-1,-1
Closure126,1484,-1,-1
Closure127,464,-1,-1
Closure128,227,-1,-1
Closure129,713,-1,-1
Closure130,303,-1,-1
Closure131,406,-1,-1
Closure132,364,-1,-1
Closure133,101,-1,-1
Lang1,4,33,29
Lang2,8,4,-4
Lang3,31,48,17
Lang4,1,3,2
Lang5,3,6,3
Lang6,12,71,59
Lang7,100,-1,-1
Lang8,116,-1,-1
Lang9,45,27,-18
Lang10,8,48,40
Lang11,7,6,-1
Lang12,1,4,3
Lang13,3,33,30
Lang14,1,5,4
Lang15,103,-1,-1
Lang16,45,47,2
Lang17,4,56,52
Lang18,12,47,35
Lang19,1,14,13
Lang20,19,28,9
Lang21,3,4,1
Lang22,9,22,13
Lang24,112,-1,-1
Lang26,46,87,41
Lang27,120,-1,-1
Lang28,4,30,26
Lang30,2,30,28
Lang31,2,26,24
Lang32,13,24,11
Lang33,5,58,53
Lang34,131,-1,-1
Lang35,2,22,20
Lang36,8,42,34
Lang37,1,25,24
Lang38,107,-1,-1
Lang39,35,26,-9
Lang40,1,4,3
Lang41,29,38,9
Lang42,5,7,2
Lang43,9,27,18
Lang44,2,3,1
Lang45,17,11,-6
Lang46,1,3,2
Lang47,38,35,-3
Lang48,5,10,5
Lang49,8,28,20
Lang50,123,-1,-1
Lang53,32,16,-16
Lang54,9,14,5
Lang55,3,14,11
Lang57,3,6,3
Lang58,3,41,38
Lang59,5,12,7
Lang60,19,27,8
Lang61,6,27,21
Lang62,24,30,6
Lang63,3,25,22
Lang64,15,40,25
Lang65,4,9,5
Math1,316,-1,-1
Math2,24,44,20
Math3,5,3,-2
Math4,161,91,-70
Math5,4,14,10
Math6,41,23,-18
Math7,235,-1,-1
Math8,16,26,10
Math9,8,10,2
Math10,257,-1,-1
Math11,3,40,37
Math13,124,-1,-1
Math14,107,-1,-1
Math15,183,-1,-1
Math16,410,-1,-1
Math17,120,-1,-1
Math18,429,-1,-1
Math19,256,-1,-1
Math20,100,-1,-1
Math21,109,-1,-1
Math22,62,74,12
Math23,101,-1,-1
Math24,111,-1,-1
Math25,4,46,42
Math26,231,-1,-1
Math27,15,28,13
Math28,136,-1,-1
Math29,109,-1,-1
Math30,22,58,36
Math31,11,64,53
Math32,109,-1,-1
Math33,150,-1,-1
Math34,11,32,21
Math35,10,3,-7
Math36,329,-1,-1
Math37,202,-1,-1
Math38,149,-1,-1
Math39,176,-1,-1
Math40,56,70,14
Math41,40,81,41
Math42,143,-1,-1
Math43,8,35,27
Math44,103,-1,-1
Math45,1,5,4
Math46,16,16,0
Math47,4,14,10
Math48,1,68,67
Math49,119,22,-97
Math50,3,66,63
Math51,1,67,66
Math52,14,30,16
Math53,1,12,11
Math54,369,-1,-1
Math55,3,20,17
Math56,110,-1,-1
Math57,7,46,39
Math58,336,-1,-1
Math59,674,-1,-1
Math60,9,25,16
Math61,40,34,-6
Math62,136,-1,-1
Math63,2,3,1
Math64,7,98,91
Math65,263,-1,-1
Math66,2,28,26
Math67,10,32,22
Math68,39,66,27
Math69,145,-1,-1
Math70,3,13,10
Math71,106,-1,-1
Math72,46,19,-27
Math73,31,23,-8
Math74,185,-1,-1
Math75,2,28,26
Math76,138,-1,-1
Math77,12,29,17
Math78,102,-1,-1
Math79,3,35,32
Math80,153,-1,-1
Math81,105,-1,-1
Math82,130,-1,-1
Math83,115,-1,-1
Math84,61,83,22
Math85,13,33,20
Math86,10,17,7
Math87,102,-1,-1
Math88,106,-1,-1
Math89,1,4,3
Math90,1,4,3
Math91,29,14,-15
Math92,1,14,13
Math93,1,2,1
Math94,2,1,-1
Math95,2,32,30
Math96,7,14,7
Math97,6,9,3
Math98,12,27,15
Math99,22,24,2
Math100,88,33,-55
Math101,18,36,18
Math102,10,55,45
Math103,8,45,37
Math105,3,25,22
Math106,68,58,-10
Mockito1,150,-1,-1
Mockito2,4,3,-1
Mockito3,374,-1,-1
Mockito4,151,-1,-1
Mockito6,275,-1,-1
Mockito7,161,-1,-1
Mockito8,49,14,-35
Mockito9,310,-1,-1
Mockito10,152,-1,-1
Mockito11,101,-1,-1
Mockito12,2,5,3
Mockito13,18,67,49
Mockito14,15,78,63
Mockito15,134,-1,-1
Mockito16,15,8,-7
Mockito17,9,63,54
Mockito18,140,-1,-1
Mockito19,125,-1,-1
Mockito20,162,-1,-1
Mockito21,140,-1,-1
Mockito22,135,-1,-1
Mockito23,138,-1,-1
Mockito24,175,-1,-1
Mockito25,143,-1,-1
Mockito26,258,-1,-1
Mockito27,191,-1,-1
Mockito28,114,-1,-1
Mockito29,130,-1,-1
Mockito30,39,14,-25
Mockito31,121,-1,-1
Mockito32,270,-1,-1
Mockito33,163,-1,-1
Mockito34,147,-1,-1
Mockito35,139,-1,-1
Mockito36,155,-1,-1
Mockito37,249,-1,-1
Mockito38,3,78,75
Time1,122,-1,-1
Time2,221,-1,-1
Time3,479,-1,-1
Time4,263,-1,-1
Time5,119,-1,-1
Time6,339,-1,-1
Time7,166,-1,-1
Time8,18,67,49
Time9,24,65,41
Time10,142,-1,-1
Time11,451,-1,-1
Time12,431,-1,-1
Time13,203,-1,-1
Time14,137,-1,-1
Time15,3,2,-1
Time16,1338,-1,-1
Time17,177,-1,-1
Time18,322,-1,-1
Time19,2,43,41
Time20,564,-1,-1
Time21,75,-1,-1
Time22,222,-1,-1
Time23,6,78,72
Time24,299,-1,-1
Time25,196,-1,-1
Time26,207,-1,-1
Time27,166,-1,-1
