Project,now,before,Difference
Chart1,11,42,31
Chart2,140,137,-3
Chart3,2,3,1
Chart4,18,17,-1
Chart5,1,8,7
Chart6,6,16,10
Chart7,50,81,31
Chart8,4,1,-3
Chart9,3,14,11
Chart10,1,3,2
Chart11,1,5,4
Chart12,33,13,-20
Chart13,45,47,2
Chart14,339,317,-22
Chart15,7,29,22
Chart16,9,1,-8
Chart17,1,2,1
Chart18,1,3,2
Chart19,478,474,-4
Chart20,7,5,-2
Chart21,5,3,-2
Chart22,39,61,22
Chart24,2,3,1
Chart25,2600,2745,145
Chart26,51,134,83
Closure1,29,121,92
Closure2,1598,1666,68
Closure3,153,275,122
Closure4,64,157,93
Closure5,123,154,31
Closure6,4221,3885,-336
Closure7,562,909,347
Closure8,38,123,85
Closure9,1,1,0
Closure10,2560,2889,329
Closure11,1774,2641,867
Closure12,353,1081,728
Closure13,5617,5651,34
Closure14,3,1,-2
Closure15,105,185,80
Closure16,5,2,-3
Closure17,2390,2301,-89
Closure18,154,661,507
Closure19,2167,2272,105
Closure20,18,2,-16
Closure21,2796,2788,-8
Closure22,2764,2787,23
Closure23,22,8,-14
Closure24,6,1,-5
Closure25,119,107,-12
Closure26,2225,2181,-44
Closure27,70,35,-35
Closure29,363,184,-179
Closure30,23,102,79
Closure31,114,409,295
Closure32,666,673,7
Closure33,2305,2576,271
Closure34,5,6,1
Closure35,64,6,-58
Closure36,205,1062,857
Closure37,45,171,126
Closure38,5,7,2
Closure39,618,662,44
Closure40,20,35,15
Closure41,2586,2163,-423
Closure42,2,1,-1
Closure43,1929,2222,293
Closure44,157,153,-4
Closure45,259,280,21
Closure46,30,1,-29
Closure47,2012,1914,-98
Closure48,2396,2324,-72
Closure49,6,96,90
Closure50,11,76,65
Closure51,1,13,12
Closure52,1615,2028,413
Closure53,42,47,5
Closure54,186,1478,1292
Closure55,278,329,51
Closure56,154,593,439
Closure57,1532,1729,197
Closure58,5,7,2
Closure59,1250,2114,864
Closure60,1714,2348,634
Closure61,1880,1895,15
Closure62,10,13,3
Closure63,10,13,3
Closure64,138,364,226
Closure65,2387,2328,-59
Closure66,2343,2557,214
Closure67,121,116,-5
Closure68,7,3,-4
Closure69,2495,2275,-220
Closure70,2372,2295,-77
Closure71,2611,2498,-113
Closure72,217,241,24
Closure73,1939,1977,38
Closure74,18,10,-8
Closure75,2382,2358,-24
Closure76,43,79,36
Closure77,1969,1956,-13
Closure78,39,1,-38
Closure79,1629,1676,47
Closure80,819,1615,796
Closure81,3,1,-2
Closure82,63,164,101
Closure83,10,10,0
Closure84,19,9,-10
Closure85,12,86,74
Closure86,176,1947,1771
Closure87,85,150,65
Closure88,25,69,44
Closure89,115,133,18
Closure90,1596,1579,-17
Closure91,375,284,-91
Closure92,37,85,48
Closure93,37,85,48
Closure94,1467,1463,-4
Closure95,844,1192,348
Closure96,1810,2028,218
Closure97,46,1,-45
Closure98,22,425,403
Closure99,51,4,-47
Closure100,511,1428,917
Closure101,2366,2775,409
Closure102,4598,4752,154
Closure103,1434,1805,371
Closure104,76,533,457
Closure105,83,7,-76
Closure106,1600,1826,226
Closure107,114,132,18
Closure108,47,237,190
Closure109,86,137,51
Closure110,1980,1931,-49
Closure111,1,1,0
Closure112,58,64,6
Closure113,1,17,16
Closure114,125,215,90
Closure115,46,8,-38
Closure116,16,3,-13
Closure117,1790,1845,55
Closure118,152,2,-150
Closure120,1508,2413,905
Closure121,294,388,94
Closure122,233,233,0
Closure123,1983,2096,113
Closure124,4,10,6
Closure125,1815,1913,98
Closure126,71,5,-66
Closure127,50,187,137
Closure128,1634,1949,315
Closure129,243,330,87
Closure130,372,545,173
Closure131,1499,1696,197
Closure132,14,80,66
Closure133,355,597,242
Lang1,3,3,0
Lang2,3,3,0
Lang3,19,3,-16
Lang4,5,2,-3
Lang5,2,1,-1
Lang6,38,98,60
Lang7,1,122,121
Lang8,131,189,58
Lang9,50,55,5
Lang10,7,17,10
Lang11,4,3,-1
Lang12,1,4,3
Lang13,1,5,4
Lang14,1,4,3
Lang15,3,12,9
Lang16,41,27,-14
Lang17,25,102,77
Lang18,8,41,33
Lang19,1,6,5
Lang20,21,27,6
Lang21,1,2,1
Lang22,10,14,4
Lang24,22,64,42
Lang26,12,7,-5
Lang27,29,127,98
Lang28,2,3,1
Lang30,2,30,28
Lang31,2,4,2
Lang32,12,26,14
Lang33,3,7,4
Lang34,17,5,-12
Lang35,2,2,0
Lang36,9,42,33
Lang37,1,6,5
Lang38,1,3,2
Lang39,34,27,-7
Lang40,1,2,1
Lang41,34,38,4
Lang42,8,13,5
Lang43,4,6,2
Lang44,2,3,1
Lang45,15,10,-5
Lang46,1,1,0
Lang47,35,35,0
Lang48,2,2,0
Lang49,1,1,0
Lang50,122,134,12
Lang53,33,16,-17
Lang54,4,3,-1
Lang55,6,7,1
Lang57,3,6,3
Lang58,3,20,17
Lang59,1,6,5
Lang60,8,2,-6
Lang61,3,8,5
Lang62,3,4,1
Lang63,2,1,-1
Lang64,4,4,0
Lang65,4,7,3
Math1,366,356,-10
Math2,40,44,4
Math3,5,3,-2
Math4,75,76,1
Math5,1,1,0
Math6,72,70,-2
Math7,40,42,2
Math8,2,4,2
Math9,1,1,0
Math10,69,12,-57
Math11,44,31,-13
Math13,95,159,64
Math14,87,99,12
Math15,217,217,0
Math16,252,252,0
Math17,248,258,10
Math18,12,14,2
Math19,50,56,6
Math20,43,598,555
Math21,4,41,37
Math22,53,53,0
