Project,now,before,Difference
Chart1,5,42,37
Chart2,108,137,29
Chart3,3,3,0
Chart4,19,17,-2
Chart5,1,8,7
Chart6,6,16,10
Chart7,51,81,30
Chart8,4,1,-3
Chart9,4,14,10
Chart10,1,3,2
Chart11,1,5,4
Chart12,42,13,-29
Chart13,46,47,1
Chart14,339,317,-22
Chart15,8,29,21
Chart16,10,1,-9
Chart17,1,2,1
Chart18,1,3,2
Chart19,470,474,4
Chart20,9,5,-4
Chart21,7,3,-4
Chart22,8,61,53
Chart24,2,3,1
Chart25,2601,2745,144
Chart26,57,134,77
Closure1,40,121,81
Closure2,1537,1666,129
Closure3,103,275,172
Closure4,107,157,50
Closure5,88,154,66
Closure6,4282,3885,-397
Closure7,534,909,375
Closure8,31,123,92
Closure9,1,1,0
Closure10,2430,2889,459
Closure11,91,2641,2550
Closure12,8,1081,1073
Closure13,5613,5651,38
Closure14,5,1,-4
Closure15,94,185,91
Closure16,5,2,-3
Closure17,2464,2301,-163
Closure18,83,661,578
Closure19,2054,2272,218
Closure20,19,2,-17
Closure21,2762,2788,26
Closure22,2682,2787,105
Closure23,24,8,-16
Closure24,7,1,-6
Closure25,124,107,-17
Closure26,2234,2181,-53
Closure27,75,35,-40
Closure29,564,184,-380
Closure30,29,102,73
Closure31,100,409,309
Closure32,679,673,-6
Closure33,2326,2576,250
Closure34,8,6,-2
Closure35,83,6,-77
Closure36,221,1062,841
Closure37,40,171,131
Closure38,10,7,-3
Closure39,619,662,43
Closure40,29,35,6
Closure41,2633,2163,-470
Closure42,2,1,-1
Closure43,1960,2222,262
Closure44,177,153,-24
Closure45,258,280,22
Closure46,38,1,-37
Closure47,2031,1914,-117
Closure48,2457,2324,-133
Closure49,6,96,90
Closure50,10,76,66
Closure51,2,13,11
Closure52,1512,2028,516
Closure53,32,47,15
Closure54,135,1478,1343
Closure55,240,329,89
Closure56,38,593,555
Closure57,1463,1729,266
Closure58,5,7,2
Closure59,1147,2114,967
Closure60,1530,2348,818
Closure61,1858,1895,37
Closure62,2,13,11
Closure63,2,13,11
Closure64,93,364,271
Closure65,2389,2328,-61
Closure66,2325,2557,232
Closure67,121,116,-5
Closure68,7,3,-4
Closure69,2528,2275,-253
Closure70,2371,2295,-76
Closure71,2669,2498,-171
Closure72,215,241,26
Closure73,1750,1977,227
Closure74,41,10,-31
Closure75,2370,2358,-12
