Project,MinRank1,MinRank2,Difference
Chart1,24,42,18
Chart2,42,92,50
Chart3,1,3,2
Chart4,232,-1,-1
Chart5,1,8,7
Chart6,39,104,65
Chart7,28,81,53
Chart8,2,1,-1
Chart9,3,14,11
Chart10,1,3,2
Chart11,1,5,4
Chart12,26,13,-13
Chart13,48,47,-1
Chart14,26,6,-20
Chart15,7,29,22
Chart16,1,2,1
Chart17,1,2,1
Chart18,1,3,2
Chart19,2,1,-1
Chart20,4,5,1
Chart21,7,3,-4
Chart22,1,22,21
Chart24,3,3,0
Chart25,22,154,132
Chart26,330,-1,-1
Closure1,494,-1,-1
Closure2,15,37,22
Closure3,548,-1,-1
Closure4,753,-1,-1
Closure5,841,154,-687
Closure6,2,1,-1
Closure7,2,2,0
Closure8,118,123,5
Closure9,1,1,0
Closure10,214,-1,-1
Closure11,156,-1,-1
Closure12,140,-1,-1
Closure13,1987,-1,-1
Closure14,3,5,2
Closure15,1460,-1,-1
Closure16,540,-1,-1
Closure17,63,76,13
Closure18,294,-1,-1
Closure19,1,1,0
Closure20,7,2,-5
Closure21,1,3,2
Closure22,1,1,0
Closure23,14,8,-6
Closure24,1,1,0
Closure25,86,107,21
Closure26,38,16,-22
Closure27,4,1,-3
Closure29,1034,-1,-1
Closure30,369,-1,-1
Closure31,308,-1,-1
Closure32,43,43,0
Closure33,586,-1,-1
Closure34,310,-1,-1
Closure35,14,6,-8
Closure36,943,-1,-1
Closure37,265,-1,-1
Closure38,417,-1,-1
Closure39,5,19,14
Closure40,110,120,10
Closure41,1833,-1,-1
Closure42,1,1,0
Closure43,671,-1,-1
Closure44,468,-1,-1
Closure45,682,-1,-1
Closure46,9,13,4
Closure47,62,160,98
Closure48,1467,-1,-1
Closure49,153,-1,-1
Closure50,84,94,10
Closure51,217,-1,-1
Closure52,88,116,28
Closure53,37,47,10
Closure54,36,56,20
Closure55,591,-1,-1
Closure56,29,65,36
Closure57,7,25,18
Closure58,5,7,2
Closure59,1427,-1,-1
Closure60,21,21,0
Closure61,136,143,7
Closure62,1,4,3
Closure63,1,4,3
Closure64,537,-1,-1
Closure65,2,1,-1
Closure66,642,-1,-1
Closure67,398,-1,-1
Closure68,7,3,-4
Closure69,1133,-1,-1
Closure70,885,-1,-1
Closure71,1185,-1,-1
Closure72,585,-1,-1
Closure73,475,-1,-1
Closure74,1351,-1,-1
Closure75,2,1,-1
Closure76,113,112,-1
Closure77,1254,-1,-1
Closure78,43,1,-42
Closure79,16,57,41
Closure80,1,10,9
Closure81,235,-1,-1
Closure82,554,-1,-1
Closure83,10,10,0
Closure84,246,-1,-1
Closure85,314,-1,-1
Closure86,5,21,16
Closure87,150,150,0
Closure88,719,-1,-1
Closure89,173,154,-19
Closure90,18,46,28
Closure91,1034,-1,-1
Closure92,54,85,31
Closure93,54,85,31
Closure94,13,5,-8
Closure95,771,-1,-1
Closure96,157,-1,-1
Closure97,15,1,-14
Closure98,153,-1,-1
Closure99,19,16,-3
Closure100,1,6,5
Closure101,406,-1,-1
Closure102,427,-1,-1
Closure103,175,-1,-1
Closure104,13,13,0
Closure105,44,7,-37
Closure106,2,24,22
Closure107,377,132,-245
Closure108,245,-1,-1
Closure109,3,33,30
Closure110,5,2,-3
Closure111,1,1,0
Closure112,91,109,18
Closure113,3,17,14
Closure114,680,-1,-1
Closure115,12,8,-4
Closure116,33,42,9
Closure117,662,-1,-1
Closure118,2,2,0
Closure120,139,-1,-1
Closure121,744,-1,-1
Closure122,2,9,7
Closure123,682,159,-523
Closure124,3,10,7
Closure125,877,-1,-1
Closure126,27,5,-22
Closure127,475,-1,-1
Closure128,72,102,30
Closure129,752,-1,-1
Closure130,354,-1,-1
Closure131,456,-1,-1
Closure132,21,80,59
Closure133,133,-1,-1
Lang1,4,3,-1
Lang2,4,3,-1
Lang3,27,3,-24
Lang4,2,2,0
Lang5,2,1,-1
Lang6,27,98,71
Lang7,6,122,116
Lang8,2,10,8
Lang9,222,153,-69
Lang10,68,77,9
Lang11,5,3,-2
Lang12,2,5,3
Lang13,1,5,4
Lang14,1,4,3
Lang15,164,-1,-1
Lang16,44,27,-17
Lang17,21,102,81
Lang18,12,41,29
Lang19,2,8,6
