Project,now,before,Difference
Chart1,17,42,25
Chart2,107,137,30
Chart3,8,3,-5
Chart4,8,17,9
Chart5,6,8,2
Chart6,10,16,6
Chart7,77,81,4
Chart8,7,1,-6
Chart9,24,14,-10
Chart10,3,3,0
Chart11,3,5,2
Chart12,23,13,-10
Chart13,83,47,-36
Chart14,334,317,-17
Chart15,8,29,21
Chart16,11,1,-10
Chart17,1,2,1
Chart18,1,3,2
Chart19,477,474,-3
Chart20,8,5,-3
Chart21,4,3,-1
Chart22,42,61,19
Chart24,1,3,2
Chart25,2599,2745,146
Chart26,28,134,106
Closure1,135,121,-14
Closure2,1713,1666,-47
Closure3,89,275,186
Closure4,10,157,147
Closure5,29,154,125
Closure6,1454,3885,2431
Closure7,831,909,78
Closure8,61,123,62
Closure9,2,1,-1
Closure10,2731,2889,158
Closure11,1902,2641,739
Closure12,936,1081,145
Closure13,5621,5651,30
Closure14,4,1,-3
Closure15,40,185,145
Closure16,47,2,-45
Closure17,2302,2301,-1
Closure18,282,661,379
Closure19,2258,2272,14
Closure20,61,2,-59
Closure21,2633,2788,155
Closure22,2715,2787,72
Closure23,84,8,-76
Closure24,5,1,-4
Closure25,143,107,-36
Closure26,1584,2181,597
Closure27,91,35,-56
Closure29,790,184,-606
Closure30,34,102,68
Closure31,162,409,247
Closure32,675,673,-2
Closure33,2469,2576,107
Closure34,26,6,-20
Closure35,137,6,-131
Closure36,417,1062,645
Closure37,29,171,142
Closure38,34,7,-27
Closure39,679,662,-17
Closure40,32,35,3
Closure41,1964,2163,199
Closure42,2,1,-1
Closure43,1827,2222,395
Closure44,175,153,-22
Closure45,207,280,73
Closure46,9,1,-8
Closure47,1547,1914,367
Closure48,2244,2324,80
Closure49,89,96,7
Closure50,97,76,-21
Closure51,13,13,0
Closure52,1656,2028,372
Closure53,47,47,0
Closure54,113,1478,1365
Closure55,278,329,51
Closure56,219,593,374
Closure57,1731,1729,-2
Closure58,2,7,5
Closure59,1316,2114,798
Closure60,1727,2348,621
Closure61,1908,1895,-13
Closure62,3,13,10
Closure63,3,13,10
