Project,MinRank1,MinRank2,Difference
Chart1,9,42,33
Chart2,66,92,26
Chart3,5,3,-2
Chart4,27,171,144
Chart5,1,8,7
Chart6,17,57,40
Chart7,20,81,61
Chart8,4,1,-3
Chart9,4,14,10
Chart10,1,3,2
Chart11,1,5,4
Chart12,76,13,-63
Chart13,68,47,-21
Chart14,99,6,-93
Chart15,7,29,22
Chart16,16,1,-15
Chart17,1,2,1
Chart18,1,3,2
Chart19,2,1,-1
Chart20,8,5,-3
Chart21,16,3,-13
Chart22,1,12,11
Chart24,2,3,1
Chart25,152,2640,2488
Chart26,26,134,108
Closure1,40,240,200
Closure2,18,95,77
Closure3,165,279,114
Closure4,61,168,107
Closure5,148,154,6
Closure6,86,1,-85
Closure7,2,2,0
Closure8,49,123,74
Closure9,1,1,0
Closure10,30,264,234
Closure11,25,2712,2687
Closure12,36,1081,1045
Closure13,2787,5651,2864
Closure14,1,3,2
Closure15,186,185,-1
Closure16,23,111,88
Closure17,129,114,-15
Closure18,210,1805,1595
Closure19,1,1,0
Closure20,15,2,-13
Closure21,4,7,3
Closure22,2,2,0
Closure23,13,8,-5
Closure24,2,1,-1
Closure25,79,107,28
Closure26,139,5,-134
Closure27,4,3,-1
Closure29,170,394,224
Closure30,45,222,177
Closure31,219,1492,1273
Closure32,43,35,-8
Closure33,165,573,408
Closure34,229,199,-30
Closure35,92,6,-86
Closure36,255,1062,807
Closure37,189,967,778
Closure38,184,284,100
Closure39,16,68,52
Closure40,84,120,36
Closure41,1670,902,-768
Closure42,3,1,-2
Closure43,266,465,199
Closure44,387,571,184
Closure45,340,280,-60
Closure46,15,1,-14
Closure47,328,336,8
Closure48,1045,2192,1147
Closure49,37,1172,1135
Closure50,14,88,74
Closure51,67,274,207
Closure52,37,138,101
Closure53,58,47,-11
Closure54,39,39,0
Closure55,232,329,97
Closure56,4,59,55
Closure57,16,48,32
Closure58,5,7,2
Closure59,2015,5974,3959
Closure60,22,29,7
Closure61,25,115,90
Closure62,1,4,3
Closure63,1,4,3
Closure64,532,1556,1024
Closure65,96,71,-25
Closure66,1188,2781,1593
Closure67,179,223,44
Closure68,5,3,-2
Closure69,942,2435,1493
Closure70,934,2674,1740
Closure71,397,383,-14
Closure72,293,241,-52
Closure73,379,1355,976
Closure74,608,71,-537
Closure75,9,8,-1
Closure76,100,116,16
Closure77,1068,1329,261
Closure78,1749,1,-1748
Closure79,7,49,42
Closure80,1,20,19
Closure81,66,137,71
Closure82,258,599,341
Closure83,47,10,-37
Closure84,98,172,74
Closure85,29,162,133
Closure86,1,2,1
Closure87,36,150,114
Closure88,24,69,45
Closure89,157,164,7
Closure90,13,46,33
Closure91,721,284,-437
Closure92,38,85,47
Closure93,38,85,47
Closure94,243,4,-239
Closure95,592,1640,1048
Closure96,41,424,383
Closure97,265,1,-264
Closure98,43,425,382
Closure99,174,22,-152
Closure100,1,7,6
Closure101,380,2775,2395
Closure102,1909,4752,2843
Closure103,25,290,265
Closure104,14,13,-1
Closure105,109,7,-102
Closure106,1,26,25
Closure107,51,132,81
Closure108,36,237,201
Closure109,4,33,29
Closure110,8,2,-6
Closure111,1,1,0
Closure112,668,89,-579
Closure113,3,17,14
Closure114,244,215,-29
Closure115,44,8,-36
Closure116,17,14,-3
Closure117,142,279,137
Closure118,57,2,-55
Closure120,3,285,282
Closure121,365,388,23
Closure122,2,9,7
Closure123,251,219,-32
Closure124,4,10,6
Closure125,331,563,232
Closure126,82,5,-77
Closure127,41,200,159
Closure128,23,133,110
Closure129,610,2329,1719
Closure130,164,545,381
Closure131,162,340,178
Closure132,14,80,66
Closure133,57,597,540
Lang1,3,3,0
Lang2,5,3,-2
Lang3,28,3,-25
Lang4,2,2,0
Lang5,3,1,-2
Lang6,22,98,76
Lang7,1,122,121
Lang8,2,8,6
Lang9,115,92,-23
Lang10,10,48,38
Lang11,6,3,-3
Lang12,1,5,4
Lang13,1,5,4
Lang14,1,4,3
Lang15,7,191,184
Lang16,43,27,-16
Lang17,7,102,95
Lang18,10,41,31
Lang19,1,8,7
Lang20,2,8,6
Lang21,1,2,1
Lang22,22,26,4
Lang24,18,64,46
Lang26,45,7,-38
Lang27,31,127,96
Lang28,2,3,1
Lang30,1,8,7
Lang31,3,4,1
Lang32,12,26,14
Lang33,3,7,4
Lang34,26,61,35
Lang35,2,2,0
Lang36,11,42,31
Lang37,1,6,5
Lang38,1,3,2
Lang39,34,27,-7
Lang40,1,2,1
Lang41,2,6,4
Lang42,6,13,7
Lang43,6,6,0
Lang44,2,3,1
Lang45,16,10,-6
Lang46,1,1,0
Lang47,38,5,-33
Lang48,3,2,-1
Lang49,1,1,0
Lang50,50,8,-42
Lang53,32,16,-16
Lang54,7,3,-4
Lang55,1,7,6
Lang57,3,6,3
Lang58,3,20,17
Lang59,1,6,5
Lang60,4,2,-2
Lang61,2,21,19
Lang62,12,4,-8
Lang63,3,1,-2
Lang64,4,4,0
Lang65,3,7,4
Math1,21,11,-10
Math2,41,44,3
Math3,5,3,-2
Math4,100,17,-83
Math5,1,1,0
Math6,139,170,31
Math7,57,42,-15
Math8,7,4,-3
Math9,1,1,0
Math10,77,12,-65
Math11,26,31,5
Math13,61,159,98
Math14,28,99,71
Math15,72,211,139
Math16,121,214,93
Math17,32,258,226
Math18,180,14,-166
Math19,109,56,-53
Math20,2,598,596
Math21,9,41,32
Math22,1,1,0
Math23,1,148,147
Math24,20,150,130
Math25,3,1,-2
Math26,137,38,-99
Math27,1,1,0
Math28,10,12,2
Math29,2,6,4
Math30,90,41,-49
Math31,32,101,69
Math32,1,4,3
Math33,60,44,-16
Math34,6,3,-3
Math35,10,3,-7
Math36,316,2,-314
Math37,153,6,-147
Math38,11,5,-6
Math39,93,117,24
Math40,101,33,-68
Math41,29,43,14
Math42,49,72,23
Math43,23,62,39
Math44,42,14,-28
Math45,1,1,0
Math46,152,1,-151
Math47,1,2,1
Math48,15,355,340
Math49,421,7,-414
Math50,1,1,0
Math51,12,30,18
Math52,8,22,14
Math53,1,1,0
Math54,309,306,-3
Math55,2,1,-1
Math56,3,20,17
Math57,18,4,-14
Math58,311,545,234
Math59,392,2,-390
Math60,12,36,24
Math61,133,1,-132
Math62,49,128,79
Math63,1,1,0
Math64,3,143,140
Math65,44,41,-3
Math66,7,81,74
Math67,222,8,-214
Math68,4,127,123
Math69,49,44,-5
Math70,1,1,0
Math71,1,1,0
Math72,25,1,-24
Math73,4,1,-3
Math74,182,777,595
Math75,1,1,0
Math76,35,99,64
Math77,1,19,18
Math78,5,117,112
Math79,6,29,23
Math80,5,14,9
Math81,1,10,9
Math82,40,151,111
Math83,16,40,24
Math84,2,45,43
Math85,19,77,58
Math86,14,71,57
Math87,5,115,110
Math88,1,1,0
Math89,1,1,0
Math90,3,3,0
Math91,5,1,-4
Math92,1,2,1
Math93,2,2,0
Math94,7,6,-1
Math95,1,15,14
Math96,7,5,-2
Math97,1,1,0
Math98,3,4,1
Math99,2,4,2
Math100,155,9,-146
Math101,17,12,-5
Math102,4,3,-1
Math103,13,32,19
Math105,3,25,22
Math106,66,10,-56
Mockito1,2,2,0
Mockito2,248,3,-245
Mockito3,34,1,-33
Mockito4,5,5,0
Mockito5,4060,4060,0
Mockito6,44,1,-43
Mockito7,47,50,3
Mockito8,49,31,-18
Mockito9,1827,1827,0
Mockito10,8,12,4
Mockito11,1,1,0
Mockito12,12,2,-10
Mockito13,45,85,40
Mockito14,42,96,54
Mockito15,51,178,127
Mockito16,6,4,-2
Mockito17,1,4,3
Mockito18,48,5,-43
Mockito19,11,12,1
Mockito20,44,71,27
Mockito21,31,1,-30
Mockito22,53,11,-42
Mockito23,87,282,195
Mockito24,2,5,3
Mockito25,10,62,52
Mockito26,2988,-1,-1
Mockito27,39,42,3
Mockito28,31,198,167
Mockito29,11,31,20
Mockito30,1,1,0
Mockito31,3,2,-1
Mockito32,37,2,-35
Mockito33,57,82,25
Mockito34,35,51,16
Mockito35,4,1,-3
Mockito36,3,4,1
Mockito37,160,4,-156
Mockito38,3,2,-1
Time1,1,2,1
Time2,10,3,-7
Time3,83,1,-82
Time4,5,30,25
Time5,1,26,25
Time6,202,3,-199
Time7,4,16,12
Time8,20,24,4
Time9,8,3,-5
Time10,14,197,183
Time11,323,448,125
Time12,32,4,-28
Time13,8,19,11
Time14,1,5,4
Time15,3,2,-1
Time16,402,7,-395
Time17,1,5,4
Time18,3,3,0
Time19,38,620,582
Time20,465,942,477
Time21,9,33,24
Time22,12,16,4
Time23,10,41,31
Time24,164,466,302
Time25,53,306,253
Time26,64,396,332
Time27,92,346,254
