Project,MinRank1,MinRank2,Difference
Chart1,4,1,-3
Chart2,49,34,-15
Chart3,5,2,-3
Chart4,30,192,162
Chart5,1,5,4
Chart6,16,96,80
Chart7,16,28,12
Chart8,4,3,-1
Chart9,3,6,3
Chart10,1,1,0
Chart11,1,2,1
Chart12,120,41,-79
Chart13,79,1,-78
Chart14,112,1,-111
Chart15,5,8,3
Chart16,12,1,-11
Chart17,1,1,0
Chart18,1,1,0
Chart19,21,1,-20
Chart20,4,6,2
Chart21,13,3,-10
Chart22,1,1,0
Chart24,2,1,-1
Chart25,1,12,11
Chart26,8,1,-7
Closure1,17,36,19
Closure2,76,86,10
Closure3,51,41,-10
Closure4,60,1,-59
Closure5,150,1,-149
Closure6,1888,1,-1887
Closure7,47,64,17
Closure8,46,3,-43
Closure9,1,1,0
Closure10,8,222,214
Closure11,2,3,1
Closure12,1,332,331
Closure13,1396,2227,831
Closure14,12,1,-11
Closure15,576,108,-468
Closure16,61,126,65
Closure17,449,1,-448
Closure18,46,506,460
Closure19,9,25,16
Closure20,161,36,-125
Closure21,36,1,-35
Closure22,4,1,-3
Closure23,119,7,-112
Closure24,16,1,-15
Closure25,67,32,-35
Closure26,2175,15,-2160
Closure27,5,5,0
Closure29,216,22,-194
Closure30,85,143,58
Closure31,33,294,261
Closure32,128,1,-127
Closure33,38,18,-20
Closure34,22,2,-20
Closure35,298,75,-223
Closure36,99,53,-46
Closure37,52,289,237
Closure38,12,1,-11
Closure39,9,1,-8
Closure40,357,1,-356
Closure41,998,382,-616
Closure42,98,3,-95
Closure43,131,177,46
Closure44,57,154,97
Closure45,201,22,-179
Closure46,95,1,-94
Closure47,802,4,-798
Closure48,282,2,-280
Closure49,21,109,88
Closure50,20,3,-17
Closure51,1,1,0
Closure52,18,98,80
Closure53,152,53,-99
Closure54,291,40,-251
Closure55,92,33,-59
Closure56,1,23,22
Closure57,18,40,22
Closure58,63,44,-19
Closure59,491,881,390
Closure60,199,70,-129
Closure61,18,80,62
Closure62,1,1,0
Closure63,1,1,0
Closure64,171,604,433
Closure65,198,46,-152
Closure66,33,6,-27
Closure67,30,8,-22
Closure68,180,4,-176
Closure69,391,508,117
Closure70,93,1,-92
Closure71,200,1,-199
Closure72,149,207,58
Closure73,17,1,-16
Closure74,621,5,-616
Closure75,210,24,-186
Closure76,54,4,-50
Closure77,348,5,-343
Closure78,1765,9,-1756
Closure79,62,101,39
Closure80,1,97,96
Closure81,10,3,-7
Closure82,372,2336,1964
Closure83,9,1,-8
Closure84,20,8,-12
Closure85,14,5,-9
Closure86,2,28,26
Closure87,9,78,69
Closure88,39,1,-38
Closure89,27,7,-20
Closure90,76,19,-57
Closure91,411,133,-278
Closure92,28,2,-26
Closure93,33,2,-31
Closure94,1049,19,-1030
Closure95,443,1070,627
Closure96,1,51,50
Closure97,714,88,-626
Closure98,1,70,69
Closure99,31,2,-29
Closure100,1,18,17
Closure101,576,2030,1454
Closure102,510,4087,3577
Closure103,10,657,647
Closure104,7,3,-4
Closure105,473,14,-459
Closure106,1,2,1
Closure107,18,7,-11
Closure108,19,20,1
Closure109,1,9,8
Closure110,113,17,-96
Closure111,48,90,42
Closure112,1536,131,-1405
Closure113,2,3,1
Closure114,69,12,-57
Closure115,69,3,-66
Closure116,190,115,-75
Closure117,41,15,-26
Closure118,947,51,-896
Closure120,1,702,701
Closure121,278,23,-255
Closure122,2,1,-1
Closure123,161,138,-23
Closure124,6,32,26
Closure125,91,50,-41
Closure126,687,1,-686
Closure127,33,14,-19
Closure128,2,4,2
Closure129,190,637,447
Closure130,13,64,51
Closure131,57,9,-48
Closure132,35,55,20
Closure133,1,68,67
Lang1,1,1,0
Lang2,14,15,1
Lang3,28,2,-26
Lang4,6,1,-5
Lang5,2,1,-1
Lang6,6,14,8
Lang7,1,10,9
Lang8,2,4,2
Lang9,55,41,-14
Lang10,3,31,28
Lang11,8,10,2
Lang12,1,7,6
Lang13,1,2,1
Lang14,1,1,0
Lang15,1,1,0
Lang16,33,16,-17
Lang17,5,13,8
Lang18,13,44,31
Lang19,1,1,0
Lang20,1,1,0
Lang21,1,1,0
Lang22,12,1,-11
Lang24,21,45,24
Lang26,20,1,-19
Lang27,21,1,-20
Lang28,2,2,0
Lang30,2,13,11
Lang31,3,2,-1
Lang32,12,4,-8
Lang33,2,1,-1
Lang34,14,1,-13
Lang35,2,2,0
Lang36,10,19,9
Lang37,1,2,1
Lang38,5,1,-4
Lang39,23,5,-18
Lang40,1,1,0
Lang41,1,5,4
Lang42,5,12,7
Lang43,5,12,7
Lang44,5,13,8
Lang45,20,22,2
Lang46,1,1,0
Lang47,24,3,-21
Lang48,3,1,-2
Lang49,1,1,0
Lang50,53,21,-32
Lang53,33,38,5
Lang54,4,2,-2
Lang55,1,1,0
Lang57,1,1,0
Lang58,2,3,1
Lang59,3,4,1
Lang60,6,1,-5
Lang61,9,40,31
Lang62,8,4,-4
Lang63,3,1,-2
Lang64,4,1,-3
Lang65,2,8,6
Math1,12,4,-8
Math2,32,16,-16
Math3,9,11,2
Math4,67,9,-58
Math5,2,2,0
Math6,37,133,96
Math7,16,2,-14
Math8,3,1,-2
Math9,3,4,1
Math10,114,15,-99
Math11,23,55,32
Math13,32,53,21
Math14,14,52,38
Math15,11,22,11
Math16,70,1,-69
Math17,6,80,74
Math18,191,35,-156
Math19,11,32,21
Math20,1,608,607
Math21,9,42,33
Math22,1,1,0
Math23,1,54,53
Math24,12,55,43
Math25,1,2,1
Math26,4,5,1
Math27,1,1,0
Math28,26,9,-17
Math29,2,7,5
Math30,32,4,-28
Math31,40,40,0
Math32,1,13,12
Math33,20,3,-17
Math34,5,1,-4
Math35,7,5,-2
Math36,21,4,-17
Math37,139,10,-129
Math38,24,7,-17
Math39,71,86,15
Math40,71,2,-69
Math41,28,14,-14
Math42,26,19,-7
Math43,8,10,2
Math44,14,142,128
Math45,1,2,1
Math46,153,2,-151
Math47,9,2,-7
Math48,4,87,83
Math49,419,17,-402
Math50,1,1,0
Math51,3,8,5
Math52,5,2,-3
Math53,1,1,0
Math54,127,12,-115
Math55,2,1,-1
Math56,2,6,4
Math57,4,10,6
Math58,247,307,60
Math59,514,1,-513
Math60,8,18,10
Math61,1,1,0
Math62,16,12,-4
Math63,1,1,0
Math64,1,163,162
Math65,90,1,-89
Math66,6,91,85
Math67,13,6,-7
Math68,5,68,63
Math69,22,6,-16
Math70,1,1,0
Math71,1,36,35
Math72,37,1,-36
Math73,15,4,-11
Math74,128,591,463
Math75,1,3,2
Math76,21,55,34
Math77,3,1,-2
Math78,4,45,41
Math79,8,28,20
Math80,4,1,-3
Math81,1,5,4
Math82,29,46,17
Math83,9,1,-8
Math84,52,1,-51
Math85,7,22,15
Math86,4,15,11
Math87,4,36,32
Math88,1,1,0
Math89,1,1,0
Math90,3,3,0
Math91,20,2,-18
Math92,1,1,0
Math93,1,2,1
Math94,5,9,4
Math95,1,4,3
Math96,5,2,-3
Math97,1,1,0
Math98,3,7,4
Math99,5,2,-3
Math100,155,5,-150
Math101,12,6,-6
Math102,6,2,-4
Math103,7,14,7
Math105,2,13,11
Math106,61,4,-57
Mockito1,7,17,10
Mockito2,201,3,-198
Mockito3,138,1,-137
Mockito4,11,1,-10
Mockito6,71,21,-50
Mockito7,22,29,7
Mockito8,43,6,-37
Mockito9,81,1,-80
Mockito10,18,14,-4
Mockito11,1,1,0
Mockito12,7,7,0
Mockito13,22,34,12
Mockito14,15,9,-6
Mockito15,23,102,79
Mockito16,11,4,-7
Mockito17,3,2,-1
Mockito18,20,15,-5
Mockito19,4,10,6
Mockito20,25,90,65
Mockito21,15,3,-12
Mockito22,19,10,-9
Mockito23,33,4,-29
Mockito24,7,1,-6
Mockito25,7,1,-6
Mockito26,51,94,43
Mockito27,28,14,-14
Mockito28,14,183,169
Mockito29,4,1,-3
Mockito30,1,1,0
Mockito31,8,5,-3
Mockito32,101,1,-100
Mockito33,37,93,56
Mockito34,12,2,-10
Mockito35,14,1,-13
Mockito36,19,4,-15
Mockito37,121,7,-114
Mockito38,2,3,1
Time1,6,13,7
Time2,37,3,-34
Time3,116,1,-115
Time4,30,6,-24
Time5,2,17,15
Time6,202,8,-194
Time7,12,20,8
Time8,40,12,-28
Time9,31,2,-29
Time10,12,55,43
Time11,339,550,211
Time12,138,15,-123
Time13,48,14,-34
Time14,2,1,-1
Time15,3,2,-1
Time16,894,16,-878
Time17,21,11,-10
Time18,86,23,-63
Time19,4,1,-3
Time20,166,22,-144
Time21,2,1,-1
Time22,61,83,22
Time23,5,31,26
Time24,132,387,255
Time25,65,236,171
Time26,70,304,234
Time27,48,173,125
