JSType#914,11.53393840789795
JSType#181,10.844367027282715
JSType#913,10.401179313659668
JSType#590,10.07470989227295
JSType#336,10.053938865661621
JSType#446,9.973633766174316
JSType#93,9.944812774658203
JSType#362,9.591137886047363
JSType#231,9.374781608581543
JSType#443,9.257221221923828
JSType#786,9.08902359008789
JSType#259,8.986567497253418
JSType#531,8.98494815826416
JSType#621,8.924107551574707
JSType#759,8.914443016052246
JSType#745,8.823450088500977
JSType#572,8.817837715148926
JSType#789,8.766754150390625
JSType#235,8.721257209777832
JSType#464,8.632792472839355
JSType#207,8.495549201965332
JSType#177,8.438733100891113
JSType#672,8.400471687316895
JSType#444,8.394885063171387
JSType#239,8.352171897888184
JSType#189,8.33444595336914
JSType#682,8.33046817779541
JSType#905,8.267544746398926
JSType#552,8.23987865447998
JSType#341,8.221617698669434
JSType#314,8.191732406616211
JSType#823,8.135396003723145
JSType#211,8.060256004333496
JSType#918,8.053849220275879
JSType#834,8.050704002380371
JSType#920,8.049572944641113
JSType#647,7.981181621551514
JSType#685,7.898975849151611
JSType#532,7.8986053466796875
JSType#842,7.8822760581970215
JSType#841,7.848503112792969
JSType#549,7.844001770019531
JSType#752,7.832393646240234
JSType#403,7.776857852935791
JSType#111,7.7502617835998535
JSType#487,7.697576999664307
JSType#603,7.689847469329834
JSType#275,7.550142765045166
JSType#529,7.498074531555176
JSType#347,7.440184116363525
JSType#223,7.424577236175537
JSType#455,7.417455673217773
JSType#263,7.384016513824463
JSType#901,7.350439548492432
JSType#782,7.347328186035156
JSType#705,7.295428276062012
JSType#219,7.275617599487305
JSType#290,7.274641990661621
JSType#168,7.211755752563477
JSType#306,7.178108215332031
JSType#623,7.1692214012146
JSType#554,7.0726637840271
JSType#291,7.071878433227539
JSType#680,7.017461776733398
JSType#475,6.997677326202393
JSType#156,6.996026515960693
JSType#669,6.965595245361328
JSType#171,6.961892127990723
JSType#707,6.960972309112549
JSType#379,6.925656795501709
JSType#670,6.914251804351807
JSType#152,6.897579193115234
JSType#807,6.881990432739258
JSType#371,6.867913722991943
JSType#473,6.858891010284424
JSType#530,6.807929039001465
JSType#884,6.807638645172119
JSType#180,6.804129123687744
JSType#485,6.777509689331055
JSType#671,6.733930587768555
