Project,now,before,Difference
Lang-32,13,1160,1147
Lang-24,23,64,41
Lang-40,1,2,1
Lang-4,3,20,17
Lang-19,1,20,19
Lang-35,2,2,0
Lang-50,25,3,-22
Lang-29,-1,-1,0
Lang-14,1,1289,1288
Lang-2,20,78,58
Lang-49,2,1,-1
Lang-47,64,134,70
Lang-5,2,6,4
Lang-16,44,1446,1402
Lang-3,32,1570,1538
Lang-11,7,20,13
Lang-6,19,2781,2762
Lang-13,2,5,3
Lang-23,-1,-1,0
Lang-17,18,1221,1203
Lang-18,10,223,213
Lang-63,3,1,-2
Lang-26,16,245,229
Lang-31,3,1585,1582
Lang-61,3,583,580
Lang-65,3,158,155
Lang-60,9,2,-7
Lang-52,-1,-1,0
Lang-53,33,158,125
Lang-51,-1,-1,0
Lang-58,3,937,934
Lang-1,4,1564,1560
Lang-59,2,96,94
Lang-22,23,229,206
Lang-39,34,47,13
Lang-56,-1,-1,0
Lang-28,2,10,8
Lang-41,1,121,120
Lang-21,1,2,1
Lang-43,5,6,1
Lang-45,17,10,-7
Lang-37,1,767,766
Lang-7,1,1471,1470
Lang-25,-1,-1,0
Lang-12,1,6,5
Lang-64,5,1093,1088
Lang-44,2,12,10
Lang-62,7,71,64
Lang-38,1,3,2
Lang-15,35,1910,1875
Lang-10,34,486,452
Lang-8,3,64,61
Lang-36,8,46,38
Lang-33,4,7,3
Lang-34,58,627,569
Lang-46,1,7,6
Lang-55,2,42,40
Lang-20,2,39,37
Lang-42,6,350,344
Lang-48,3,212,209
Lang-30,2,208,206
Lang-9,333,648,315
Lang-57,4,6,2
Lang-54,5,8,3
Lang-27,29,1353,1324
Time-24,118,5554,5436
Time-4,7,4327,4320
Time-19,44,5379,5335
Time-14,5,2448,2443
Time-2,25,1988,1963
Time-5,3,1772,1769
Time-16,673,1687,1014
Time-3,73,1567,1494
Time-11,219,3411,3192
Time-6,148,14,-134
Time-13,19,2684,2665
Time-23,8,1301,1293
Time-17,4,639,635
Time-18,33,2268,2235
Time-26,110,2097,1987
Time-1,2,1230,1228
Time-22,14,2791,2777
Time-21,1,21,20
Time-7,11,3795,3784
Time-25,187,5329,5142
Time-12,20,3,-17
Time-15,3,104,101
Time-10,13,4378,4365
Time-8,35,1233,1198
Time-20,422,1551,1129
Time-9,51,1192,1141
Time-27,67,4502,4435
Math-69,31,1422,1391
Math-32,1,4,3
Math-73,5,1,-4
Math-24,30,1977,1947
Math-40,91,1514,1423
Math-4,60,2098,2038
Math-91,2,1,-1
Math-74,282,2028,1746
Math-106,82,50,-32
Math-19,98,1669,1571
Math-35,12,110,98
Math-78,10,366,356
Math-103,10,191,181
Math-50,1,1,0
Math-29,2,6,4
Math-87,17,1640,1623
Math-14,57,4603,4546
Math-81,1,2086,2085
Math-2,34,1777,1743
Math-49,752,753,1
Math-47,17,3,-14
Math-92,1,6,5
Math-86,61,406,345
Math-66,256,710,454
Math-75,1,1,0
Math-82,100,1804,1704
Math-76,31,1798,1767
Math-93,1,7,6
Math-5,1,1,0
Math-67,206,8,-198
Math-16,348,1139,791
Math-3,5,257,252
Math-11,20,4295,4275
Math-6,47,170,123
Math-13,96,5559,5463
Math-23,1,1880,1879
Math-17,25,648,623
Math-18,70,1579,1509
Math-63,1,1,0
Math-26,97,1858,1761
Math-31,28,587,559
Math-61,102,1,-101
Math-77,6,19,13
Math-65,66,41,-25
Math-60,6,67,61
Math-52,6,51,45
Math-53,1,697,696
Math-51,8,2216,2208
Math-58,393,2083,1690
Math-97,1,99,98
Math-1,30,30,0
Math-59,368,2,-366
Math-22,1,1,0
Math-39,82,2042,1960
Math-100,170,329,159
Math-56,1,20,19
Math-28,6,3020,3014
Math-41,30,1265,1235
Math-21,8,1901,1893
Math-96,5,107,102
Math-43,51,2092,2041
Math-68,11,209,198
Math-45,1,1067,1066
Math-37,154,4,-150
Math-83,9,1662,1653
Math-7,65,1451,1386
Math-25,2,455,453
Math-85,14,282,268
Math-90,3,54,51
Math-89,1,1,0
Math-95,1,145,144
Math-12,-1,-1,0
Math-88,1,1590,1589
Math-64,27,177,150
Math-101,15,71,56
Math-71,1,1,0
Math-99,6,4,-2
Math-105,5,68,63
Math-44,120,1739,1619
Math-62,49,150,101
Math-94,8,204,196
Math-84,10,123,113
Math-79,2,343,341
Math-38,10,5,-5
Math-15,91,2364,2273
Math-10,118,479,361
Math-98,9,246,237
Math-102,3,3,0
Math-8,10,4,-6
Math-36,26,24,-2
Math-33,30,2967,2937
Math-72,5,1,-4
Math-104,-1,-1,0
Math-34,7,46,39
Math-46,112,3,-109
Math-80,8,14,6
Math-55,1,1304,1303
Math-20,1,4161,4160
Math-42,29,3005,2976
Math-48,10,2589,2579
Math-30,19,433,414
Math-9,1,1,0
Math-57,5,2017,2012
Math-54,111,1,-110
Math-27,1,22,21
Math-70,1,1,0
Chart-24,2,3,1
Chart-4,80,22992,22912
Chart-19,18,1,-17
Chart-14,134,6,-128
Chart-2,52,1010,958
Chart-5,1,137,136
Chart-16,6,1,-5
Chart-3,3,367,364
Chart-11,1,142,141
Chart-6,24,650,626
Chart-13,86,47,-39
Chart-23,-1,-1,0
Chart-17,1,626,625
Chart-18,1,3,2
Chart-26,104,134,30
Chart-1,11,4997,4986
Chart-22,1,12,11
Chart-21,10,3,-7
Chart-7,32,435,403
Chart-25,154,2640,2486
Chart-12,117,2328,2211
Chart-15,11,5674,5663
Chart-10,1,3,2
Chart-8,4,116,112
Chart-20,6,448,442
Chart-9,5,411,406
Mockito-32,77,444,367
Mockito-24,10,796,786
Mockito-4,17,5,-12
Mockito-19,11,658,647
Mockito-35,5,85,80
Mockito-29,9,730,721
Mockito-14,29,868,839
Mockito-2,259,1191,932
Mockito-5,3066,2952,-114
Mockito-16,7,197,190
Mockito-3,83,1216,1133
Mockito-11,1,93,92
Mockito-6,24,1,-23
Mockito-13,30,1030,1000
Mockito-23,24,915,891
Mockito-17,1,385,384
Mockito-18,7,647,640
Mockito-26,-1,-1,0
Mockito-31,8,141,133
Mockito-1,7,2,-5
Mockito-22,11,608,597
Mockito-28,101,853,752
Mockito-21,5,399,394
Mockito-37,94,810,716
Mockito-7,17,1111,1094
Mockito-25,6,1261,1255
Mockito-12,5,2,-3
Mockito-38,7,647,640
Mockito-15,88,859,771
Mockito-10,11,872,861
Mockito-8,73,156,83
Mockito-36,16,1019,1003
Mockito-33,81,1120,1039
Mockito-34,32,1590,1558
Mockito-20,170,163,-7
Mockito-30,1,204,203
Mockito-9,27,1076,1049
Mockito-27,37,590,553
Closure-69,375,11783,11408
Closure-127,64,9473,9409
Closure-32,211,7508,7297
Closure-119,-1,-1,0
Closure-73,61,9280,9219
Closure-24,6,1,-5
Closure-40,217,11391,11174
Closure-120,2,10121,10119
Closure-4,108,11222,11114
Closure-91,318,11997,11679
Closure-74,235,8071,7836
Closure-109,1,2804,2803
Closure-106,3,26,23
Closure-19,5,1,-4
Closure-35,153,5691,5538
Closure-78,46,1,-45
Closure-103,10,10288,10278
Closure-122,9,1599,1590
Closure-50,12,6829,6817
Closure-29,272,18968,18696
Closure-87,12,8924,8912
Closure-133,5,4229,4224
Closure-14,16,6287,6271
Closure-81,37,3041,3004
Closure-2,52,5968,5916
Closure-49,188,14368,14180
Closure-107,31,23500,23469
Closure-47,972,336,-636
Closure-126,267,5,-262
Closure-92,84,5866,5782
Closure-86,14,5505,5491
Closure-66,334,12718,12384
Closure-75,122,8,-114
Closure-82,2234,14561,12327
Closure-130,108,16546,16438
Closure-76,33,5796,5763
Closure-123,90,9114,9024
Closure-93,84,5879,5795
Closure-5,103,9551,9448
Closure-67,113,9850,9737
Closure-16,61,11567,11506
Closure-3,80,11851,11771
Closure-11,3,14008,14005
Closure-6,189,1,-188
Closure-121,189,14822,14633
Closure-13,3088,24214,21126
Closure-23,30,8,-22
Closure-113,1,7843,7842
Closure-17,564,6665,6101
Closure-124,8,8857,8849
Closure-108,19,12844,12825
Closure-18,488,17361,16873
Closure-63,2,40,38
Closure-26,1875,5,-1870
Closure-31,379,16568,16189
Closure-61,18,9300,9282
Closure-77,333,188,-145
Closure-65,233,13,-220
Closure-132,26,7561,7535
Closure-60,422,9727,9305
Closure-52,16,5924,5908
Closure-53,37,7967,7930
Closure-51,39,10526,10487
Closure-58,7,5694,5687
Closure-97,29,1,-28
Closure-1,266,21998,21732
