Project,now,before,Difference
Chart1,33,42,9
Chart2,84,92,8
Chart3,7,3,-4
Chart4,77,660,583
Chart5,6,8,2
Chart6,98,104,6
Chart7,77,81,4
Chart8,7,1,-6
Chart9,15,14,-1
Chart10,3,3,0
Chart11,3,5,2
Chart12,18,13,-5
Chart13,79,47,-32
Chart14,25,6,-19
Chart15,5,29,24
Chart16,3,2,-1
Chart17,1,2,1
Chart18,1,3,2
Chart19,4,1,-3
Chart20,7,5,-2
Chart21,3,3,0
Chart22,2,22,20
Chart24,1,3,2
Chart25,2,154,152
Chart26,32,666,634
Closure1,658,870,212
Closure2,38,37,-1
Closure3,306,279,-27
Closure4,10,192,182
Closure5,77,154,77
Closure6,5,1,-4
Closure7,44,2,-42
Closure8,110,123,13
Closure9,2,1,-1
Closure10,48,215,167
Closure11,500,1147,647
Closure12,970,1081,111
Closure13,5637,5651,14
Closure14,11,5,-6
Closure15,55,185,130
Closure16,154,208,54
Closure17,11,76,65
Closure18,1743,2060,317
Closure19,14,1,-13
Closure20,54,2,-52
Closure21,8,3,-5
Closure22,12,1,-11
Closure23,63,8,-55
Closure24,1,1,0
Closure25,129,107,-22
Closure26,81,16,-65
Closure27,6,1,-5
Closure29,277,536,259
Closure30,121,242,121
Closure31,1361,1664,303
Closure32,115,43,-72
Closure33,395,510,115
Closure34,268,230,-38
Closure35,66,6,-60
Closure36,411,1062,651
Closure37,884,1226,342
Closure38,349,345,-4
Closure39,29,19,-10
Closure40,89,120,31
Closure41,595,695,100
Closure42,1,1,0
Closure43,254,506,252
Closure44,723,778,55
Closure45,238,280,42
Closure46,7,13,6
Closure47,6,160,154
Closure48,289,389,100
Closure49,1573,1734,161
Closure50,107,94,-13
Closure51,308,326,18
Closure52,33,116,83
Closure53,47,47,0
Closure54,132,56,-76
Closure55,308,329,21
Closure56,2,65,63
Closure57,78,25,-53
Closure58,1,7,6
Closure59,5966,6782,816
Closure60,231,21,-210
Closure61,117,143,26
Closure62,1,4,3
Closure63,1,4,3
Closure64,235,1484,1249
