Project,now,before,Difference
Chart1,1,1,0
Chart2,44,38,-6
Chart3,1,3,2
Chart4,69,153,84
Chart5,6,8,2
Chart6,79,94,15
Chart7,33,31,-2
Chart8,3,7,4
Chart9,5,8,3
Chart10,1,1,0
Chart11,1,1,0
Chart12,37,36,-1
Chart13,1,1,0
Chart14,10,1,-9
Chart15,9,19,10
Chart16,1,1,0
Chart17,1,1,0
Chart18,1,2,1
Chart19,3,1,-2
Chart20,7,6,-1
Chart21,5,3,-2
Chart22,1,2,1
Chart24,2,1,-1
Chart25,1,3,2
Chart26,1,1,0
Closure1,3,37,34
Closure2,58,96,38
Closure3,25,42,17
Closure4,1,1,0
Closure5,5,1,-4
Closure6,1,1,0
Closure7,59,93,34
Closure8,2,3,1
Closure9,1,1,0
Closure10,61,195,134
Closure11,1,3,2
Closure12,4,199,195
Closure13,3115,3272,157
Closure14,1,1,0
Closure15,82,66,-16
Closure16,66,137,71
Closure17,1,1,0
Closure18,70,205,135
Closure19,25,27,2
Closure20,39,53,14
Closure21,1,1,0
Closure22,1,1,0
Closure23,60,71,11
Closure24,1,1,0
Closure25,31,20,-11
Closure26,31,17,-14
Closure27,5,5,0
Closure29,23,20,-3
Closure30,146,163,17
Closure31,133,235,102
Closure32,1,1,0
Closure33,5,19,14
Closure34,4,1,-3
Closure35,155,143,-12
Closure36,56,64,8
Closure37,306,346,40
Closure38,1,1,0
Closure39,3,5,2
Closure40,2,1,-1
Closure41,570,571,1
Closure42,2,6,4
Closure43,113,168,55
Closure44,111,130,19
Closure45,32,30,-2
Closure46,1,1,0
Closure47,5,5,0
Closure48,2,2,0
Closure49,7,6,-1
Closure50,5,3,-2
Closure51,1,1,0
Closure52,30,73,43
Closure53,50,67,17
Closure54,66,72,6
Closure55,24,36,12
Closure56,4,25,21
Closure57,23,34,11
Closure58,22,42,20
Closure59,1550,1687,137
Closure60,33,53,20
Closure61,33,41,8
Closure62,1,1,0
Closure63,1,1,0
Closure64,348,410,62
Closure65,32,29,-3
Closure66,2,4,2
Closure67,8,8,0
Closure68,14,7,-7
Closure69,421,482,61
Closure70,1,1,0
Closure71,1,1,0
Closure72,142,210,68
Closure73,1,1,0
Closure74,2,1,-1
Closure75,40,42,2
Closure76,3,6,3
Closure77,46,29,-17
Closure78,35,21,-14
Closure79,86,111,25
Closure80,3,150,147
Closure81,5,12,7
Closure82,1458,1825,367
Closure83,1,1,0
Closure84,8,17,9
Closure85,6,8,2
Closure86,1,1,0
Closure87,46,55,9
Closure88,2,1,-1
Closure89,9,10,1
Closure90,24,34,10
Closure91,167,165,-2
Closure92,2,1,-1
Closure93,2,1,-1
Closure94,28,26,-2
Closure95,1026,1154,128
Closure96,2,63,61
Closure97,81,69,-12
Closure98,2,47,45
Closure99,6,4,-2
Closure100,1,7,6
Closure101,1515,1850,335
Closure102,2438,3413,975
Closure103,269,569,300
Closure104,1,3,2
Closure105,45,38,-7
Closure106,1,2,1
Closure107,1,4,3
Closure108,18,19,1
Closure109,3,19,16
Closure110,31,33,2
Closure111,95,134,39
Closure112,158,139,-19
Closure113,1,3,2
Closure114,10,12,2
Closure115,3,3,0
Closure116,61,84,23
Closure117,1,3,2
Closure118,60,49,-11
Closure120,100,552,452
Closure121,32,28,-4
Closure122,1,1,0
Closure123,92,112,20
Closure124,25,37,12
Closure125,22,50,28
Closure126,3,1,-2
Closure127,8,15,7
Closure128,2,4,2
Closure129,445,612,167
Closure130,32,59,27
Closure131,7,7,0
Closure132,20,71,51
Closure133,8,64,56
Lang1,2,1,-1
Lang2,17,16,-1
Lang3,2,2,0
Lang4,4,1,-3
Lang5,1,1,0
Lang6,15,16,1
Lang7,7,10,3
Lang8,1,1,0
Lang9,48,47,-1
Lang10,15,35,20
Lang11,9,8,-1
Lang12,3,2,-1
Lang13,2,2,0
Lang14,1,1,0
Lang15,1,1,0
Lang16,35,33,-2
Lang17,12,13,1
Lang18,38,43,5
Lang19,1,2,1
Lang20,1,1,0
Lang21,1,1,0
Lang22,1,1,0
Lang24,17,40,23
Lang26,4,5,1
Lang27,2,1,-1
Lang28,2,3,1
Lang30,5,9,4
Lang31,2,1,-1
Lang32,10,6,-4
Lang33,2,1,-1
Lang34,3,1,-2
Lang35,3,3,0
Lang36,28,35,7
Lang37,1,1,0
