Project,now,before,Difference
Chart1,1,1,0
Chart2,47,38,-9
Chart3,1,3,2
Chart4,52,153,101
Chart5,4,8,4
Chart6,55,94,39
Chart7,35,31,-4
Chart8,3,7,4
Chart9,3,8,5
Chart10,1,1,0
Chart11,1,1,0
Chart12,42,36,-6
Chart13,5,1,-4
Chart14,12,1,-11
Chart15,6,19,13
Chart16,1,1,0
Chart17,1,1,0
Chart18,1,2,1
Chart19,5,1,-4
Chart20,8,6,-2
Chart21,6,3,-3
Chart22,1,2,1
Chart24,2,1,-1
Chart25,1,3,2
Chart26,1,1,0
Closure1,4,37,33
Closure2,47,96,49
Closure3,18,42,24
Closure4,1,1,0
Closure5,8,1,-7
Closure6,2,1,-1
Closure7,44,93,49
Closure8,2,3,1
Closure9,1,1,0
Closure10,40,195,155
Closure11,1,3,2
Closure12,1,199,198
Closure13,2974,3272,298
Closure14,1,1,0
Closure15,98,66,-32
Closure16,65,137,72
Closure17,1,1,0
Closure18,24,205,181
Closure19,16,27,11
Closure20,38,53,15
Closure21,1,1,0
Closure22,1,1,0
Closure23,57,71,14
Closure24,1,1,0
Closure25,16,20,4
Closure26,52,17,-35
Closure27,5,5,0
Closure29,26,20,-6
Closure30,141,163,22
Closure31,64,235,171
Closure32,1,1,0
Closure33,8,19,11
Closure34,4,1,-3
Closure35,177,143,-34
Closure36,53,64,11
Closure37,272,346,74
Closure38,1,1,0
Closure39,2,5,3
Closure40,2,1,-1
Closure41,590,571,-19
Closure42,5,6,1
Closure43,78,168,90
Closure44,101,130,29
Closure45,34,30,-4
Closure46,1,1,0
Closure47,8,5,-3
Closure48,3,2,-1
Closure49,12,6,-6
Closure50,4,3,-1
Closure51,1,1,0
Closure52,16,73,57
Closure53,49,67,18
Closure54,73,72,-1
Closure55,17,36,19
Closure56,1,25,24
Closure57,18,34,16
Closure58,15,42,27
Closure59,1456,1687,231
Closure60,26,53,27
Closure61,31,41,10
Closure62,1,1,0
Closure63,1,1,0
Closure64,312,410,98
Closure65,36,29,-7
Closure66,3,4,1
Closure67,5,8,3
Closure68,27,7,-20
Closure69,390,482,92
Closure70,1,1,0
Closure71,1,1,0
Closure72,103,210,107
Closure73,1,1,0
Closure74,4,1,-3
Closure75,49,42,-7
Closure76,5,6,1
Closure77,53,29,-24
Closure78,50,21,-29
Closure79,69,111,42
Closure80,1,150,149
Closure81,6,12,6
Closure82,1209,1825,616
Closure83,2,1,-1
Closure84,7,17,10
Closure85,5,8,3
Closure86,1,1,0
Closure87,17,55,38
Closure88,2,1,-1
Closure89,5,10,5
Closure90,27,34,7
Closure91,171,165,-6
Closure92,2,1,-1
Closure93,2,1,-1
Closure94,37,26,-11
Closure95,966,1154,188
Closure96,1,63,62
Closure97,106,69,-37
Closure98,1,47,46
Closure99,8,4,-4
Closure100,1,7,6
Closure101,1279,1850,571
Closure102,1709,3413,1704
Closure103,112,569,457
Closure104,1,3,2
Closure105,50,38,-12
Closure106,1,2,1
Closure107,1,4,3
Closure108,20,19,-1
Closure109,1,19,18
Closure110,28,33,5
Closure111,68,134,66
Closure112,189,139,-50
Closure113,1,3,2
Closure114,5,12,7
Closure115,3,3,0
Closure116,55,84,29
Closure117,1,3,2
Closure118,75,49,-26
Closure120,33,552,519
Closure121,33,28,-5
Closure122,1,1,0
Closure123,78,112,34
Closure124,15,37,22
Closure125,16,50,34
Closure126,4,1,-3
Closure127,5,15,10
Closure128,1,4,3
Closure129,381,612,231
Closure130,14,59,45
Closure131,5,7,2
Closure132,12,71,59
Closure133,2,64,62
Lang1,1,1,0
Lang2,18,16,-2
Lang3,5,2,-3
Lang4,5,1,-4
Lang5,1,1,0
Lang6,13,16,3
Lang7,6,10,4
Lang8,1,1,0
Lang9,48,47,-1
Lang10,9,35,26
Lang11,9,8,-1
Lang12,2,2,0
Lang13,1,2,1
Lang14,1,1,0
Lang15,1,1,0
Lang16,36,33,-3
Lang17,12,13,1
Lang18,26,43,17
Lang19,1,2,1
Lang20,1,1,0
Lang21,1,1,0
Lang22,1,1,0
Lang24,15,40,25
Lang26,4,5,1
Lang27,3,1,-2
Lang28,2,3,1
Lang30,5,9,4
Lang31,3,1,-2
Lang32,11,6,-5
Lang33,2,1,-1
Lang34,5,1,-4
Lang35,3,3,0
Lang36,21,35,14
Lang37,1,1,0
Lang38,2,1,-1
Lang39,6,4,-2
Lang40,1,2,1
Lang41,2,5,3
Lang42,6,13,7
Lang43,17,16,-1
Lang44,6,13,7
Lang45,19,16,-3
Lang46,1,1,0
Lang47,3,2,-1
Lang48,1,1,0
Lang49,1,1,0
Lang50,34,17,-17
Lang53,41,39,-2
Lang54,3,2,-1
Lang55,1,1,0
Lang57,1,1,0
Lang58,2,3,1
Lang59,3,3,0
Lang60,4,2,-2
Lang61,29,37,8
Lang62,4,4,0
Lang63,1,1,0
Lang64,1,1,0
Lang65,8,10,2
Math1,4,2,-2
Math2,35,30,-5
Math3,9,9,0
Math4,23,11,-12
Math5,2,3,1
Math6,93,95,2
Math7,1,3,2
Math8,1,1,0
Math9,3,4,1
Math10,16,12,-4
Math11,30,39,9
Math13,57,63,6
Math14,31,50,19
Math15,10,23,13
Math16,8,3,-5
Math17,17,88,71
Math18,49,51,2
Math19,9,39,30
Math20,23,643,620
Math21,46,46,0
Math22,1,1,0
Math23,5,44,39
Math24,39,50,11
Math25,1,1,0
Math26,2,2,0
Math27,1,1,0
Math28,12,9,-3
Math29,1,6,5
Math30,6,9,3
Math31,69,61,-8
Math32,2,15,13
Math33,4,3,-1
Math34,2,1,-1
Math35,4,3,-1
Math36,5,5,0
Math37,14,5,-9
Math38,2,3,1
Math39,124,76,-48
Math40,9,2,-7
Math41,15,13,-2
Math42,15,18,3
Math43,6,10,4
Math44,64,90,26
Math45,1,2,1
Math46,8,1,-7
Math47,2,2,0
Math48,50,474,424
Math49,26,20,-6
Math50,1,1,0
Math51,3,13,10
Math52,2,2,0
Math53,1,1,0
Math54,26,10,-16
Math55,1,1,0
Math56,2,3,1
Math57,10,11,1
Math58,348,356,8
Math59,1,1,0
Math60,4,15,11
Math61,1,1,0
Math62,15,7,-8
Math63,1,1,0
Math64,22,170,148
Math65,1,1,0
Math66,4,70,66
Math67,2,3,1
Math68,40,72,32
Math69,10,10,0
Math70,1,1,0
Math71,24,45,21
Math72,3,1,-2
Math73,9,5,-4
Math74,293,513,220
Math75,1,1,0
Math76,32,49,17
Math77,1,3,2
Math78,15,66,51
Math79,19,26,7
Math80,1,3,2
Math81,1,2,1
Math82,39,45,6
Math83,2,2,0
Math84,1,1,0
Math85,8,20,12
Math86,10,22,12
Math87,16,81,65
Math88,1,1,0
Math89,1,1,0
Math90,2,2,0
Math91,2,2,0
Math92,1,1,0
Math93,2,2,0
Math94,8,10,2
Math95,1,3,2
Math96,4,2,-2
Math97,1,1,0
Math98,7,9,2
Math99,3,4,1
Math100,8,5,-3
Math101,3,4,1
Math102,3,7,4
Math103,6,12,6
Math105,6,13,7
Math106,7,5,-2
Mockito1,6,19,13
Mockito2,5,1,-4
Mockito3,4,1,-3
Mockito4,1,1,0
Mockito6,31,22,-9
Mockito7,27,52,25
Mockito8,9,6,-3
Mockito9,4,1,-3
Mockito10,8,12,4
Mockito11,1,1,0
Mockito12,4,6,2
Mockito13,30,41,11
Mockito14,6,9,3
Mockito15,79,107,28
Mockito16,8,5,-3
Mockito17,1,6,5
Mockito18,13,16,3
Mockito19,14,12,-2
Mockito20,44,67,23
Mockito21,3,3,0
Mockito22,7,10,3
Mockito23,7,8,1
Mockito24,2,1,-1
Mockito25,1,1,0
Mockito26,54,99,45
Mockito27,15,12,-3
Mockito28,76,191,115
Mockito29,1,1,0
Mockito30,1,1,0
Mockito31,4,4,0
Mockito32,7,4,-3
Mockito33,109,137,28
Mockito34,1,2,1
Mockito35,2,1,-1
Mockito36,5,7,2
Mockito37,5,5,0
Mockito38,1,2,1
Time1,4,3,-1
Time2,5,2,-3
Time3,1,1,0
Time4,5,8,3
Time5,1,20,19
Time6,29,10,-19
Time7,20,32,12
Time8,15,17,2
Time9,5,3,-2
Time10,19,84,65
Time11,565,558,-7
Time12,20,13,-7
Time13,18,22,4
Time14,1,1,0
Time15,2,2,0
Time16,39,20,-19
Time17,13,10,-3
Time18,24,22,-2
Time19,1,1,0
Time20,45,38,-7
Time21,1,2,1
Time22,49,78,29
Time23,18,35,17
Time24,293,337,44
Time25,79,103,24
Time26,252,360,108
Time27,89,130,41
