Project,now,before,Difference
Lang-32,12,26,14
Lang-24,18,64,46
Lang-40,1,2,1
Lang-4,2,2,0
Lang-19,1,8,7
Lang-35,2,2,0
Lang-50,49,8,-41
Lang-29,-1,-1,0
Lang-14,1,4,3
Lang-2,8,3,-5
Lang-49,1,1,0
Lang-47,18,5,-13
Lang-5,3,1,-2
Lang-16,44,27,-17
Lang-3,25,3,-22
Lang-11,7,3,-4
Lang-6,24,98,74
Lang-13,1,5,4
Lang-23,-1,-1,0
Lang-17,7,102,95
Lang-18,12,41,29
Lang-63,3,1,-2
Lang-26,33,7,-26
Lang-31,3,4,1
Lang-61,2,21,19
Lang-65,4,7,3
Lang-60,3,2,-1
Lang-52,-1,-1,0
Lang-53,33,16,-17
Lang-51,-1,-1,0
Lang-58,3,20,17
Lang-1,3,3,0
Lang-59,2,6,4
Lang-22,22,26,4
Lang-39,35,27,-8
Lang-56,-1,-1,0
Lang-28,2,3,1
Lang-41,2,6,4
Lang-21,1,2,1
Lang-43,6,6,0
Lang-45,17,10,-7
Lang-37,1,6,5
Lang-7,1,122,121
Lang-25,-1,-1,0
Lang-12,1,5,4
Lang-64,4,4,0
Lang-44,2,3,1
Lang-62,11,4,-7
Lang-38,1,3,2
Lang-15,6,191,185
Lang-10,12,48,36
Lang-8,4,8,4
Lang-36,11,42,31
Lang-33,4,7,3
Lang-34,24,61,37
Lang-46,1,1,0
Lang-55,2,7,5
Lang-20,2,8,6
Lang-42,7,13,6
Lang-48,3,2,-1
Lang-30,1,8,7
Lang-9,118,92,-26
Lang-57,4,6,2
Lang-54,7,3,-4
Lang-27,31,127,96
Time-24,173,466,293
Time-4,13,30,17
Time-19,39,620,581
Time-14,1,5,4
Time-2,10,3,-7
Time-5,1,26,25
Time-16,159,7,-152
Time-3,5,1,-4
Time-11,329,448,119
Time-6,47,3,-44
Time-13,10,19,9
Time-23,12,41,29
Time-17,1,5,4
Time-18,4,3,-1
Time-26,65,396,331
Time-1,1,2,1
Time-22,17,16,-1
Time-21,15,33,18
Time-7,8,16,8
Time-25,65,306,241
Time-12,16,4,-12
Time-15,3,2,-1
Time-10,15,197,182
Time-8,26,24,-2
Time-20,490,942,452
Time-9,8,3,-5
Time-27,98,346,248
Math-69,48,44,-4
Math-32,1,4,3
Math-73,3,1,-2
Math-24,20,150,130
Math-40,104,33,-71
Math-4,98,17,-81
Math-91,3,1,-2
Math-74,184,777,593
Math-106,52,10,-42
Math-19,112,56,-56
Math-35,9,3,-6
Math-78,4,117,113
Math-103,14,32,18
Math-50,1,1,0
Math-29,2,6,4
Math-87,5,115,110
Math-14,30,99,69
Math-81,1,10,9
Math-2,41,44,3
Math-49,166,7,-159
Math-47,1,2,1
Math-92,1,2,1
Math-86,17,71,54
Math-66,8,81,73
Math-75,1,1,0
Math-82,42,151,109
Math-76,38,99,61
Math-93,2,2,0
Math-5,1,1,0
Math-67,219,8,-211
Math-16,124,214,90
Math-3,5,3,-2
Math-11,26,31,5
Math-6,134,170,36
Math-13,62,159,97
Math-23,1,148,147
Math-17,36,258,222
Math-18,157,14,-143
Math-63,1,1,0
Math-26,127,38,-89
Math-31,38,101,63
Math-61,73,1,-72
Math-77,1,19,18
Math-65,47,41,-6
Math-60,13,36,23
Math-52,8,22,14
Math-53,1,1,0
Math-51,12,30,18
Math-58,312,545,233
Math-97,1,1,0
Math-1,23,11,-12
Math-59,67,2,-65
Math-22,1,1,0
Math-39,96,117,21
Math-100,112,9,-103
Math-56,4,20,16
Math-28,10,12,2
Math-41,32,43,11
Math-21,9,41,32
Math-96,7,5,-2
Math-43,25,62,37
Math-68,4,127,123
Math-45,1,1,0
Math-37,145,6,-139
Math-83,16,40,24
Math-7,58,42,-16
Math-25,2,1,-1
Math-85,21,77,56
Math-90,3,3,0
Math-89,1,1,0
Math-95,1,15,14
Math-12,-1,-1,0
Math-88,1,1,0
Math-64,3,143,140
Math-101,18,12,-6
Math-71,1,1,0
Math-99,3,4,1
Math-105,3,25,22
Math-44,25,14,-11
Math-62,49,128,79
Math-94,7,6,-1
Math-84,2,45,43
Math-79,6,29,23
Math-38,11,5,-6
Math-15,78,211,133
Math-10,74,12,-62
Math-98,3,4,1
Math-102,5,3,-2
Math-8,7,4,-3
Math-36,230,2,-228
Math-33,59,44,-15
