Project,now,before,Difference
Chart1,1,1,0
Chart2,37,34,-3
Chart3,2,2,0
Chart4,228,192,-36
Chart5,5,5,0
Chart6,97,96,-1
Chart7,28,28,0
Chart8,2,3,1
Chart9,7,6,-1
Chart10,1,1,0
Chart11,2,2,0
Chart12,40,41,1
Chart13,1,1,0
Chart14,1,1,0
Chart15,12,8,-4
Chart16,1,1,0
Chart17,1,1,0
Chart18,1,1,0
Chart19,1,1,0
Chart20,6,6,0
Chart21,4,3,-1
Chart22,2,1,-1
Chart24,1,1,0
Chart25,34,12,-22
Chart26,3,1,-2
Closure1,44,36,-8
Closure2,83,86,3
Closure3,38,41,3
Closure4,1,1,0
Closure5,1,1,0
Closure6,1,1,0
Closure7,52,64,12
Closure8,2,3,1
Closure9,1,1,0
Closure10,215,222,7
Closure11,3,3,0
Closure12,356,332,-24
Closure13,2510,2227,-283
Closure14,2,1,-1
Closure15,98,108,10
Closure16,124,126,2
Closure17,2,1,-1
Closure18,503,506,3
Closure19,25,25,0
Closure20,39,36,-3
Closure21,1,1,0
Closure22,1,1,0
Closure23,6,7,1
Closure24,1,1,0
Closure25,26,32,6
Closure26,15,15,0
Closure27,8,5,-3
Closure29,21,22,1
Closure30,158,143,-15
Closure31,295,294,-1
Closure32,1,1,0
Closure33,20,18,-2
Closure34,3,2,-1
Closure35,69,75,6
Closure36,48,53,5
Closure37,291,289,-2
Closure38,1,1,0
Closure39,1,1,0
Closure40,1,1,0
Closure41,429,382,-47
Closure42,3,3,0
Closure43,192,177,-15
Closure44,150,154,4
Closure45,26,22,-4
Closure46,1,1,0
Closure47,5,4,-1
Closure48,2,2,0
Closure49,107,109,2
Closure50,3,3,0
Closure51,1,1,0
Closure52,104,98,-6
Closure53,59,53,-6
Closure54,48,40,-8
Closure55,32,33,1
Closure56,21,23,2
Closure57,44,40,-4
Closure58,62,44,-18
Closure59,835,881,46
Closure60,37,70,33
Closure61,72,80,8
Closure62,1,1,0
Closure63,1,1,0
Closure64,578,604,26
Closure65,50,46,-4
Closure66,6,6,0
Closure67,8,8,0
Closure68,4,4,0
Closure69,452,508,56
Closure70,1,1,0
Closure71,1,1,0
Closure72,160,207,47
Closure73,1,1,0
Closure74,4,5,1
Closure75,21,24,3
Closure76,4,4,0
Closure77,16,5,-11
Closure78,9,9,0
Closure79,116,101,-15
Closure80,71,97,26
Closure81,3,3,0
Closure82,2361,2336,-25
Closure83,1,1,0
Closure84,8,8,0
Closure85,6,5,-1
Closure86,12,28,16
Closure87,77,78,1
Closure88,6,1,-5
Closure89,5,7,2
Closure90,26,19,-7
Closure91,128,133,5
Closure92,2,2,0
Closure93,2,2,0
Closure94,2,19,17
Closure95,1249,1070,-179
Closure96,39,51,12
Closure97,91,88,-3
Closure98,42,70,28
Closure99,3,2,-1
Closure100,20,18,-2
Closure101,2066,2030,-36
Closure102,3902,4087,185
Closure103,671,657,-14
Closure104,3,3,0
Closure105,6,14,8
Closure106,3,2,-1
Closure107,6,7,1
Closure108,20,20,0
Closure109,11,9,-2
Closure110,17,17,0
Closure111,108,90,-18
Closure112,133,131,-2
Closure113,3,3,0
Closure114,14,12,-2
Closure115,3,3,0
Closure116,109,115,6
Closure117,13,15,2
Closure118,53,51,-2
Closure120,760,702,-58
Closure121,23,23,0
Closure122,1,1,0
Closure123,159,138,-21
Closure124,40,32,-8
Closure125,45,50,5
Closure126,1,1,0
Closure127,16,14,-2
Closure128,3,4,1
Closure129,601,637,36
Closure130,64,64,0
Closure131,8,9,1
Closure132,35,55,20
Closure133,64,68,4
Lang1,1,1,0
Lang2,14,15,1
Lang3,2,2,0
Lang4,2,1,-1
Lang5,1,1,0
Lang6,13,14,1
Lang7,9,10,1
Lang8,4,4,0
Lang9,42,41,-1
Lang10,32,31,-1
Lang11,9,10,1
Lang12,7,7,0
Lang13,2,2,0
Lang14,1,1,0
Lang15,1,1,0
Lang16,16,16,0
Lang17,13,13,0
Lang18,46,44,-2
