Project,Statement,Rank1,Rank2,Difference
Chart1,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer#1797,217,-1,-1
Chart2,org.jfree.data.general.DatasetUtilities#755,118,108,-10
Chart2,org.jfree.data.general.DatasetUtilities#757,116,110,-6
Chart2,org.jfree.data.general.DatasetUtilities#1242,108,124,16
Chart2,org.jfree.data.general.DatasetUtilities#1243,121,125,4
Chart3,org.jfree.data.time.TimeSeries#1056,53,86,33
Chart3,org.jfree.data.time.TimeSeries#1057,17,87,70
Chart4,org.jfree.chart.plot.XYPlot#4493,285,-1,-1
Chart5,org.jfree.data.xy.XYSeries#548,3,44,41
Chart6,org.jfree.chart.util.ShapeList#111,5,38,33
Chart7,org.jfree.data.time.TimePeriodValues#300,20,80,60
Chart7,org.jfree.data.time.TimePeriodValues#302,102,81,-21
Chart8,org.jfree.data.time.Week#175,7,8,1
Chart9,org.jfree.data.time.TimeSeries#944,18,146,128
Chart10,org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator#65,1,3,2
Chart11,org.jfree.chart.util.ShapeUtilities#275,1,5,4
Chart12,org.jfree.chart.plot.MultiplePiePlot#145,92,151,59
Chart13,org.jfree.chart.block.BorderArrangement#454,96,147,51
Chart14,org.jfree.chart.plot.XYPlot#2293,278,-1,-1
Chart14,org.jfree.chart.plot.XYPlot#2529,291,-1,-1
Chart14,org.jfree.chart.plot.CategoryPlot#2166,288,-1,-1
Chart14,org.jfree.chart.plot.CategoryPlot#2448,296,-1,-1
Chart15,org.jfree.chart.plot.PiePlot#2051,222,-1,-1
Chart16,org.jfree.data.category.DefaultIntervalCategoryDataset#207,19,19,0
Chart16,org.jfree.data.category.DefaultIntervalCategoryDataset#208,25,20,-5
Chart16,org.jfree.data.category.DefaultIntervalCategoryDataset#338,37,37,0
Chart17,org.jfree.data.time.TimeSeries#857,6,63,57
Chart18,org.jfree.data.DefaultKeyedValues#318,5,20,15
Chart18,org.jfree.data.DefaultKeyedValues#335,2,26,24
Chart18,org.jfree.data.DefaultKeyedValues2D#455,29,55,26
Chart18,org.jfree.data.DefaultKeyedValues2D#458,28,58,30
Chart18,org.jfree.data.DefaultKeyedValues2D#460,46,60,14
Chart19,org.jfree.chart.plot.CategoryPlot#698,308,-1,-1
Chart19,org.jfree.chart.plot.CategoryPlot#973,248,-1,-1
Chart20,org.jfree.chart.plot.ValueMarker#95,8,22,14
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#158,14,106,92
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#159,102,107,5
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#160,116,108,-8
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#162,64,109,45
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#163,110,110,0
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#164,108,111,3
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#167,63,112,49
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#168,105,113,8
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#169,127,114,-13
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#170,130,115,-15
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#172,86,116,30
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#173,120,117,-3
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#174,131,118,-13
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#175,129,119,-10
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#178,92,120,28
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#179,107,121,14
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#180,122,122,0
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#181,124,123,-1
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#183,80,124,44
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#740,32,129,97
Chart21,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset#741,73,130,57
Chart22,org.jfree.data.KeyedObjects2D#231,55,65,10
Chart22,org.jfree.data.KeyedObjects2D#233,57,67,10
Chart22,org.jfree.data.KeyedObjects2D#378,37,73,36
Chart22,org.jfree.data.KeyedObjects2D#345,75,113,38
Chart24,org.jfree.chart.renderer.GrayPaintScale#126,3,10,7
Chart25,org.jfree.chart.renderer.category.StatisticalBarRenderer#260,668,-1,-1
Chart25,org.jfree.chart.renderer.category.StatisticalBarRenderer#315,279,-1,-1
Chart25,org.jfree.chart.renderer.category.StatisticalBarRenderer#459,285,-1,-1
Chart25,org.jfree.chart.renderer.category.StatisticalBarRenderer#404,712,-1,-1
Chart26,org.jfree.chart.axis.Axis#1192,20,172,152
Closure1,com.google.javascript.jscomp.RemoveUnusedVars#380,534,-1,-1
Closure2,com.google.javascript.jscomp.TypeCheck#1574,574,-1,-1
Closure3,com.google.javascript.jscomp.FlowSensitiveInlineVariables#155,600,-1,-1
Closure3,com.google.javascript.jscomp.FlowSensitiveInlineVariables#376,3745,-1,-1
Closure4,com.google.javascript.rhino.jstype.NamedType#190,792,-1,-1
Closure5,com.google.javascript.jscomp.InlineObjectLiterals#169,904,-1,-1
Closure5,com.google.javascript.jscomp.InlineObjectLiterals#185,1742,-1,-1
Closure6,com.google.javascript.jscomp.TypeValidator#366,3946,-1,-1
Closure6,com.google.javascript.jscomp.TypeValidator#367,4150,-1,-1
Closure6,com.google.javascript.jscomp.TypeValidator#405,4013,-1,-1
Closure6,com.google.javascript.jscomp.TypeValidator#406,3476,-1,-1
Closure7,com.google.javascript.jscomp.type.ChainableReverseAbstractInterpreter#613,435,-1,-1
Closure8,com.google.javascript.jscomp.CollapseVariableDeclarations#202,617,-1,-1
Closure9,com.google.javascript.jscomp.ProcessCommonJSModules#120,3,10,7
Closure9,com.google.javascript.jscomp.ProcessCommonJSModules#121,16,11,-5
Closure9,com.google.javascript.jscomp.ProcessCommonJSModules#124,5,12,7
Closure10,com.google.javascript.jscomp.NodeUtil#1417,263,-1,-1
Closure11,com.google.javascript.jscomp.TypeCheck#1314,382,-1,-1
Closure11,com.google.javascript.jscomp.TypeCheck#1315,201,-1,-1
Closure12,com.google.javascript.jscomp.MaybeReachingVariableUse#160,201,-1,-1
Closure13,com.google.javascript.jscomp.PeepholeOptimizationsPass#126,2034,-1,-1
Closure13,com.google.javascript.jscomp.PeepholeOptimizationsPass#128,2784,-1,-1
Closure13,com.google.javascript.jscomp.PeepholeOptimizationsPass#127,2665,-1,-1
Closure14,com.google.javascript.jscomp.ControlFlowAnalysis#767,431,-1,-1
Closure15,com.google.javascript.jscomp.FlowSensitiveInlineVariables#94,1608,-1,-1
Closure15,com.google.javascript.jscomp.FlowSensitiveInlineVariables#98,1519,-1,-1
Closure15,com.google.javascript.jscomp.FlowSensitiveInlineVariables#103,1914,-1,-1
Closure16,com.google.javascript.jscomp.ScopedAliases#174,6933,-1,-1
Closure16,com.google.javascript.jscomp.ScopedAliases#180,2034,-1,-1
Closure16,com.google.javascript.jscomp.ScopedAliases#468,615,-1,-1
Closure16,com.google.javascript.jscomp.ScopedAliases#175,7237,-1,-1
Closure17,com.google.javascript.jscomp.TypedScopeCreator#1291,2339,-1,-1
Closure17,com.google.javascript.jscomp.TypedScopeCreator#1295,1999,-1,-1
Closure18,com.google.javascript.jscomp.Compiler#1288,338,-1,-1
Closure19,com.google.javascript.jscomp.type.ChainableReverseAbstractInterpreter#175,389,-1,-1
Closure20,com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax#220,751,-1,-1
Closure21,com.google.javascript.jscomp.CheckSideEffects#101,891,-1,-1
Closure21,com.google.javascript.jscomp.CheckSideEffects#113,886,-1,-1
Closure21,com.google.javascript.jscomp.CheckSideEffects#114,1595,-1,-1
Closure21,com.google.javascript.jscomp.CheckSideEffects#115,536,-1,-1
Closure21,com.google.javascript.jscomp.CheckSideEffects#117,929,-1,-1
Closure21,com.google.javascript.jscomp.CheckSideEffects#118,1134,-1,-1
Closure21,com.google.javascript.jscomp.CheckSideEffects#119,2028,-1,-1
Closure21,com.google.javascript.jscomp.CheckSideEffects#120,721,-1,-1
Closure21,com.google.javascript.jscomp.CheckSideEffects#121,1205,-1,-1
Closure21,com.google.javascript.jscomp.CheckSideEffects#125,1246,-1,-1
Closure21,com.google.javascript.jscomp.CheckSideEffects#126,423,-1,-1
Closure21,com.google.javascript.jscomp.CheckSideEffects#127,1792,-1,-1
Closure21,com.google.javascript.jscomp.CheckSideEffects#130,818,-1,-1
Closure22,com.google.javascript.jscomp.CheckSideEffects#101,902,-1,-1
Closure22,com.google.javascript.jscomp.CheckSideEffects#102,1157,-1,-1
Closure22,com.google.javascript.jscomp.CheckSideEffects#103,786,-1,-1
Closure22,com.google.javascript.jscomp.CheckSideEffects#111,345,-1,-1
Closure22,com.google.javascript.jscomp.CheckSideEffects#112,1242,-1,-1
Closure22,com.google.javascript.jscomp.CheckSideEffects#113,2514,-1,-1
Closure22,com.google.javascript.jscomp.CheckSideEffects#114,810,-1,-1
Closure22,com.google.javascript.jscomp.CheckSideEffects#115,959,-1,-1
Closure22,com.google.javascript.jscomp.CheckSideEffects#116,1359,-1,-1
Closure22,com.google.javascript.jscomp.CheckSideEffects#117,828,-1,-1
Closure22,com.google.javascript.jscomp.CheckSideEffects#122,1103,-1,-1
Closure22,com.google.javascript.jscomp.CheckSideEffects#123,651,-1,-1
Closure22,com.google.javascript.jscomp.CheckSideEffects#134,633,-1,-1
Closure22,com.google.javascript.jscomp.CheckSideEffects#136,499,-1,-1
Closure23,com.google.javascript.jscomp.PeepholeFoldConstants#1451,765,-1,-1
Closure24,com.google.javascript.jscomp.ScopedAliases#278,418,-1,-1
Closure24,com.google.javascript.jscomp.ScopedAliases#279,645,-1,-1
Closure24,com.google.javascript.jscomp.ScopedAliases#293,593,-1,-1
Closure25,com.google.javascript.jscomp.TypeInference#1038,522,-1,-1
Closure25,com.google.javascript.jscomp.TypeInference#1054,1567,-1,-1
Closure25,com.google.javascript.jscomp.TypeInference#1059,1466,-1,-1
Closure25,com.google.javascript.jscomp.TypeInference#1060,2538,-1,-1
Closure26,com.google.javascript.jscomp.ProcessCommonJSModules#127,4154,-1,-1
Closure26,com.google.javascript.jscomp.ProcessCommonJSModules#208,4071,-1,-1
Closure27,com.google.javascript.rhino.IR#224,154,-1,-1
Closure27,com.google.javascript.rhino.IR#233,69,43,-26
Closure29,com.google.javascript.jscomp.InlineObjectLiterals#157,7521,-1,-1
Closure29,com.google.javascript.jscomp.InlineObjectLiterals#217,1090,-1,-1
Closure30,com.google.javascript.jscomp.MustBeReachingVariableDef#396,884,-1,-1
Closure30,com.google.javascript.jscomp.FlowSensitiveInlineVariables#157,938,-1,-1
Closure30,com.google.javascript.jscomp.MustBeReachingVariableDef#398,456,-1,-1
Closure30,com.google.javascript.jscomp.MustBeReachingVariableDef#397,2066,-1,-1
Closure30,com.google.javascript.jscomp.MustBeReachingVariableDef#431,954,-1,-1
Closure31,com.google.javascript.jscomp.Compiler#1284,350,-1,-1
Closure32,com.google.javascript.jscomp.parsing.JsDocInfoParser#1414,1693,-1,-1
Closure32,com.google.javascript.jscomp.parsing.JsDocInfoParser#1415,3800,-1,-1
Closure32,com.google.javascript.jscomp.parsing.JsDocInfoParser#1362,2017,-1,-1
Closure32,com.google.javascript.jscomp.parsing.JsDocInfoParser#1382,2214,-1,-1
Closure32,com.google.javascript.jscomp.parsing.JsDocInfoParser#1391,852,-1,-1
