Project,MinRank1,MinRank2,Difference
Chart1,150,-1,-1
Chart2,110,108,-2
Chart3,17,86,69
Chart4,220,-1,-1
Chart5,3,44,41
Chart6,5,38,33
Chart7,20,80,60
Chart8,7,8,1
Chart9,133,-1,-1
Chart10,1,3,2
Chart11,1,5,4
Chart12,269,-1,-1
Chart13,177,-1,-1
Chart14,261,-1,-1
Chart15,153,-1,-1
Chart16,19,19,0
Chart17,6,63,57
Chart18,2,20,18
Chart19,184,-1,-1
Chart20,8,22,14
Chart21,13,106,93
Chart22,37,65,28
Chart24,3,10,7
Chart25,213,-1,-1
Chart26,286,-1,-1
Closure1,466,-1,-1
Closure2,526,-1,-1
Closure3,531,-1,-1
Closure4,735,-1,-1
Closure5,838,-1,-1
Closure6,3470,-1,-1
Closure7,391,-1,-1
Closure8,552,-1,-1
Closure9,3,10,7
Closure10,194,-1,-1
Closure11,131,-1,-1
Closure12,131,-1,-1
Closure13,1975,-1,-1
Closure14,374,-1,-1
Closure15,1457,-1,-1
Closure16,550,-1,-1
Closure17,1954,-1,-1
Closure18,268,-1,-1
Closure19,329,-1,-1
Closure20,684,-1,-1
Closure21,359,-1,-1
Closure22,276,-1,-1
Closure23,698,-1,-1
Closure24,350,-1,-1
Closure25,456,-1,-1
Closure26,4049,-1,-1
Closure27,70,43,-27
Closure29,1021,-1,-1
Closure30,390,-1,-1
Closure31,281,-1,-1
Closure32,790,-1,-1
Closure33,558,-1,-1
Closure34,51,26,-25
Closure35,772,-1,-1
Closure36,942,-1,-1
Closure37,231,-1,-1
Closure38,20,107,87
Closure39,208,-1,-1
Closure40,1316,-1,-1
Closure41,1806,-1,-1
Closure42,414,-1,-1
Closure43,641,-1,-1
Closure44,23,90,67
Closure45,670,-1,-1
Closure46,475,-1,-1
Closure47,2206,-1,-1
Closure48,1435,-1,-1
Closure49,136,-1,-1
Closure50,293,-1,-1
Closure51,7,104,97
Closure52,286,-1,-1
Closure53,630,-1,-1
Closure54,378,-1,-1
Closure55,600,-1,-1
Closure56,135,-1,-1
Closure57,390,-1,-1
Closure58,461,-1,-1
Closure59,1422,-1,-1
Closure60,970,-1,-1
Closure61,292,-1,-1
Closure62,11,47,36
Closure63,11,47,36
Closure64,521,-1,-1
Closure65,1035,-1,-1
Closure66,592,-1,-1
Closure67,16,99,83
Closure68,502,-1,-1
Closure69,1106,-1,-1
Closure70,846,-1,-1
Closure71,1173,-1,-1
Closure72,569,-1,-1
Closure73,435,-1,-1
Closure74,1329,-1,-1
Closure75,856,-1,-1
Closure76,444,-1,-1
Closure77,1226,-1,-1
Closure78,2288,-1,-1
Closure79,513,-1,-1
Closure80,131,-1,-1
Closure81,10,123,113
Closure82,526,-1,-1
Closure83,59,96,37
Closure84,11,107,96
Closure85,282,-1,-1
Closure86,203,-1,-1
Closure87,179,-1,-1
Closure88,687,-1,-1
Closure89,423,-1,-1
Closure90,600,-1,-1
Closure91,42,62,20
Closure92,421,-1,-1
Closure93,421,-1,-1
Closure94,2226,-1,-1
Closure95,745,-1,-1
Closure96,138,-1,-1
Closure97,1202,-1,-1
Closure98,132,-1,-1
Closure99,70,28,-42
Closure100,132,-1,-1
Closure101,377,-1,-1
Closure102,407,-1,-1
Closure103,156,-1,-1
Closure104,203,-1,-1
Closure105,1001,-1,-1
Closure106,142,-1,-1
Closure107,519,-1,-1
Closure108,224,-1,-1
Closure109,110,-1,-1
Closure110,720,-1,-1
Closure111,379,-1,-1
Closure112,3116,-1,-1
Closure113,168,-1,-1
Closure114,669,-1,-1
Closure115,695,-1,-1
Closure116,800,-1,-1
Closure117,621,-1,-1
Closure118,2267,-1,-1
Closure120,134,-1,-1
Closure121,742,-1,-1
Closure122,215,-1,-1
Closure123,670,-1,-1
Closure124,193,-1,-1
Closure125,844,-1,-1
Closure126,1508,-1,-1
Closure127,493,-1,-1
Closure128,254,-1,-1
Closure129,743,-1,-1
Closure130,333,-1,-1
Closure131,431,-1,-1
Closure132,394,-1,-1
Closure133,105,-1,-1
Lang1,4,33,29
Lang2,8,4,-4
Lang3,31,48,17
Lang4,1,3,2
Lang5,3,6,3
Lang6,19,71,52
Lang7,130,-1,-1
Lang8,144,-1,-1
Lang9,45,27,-18
Lang10,8,48,40
Lang11,7,6,-1
Lang12,1,4,3
Lang13,3,33,30
Lang14,1,5,4
Lang15,132,-1,-1
Lang16,44,47,3
Lang17,4,56,52
Lang18,17,47,30
Lang19,1,14,13
Lang20,19,28,9
Lang21,3,4,1
Lang22,9,22,13
Lang24,135,-1,-1
Lang26,48,87,39
Lang27,146,-1,-1
Lang28,4,30,26
Lang30,2,30,28
Lang31,2,26,24
Lang32,13,24,11
Lang33,5,58,53
Lang34,2,118,116
Lang35,2,22,20
Lang36,8,42,34
Lang37,1,25,24
Lang38,16,103,87
Lang39,35,26,-9
Lang40,1,4,3
Lang41,29,38,9
Lang42,5,7,2
Lang43,9,27,18
Lang44,2,3,1
Lang45,17,11,-6
Lang46,1,3,2
Lang47,38,35,-3
Lang48,5,10,5
Lang49,8,28,20
Lang50,147,-1,-1
Lang53,32,16,-16
Lang54,9,14,5
Lang55,3,14,11
Lang57,3,6,3
Lang58,3,41,38
Lang59,5,12,7
Lang60,19,27,8
Lang61,6,27,21
Lang62,24,30,6
Lang63,4,25,21
Lang64,15,40,25
Lang65,4,9,5
Math1,316,-1,-1
Math2,40,44,4
Math3,5,3,-2
Math4,147,91,-56
Math5,4,14,10
Math6,48,23,-25
Math7,265,-1,-1
Math8,22,26,4
Math9,7,10,3
Math10,272,-1,-1
Math11,4,40,36
Math13,147,-1,-1
Math14,12,125,113
Math15,211,-1,-1
Math16,429,-1,-1
Math17,150,-1,-1
Math18,452,-1,-1
Math19,261,-1,-1
Math20,130,-1,-1
Math21,138,-1,-1
Math22,62,74,12
Math23,1,130,129
Math24,140,-1,-1
Math25,4,46,42
Math26,233,-1,-1
Math27,15,28,13
Math28,164,-1,-1
Math29,136,-1,-1
Math30,27,58,31
Math31,16,64,48
Math32,139,-1,-1
Math33,178,-1,-1
Math34,11,32,21
Math35,10,3,-7
Math36,329,-1,-1
Math37,207,-1,-1
Math38,166,-1,-1
Math39,200,-1,-1
Math40,76,70,-6
Math41,47,81,34
Math42,172,-1,-1
Math43,10,35,25
Math44,133,-1,-1
Math45,1,5,4
Math46,16,16,0
Math47,4,14,10
Math48,1,68,67
Math49,145,22,-123
Math50,6,66,60
Math51,3,67,64
Math52,26,30,4
Math53,1,12,11
Math54,389,-1,-1
Math55,3,20,17
Math56,140,-1,-1
Math57,11,46,35
Math58,339,-1,-1
Math59,683,-1,-1
Math60,9,25,16
Math61,69,34,-35
Math62,69,128,59
Math63,2,3,1
Math64,2,98,96
Math65,289,-1,-1
Math66,2,28,26
Math67,19,32,13
Math68,51,66,15
Math69,167,-1,-1
Math70,3,13,10
Math71,136,-1,-1
Math72,46,19,-27
Math73,31,23,-8
Math74,214,-1,-1
Math75,2,28,26
Math76,166,-1,-1
Math77,12,29,17
Math78,1,121,120
Math79,3,35,32
Math80,181,-1,-1
Math81,3,125,122
Math82,14,122,108
Math83,143,-1,-1
Math84,61,83,22
Math85,13,33,20
Math86,10,17,7
Math87,132,-1,-1
Math88,136,-1,-1
Math89,1,4,3
Math90,1,4,3
Math91,29,14,-15
Math92,1,14,13
Math93,1,2,1
Math94,2,1,-1
Math95,2,32,30
Math96,7,14,7
Math97,6,9,3
Math98,12,27,15
Math99,22,24,2
Math100,100,33,-67
Math101,18,36,18
Math102,10,55,45
Math103,8,45,37
Math105,3,25,22
Math106,68,58,-10
Mockito1,178,-1,-1
Mockito2,4,3,-1
Mockito3,397,-1,-1
Mockito4,160,-1,-1
Mockito6,298,-1,-1
Mockito7,184,-1,-1
Mockito8,49,14,-35
Mockito9,331,-1,-1
Mockito10,178,-1,-1
Mockito11,131,-1,-1
Mockito12,2,5,3
Mockito13,22,67,45
Mockito14,20,78,58
Mockito15,161,-1,-1
Mockito16,17,8,-9
Mockito17,13,63,50
Mockito18,162,-1,-1
Mockito19,154,-1,-1
Mockito20,190,-1,-1
Mockito21,158,-1,-1
Mockito22,155,-1,-1
Mockito23,168,-1,-1
Mockito24,205,-1,-1
Mockito25,170,-1,-1
Mockito26,288,-1,-1
Mockito27,216,-1,-1
Mockito28,143,-1,-1
Mockito29,159,-1,-1
Mockito30,47,14,-33
Mockito31,146,-1,-1
Mockito32,291,-1,-1
Mockito33,190,-1,-1
Mockito34,175,-1,-1
Mockito35,167,-1,-1
Mockito36,182,-1,-1
Mockito37,265,-1,-1
Mockito38,3,78,75
Time1,151,-1,-1
Time2,249,-1,-1
Time3,502,-1,-1
Time4,290,-1,-1
Time5,148,-1,-1
Time6,367,-1,-1
Time7,195,-1,-1
Time8,20,67,47
Time9,28,65,37
Time10,171,-1,-1
Time11,470,-1,-1
Time12,454,-1,-1
Time13,231,-1,-1
Time14,166,-1,-1
Time15,3,2,-1
Time16,1348,-1,-1
Time17,205,-1,-1
Time18,344,-1,-1
Time19,2,43,41
Time20,583,-1,-1
Time21,130,-1,-1
Time22,247,-1,-1
Time23,7,78,71
Time24,327,-1,-1
Time25,205,-1,-1
Time26,240,-1,-1
Time27,196,-1,-1
