Project,MinRank1,MinRank2,Difference
Chart1,18,42,24
Chart2,76,92,16
Chart3,2,3,1
Chart4,41,165,124
Chart5,4,8,4
Chart6,33,57,24
Chart7,26,81,55
Chart8,4,1,-3
Chart9,3,14,11
Chart10,1,3,2
Chart11,1,5,4
Chart12,23,13,-10
Chart13,45,47,2
Chart14,32,15,-17
Chart15,14,29,15
Chart16,9,1,-8
Chart17,1,2,1
Chart18,1,3,2
Chart19,2,1,-1
Chart20,5,5,0
Chart21,6,3,-3
Chart22,1,51,50
Chart24,2,3,1
Chart25,1893,2745,852
Chart26,28,134,106
Closure1,80,122,42
Closure2,53,96,43
Closure3,312,279,-33
Closure4,72,168,96
Closure5,123,154,31
Closure6,2,1,-1
Closure7,1,2,1
Closure8,102,123,21
Closure9,1,1,0
Closure10,138,264,126
Closure11,264,2712,2448
Closure12,348,1081,733
Closure13,4403,5651,1248
Closure14,1,1,0
Closure15,125,185,60
Closure16,43,93,50
Closure17,91,114,23
Closure18,545,1805,1260
Closure19,2,9,7
Closure20,6,2,-4
Closure21,7,15,8
Closure22,7,14,7
Closure23,3,8,5
Closure24,1,1,0
Closure25,98,107,9
Closure26,28,11,-17
Closure27,2,3,1
Closure29,251,357,106
Closure30,119,220,101
Closure31,688,1492,804
Closure32,26,30,4
Closure33,356,573,217
Closure34,204,199,-5
Closure35,9,6,-3
Closure36,580,1062,482
Closure37,569,967,398
Closure38,218,284,66
Closure39,26,73,47
Closure40,97,120,23
Closure41,1413,902,-511
Closure42,1,1,0
Closure43,289,465,176
Closure44,448,571,123
Closure45,215,280,65
Closure46,1,1,0
Closure47,294,274,-20
Closure48,1014,2192,1178
Closure49,594,1090,496
Closure50,54,76,22
Closure51,181,274,93
Closure52,94,138,44
Closure53,40,47,7
Closure54,23,31,8
Closure55,187,329,142
Closure56,14,50,36
Closure57,27,50,23
Closure58,3,7,4
Closure59,3839,5974,2135
Closure60,18,26,8
Closure61,72,115,43
Closure62,1,4,3
Closure63,1,4,3
Closure64,782,1556,774
Closure65,227,283,56
Closure66,2449,2784,335
Closure67,150,223,73
Closure68,3,3,0
Closure69,1467,2398,931
Closure70,1623,2674,1051
Closure71,259,390,131
Closure72,202,241,39
Closure73,564,1355,791
Closure74,54,38,-16
Closure75,9,9,0
Closure76,91,114,23
Closure77,1076,1329,253
Closure78,30,1,-29
Closure79,14,45,31
Closure80,6,58,52
Closure81,102,137,35
Closure82,317,599,282
Closure83,10,10,0
Closure84,118,172,54
Closure85,62,162,100
Closure86,1,1,0
Closure87,83,150,67
Closure88,59,69,10
Closure89,102,159,57
Closure90,15,46,31
Closure91,505,284,-221
Closure92,73,85,12
Closure93,73,85,12
Closure94,5,1,-4
Closure95,740,1640,900
Closure96,192,424,232
Closure97,21,1,-20
Closure98,165,425,260
Closure99,68,17,-51
Closure100,2,38,36
Closure101,817,2775,1958
Closure102,4198,4752,554
Closure103,174,290,116
Closure104,6,13,7
Closure105,48,7,-41
Closure106,42,113,71
Closure107,111,132,21
Closure108,133,237,104
Closure109,9,33,24
Closure110,6,2,-4
Closure111,1,1,0
Closure112,72,89,17
Closure113,6,17,11
Closure114,89,215,126
Closure115,7,8,1
Closure116,7,10,3
Closure117,175,280,105
Closure118,1,2,1
Closure120,68,287,219
Closure121,218,388,170
Closure122,2,9,7
Closure123,147,222,75
Closure124,5,10,5
Closure125,363,564,201
Closure126,34,5,-29
Closure127,130,194,64
Closure128,86,139,53
Closure129,1261,2329,1068
Closure130,257,545,288
Closure131,222,340,118
Closure132,53,80,27
Closure133,307,597,290
Lang1,2,3,1
Lang2,3,3,0
Lang3,21,3,-18
Lang4,3,2,-1
Lang5,2,1,-1
Lang6,33,98,65
Lang7,2,122,120
Lang8,3,6,3
Lang9,76,84,8
Lang10,21,42,21
Lang11,6,3,-3
Lang12,1,4,3
Lang13,1,5,4
Lang14,1,4,3
Lang15,3,12,9
Lang16,42,27,-15
Lang17,19,102,83
Lang18,21,41,20
Lang19,3,8,5
Lang20,2,8,6
Lang21,1,2,1
Lang22,20,26,6
Lang24,16,64,48
Lang26,29,7,-22
Lang27,52,127,75
Lang28,2,3,1
Lang30,1,8,7
Lang31,2,4,2
Lang32,12,26,14
Lang33,3,7,4
Lang34,48,53,5
Lang35,1,2,1
Lang36,11,42,31
Lang37,1,6,5
Lang38,1,3,2
Lang39,34,27,-7
Lang40,1,2,1
Lang41,2,6,4
Lang42,7,13,6
Lang43,4,6,2
Lang44,2,3,1
Lang45,16,10,-6
Lang46,1,1,0
Lang47,25,5,-20
Lang48,2,2,0
Lang49,1,1,0
Lang50,17,15,-2
Lang53,32,16,-16
Lang54,4,3,-1
Lang55,2,7,5
Lang57,3,6,3
Lang58,4,20,16
Lang59,1,6,5
Lang60,2,2,0
Lang61,2,8,6
Lang62,3,4,1
Lang63,1,1,0
Lang64,1,4,3
Lang65,7,7,0
Math1,11,11,0
Math2,35,44,9
Math3,5,3,-2
Math4,25,17,-8
Math5,1,1,0
Math6,80,64,-16
Math7,27,42,15
Math8,1,4,3
Math9,1,1,0
Math10,21,12,-9
Math11,35,31,-4
Math13,76,159,83
Math14,53,99,46
Math15,164,211,47
Math16,148,214,66
Math17,114,258,144
Math18,10,14,4
Math19,31,56,25
Math20,17,598,581
Math21,9,41,32
Math22,1,1,0
Math23,29,148,119
Math24,81,150,69
Math25,1,1,0
Math26,18,38,20
Math27,1,1,0
Math28,10,12,2
Math29,1,6,5
Math30,22,41,19
Math31,55,101,46
Math32,1,4,3
Math33,32,44,12
Math34,1,3,2
Math35,8,3,-5
Math36,2,2,0
Math37,57,13,-44
Math38,7,5,-2
Math39,97,117,20
Math40,81,33,-48
Math41,29,43,14
Math42,31,72,41
Math43,21,52,31
Math44,33,14,-19
Math45,1,1,0
Math46,3,1,-2
Math47,2,2,0
Math48,173,355,182
Math49,421,7,-414
Math50,1,1,0
Math51,23,30,7
Math52,6,22,16
Math53,1,1,0
Math54,287,306,19
Math55,1,1,0
Math56,1,20,19
Math57,4,4,0
Math58,442,545,103
Math59,1,2,1
Math60,29,36,7
Math61,1,1,0
Math62,49,128,79
Math63,1,1,0
Math64,49,143,94
Math65,18,41,23
Math66,2,37,35
Math67,204,8,-196
Math68,30,127,97
Math69,32,44,12
Math70,1,1,0
Math71,1,1,0
Math72,4,1,-3
Math73,1,1,0
Math74,439,777,338
Math75,1,1,0
Math76,19,99,80
Math77,1,19,18
Math78,17,117,100
Math79,17,29,12
Math80,4,14,10
Math81,1,10,9
Math82,46,151,105
Math83,8,40,32
Math84,54,34,-20
Math85,51,77,26
Math86,24,71,47
Math87,12,115,103
Math88,1,1,0
Math89,1,1,0
Math90,3,3,0
Math91,2,1,-1
Math92,1,2,1
Math93,2,2,0
Math94,9,6,-3
Math95,1,15,14
Math96,7,5,-2
Math97,1,1,0
Math98,1,4,3
Math99,2,4,2
Math100,20,9,-11
Math101,13,12,-1
Math102,3,3,0
Math103,30,32,2
Math105,3,25,22
Math106,54,10,-44
Mockito1,2,2,0
Mockito2,43,3,-40
Mockito3,2,1,-1
Mockito4,17,24,7
Mockito5,4060,4060,0
Mockito6,16,2,-14
Mockito7,21,50,29
Mockito8,49,31,-18
Mockito9,1827,1827,0
Mockito10,9,12,3
Mockito11,1,1,0
Mockito12,1,2,1
Mockito13,33,85,52
Mockito14,48,96,48
Mockito15,70,178,108
Mockito16,5,4,-1
Mockito17,1,4,3
Mockito18,4,5,1
Mockito19,8,12,4
Mockito20,45,71,26
Mockito21,2,1,-1
Mockito22,12,11,-1
Mockito23,136,317,181
Mockito24,2,10,8
Mockito25,45,61,16
Mockito26,3013,-1,-1
Mockito27,19,42,23
Mockito28,103,198,95
Mockito29,8,31,23
Mockito30,1,1,0
Mockito31,2,2,0
Mockito32,4,2,-2
Mockito33,37,82,45
Mockito34,37,51,14
Mockito35,1,1,0
Mockito36,3,4,1
Mockito37,52,4,-48
Mockito38,1,2,1
Time1,2,2,0
Time2,3,3,0
Time3,2,1,-1
Time4,9,30,21
Time5,1,2,1
Time6,12,3,-9
Time7,11,16,5
Time8,21,24,3
Time9,3,3,0
Time10,75,191,116
Time11,306,448,142
Time12,7,21,14
Time13,14,19,5
Time14,1,5,4
Time15,2,2,0
Time16,16,7,-9
Time17,1,5,4
Time18,2,3,1
Time19,186,620,434
Time20,964,1399,435
Time21,28,33,5
Time22,9,16,7
Time23,6,41,35
Time24,244,466,222
Time25,98,276,178
Time26,106,317,211
Time27,182,346,164
