Project,MinRank1,MinRank2,Difference
Chart1,7,42,35
Chart2,50,92,42
Chart3,3,3,0
Chart4,51,660,609
Chart5,1,8,7
Chart6,22,104,82
Chart7,23,81,58
Chart8,4,1,-3
Chart9,4,14,10
Chart10,1,3,2
Chart11,1,5,4
Chart12,84,13,-71
Chart13,75,47,-28
Chart14,103,6,-97
Chart15,9,29,20
Chart16,1,2,1
Chart17,1,2,1
Chart18,1,3,2
Chart19,11,1,-10
Chart20,6,5,-1
Chart21,8,3,-5
Chart22,1,22,21
Chart24,2,3,1
Chart25,14,154,140
Chart26,61,666,605
Closure1,79,870,791
Closure2,22,37,15
Closure3,85,279,194
Closure4,64,192,128
Closure5,79,154,75
Closure6,533,1,-532
Closure7,21,2,-19
Closure8,29,123,94
Closure9,1,1,0
Closure10,4,215,211
Closure11,35,1147,1112
Closure12,20,1081,1061
Closure13,3335,5651,2316
Closure14,11,5,-6
Closure15,131,185,54
Closure16,21,208,187
Closure17,125,76,-49
Closure18,422,2060,1638
Closure19,6,1,-5
Closure20,22,2,-20
Closure21,32,3,-29
Closure22,10,1,-9
Closure23,30,8,-22
Closure24,12,1,-11
Closure25,30,107,77
Closure26,1611,16,-1595
Closure27,35,1,-34
Closure29,103,536,433
Closure30,26,242,216
Closure31,361,1664,1303
Closure32,64,43,-21
Closure33,62,510,448
Closure34,170,230,60
Closure35,190,6,-184
Closure36,236,1062,826
Closure37,351,1226,875
Closure38,114,345,231
Closure39,15,19,4
Closure40,64,120,56
Closure41,1139,695,-444
Closure42,6,1,-5
Closure43,103,506,403
Closure44,420,778,358
Closure45,133,280,147
Closure46,75,13,-62
Closure47,653,160,-493
Closure48,262,389,127
Closure49,255,1734,1479
Closure50,11,94,83
Closure51,56,326,270
Closure52,13,116,103
Closure53,27,47,20
Closure54,99,56,-43
Closure55,87,329,242
Closure56,1,65,64
Closure57,16,25,9
Closure58,6,7,1
Closure59,3508,6782,3274
Closure60,246,21,-225
Closure61,10,143,133
Closure62,1,4,3
Closure63,1,4,3
Closure64,375,1484,1109
Closure65,111,1,-110
Closure66,1647,2743,1096
Closure67,107,308,201
Closure68,14,3,-11
Closure69,461,1006,545
Closure70,876,2011,1135
Closure71,101,250,149
Closure72,125,241,116
Closure73,101,305,204
Closure74,209,178,-31
Closure75,79,1,-78
Closure76,38,112,74
Closure77,516,306,-210
Closure78,1720,1,-1719
Closure79,19,57,38
Closure80,1,10,9
Closure81,45,173,128
Closure82,429,1092,663
Closure83,17,10,-7
Closure84,67,195,128
Closure85,20,172,152
Closure86,8,21,13
Closure87,19,150,131
Closure88,26,196,170
Closure89,87,154,67
Closure90,25,46,21
Closure91,548,284,-264
Closure92,57,85,28
Closure93,57,85,28
Closure94,549,5,-544
Closure95,809,1764,955
Closure96,5,246,241
Closure97,150,1,-149
Closure98,7,425,418
Closure99,21,16,-5
Closure100,1,6,5
Closure101,638,2775,2137
Closure102,1838,4752,2914
Closure103,5,289,284
Closure104,17,13,-4
Closure105,139,7,-132
Closure106,2,24,22
Closure107,19,132,113
Closure108,21,237,216
Closure109,1,33,32
Closure110,40,2,-38
Closure111,4,1,-3
Closure112,269,109,-160
Closure113,1,17,16
Closure114,69,215,146
Closure115,46,8,-38
Closure116,28,42,14
Closure117,30,225,195
Closure118,406,2,-404
Closure120,1,239,238
Closure121,171,388,217
Closure122,3,9,6
Closure123,47,159,112
Closure124,4,10,6
Closure125,82,396,314
Closure126,241,5,-236
Closure127,39,277,238
Closure128,8,102,94
Closure129,1150,3293,2143
Closure130,102,545,443
Closure131,53,300,247
Closure132,14,80,66
Closure133,118,516,398
Lang1,3,3,0
Lang2,4,3,-1
Lang3,28,3,-25
Lang4,3,2,-1
Lang5,2,1,-1
Lang6,20,98,78
Lang7,1,122,121
Lang8,2,10,8
Lang9,128,153,25
Lang10,23,77,54
Lang11,6,3,-3
Lang12,2,5,3
Lang13,2,5,3
