Project,now,before,Difference
Chart1,25,42,17
Chart2,94,92,-2
Chart3,2,3,1
Chart4,258,660,402
Chart5,1,8,7
Chart6,94,104,10
Chart7,51,81,30
Chart8,4,1,-3
Chart9,3,14,11
Chart10,1,3,2
Chart11,1,5,4
Chart12,27,13,-14
Chart13,45,47,2
Chart14,23,6,-17
Chart15,7,29,22
Chart16,1,2,1
Chart17,1,2,1
Chart18,1,3,2
Chart19,4,1,-3
Chart20,7,5,-2
Chart21,5,3,-2
Chart22,1,22,21
Chart24,2,3,1
Chart25,5,154,149
Chart26,34,666,632
Closure1,513,870,357
Closure2,19,37,18
Closure3,321,279,-42
Closure4,52,192,140
Closure5,128,154,26
Closure6,66,1,-65
Closure7,17,2,-15
Closure8,96,123,27
Closure9,1,1,0
Closure10,5,215,210
Closure11,250,1147,897
Closure12,414,1081,667
Closure13,5626,5651,25
Closure14,8,5,-3
Closure15,147,185,38
Closure16,24,208,184
Closure17,55,76,21
Closure18,1539,2060,521
Closure19,4,1,-3
Closure20,16,2,-14
Closure21,18,3,-15
Closure22,7,1,-6
Closure23,17,8,-9
Closure24,3,1,-2
Closure25,115,107,-8
Closure26,307,16,-291
Closure27,26,1,-25
Closure29,291,536,245
Closure30,118,242,124
Closure31,1296,1664,368
Closure32,73,43,-30
Closure33,365,510,145
Closure34,239,230,-9
Closure35,50,6,-44
Closure36,224,1062,838
Closure37,920,1226,306
Closure38,318,345,27
Closure39,15,19,4
Closure40,107,120,13
Closure41,838,695,-143
Closure42,1,1,0
Closure43,418,506,88
Closure44,709,778,69
Closure45,258,280,22
Closure46,28,13,-15
Closure47,381,160,-221
Closure48,398,389,-9
Closure49,915,1734,819
Closure50,18,94,76
Closure51,276,326,50
Closure52,12,116,104
Closure53,40,47,7
Closure54,44,56,12
Closure55,297,329,32
Closure56,1,65,64
Closure57,12,25,13
Closure58,5,7,2
Closure59,5753,6782,1029
Closure60,129,21,-108
Closure61,11,143,132
Closure62,1,4,3
Closure63,1,4,3
Closure64,543,1484,941
Closure65,30,1,-29
Closure66,2741,2743,2
Closure67,324,308,-16
Closure68,7,3,-4
Closure69,953,1006,53
Closure70,1436,2011,575
Closure71,153,250,97
Closure72,221,241,20
Closure73,287,305,18
Closure74,190,178,-12
Closure75,42,1,-41
Closure76,115,112,-3
Closure77,324,306,-18
Closure78,24,1,-23
Closure79,13,57,44
Closure80,1,10,9
Closure81,139,173,34
Closure82,845,1092,247
Closure83,10,10,0
Closure84,176,195,19
Closure85,100,172,72
Closure86,8,21,13
Closure87,102,150,48
Closure88,83,196,113
Closure89,171,154,-17
Closure90,15,46,31
Closure91,387,284,-103
Closure92,28,85,57
Closure93,28,85,57
Closure94,106,5,-101
Closure95,1355,1764,409
Closure96,16,246,230
Closure97,34,1,-33
Closure98,153,425,272
Closure99,20,16,-4
Closure100,1,6,5
Closure101,1379,2775,1396
Closure102,4579,4752,173
Closure103,6,289,283
Closure104,17,13,-4
Closure105,66,7,-59
Closure106,2,24,22
Closure107,118,132,14
Closure108,165,237,72
Closure109,1,33,32
Closure110,21,2,-19
Closure111,1,1,0
Closure112,114,109,-5
Closure113,1,17,16
Closure114,133,215,82
Closure115,42,8,-34
Closure116,30,42,12
Closure117,156,225,69
Closure118,104,2,-102
Closure120,1,239,238
Closure121,294,388,94
Closure122,3,9,6
Closure123,125,159,34
Closure124,4,10,6
Closure125,371,396,25
Closure126,58,5,-53
Closure127,42,277,235
Closure128,11,102,91
