Project,now,before,Difference
Chart1,1,1,0
Chart2,54,51,-3
Chart3,2,2,0
Chart4,350,431,81
Chart5,10,9,-1
Chart6,53,56,3
Chart7,38,29,-9
Chart8,6,5,-1
Chart9,7,11,4
Chart10,1,1,0
Chart11,2,2,0
Chart12,32,16,-16
Chart13,1,1,0
Chart14,1,1,0
Chart15,9,7,-2
Chart16,1,1,0
Chart17,1,1,0
Chart18,3,1,-2
Chart19,2,1,-1
Chart20,6,6,0
Chart21,3,4,1
Chart22,1,1,0
Chart24,2,2,0
Chart25,2,3,1
Chart26,2,2,0
Closure1,8,29,21
Closure2,35,69,34
Closure3,5,41,36
Closure4,3,1,-2
Closure5,6,1,-5
Closure6,2,1,-1
Closure7,49,52,3
Closure8,3,10,7
Closure9,1,1,0
Closure10,133,138,5
Closure11,4,3,-1
Closure12,77,162,85
Closure13,1665,2704,1039
Closure14,3,2,-1
Closure15,147,116,-31
Closure16,97,185,88
Closure17,3,1,-2
Closure18,382,372,-10
Closure19,81,77,-4
Closure20,165,193,28
Closure21,4,1,-3
Closure22,1,1,0
Closure23,70,38,-32
Closure24,1,1,0
Closure25,8,3,-5
Closure26,238,82,-156
Closure27,4,4,0
Closure29,28,25,-3
Closure30,142,140,-2
Closure31,236,243,7
Closure32,1,1,0
Closure33,34,54,20
Closure34,2,2,0
Closure35,144,114,-30
Closure36,54,58,4
Closure37,664,551,-113
Closure38,1,1,0
Closure39,1,1,0
Closure40,2,2,0
Closure41,498,499,1
Closure42,1,1,0
Closure43,286,223,-63
Closure44,79,130,51
Closure45,24,18,-6
Closure46,1,1,0
Closure47,1,5,4
Closure48,1,1,0
Closure49,132,112,-20
Closure50,6,5,-1
Closure51,1,1,0
Closure52,39,71,32
Closure53,26,11,-15
Closure54,72,46,-26
Closure55,21,32,11
Closure56,36,29,-7
Closure57,25,21,-4
Closure58,100,89,-11
Closure59,1723,1482,-241
Closure60,61,54,-7
Closure61,77,86,9
Closure62,1,1,0
Closure63,1,1,0
Closure64,711,700,-11
Closure65,4,2,-2
Closure66,5,2,-3
Closure67,11,13,2
Closure68,9,4,-5
Closure69,201,229,28
Closure70,1,1,0
Closure71,1,1,0
Closure72,245,200,-45
Closure73,1,1,0
Closure74,5,3,-2
Closure75,47,78,31
Closure76,11,7,-4
Closure77,4,12,8
Closure78,36,11,-25
Closure79,85,86,1
Closure80,231,235,4
Closure81,3,4,1
Closure82,2944,2817,-127
Closure83,1,1,0
Closure84,4,5,1
Closure85,4,10,6
Closure86,16,38,22
Closure87,54,53,-1
Closure88,17,2,-15
Closure89,9,9,0
Closure90,32,24,-8
Closure91,237,189,-48
Closure92,1,1,0
Closure93,2,3,1
Closure94,5,16,11
Closure95,1196,984,-212
Closure96,17,24,7
Closure97,47,52,5
Closure98,62,71,9
Closure99,4,3,-1
Closure100,11,10,-1
Closure101,1558,1807,249
Closure102,3950,4169,219
Closure103,468,584,116
Closure104,4,4,0
Closure105,15,14,-1
Closure106,2,2,0
Closure107,1,4,3
Closure108,10,18,8
Closure109,68,59,-9
Closure110,64,68,4
Closure111,52,112,60
Closure112,163,158,-5
Closure113,6,6,0
Closure114,11,12,1
Closure115,7,2,-5
Closure116,160,113,-47
Closure117,13,5,-8
Closure118,140,83,-57
Closure120,261,592,331
Closure121,20,22,2
Closure122,1,1,0
Closure123,156,137,-19
Closure124,61,62,1
Closure125,36,47,11
Closure126,5,1,-4
Closure127,10,17,7
Closure128,2,1,-1
Closure129,995,933,-62
Closure130,63,52,-11
Closure131,13,9,-4
Closure132,145,111,-34
Closure133,90,77,-13
Lang1,2,1,-1
Lang2,17,18,1
Lang3,2,2,0
Lang4,2,2,0
Lang5,1,1,0
Lang6,17,17,0
Lang7,10,10,0
Lang8,4,3,-1
Lang9,39,34,-5
Lang10,39,38,-1
Lang11,10,10,0
Lang12,2,2,0
Lang13,2,2,0
Lang14,2,3,1
Lang15,1,1,0
Lang16,29,23,-6
Lang17,13,13,0
Lang18,70,55,-15
Lang19,2,2,0
Lang20,2,1,-1
Lang21,1,1,0
Lang22,2,1,-1
Lang24,52,49,-3
Lang26,1,1,0
Lang27,1,1,0
Lang28,1,1,0
Lang30,5,14,9
Lang31,2,1,-1
Lang32,4,6,2
Lang33,3,1,-2
Lang34,8,1,-7
Lang35,3,2,-1
Lang36,33,33,0
Lang37,1,2,1
Lang38,1,2,1
Lang39,5,4,-1
Lang40,1,1,0
Lang41,8,8,0
Lang42,12,11,-1
Lang43,6,6,0
Lang44,12,12,0
Lang45,13,8,-5
Lang46,1,1,0
Lang47,6,6,0
Lang48,1,1,0
Lang49,2,1,-1
Lang50,25,24,-1
Lang53,40,39,-1
Lang54,2,2,0
Lang55,1,1,0
Lang57,1,1,0
Lang58,3,3,0
Lang59,6,5,-1
Lang60,4,1,-3
Lang61,36,34,-2
Lang62,5,3,-2
Lang63,1,1,0
Lang64,1,1,0
Lang65,8,10,2
Math1,8,3,-5
Math2,16,16,0
Math3,9,7,-2
Math4,10,12,2
Math5,2,3,1
Math6,109,94,-15
Math7,2,2,0
Math8,1,2,1
Math9,4,4,0
Math10,17,14,-3
Math11,21,20,-1
Math13,95,90,-5
Math14,50,43,-7
Math15,11,11,0
Math16,4,3,-1
Math17,72,81,9
Math18,45,37,-8
Math19,22,45,23
Math20,388,702,314
Math21,52,48,-4
Math22,3,3,0
Math23,38,52,14
Math24,44,54,10
Math25,1,1,0
Math26,2,3,1
Math27,1,1,0
Math28,2,9,7
Math29,6,8,2
Math30,8,8,0
Math31,46,47,1
Math32,6,9,3
Math33,3,2,-1
Math34,1,1,0
Math35,6,6,0
Math36,2,3,1
Math37,4,9,5
Math38,3,7,4
Math39,102,64,-38
Math40,2,2,0
Math41,14,11,-3
Math42,17,20,3
Math43,10,10,0
Math44,137,119,-18
Math45,3,3,0
Math46,7,14,7
Math47,3,2,-1
Math48,101,85,-16
Math49,26,22,-4
Math50,1,1,0
Math51,6,11,5
Math52,2,2,0
Math53,1,1,0
Math54,18,17,-1
Math55,1,1,0
Math56,2,8,6
Math57,13,12,-1
Math58,243,331,88
Math59,2,2,0
Math60,16,18,2
Math61,1,1,0
Math62,9,2,-7
Math63,1,1,0
Math64,154,171,17
Math65,1,1,0
Math66,105,105,0
Math67,13,17,4
Math68,75,58,-17
Math69,4,9,5
Math70,1,1,0
Math71,42,43,1
Math72,1,1,0
Math73,6,4,-2
Math74,766,765,-1
Math75,2,2,0
Math76,99,70,-29
Math77,4,1,-3
Math78,48,71,23
Math79,21,21,0
Math80,1,2,1
Math81,3,5,2
Math82,46,47,1
Math83,1,1,0
Math84,1,1,0
Math85,12,11,-1
Math86,10,7,-3
Math87,57,56,-1
Math88,1,1,0
Math89,1,1,0
Math90,2,2,0
Math91,1,1,0
Math92,1,1,0
Math93,2,2,0
Math94,13,13,0
Math95,2,3,1
Math96,2,2,0
Math97,1,1,0
Math98,18,13,-5
Math99,1,3,2
Math100,5,4,-1
Math101,3,4,1
Math102,7,7,0
Math103,13,12,-1
Math105,13,13,0
Math106,6,6,0
Mockito1,22,33,11
Mockito2,4,4,0
Mockito3,2,1,-1
Mockito4,1,2,1
Mockito6,20,18,-2
Mockito7,35,38,3
Mockito8,6,6,0
Mockito9,1,1,0
Mockito10,4,13,9
Mockito11,1,1,0
Mockito12,7,8,1
Mockito13,48,34,-14
Mockito14,10,11,1
Mockito15,134,112,-22
Mockito16,6,5,-1
Mockito17,8,5,-3
Mockito18,14,13,-1
Mockito19,27,20,-7
Mockito20,84,67,-17
Mockito21,1,3,2
Mockito22,11,10,-1
Mockito23,16,5,-11
Mockito24,1,6,5
Mockito25,1,1,0
Mockito26,252,212,-40
Mockito27,12,6,-6
Mockito28,213,198,-15
Mockito29,1,1,0
Mockito30,1,2,1
Mockito31,1,1,0
Mockito32,7,8,1
Mockito33,83,85,2
Mockito34,2,2,0
Mockito35,1,1,0
Mockito36,10,4,-6
Mockito37,6,6,0
Mockito38,5,3,-2
Time1,13,8,-5
Time2,2,6,4
Time3,1,2,1
Time4,9,5,-4
Time5,16,12,-4
Time6,7,9,2
Time7,41,39,-2
Time8,12,8,-4
Time9,6,4,-2
Time10,91,73,-18
Time11,579,585,6
Time12,12,16,4
Time13,10,18,8
Time14,4,4,0
Time15,2,2,0
Time16,24,20,-4
Time17,12,8,-4
Time18,27,22,-5
Time19,1,1,0
Time20,11,40,29
Time21,20,4,-16
Time22,80,82,2
Time23,40,27,-13
Time24,329,347,18
Time25,131,168,37
Time26,463,379,-84
Time27,114,114,0
