Project,now,before,Difference
Chart1,1,1,0
Chart2,50,51,1
Chart3,2,2,0
Chart4,392,431,39
Chart5,10,9,-1
Chart6,53,56,3
Chart7,30,29,-1
Chart8,5,5,0
Chart9,8,11,3
Chart10,1,1,0
Chart11,1,2,1
Chart12,28,16,-12
Chart13,1,1,0
Chart14,1,1,0
Chart15,6,7,1
Chart16,1,1,0
Chart17,1,1,0
Chart18,2,1,-1
Chart19,1,1,0
Chart20,6,6,0
Chart21,3,4,1
Chart22,1,1,0
Chart24,2,2,0
Chart25,3,3,0
Chart26,1,2,1
Closure1,9,29,20
Closure2,41,69,28
Closure3,11,41,30
Closure4,1,1,0
Closure5,5,1,-4
Closure6,1,1,0
Closure7,48,52,4
Closure8,5,10,5
Closure9,1,1,0
Closure10,134,138,4
Closure11,3,3,0
Closure12,92,162,70
Closure13,2198,2704,506
Closure14,2,2,0
Closure15,131,116,-15
Closure16,150,185,35
Closure17,3,1,-2
Closure18,382,372,-10
Closure19,79,77,-2
Closure20,181,193,12
Closure21,1,1,0
Closure22,1,1,0
Closure23,50,38,-12
Closure24,1,1,0
Closure25,4,3,-1
Closure26,145,82,-63
Closure27,4,4,0
Closure29,25,25,0
Closure30,141,140,-1
Closure31,241,243,2
Closure32,1,1,0
Closure33,45,54,9
Closure34,2,2,0
Closure35,125,114,-11
Closure36,57,58,1
Closure37,640,551,-89
Closure38,1,1,0
Closure39,1,1,0
Closure40,1,2,1
Closure41,500,499,-1
Closure42,1,1,0
Closure43,249,223,-26
Closure44,113,130,17
Closure45,22,18,-4
Closure46,1,1,0
Closure47,4,5,1
Closure48,1,1,0
Closure49,123,112,-11
Closure50,6,5,-1
Closure51,1,1,0
Closure52,53,71,18
Closure53,15,11,-4
Closure54,54,46,-8
Closure55,27,32,5
Closure56,33,29,-4
Closure57,21,21,0
Closure58,89,89,0
Closure59,1590,1482,-108
Closure60,54,54,0
Closure61,79,86,7
Closure62,1,1,0
Closure63,1,1,0
Closure64,701,700,-1
Closure65,3,2,-1
Closure66,4,2,-2
Closure67,11,13,2
Closure68,5,4,-1
Closure69,213,229,16
Closure70,1,1,0
Closure71,1,1,0
Closure72,223,200,-23
Closure73,1,1,0
Closure74,5,3,-2
Closure75,56,78,22
Closure76,10,7,-3
Closure77,9,12,3
Closure78,24,11,-13
Closure79,82,86,4
Closure80,229,235,6
Closure81,4,4,0
Closure82,2866,2817,-49
Closure83,1,1,0
Closure84,5,5,0
Closure85,9,10,1
Closure86,32,38,6
Closure87,55,53,-2
Closure88,6,2,-4
Closure89,8,9,1
Closure90,23,24,1
Closure91,210,189,-21
Closure92,1,1,0
Closure93,2,3,1
Closure94,11,16,5
Closure95,1058,984,-74
Closure96,16,24,8
Closure97,47,52,5
Closure98,67,71,4
Closure99,3,3,0
Closure100,10,10,0
Closure101,1707,1807,100
Closure102,4110,4169,59
Closure103,530,584,54
Closure104,3,4,1
Closure105,17,14,-3
Closure106,2,2,0
Closure107,2,4,2
Closure108,19,18,-1
Closure109,62,59,-3
Closure110,61,68,7
Closure111,87,112,25
Closure112,152,158,6
Closure113,6,6,0
Closure114,11,12,1
Closure115,3,2,-1
Closure116,130,113,-17
Closure117,10,5,-5
Closure118,101,83,-18
Closure120,415,592,177
Closure121,20,22,2
Closure122,1,1,0
Closure123,141,137,-4
Closure124,58,62,4
Closure125,42,47,5
Closure126,2,1,-1
Closure127,16,17,1
Closure128,2,1,-1
Closure129,959,933,-26
Closure130,58,52,-6
Closure131,12,9,-3
Closure132,128,111,-17
Closure133,81,77,-4
Lang1,2,1,-1
Lang2,17,18,1
Lang3,2,2,0
Lang4,2,2,0
Lang5,1,1,0
Lang6,17,17,0
Lang7,10,10,0
Lang8,3,3,0
Lang9,34,34,0
Lang10,39,38,-1
Lang11,10,10,0
Lang12,2,2,0
Lang13,2,2,0
Lang14,3,3,0
Lang15,1,1,0
Lang16,25,23,-2
Lang17,13,13,0
Lang18,61,55,-6
Lang19,2,2,0
Lang20,1,1,0
Lang21,1,1,0
Lang22,1,1,0
Lang24,50,49,-1
Lang26,1,1,0
Lang27,1,1,0
Lang28,1,1,0
Lang30,5,14,9
Lang31,1,1,0
Lang32,4,6,2
Lang33,3,1,-2
Lang34,5,1,-4
Lang35,2,2,0
Lang36,30,33,3
Lang37,2,2,0
Lang38,2,2,0
Lang39,4,4,0
Lang40,1,1,0
Lang41,8,8,0
Lang42,12,11,-1
Lang43,6,6,0
Lang44,12,12,0
Lang45,13,8,-5
Lang46,1,1,0
Lang47,6,6,0
Lang48,1,1,0
Lang49,2,1,-1
Lang50,23,24,1
Lang53,39,39,0
Lang54,2,2,0
Lang55,1,1,0
Lang57,1,1,0
Lang58,3,3,0
Lang59,6,5,-1
Lang60,1,1,0
Lang61,35,34,-1
Lang62,3,3,0
Lang63,1,1,0
Lang64,1,1,0
Lang65,11,10,-1
Math1,3,3,0
Math2,16,16,0
Math3,8,7,-1
Math4,10,12,2
Math5,3,3,0
Math6,101,94,-7
Math7,2,2,0
Math8,1,2,1
Math9,4,4,0
Math10,15,14,-1
Math11,20,20,0
Math13,92,90,-2
Math14,45,43,-2
Math15,11,11,0
Math16,3,3,0
Math17,76,81,5
Math18,43,37,-6
Math19,35,45,10
Math20,588,702,114
Math21,49,48,-1
Math22,3,3,0
Math23,42,52,10
Math24,51,54,3
Math25,1,1,0
Math26,3,3,0
Math27,1,1,0
Math28,5,9,4
Math29,7,8,1
Math30,8,8,0
Math31,46,47,1
Math32,8,9,1
Math33,2,2,0
Math34,1,1,0
Math35,6,6,0
Math36,2,3,1
Math37,9,9,0
Math38,3,7,4
Math39,80,64,-16
Math40,2,2,0
Math41,12,11,-1
Math42,19,20,1
Math43,10,10,0
Math44,125,119,-6
Math45,3,3,0
Math46,12,14,2
Math47,3,2,-1
Math48,96,85,-11
Math49,23,22,-1
Math50,1,1,0
Math51,9,11,2
Math52,2,2,0
Math53,1,1,0
Math54,17,17,0
Math55,1,1,0
Math56,2,8,6
Math57,13,12,-1
Math58,278,331,53
Math59,2,2,0
Math60,16,18,2
Math61,1,1,0
Math62,7,2,-5
Math63,1,1,0
Math64,160,171,11
Math65,1,1,0
Math66,102,105,3
Math67,16,17,1
Math68,63,58,-5
Math69,9,9,0
Math70,1,1,0
Math71,42,43,1
Math72,1,1,0
Math73,5,4,-1
Math74,758,765,7
Math75,2,2,0
Math76,80,70,-10
Math77,1,1,0
Math78,63,71,8
Math79,21,21,0
Math80,1,2,1
Math81,4,5,1
Math82,46,47,1
Math83,1,1,0
Math84,1,1,0
Math85,11,11,0
Math86,7,7,0
Math87,56,56,0
Math88,1,1,0
Math89,1,1,0
Math90,2,2,0
Math91,1,1,0
Math92,1,1,0
Math93,2,2,0
Math94,13,13,0
Math95,3,3,0
Math96,2,2,0
Math97,1,1,0
Math98,17,13,-4
Math99,2,3,1
Math100,5,4,-1
Math101,4,4,0
Math102,7,7,0
Math103,12,12,0
Math105,13,13,0
Math106,6,6,0
Mockito1,24,33,9
Mockito2,4,4,0
Mockito3,2,1,-1
Mockito4,1,2,1
Mockito6,17,18,1
Mockito7,36,38,2
Mockito8,6,6,0
Mockito9,1,1,0
Mockito10,6,13,7
Mockito11,1,1,0
Mockito12,8,8,0
Mockito13,39,34,-5
Mockito14,10,11,1
Mockito15,118,112,-6
